n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
16,40,0.0198924,1,0.0198924,0.0198924,0.0198924,232,1,232,232,232
16,40,0.0138257,1,0.0138257,0.0138257,0.0138257,180,1,180,180,180
16,40,0.0180381,1,0.0180381,0.0180381,0.0180381,229,1,229,229,229
16,40,0.0150053,1,0.0150053,0.0150053,0.0150053,261,1,261,261,261
16,40,0.0145819,1,0.0145819,0.0145819,0.0145819,215,1,215,215,215
16,40,0.0111997,1,0.0111997,0.0111997,0.0111997,175,1,175,175,175
16,40,0.00892817,1,0.00892817,0.00892817,0.00892817,98,1,98,98,98
16,40,0.0352759,1,0.0352759,0.0352759,0.0352759,513,1,513,513,513
16,40,0.0339137,1,0.0339137,0.0339137,0.0339137,478,1,478,478,478
16,40,0.0108019,1,0.0108019,0.0108019,0.0108019,167,1,167,167,167
16,40,0.00484048,1,0.00484048,0.00484048,0.00484048,67,1,67,67,67
16,40,0.0228082,1,0.0228082,0.0228082,0.0228082,389,1,389,389,389
16,40,0.0297729,1,0.0297729,0.0297729,0.0297729,381,1,381,381,381
16,40,0.0270417,1,0.0270417,0.0270417,0.0270417,454,1,454,454,454
16,40,0.0133225,1,0.0133225,0.0133225,0.0133225,199,1,199,199,199
16,40,0.0200349,1,0.0200349,0.0200349,0.0200349,333,1,333,333,333
16,40,0.0194178,1,0.0194178,0.0194178,0.0194178,288,1,288,288,288
16,40,0.0213361,1,0.0213361,0.0213361,0.0213361,262,1,262,262,262
16,40,0.0179153,1,0.0179153,0.0179153,0.0179153,298,1,298,298,298
16,40,0.023663,1,0.023663,0.023663,0.023663,369,1,369,369,369
16,40,0.0172329,1,0.0172329,0.0172329,0.0172329,257,1,257,257,257
16,40,0.0205689,1,0.0205689,0.0205689,0.0205689,299,1,299,299,299
16,40,0.0106138,1,0.0106138,0.0106138,0.0106138,138,1,138,138,138
16,40,0.00322083,1,0.00322083,0.00322083,0.00322083,42,1,42,42,42
16,40,0.0206748,1,0.0206748,0.0206748,0.0206748,293,1,293,293,293
16,40,0.00619043,1,0.00619043,0.00619043,0.00619043,78,1,78,78,78
16,40,0.00630946,1,0.00630946,0.00630946,0.00630946,90,1,90,90,90
16,40,0.0212775,1,0.0212775,0.0212775,0.0212775,346,1,346,346,346
16,40,0.0132141,1,0.0132141,0.0132141,0.0132141,170,1,170,170,170
