n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
6,30,0.000280318,1,0.000280318,0.000280318,0.000280318,11,1,11,11,11
6,30,9.3216e-05,1,9.3216e-05,9.3216e-05,9.3216e-05,2,1,2,2,2
6,30,9.3486e-05,1,9.3486e-05,9.3486e-05,9.3486e-05,2,1,2,2,2
6,30,0.0002175,1,0.0002175,0.0002175,0.0002175,8,1,8,8,8
6,30,0.0002139,1,0.0002139,0.0002139,0.0002139,9,1,9,9,9
6,30,0.000125766,1,0.000125766,0.000125766,0.000125766,3,1,3,3,3
6,30,0.000134158,1,0.000134158,0.000134158,0.000134158,5,1,5,5,5
6,30,0.000131509,1,0.000131509,0.000131509,0.000131509,4,1,4,4,4
6,30,0.00015311,1,0.00015311,0.00015311,0.00015311,5,1,5,5,5
6,30,0.000156082,1,0.000156082,0.000156082,0.000156082,6,1,6,6,6
6,30,0.000249246,1,0.000249246,0.000249246,0.000249246,11,1,11,11,11
6,30,0.000211548,1,0.000211548,0.000211548,0.000211548,9,1,9,9,9
6,30,0.000256546,1,0.000256546,0.000256546,0.000256546,11,1,11,11,11
6,30,0.000203582,1,0.000203582,0.000203582,0.000203582,8,1,8,8,8
6,30,0.000171807,1,0.000171807,0.000171807,0.000171807,7,1,7,7,7
6,30,0.000111758,1,0.000111758,0.000111758,0.000111758,3,1,3,3,3
6,30,0.000122062,1,0.000122062,0.000122062,0.000122062,3,1,3,3,3
6,30,0.000179591,1,0.000179591,0.000179591,0.000179591,7,1,7,7,7
6,30,0.000141472,1,0.000141472,0.000141472,0.000141472,4,1,4,4,4
6,30,0.000232756,1,0.000232756,0.000232756,0.000232756,10,1,10,10,10
6,30,0.000143707,1,0.000143707,0.000143707,0.000143707,5,1,5,5,5
6,30,0.000136633,1,0.000136633,0.000136633,0.000136633,4,1,4,4,4
6,30,0.000112879,1,0.000112879,0.000112879,0.000112879,3,1,3,3,3
6,30,0.00017717,1,0.00017717,0.00017717,0.00017717,7,1,7,7,7
6,30,0.000142395,1,0.000142395,0.000142395,0.000142395,4,1,4,4,4
6,30,0.000131468,1,0.000131468,0.000131468,0.000131468,4,1,4,4,4
6,30,0.000113381,1,0.000113381,0.000113381,0.000113381,3,1,3,3,3
6,30,0.000144191,1,0.000144191,0.000144191,0.000144191,4,1,4,4,4
6,30,0.000176165,1,0.000176165,0.000176165,0.000176165,7,1,7,7,7
6,30,0.000107413,1,0.000107413,0.000107413,0.000107413,4,1,4,4,4
6,30,0.000147535,1,0.000147535,0.000147535,0.000147535,5,1,5,5,5
6,30,0.000132735,1,0.000132735,0.000132735,0.000132735,3,1,3,3,3
6,30,0.000131302,1,0.000131302,0.000131302,0.000131302,3,1,3,3,3
6,30,0.00013523,1,0.00013523,0.00013523,0.00013523,3,1,3,3,3
6,30,0.000121104,1,0.000121104,0.000121104,0.000121104,3,1,3,3,3
6,30,0.00018649,1,0.00018649,0.00018649,0.00018649,7,1,7,7,7
6,30,9.8579e-05,1,9.8579e-05,9.8579e-05,9.8579e-05,2,1,2,2,2
6,30,0.000193173,1,0.000193173,0.000193173,0.000193173,5,1,5,5,5
6,30,0.000111373,1,0.000111373,0.000111373,0.000111373,3,1,3,3,3
6,30,0.000159014,1,0.000159014,0.000159014,0.000159014,5,1,5,5,5
6,30,0.00013228,1,0.00013228,0.00013228,0.00013228,5,1,5,5,5
6,30,0.000129261,1,0.000129261,0.000129261,0.000129261,3,1,3,3,3
6,30,0.000259905,1,0.000259905,0.000259905,0.000259905,11,1,11,11,11
6,30,9.7458e-05,1,9.7458e-05,9.7458e-05,9.7458e-05,2,1,2,2,2
6,30,0.000135231,1,0.000135231,0.000135231,0.000135231,5,1,5,5,5
6,30,0.000112207,1,0.000112207,0.000112207,0.000112207,3,1,3,3,3
6,30,0.000104261,1,0.000104261,0.000104261,0.000104261,3,1,3,3,3
6,30,0.000115906,1,0.000115906,0.000115906,0.000115906,3,1,3,3,3
6,30,0.000198348,1,0.000198348,0.000198348,0.000198348,7,1,7,7,7
6,30,0.000106829,1,0.000106829,0.000106829,0.000106829,3,1,3,3,3
6,30,0.000122102,1,0.000122102,0.000122102,0.000122102,3,1,3,3,3
6,30,0.000140804,1,0.000140804,0.000140804,0.000140804,5,1,5,5,5
6,30,0.000124031,1,0.000124031,0.000124031,0.000124031,3,1,3,3,3
6,30,0.000210684,1,0.000210684,0.000210684,0.000210684,9,1,9,9,9
6,30,0.000108273,1,0.000108273,0.000108273,0.000108273,3,1,3,3,3
6,30,0.000161192,1,0.000161192,0.000161192,0.000161192,5,1,5,5,5
6,30,0.000123597,1,0.000123597,0.000123597,0.000123597,4,1,4,4,4
6,30,9.4098e-05,1,9.4098e-05,9.4098e-05,9.4098e-05,2,1,2,2,2
6,30,0.000173642,1,0.000173642,0.000173642,0.000173642,6,1,6,6,6
6,30,9.9774e-05,1,9.9774e-05,9.9774e-05,9.9774e-05,3,1,3,3,3
6,30,0.000185311,1,0.000185311,0.000185311,0.000185311,5,1,5,5,5
6,30,0.000118593,1,0.000118593,0.000118593,0.000118593,3,1,3,3,3
6,30,0.000107878,1,0.000107878,0.000107878,0.000107878,3,1,3,3,3
6,30,0.000178943,1,0.000178943,0.000178943,0.000178943,7,1,7,7,7
6,30,0.000165345,1,0.000165345,0.000165345,0.000165345,6,1,6,6,6
6,30,0.000133167,1,0.000133167,0.000133167,0.000133167,3,1,3,3,3
6,30,0.000152141,1,0.000152141,0.000152141,0.000152141,5,1,5,5,5
6,30,0.0001127,1,0.0001127,0.0001127,0.0001127,3,1,3,3,3
