n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
21,50,0.272519,1,0.272519,0.272519,0.272519,3494,1,3494,3494,3494
21,50,0.160245,1,0.160245,0.160245,0.160245,2297,1,2297,2297,2297
21,50,0.541486,1,0.541486,0.541486,0.541486,6438,1,6438,6438,6438
21,50,0.474292,1,0.474292,0.474292,0.474292,5419,1,5419,5419,5419
21,50,0.393105,1,0.393105,0.393105,0.393105,4106,1,4106,4106,4106
21,50,0.0582611,1,0.0582611,0.0582611,0.0582611,644,1,644,644,644
21,50,0.093561,1,0.093561,0.093561,0.093561,1132,1,1132,1132,1132
21,50,0.641552,1,0.641552,0.641552,0.641552,7417,1,7417,7417,7417
21,50,0.454554,1,0.454554,0.454554,0.454554,5400,1,5400,5400,5400
21,50,0.106228,1,0.106228,0.106228,0.106228,1350,1,1350,1350,1350
21,50,0.618943,1,0.618943,0.618943,0.618943,7211,1,7211,7211,7211
21,50,0.384872,1,0.384872,0.384872,0.384872,4252,1,4252,4252,4252
21,50,0.283116,1,0.283116,0.283116,0.283116,3322,1,3322,3322,3322
21,50,0.495901,1,0.495901,0.495901,0.495901,5225,1,5225,5225,5225
21,50,0.153133,1,0.153133,0.153133,0.153133,1536,1,1536,1536,1536
21,50,0.427788,1,0.427788,0.427788,0.427788,5301,1,5301,5301,5301
21,50,0.141105,1,0.141105,0.141105,0.141105,1977,1,1977,1977,1977
21,50,0.326977,1,0.326977,0.326977,0.326977,3858,1,3858,3858,3858
21,50,0.246962,1,0.246962,0.246962,0.246962,2600,1,2600,2600,2600
21,50,0.445379,1,0.445379,0.445379,0.445379,4857,1,4857,4857,4857
21,50,0.289988,1,0.289988,0.289988,0.289988,2919,1,2919,2919,2919
21,50,0.294931,1,0.294931,0.294931,0.294931,3552,1,3552,3552,3552
21,50,0.351163,1,0.351163,0.351163,0.351163,3674,1,3674,3674,3674
21,50,0.480625,1,0.480625,0.480625,0.480625,5420,1,5420,5420,5420
21,50,0.554069,1,0.554069,0.554069,0.554069,6404,1,6404,6404,6404
21,50,0.405,1,0.405,0.405,0.405,3630,1,3630,3630,3630
21,50,0.397924,1,0.397924,0.397924,0.397924,3519,1,3519,3519,3519
21,50,0.404603,1,0.404603,0.404603,0.404603,4142,1,4142,4142,4142
21,50,0.604626,1,0.604626,0.604626,0.604626,7329,1,7329,7329,7329
21,50,0.233493,1,0.233493,0.233493,0.233493,2705,1,2705,2705,2705
21,50,0.253241,1,0.253241,0.253241,0.253241,3130,1,3130,3130,3130
21,50,0.959644,1,0.959644,0.959644,0.959644,10276,1,10276,10276,10276
21,50,0.15689,1,0.15689,0.15689,0.15689,1745,1,1745,1745,1745
21,50,0.245696,1,0.245696,0.245696,0.245696,2813,1,2813,2813,2813
21,50,0.333448,1,0.333448,0.333448,0.333448,3532,1,3532,3532,3532
21,50,0.0824245,1,0.0824245,0.0824245,0.0824245,751,1,751,751,751
21,50,0.674206,1,0.674206,0.674206,0.674206,8333,1,8333,8333,8333
21,50,0.825273,1,0.825273,0.825273,0.825273,10644,1,10644,10644,10644
21,50,0.806477,1,0.806477,0.806477,0.806477,8720,1,8720,8720,8720
21,50,0.0972586,1,0.0972586,0.0972586,0.0972586,1113,1,1113,1113,1113
21,50,0.203043,1,0.203043,0.203043,0.203043,2497,1,2497,2497,2497
21,50,0.268644,1,0.268644,0.268644,0.268644,3452,1,3452,3452,3452
21,50,0.319358,1,0.319358,0.319358,0.319358,3697,1,3697,3697,3697
21,50,0.483096,1,0.483096,0.483096,0.483096,5894,1,5894,5894,5894
21,50,0.599921,1,0.599921,0.599921,0.599921,6804,1,6804,6804,6804
21,50,0.280272,1,0.280272,0.280272,0.280272,3305,1,3305,3305,3305
21,50,0.178147,1,0.178147,0.178147,0.178147,1765,1,1765,1765,1765
21,50,0.331065,1,0.331065,0.331065,0.331065,4357,1,4357,4357,4357
21,50,0.772229,1,0.772229,0.772229,0.772229,9172,1,9172,9172,9172
21,50,0.902526,1,0.902526,0.902526,0.902526,9942,1,9942,9942,9942
21,50,0.659972,1,0.659972,0.659972,0.659972,7610,1,7610,7610,7610
21,50,0.537724,1,0.537724,0.537724,0.537724,6551,1,6551,6551,6551
21,50,0.858522,1,0.858522,0.858522,0.858522,10019,1,10019,10019,10019
21,50,0.577222,1,0.577222,0.577222,0.577222,6764,1,6764,6764,6764
21,50,0.32476,1,0.32476,0.32476,0.32476,3792,1,3792,3792,3792
21,50,0.155598,1,0.155598,0.155598,0.155598,1668,1,1668,1668,1668
21,50,0.265347,1,0.265347,0.265347,0.265347,2479,1,2479,2479,2479
21,50,0.178329,1,0.178329,0.178329,0.178329,2020,1,2020,2020,2020
21,50,0.476803,1,0.476803,0.476803,0.476803,4871,1,4871,4871,4871
21,50,0.575198,1,0.575198,0.575198,0.575198,6447,1,6447,6447,6447
21,50,0.122315,1,0.122315,0.122315,0.122315,1374,1,1374,1374,1374
21,50,0.226927,1,0.226927,0.226927,0.226927,2186,1,2186,2186,2186
21,50,0.844819,1,0.844819,0.844819,0.844819,8990,1,8990,8990,8990
21,50,0.445337,1,0.445337,0.445337,0.445337,4021,1,4021,4021,4021
21,50,0.305954,1,0.305954,0.305954,0.305954,3356,1,3356,3356,3356
21,50,0.199,1,0.199,0.199,0.199,1720,1,1720,1720,1720
21,50,0.920897,1,0.920897,0.920897,0.920897,10192,1,10192,10192,10192
21,50,0.340842,1,0.340842,0.340842,0.340842,3397,1,3397,3397,3397
21,50,0.188915,1,0.188915,0.188915,0.188915,2114,1,2114,2114,2114
21,50,0.0597243,1,0.0597243,0.0597243,0.0597243,636,1,636,636,636
21,50,0.374988,1,0.374988,0.374988,0.374988,4599,1,4599,4599,4599
21,50,0.768481,1,0.768481,0.768481,0.768481,8213,1,8213,8213,8213
21,50,0.442827,1,0.442827,0.442827,0.442827,5252,1,5252,5252,5252
21,50,0.371716,1,0.371716,0.371716,0.371716,3983,1,3983,3983,3983
21,50,0.262259,1,0.262259,0.262259,0.262259,2971,1,2971,2971,2971
21,50,1.10062,1,1.10062,1.10062,1.10062,13341,1,13341,13341,13341
21,50,0.636549,1,0.636549,0.636549,0.636549,7498,1,7498,7498,7498
21,50,0.182122,1,0.182122,0.182122,0.182122,1621,1,1621,1621,1621
21,50,0.174264,1,0.174264,0.174264,0.174264,2196,1,2196,2196,2196
21,50,0.0459792,1,0.0459792,0.0459792,0.0459792,509,1,509,509,509
21,50,0.203918,1,0.203918,0.203918,0.203918,1954,1,1954,1954,1954
21,50,0.559305,1,0.559305,0.559305,0.559305,7081,1,7081,7081,7081
21,50,0.0992356,1,0.0992356,0.0992356,0.0992356,978,1,978,978,978
21,50,0.14888,1,0.14888,0.14888,0.14888,1594,1,1594,1594,1594
21,50,0.129688,1,0.129688,0.129688,0.129688,1074,1,1074,1074,1074
21,50,0.203629,1,0.203629,0.203629,0.203629,1951,1,1951,1951,1951
21,50,0.323561,1,0.323561,0.323561,0.323561,3488,1,3488,3488,3488
21,50,0.346365,1,0.346365,0.346365,0.346365,3654,1,3654,3654,3654
21,50,0.091287,1,0.091287,0.091287,0.091287,871,1,871,871,871
21,50,0.489144,1,0.489144,0.489144,0.489144,5142,1,5142,5142,5142
21,50,0.150152,1,0.150152,0.150152,0.150152,1716,1,1716,1716,1716
21,50,0.128389,1,0.128389,0.128389,0.128389,1580,1,1580,1580,1580
21,50,0.441668,1,0.441668,0.441668,0.441668,5735,1,5735,5735,5735
21,50,0.149888,1,0.149888,0.149888,0.149888,1835,1,1835,1835,1835
21,50,0.194613,1,0.194613,0.194613,0.194613,1982,1,1982,1982,1982
21,50,0.775966,1,0.775966,0.775966,0.775966,9608,1,9608,9608,9608
21,50,0.325022,1,0.325022,0.325022,0.325022,3397,1,3397,3397,3397
21,50,0.918522,1,0.918522,0.918522,0.918522,11863,1,11863,11863,11863
21,50,0.169779,1,0.169779,0.169779,0.169779,1624,1,1624,1624,1624
21,50,0.309788,1,0.309788,0.309788,0.309788,3590,1,3590,3590,3590
