n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
26,20,3.75138,1,3.75138,3.75138,3.75138,23749,1,23749,23749,23749
26,20,0.279532,1,0.279532,0.279532,0.279532,1713,1,1713,1713,1713
26,20,4.2589,1,4.2589,4.2589,4.2589,30850,1,30850,30850,30850
26,20,1.00502,1,1.00502,1.00502,1.00502,6995,1,6995,6995,6995
26,20,2.0724,1,2.0724,2.0724,2.0724,14814,1,14814,14814,14814
26,20,3.50595,1,3.50595,3.50595,3.50595,23449,1,23449,23449,23449
26,20,2.20165,1,2.20165,2.20165,2.20165,14371,1,14371,14371,14371
26,20,4.06967,1,4.06967,4.06967,4.06967,24931,1,24931,24931,24931
26,20,1.3321,1,1.3321,1.3321,1.3321,9534,1,9534,9534,9534
26,20,0.779272,1,0.779272,0.779272,0.779272,5820,1,5820,5820,5820
26,20,0.452801,1,0.452801,0.452801,0.452801,3068,1,3068,3068,3068
26,20,1.03448,1,1.03448,1.03448,1.03448,6925,1,6925,6925,6925
26,20,1.9639,1,1.9639,1.9639,1.9639,13756,1,13756,13756,13756
26,20,3.29074,1,3.29074,3.29074,3.29074,21839,1,21839,21839,21839
26,20,2.24427,1,2.24427,2.24427,2.24427,17896,1,17896,17896,17896
26,20,1.37725,1,1.37725,1.37725,1.37725,9187,1,9187,9187,9187
26,20,1.63843,1,1.63843,1.63843,1.63843,11653,1,11653,11653,11653
26,20,6.58681,1,6.58681,6.58681,6.58681,41376,1,41376,41376,41376
26,20,3.60681,1,3.60681,3.60681,3.60681,25025,1,25025,25025,25025
26,20,1.08943,1,1.08943,1.08943,1.08943,7430,1,7430,7430,7430
26,20,0.617123,1,0.617123,0.617123,0.617123,4197,1,4197,4197,4197
26,20,1.77926,1,1.77926,1.77926,1.77926,10379,1,10379,10379,10379
26,20,1.24572,1,1.24572,1.24572,1.24572,4501,1,4501,4501,4501
26,20,1.47346,1,1.47346,1.47346,1.47346,6923,1,6923,6923,6923
26,20,1.6758,1,1.6758,1.6758,1.6758,13213,1,13213,13213,13213
26,20,4.59532,1,4.59532,4.59532,4.59532,29229,1,29229,29229,29229
26,20,0.584495,1,0.584495,0.584495,0.584495,4397,1,4397,4397,4397
26,20,0.564547,1,0.564547,0.564547,0.564547,3339,1,3339,3339,3339
26,20,5.52429,1,5.52429,5.52429,5.52429,37411,1,37411,37411,37411
26,20,5.35116,1,5.35116,5.35116,5.35116,34638,1,34638,34638,34638
26,20,2.49123,1,2.49123,2.49123,2.49123,13842,1,13842,13842,13842
26,20,0.606513,1,0.606513,0.606513,0.606513,4536,1,4536,4536,4536
26,20,0.575829,1,0.575829,0.575829,0.575829,4432,1,4432,4432,4432
26,20,5.16143,1,5.16143,5.16143,5.16143,29470,1,29470,29470,29470
26,20,1.00152,1,1.00152,1.00152,1.00152,6939,1,6939,6939,6939
26,20,4.15251,1,4.15251,4.15251,4.15251,20264,1,20264,20264,20264
26,20,1.61214,1,1.61214,1.61214,1.61214,6173,1,6173,6173,6173
26,20,2.30921,1,2.30921,2.30921,2.30921,14587,1,14587,14587,14587
26,20,1.05571,1,1.05571,1.05571,1.05571,6849,1,6849,6849,6849
26,20,1.70853,1,1.70853,1.70853,1.70853,11475,1,11475,11475,11475
26,20,1.79,1,1.79,1.79,1.79,11065,1,11065,11065,11065
26,20,0.520595,1,0.520595,0.520595,0.520595,4063,1,4063,4063,4063
26,20,4.31171,1,4.31171,4.31171,4.31171,27613,1,27613,27613,27613
26,20,1.8508,1,1.8508,1.8508,1.8508,12348,1,12348,12348,12348
26,20,2.51579,1,2.51579,2.51579,2.51579,15619,1,15619,15619,15619
26,20,2.99047,1,2.99047,2.99047,2.99047,20924,1,20924,20924,20924
26,20,0.982493,1,0.982493,0.982493,0.982493,5262,1,5262,5262,5262
26,20,0.0981391,1,0.0981391,0.0981391,0.0981391,356,1,356,356,356
26,20,6.43966,1,6.43966,6.43966,6.43966,39641,1,39641,39641,39641
26,20,2.52916,1,2.52916,2.52916,2.52916,15568,1,15568,15568,15568
26,20,1.23603,1,1.23603,1.23603,1.23603,9009,1,9009,9009,9009
26,20,0.789048,1,0.789048,0.789048,0.789048,5897,1,5897,5897,5897
26,20,4.0093,1,4.0093,4.0093,4.0093,37463,1,37463,37463,37463
26,20,2.11605,1,2.11605,2.11605,2.11605,14705,1,14705,14705,14705
26,20,1.99054,1,1.99054,1.99054,1.99054,14938,1,14938,14938,14938
26,20,2.87729,1,2.87729,2.87729,2.87729,18430,1,18430,18430,18430
26,20,1.9066,1,1.9066,1.9066,1.9066,13751,1,13751,13751,13751
26,20,2.61189,1,2.61189,2.61189,2.61189,18111,1,18111,18111,18111
26,20,3.09344,1,3.09344,3.09344,3.09344,22540,1,22540,22540,22540
26,20,1.00614,1,1.00614,1.00614,1.00614,6357,1,6357,6357,6357
26,20,1.34164,1,1.34164,1.34164,1.34164,7824,1,7824,7824,7824
26,20,2.29357,1,2.29357,2.29357,2.29357,13916,1,13916,13916,13916
26,20,1.14437,1,1.14437,1.14437,1.14437,7287,1,7287,7287,7287
26,20,3.45446,1,3.45446,3.45446,3.45446,22897,1,22897,22897,22897
26,20,1.24009,1,1.24009,1.24009,1.24009,7672,1,7672,7672,7672
26,20,0.820462,1,0.820462,0.820462,0.820462,6131,1,6131,6131,6131
26,20,1.62661,1,1.62661,1.62661,1.62661,11770,1,11770,11770,11770
26,20,2.76319,1,2.76319,2.76319,2.76319,17028,1,17028,17028,17028
26,20,2.62483,1,2.62483,2.62483,2.62483,23720,1,23720,23720,23720
26,20,0.494531,1,0.494531,0.494531,0.494531,2673,1,2673,2673,2673
26,20,5.37404,1,5.37404,5.37404,5.37404,29918,1,29918,29918,29918
26,20,4.93529,1,4.93529,4.93529,4.93529,31207,1,31207,31207,31207
26,20,4.428,1,4.428,4.428,4.428,29501,1,29501,29501,29501
26,20,4.84744,1,4.84744,4.84744,4.84744,27024,1,27024,27024,27024
26,20,2.756,1,2.756,2.756,2.756,16842,1,16842,16842,16842
26,20,1.60524,1,1.60524,1.60524,1.60524,10210,1,10210,10210,10210
26,20,6.24252,1,6.24252,6.24252,6.24252,41188,1,41188,41188,41188
26,20,1.2264,1,1.2264,1.2264,1.2264,8173,1,8173,8173,8173
26,20,3.21198,1,3.21198,3.21198,3.21198,19319,1,19319,19319,19319
26,20,7.28323,1,7.28323,7.28323,7.28323,44974,1,44974,44974,44974
26,20,5.21325,1,5.21325,5.21325,5.21325,31910,1,31910,31910,31910
26,20,1.84942,1,1.84942,1.84942,1.84942,11236,1,11236,11236,11236
26,20,2.58299,1,2.58299,2.58299,2.58299,16489,1,16489,16489,16489
26,20,5.52155,1,5.52155,5.52155,5.52155,36680,1,36680,36680,36680
26,20,2.80337,1,2.80337,2.80337,2.80337,19467,1,19467,19467,19467
26,20,3.2994,1,3.2994,3.2994,3.2994,22060,1,22060,22060,22060
26,20,0.50435,1,0.50435,0.50435,0.50435,3689,1,3689,3689,3689
26,20,0.832141,1,0.832141,0.832141,0.832141,5084,1,5084,5084,5084
26,20,1.11897,1,1.11897,1.11897,1.11897,7407,1,7407,7407,7407
26,20,1.97362,1,1.97362,1.97362,1.97362,13024,1,13024,13024,13024
26,20,2.59248,1,2.59248,2.59248,2.59248,15290,1,15290,15290,15290
26,20,1.2447,1,1.2447,1.2447,1.2447,9405,1,9405,9405,9405
26,20,1.01769,1,1.01769,1.01769,1.01769,5128,1,5128,5128,5128
26,20,0.715826,1,0.715826,0.715826,0.715826,4423,1,4423,4423,4423
26,20,4.22763,1,4.22763,4.22763,4.22763,27647,1,27647,27647,27647
26,20,0.876206,1,0.876206,0.876206,0.876206,6108,1,6108,6108,6108
26,20,1.88169,1,1.88169,1.88169,1.88169,13044,1,13044,13044,13044
26,20,4.07657,1,4.07657,4.07657,4.07657,27962,1,27962,27962,27962
26,20,1.93645,1,1.93645,1.93645,1.93645,13286,1,13286,13286,13286
26,20,0.7881,1,0.7881,0.7881,0.7881,5174,1,5174,5174,5174
