n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
16,10,0.00264341,1,0.00264341,0.00264341,0.00264341,34,1,34,34,34
16,10,0.00176935,1,0.00176935,0.00176935,0.00176935,17,1,17,17,17
16,10,0.0017943,1,0.0017943,0.0017943,0.0017943,24,1,24,24,24
16,10,0.00554178,1,0.00554178,0.00554178,0.00554178,59,1,59,59,59
16,10,0.00199802,1,0.00199802,0.00199802,0.00199802,13,1,13,13,13
16,10,0.00213022,1,0.00213022,0.00213022,0.00213022,17,1,17,17,17
16,10,0.0145252,1,0.0145252,0.0145252,0.0145252,184,1,184,184,184
16,10,0.00247058,1,0.00247058,0.00247058,0.00247058,33,1,33,33,33
16,10,0.0033677,1,0.0033677,0.0033677,0.0033677,33,1,33,33,33
16,10,0.00161226,1,0.00161226,0.00161226,0.00161226,17,1,17,17,17
16,10,0.003869,1,0.003869,0.003869,0.003869,49,1,49,49,49
16,10,0.0019658,1,0.0019658,0.0019658,0.0019658,13,1,13,13,13
16,10,0.00174473,1,0.00174473,0.00174473,0.00174473,12,1,12,12,12
16,10,0.00188418,1,0.00188418,0.00188418,0.00188418,15,1,15,15,15
16,10,0.000874449,1,0.000874449,0.000874449,0.000874449,7,1,7,7,7
16,10,0.00102115,1,0.00102115,0.00102115,0.00102115,7,1,7,7,7
16,10,0.00472508,1,0.00472508,0.00472508,0.00472508,70,1,70,70,70
16,10,0.00246129,1,0.00246129,0.00246129,0.00246129,26,1,26,26,26
16,10,0.00196877,1,0.00196877,0.00196877,0.00196877,25,1,25,25,25
16,10,0.0148841,1,0.0148841,0.0148841,0.0148841,192,1,192,192,192
16,10,0.00215346,1,0.00215346,0.00215346,0.00215346,29,1,29,29,29
16,10,0.00153769,1,0.00153769,0.00153769,0.00153769,17,1,17,17,17
16,10,0.00216784,1,0.00216784,0.00216784,0.00216784,26,1,26,26,26
16,10,0.00249358,1,0.00249358,0.00249358,0.00249358,33,1,33,33,33
16,10,0.00521441,1,0.00521441,0.00521441,0.00521441,57,1,57,57,57
16,10,0.00162192,1,0.00162192,0.00162192,0.00162192,19,1,19,19,19
16,10,0.00219035,1,0.00219035,0.00219035,0.00219035,21,1,21,21,21
16,10,0.00422757,1,0.00422757,0.00422757,0.00422757,51,1,51,51,51
16,10,0.00121807,1,0.00121807,0.00121807,0.00121807,9,1,9,9,9
16,10,0.000950038,1,0.000950038,0.000950038,0.000950038,6,1,6,6,6
16,10,0.00162521,1,0.00162521,0.00162521,0.00162521,9,1,9,9,9
16,10,0.00558388,1,0.00558388,0.00558388,0.00558388,67,1,67,67,67
16,10,0.00118792,1,0.00118792,0.00118792,0.00118792,14,1,14,14,14
16,10,0.00504945,1,0.00504945,0.00504945,0.00504945,57,1,57,57,57
16,10,0.00254586,1,0.00254586,0.00254586,0.00254586,25,1,25,25,25
16,10,0.00111301,1,0.00111301,0.00111301,0.00111301,10,1,10,10,10
16,10,0.00209412,1,0.00209412,0.00209412,0.00209412,13,1,13,13,13
16,10,0.000853983,1,0.000853983,0.000853983,0.000853983,5,1,5,5,5
16,10,0.000889929,1,0.000889929,0.000889929,0.000889929,5,1,5,5,5
16,10,0.00226913,1,0.00226913,0.00226913,0.00226913,26,1,26,26,26
16,10,0.00135815,1,0.00135815,0.00135815,0.00135815,11,1,11,11,11
16,10,0.00417982,1,0.00417982,0.00417982,0.00417982,59,1,59,59,59
16,10,0.00145111,1,0.00145111,0.00145111,0.00145111,18,1,18,18,18
16,10,0.00225893,1,0.00225893,0.00225893,0.00225893,17,1,17,17,17
16,10,0.00321759,1,0.00321759,0.00321759,0.00321759,35,1,35,35,35
16,10,0.00091736,1,0.00091736,0.00091736,0.00091736,5,1,5,5,5
16,10,0.000955753,1,0.000955753,0.000955753,0.000955753,8,1,8,8,8
16,10,0.00121928,1,0.00121928,0.00121928,0.00121928,13,1,13,13,13
16,10,0.00644603,1,0.00644603,0.00644603,0.00644603,91,1,91,91,91
16,10,0.0141746,1,0.0141746,0.0141746,0.0141746,181,1,181,181,181
16,10,0.00215403,1,0.00215403,0.00215403,0.00215403,24,1,24,24,24
