n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
19,90,0.0151862,1,0.0151862,0.0151862,0.0151862,251,1,251,251,251
19,90,0.00330125,1,0.00330125,0.00330125,0.00330125,46,1,46,46,46
19,90,0.000966902,1,0.000966902,0.000966902,0.000966902,12,1,12,12,12
19,90,0.003563,1,0.003563,0.003563,0.003563,71,1,71,71,71
19,90,0.00247487,1,0.00247487,0.00247487,0.00247487,35,1,35,35,35
19,90,0.00394512,1,0.00394512,0.00394512,0.00394512,61,1,61,61,61
19,90,0.0333299,1,0.0333299,0.0333299,0.0333299,569,1,569,569,569
19,90,0.00652409,1,0.00652409,0.00652409,0.00652409,111,1,111,111,111
19,90,0.00317357,1,0.00317357,0.00317357,0.00317357,50,1,50,50,50
19,90,0.00616066,1,0.00616066,0.00616066,0.00616066,87,1,87,87,87
19,90,0.00456532,1,0.00456532,0.00456532,0.00456532,83,1,83,83,83
19,90,0.0101296,1,0.0101296,0.0101296,0.0101296,183,1,183,183,183
19,90,0.0101532,1,0.0101532,0.0101532,0.0101532,176,1,176,176,176
19,90,0.00925079,1,0.00925079,0.00925079,0.00925079,161,1,161,161,161
19,90,0.00497083,1,0.00497083,0.00497083,0.00497083,82,1,82,82,82
19,90,0.0144968,1,0.0144968,0.0144968,0.0144968,272,1,272,272,272
19,90,0.00325487,1,0.00325487,0.00325487,0.00325487,57,1,57,57,57
19,90,0.00805724,1,0.00805724,0.00805724,0.00805724,157,1,157,157,157
19,90,0.00785381,1,0.00785381,0.00785381,0.00785381,135,1,135,135,135
19,90,0.00434792,1,0.00434792,0.00434792,0.00434792,62,1,62,62,62
19,90,0.00293432,1,0.00293432,0.00293432,0.00293432,47,1,47,47,47
19,90,0.00205316,1,0.00205316,0.00205316,0.00205316,30,1,30,30,30
19,90,0.0100943,1,0.0100943,0.0100943,0.0100943,171,1,171,171,171
19,90,0.00314079,1,0.00314079,0.00314079,0.00314079,55,1,55,55,55
19,90,0.0061794,1,0.0061794,0.0061794,0.0061794,115,1,115,115,115
19,90,0.00869522,1,0.00869522,0.00869522,0.00869522,149,1,149,149,149
19,90,0.00209815,1,0.00209815,0.00209815,0.00209815,34,1,34,34,34
19,90,0.00427222,1,0.00427222,0.00427222,0.00427222,73,1,73,73,73
19,90,0.00262163,1,0.00262163,0.00262163,0.00262163,51,1,51,51,51
19,90,0.00591886,1,0.00591886,0.00591886,0.00591886,101,1,101,101,101
19,90,0.00860144,1,0.00860144,0.00860144,0.00860144,148,1,148,148,148
19,90,0.00292177,1,0.00292177,0.00292177,0.00292177,50,1,50,50,50
19,90,0.00275178,1,0.00275178,0.00275178,0.00275178,40,1,40,40,40
19,90,0.0114736,1,0.0114736,0.0114736,0.0114736,227,1,227,227,227
19,90,0.00169592,1,0.00169592,0.00169592,0.00169592,24,1,24,24,24
19,90,0.00268373,1,0.00268373,0.00268373,0.00268373,48,1,48,48,48
19,90,0.00603577,1,0.00603577,0.00603577,0.00603577,107,1,107,107,107
19,90,0.00889679,1,0.00889679,0.00889679,0.00889679,183,1,183,183,183
19,90,0.00124571,1,0.00124571,0.00124571,0.00124571,17,1,17,17,17
19,90,0.00216091,1,0.00216091,0.00216091,0.00216091,36,1,36,36,36
19,90,0.00423808,1,0.00423808,0.00423808,0.00423808,62,1,62,62,62
19,90,0.00849579,1,0.00849579,0.00849579,0.00849579,153,1,153,153,153
19,90,0.00381676,1,0.00381676,0.00381676,0.00381676,81,1,81,81,81
19,90,0.0166427,1,0.0166427,0.0166427,0.0166427,335,1,335,335,335
19,90,0.0135473,1,0.0135473,0.0135473,0.0135473,271,1,271,271,271
19,90,0.0043927,1,0.0043927,0.0043927,0.0043927,84,1,84,84,84
19,90,0.0010465,1,0.0010465,0.0010465,0.0010465,13,1,13,13,13
19,90,0.0015653,1,0.0015653,0.0015653,0.0015653,24,1,24,24,24
19,90,0.00547504,1,0.00547504,0.00547504,0.00547504,96,1,96,96,96
19,90,0.00530557,1,0.00530557,0.00530557,0.00530557,98,1,98,98,98
19,90,0.00503842,1,0.00503842,0.00503842,0.00503842,83,1,83,83,83
19,90,0.00701734,1,0.00701734,0.00701734,0.00701734,139,1,139,139,139
19,90,0.00193111,1,0.00193111,0.00193111,0.00193111,28,1,28,28,28
19,90,0.00940615,1,0.00940615,0.00940615,0.00940615,147,1,147,147,147
19,90,0.0202174,1,0.0202174,0.0202174,0.0202174,349,1,349,349,349
19,90,0.00260006,1,0.00260006,0.00260006,0.00260006,42,1,42,42,42
19,90,0.00174045,1,0.00174045,0.00174045,0.00174045,26,1,26,26,26
19,90,0.00552785,1,0.00552785,0.00552785,0.00552785,87,1,87,87,87
19,90,0.00868725,1,0.00868725,0.00868725,0.00868725,151,1,151,151,151
19,90,0.0126164,1,0.0126164,0.0126164,0.0126164,204,1,204,204,204
19,90,0.00357003,1,0.00357003,0.00357003,0.00357003,62,1,62,62,62
19,90,0.00440243,1,0.00440243,0.00440243,0.00440243,68,1,68,68,68
19,90,0.00510444,1,0.00510444,0.00510444,0.00510444,87,1,87,87,87
19,90,0.00234701,1,0.00234701,0.00234701,0.00234701,40,1,40,40,40
