n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
10,60,0.000626074,1,0.000626074,0.000626074,0.000626074,13,1,13,13,13
10,60,0.000639927,1,0.000639927,0.000639927,0.000639927,15,1,15,15,15
10,60,0.000433513,1,0.000433513,0.000433513,0.000433513,12,1,12,12,12
10,60,0.000677796,1,0.000677796,0.000677796,0.000677796,16,1,16,16,16
10,60,0.000678919,1,0.000678919,0.000678919,0.000678919,22,1,22,22,22
10,60,0.000598177,1,0.000598177,0.000598177,0.000598177,14,1,14,14,14
10,60,0.000663195,1,0.000663195,0.000663195,0.000663195,15,1,15,15,15
10,60,0.0013477,1,0.0013477,0.0013477,0.0013477,38,1,38,38,38
10,60,0.000899039,1,0.000899039,0.000899039,0.000899039,26,1,26,26,26
10,60,0.000568136,1,0.000568136,0.000568136,0.000568136,12,1,12,12,12
10,60,0.000508645,1,0.000508645,0.000508645,0.000508645,12,1,12,12,12
10,60,0.00033368,1,0.00033368,0.00033368,0.00033368,7,1,7,7,7
10,60,0.00116461,1,0.00116461,0.00116461,0.00116461,30,1,30,30,30
10,60,0.000849922,1,0.000849922,0.000849922,0.000849922,21,1,21,21,21
10,60,0.000671548,1,0.000671548,0.000671548,0.000671548,13,1,13,13,13
10,60,0.000235488,1,0.000235488,0.000235488,0.000235488,4,1,4,4,4
10,60,0.000727685,1,0.000727685,0.000727685,0.000727685,19,1,19,19,19
10,60,0.000396491,1,0.000396491,0.000396491,0.000396491,11,1,11,11,11
10,60,0.00107034,1,0.00107034,0.00107034,0.00107034,27,1,27,27,27
10,60,0.000357728,1,0.000357728,0.000357728,0.000357728,8,1,8,8,8
10,60,0.00036702,1,0.00036702,0.00036702,0.00036702,8,1,8,8,8
10,60,0.000914437,1,0.000914437,0.000914437,0.000914437,25,1,25,25,25
10,60,0.00173755,1,0.00173755,0.00173755,0.00173755,54,1,54,54,54
10,60,0.000509161,1,0.000509161,0.000509161,0.000509161,14,1,14,14,14
10,60,0.000906161,1,0.000906161,0.000906161,0.000906161,29,1,29,29,29
10,60,0.000475968,1,0.000475968,0.000475968,0.000475968,14,1,14,14,14
10,60,0.000466373,1,0.000466373,0.000466373,0.000466373,11,1,11,11,11
10,60,0.000460173,1,0.000460173,0.000460173,0.000460173,10,1,10,10,10
10,60,0.00101002,1,0.00101002,0.00101002,0.00101002,23,1,23,23,23
10,60,0.000919448,1,0.000919448,0.000919448,0.000919448,21,1,21,21,21
10,60,0.00151345,1,0.00151345,0.00151345,0.00151345,42,1,42,42,42
10,60,0.000960592,1,0.000960592,0.000960592,0.000960592,24,1,24,24,24
10,60,0.00187714,1,0.00187714,0.00187714,0.00187714,55,1,55,55,55
10,60,0.000483589,1,0.000483589,0.000483589,0.000483589,8,1,8,8,8
10,60,0.000464641,1,0.000464641,0.000464641,0.000464641,12,1,12,12,12
10,60,0.00068486,1,0.00068486,0.00068486,0.00068486,17,1,17,17,17
10,60,0.000444623,1,0.000444623,0.000444623,0.000444623,9,1,9,9,9
10,60,0.00113986,1,0.00113986,0.00113986,0.00113986,31,1,31,31,31
10,60,0.000706652,1,0.000706652,0.000706652,0.000706652,18,1,18,18,18
10,60,0.000521969,1,0.000521969,0.000521969,0.000521969,12,1,12,12,12
10,60,0.000620804,1,0.000620804,0.000620804,0.000620804,15,1,15,15,15
10,60,0.000899307,1,0.000899307,0.000899307,0.000899307,25,1,25,25,25
10,60,0.000729122,1,0.000729122,0.000729122,0.000729122,18,1,18,18,18
10,60,0.000442326,1,0.000442326,0.000442326,0.000442326,7,1,7,7,7
10,60,0.000767145,1,0.000767145,0.000767145,0.000767145,18,1,18,18,18
10,60,0.00103892,1,0.00103892,0.00103892,0.00103892,26,1,26,26,26
10,60,0.000763738,1,0.000763738,0.000763738,0.000763738,21,1,21,21,21
10,60,0.000600867,1,0.000600867,0.000600867,0.000600867,11,1,11,11,11
10,60,0.00115325,1,0.00115325,0.00115325,0.00115325,33,1,33,33,33
10,60,0.00177648,1,0.00177648,0.00177648,0.00177648,53,1,53,53,53
10,60,0.000476399,1,0.000476399,0.000476399,0.000476399,11,1,11,11,11
10,60,0.00108517,1,0.00108517,0.00108517,0.00108517,28,1,28,28,28
10,60,0.000626049,1,0.000626049,0.000626049,0.000626049,15,1,15,15,15
10,60,0.000664197,1,0.000664197,0.000664197,0.000664197,14,1,14,14,14
10,60,0.000689778,1,0.000689778,0.000689778,0.000689778,15,1,15,15,15
10,60,0.00174305,1,0.00174305,0.00174305,0.00174305,55,1,55,55,55
10,60,0.000539699,1,0.000539699,0.000539699,0.000539699,12,1,12,12,12
10,60,0.000604567,1,0.000604567,0.000604567,0.000604567,12,1,12,12,12
10,60,0.000920508,1,0.000920508,0.000920508,0.000920508,23,1,23,23,23
10,60,0.000660987,1,0.000660987,0.000660987,0.000660987,15,1,15,15,15
10,60,0.00105503,1,0.00105503,0.00105503,0.00105503,20,1,20,20,20
10,60,0.00124301,1,0.00124301,0.00124301,0.00124301,30,1,30,30,30
10,60,0.0015182,1,0.0015182,0.0015182,0.0015182,45,1,45,45,45
