n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
8,70,0.000430644,1,0.000430644,0.000430644,0.000430644,13,1,13,13,13
8,70,0.000499228,1,0.000499228,0.000499228,0.000499228,15,1,15,15,15
8,70,0.000261629,1,0.000261629,0.000261629,0.000261629,8,1,8,8,8
8,70,0.000194987,1,0.000194987,0.000194987,0.000194987,7,1,7,7,7
8,70,0.000350847,1,0.000350847,0.000350847,0.000350847,12,1,12,12,12
8,70,0.000454888,1,0.000454888,0.000454888,0.000454888,15,1,15,15,15
8,70,0.00026353,1,0.00026353,0.00026353,0.00026353,9,1,9,9,9
8,70,0.000253376,1,0.000253376,0.000253376,0.000253376,8,1,8,8,8
8,70,0.000174086,1,0.000174086,0.000174086,0.000174086,5,1,5,5,5
8,70,0.000415855,1,0.000415855,0.000415855,0.000415855,16,1,16,16,16
8,70,0.000323485,1,0.000323485,0.000323485,0.000323485,11,1,11,11,11
8,70,0.000277995,1,0.000277995,0.000277995,0.000277995,8,1,8,8,8
8,70,0.000199358,1,0.000199358,0.000199358,0.000199358,6,1,6,6,6
8,70,0.000206475,1,0.000206475,0.000206475,0.000206475,6,1,6,6,6
8,70,0.000158868,1,0.000158868,0.000158868,0.000158868,5,1,5,5,5
8,70,0.000260054,1,0.000260054,0.000260054,0.000260054,8,1,8,8,8
8,70,0.00018494,1,0.00018494,0.00018494,0.00018494,5,1,5,5,5
8,70,0.000535858,1,0.000535858,0.000535858,0.000535858,20,1,20,20,20
8,70,0.000294363,1,0.000294363,0.000294363,0.000294363,10,1,10,10,10
8,70,0.000360268,1,0.000360268,0.000360268,0.000360268,13,1,13,13,13
8,70,0.00015958,1,0.00015958,0.00015958,0.00015958,4,1,4,4,4
8,70,0.000307369,1,0.000307369,0.000307369,0.000307369,9,1,9,9,9
8,70,0.000228752,1,0.000228752,0.000228752,0.000228752,6,1,6,6,6
