n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
27,80,3.00037,1,3.00037,3.00037,3.00037,37732,1,37732,37732,37732
27,80,2.71955,1,2.71955,2.71955,2.71955,36468,1,36468,36468,36468
27,80,0.660708,1,0.660708,0.660708,0.660708,7942,1,7942,7942,7942
27,80,2.70134,1,2.70134,2.70134,2.70134,33736,1,33736,33736,33736
27,80,3.27697,1,3.27697,3.27697,3.27697,39991,1,39991,39991,39991
27,80,0.2991,1,0.2991,0.2991,0.2991,3182,1,3182,3182,3182
27,80,7.30117,1,7.30117,7.30117,7.30117,96971,1,96971,96971,96971
27,80,0.174568,1,0.174568,0.174568,0.174568,2011,1,2011,2011,2011
27,80,0.968894,1,0.968894,0.968894,0.968894,9792,1,9792,9792,9792
27,80,0.387828,1,0.387828,0.387828,0.387828,5236,1,5236,5236,5236
27,80,4.14709,1,4.14709,4.14709,4.14709,49724,1,49724,49724,49724
27,80,1.95437,1,1.95437,1.95437,1.95437,25685,1,25685,25685,25685
27,80,0.863199,1,0.863199,0.863199,0.863199,11306,1,11306,11306,11306
27,80,1.06275,1,1.06275,1.06275,1.06275,12143,1,12143,12143,12143
27,80,2.63112,1,2.63112,2.63112,2.63112,31827,1,31827,31827,31827
27,80,1.79401,1,1.79401,1.79401,1.79401,23128,1,23128,23128,23128
27,80,1.17977,1,1.17977,1.17977,1.17977,16037,1,16037,16037,16037
27,80,0.576177,1,0.576177,0.576177,0.576177,7892,1,7892,7892,7892
27,80,0.259952,1,0.259952,0.259952,0.259952,3475,1,3475,3475,3475
27,80,1.16596,1,1.16596,1.16596,1.16596,12974,1,12974,12974,12974
27,80,1.54563,1,1.54563,1.54563,1.54563,20930,1,20930,20930,20930
27,80,1.7558,1,1.7558,1.7558,1.7558,23870,1,23870,23870,23870
27,80,0.715534,1,0.715534,0.715534,0.715534,7943,1,7943,7943,7943
27,80,1.29862,1,1.29862,1.29862,1.29862,17391,1,17391,17391,17391
27,80,1.06809,1,1.06809,1.06809,1.06809,13557,1,13557,13557,13557
27,80,2.25726,1,2.25726,2.25726,2.25726,23769,1,23769,23769,23769
27,80,0.83826,1,0.83826,0.83826,0.83826,9388,1,9388,9388,9388
27,80,0.608021,1,0.608021,0.608021,0.608021,7701,1,7701,7701,7701
27,80,1.75003,1,1.75003,1.75003,1.75003,19706,1,19706,19706,19706
27,80,0.360925,1,0.360925,0.360925,0.360925,4992,1,4992,4992,4992
27,80,1.1452,1,1.1452,1.1452,1.1452,12311,1,12311,12311,12311
27,80,2.80597,1,2.80597,2.80597,2.80597,38228,1,38228,38228,38228
27,80,1.10615,1,1.10615,1.10615,1.10615,12851,1,12851,12851,12851
27,80,2.77179,1,2.77179,2.77179,2.77179,33761,1,33761,33761,33761
27,80,3.97784,1,3.97784,3.97784,3.97784,49965,1,49965,49965,49965
27,80,0.293619,1,0.293619,0.293619,0.293619,2990,1,2990,2990,2990
27,80,0.995735,1,0.995735,0.995735,0.995735,11897,1,11897,11897,11897
27,80,9.08788,1,9.08788,9.08788,9.08788,113040,1,113040,113040,113040
27,80,0.925902,1,0.925902,0.925902,0.925902,13063,1,13063,13063,13063
27,80,1.90904,1,1.90904,1.90904,1.90904,23451,1,23451,23451,23451
27,80,1.39367,1,1.39367,1.39367,1.39367,20249,1,20249,20249,20249
27,80,4.50795,1,4.50795,4.50795,4.50795,56813,1,56813,56813,56813
27,80,1.98848,1,1.98848,1.98848,1.98848,23262,1,23262,23262,23262
27,80,2.00433,1,2.00433,2.00433,2.00433,27356,1,27356,27356,27356
27,80,3.02105,1,3.02105,3.02105,3.02105,40538,1,40538,40538,40538
27,80,0.608863,1,0.608863,0.608863,0.608863,7727,1,7727,7727,7727
27,80,0.629525,1,0.629525,0.629525,0.629525,8677,1,8677,8677,8677
27,80,0.797661,1,0.797661,0.797661,0.797661,9395,1,9395,9395,9395
27,80,1.09622,1,1.09622,1.09622,1.09622,15345,1,15345,15345,15345
27,80,0.632852,1,0.632852,0.632852,0.632852,8372,1,8372,8372,8372
27,80,4.18095,1,4.18095,4.18095,4.18095,56215,1,56215,56215,56215
27,80,2.77698,1,2.77698,2.77698,2.77698,32716,1,32716,32716,32716
27,80,1.13845,1,1.13845,1.13845,1.13845,14226,1,14226,14226,14226
27,80,0.851901,1,0.851901,0.851901,0.851901,9041,1,9041,9041,9041
27,80,4.382,1,4.382,4.382,4.382,51766,1,51766,51766,51766
27,80,0.390309,1,0.390309,0.390309,0.390309,4805,1,4805,4805,4805
27,80,4.10858,1,4.10858,4.10858,4.10858,53676,1,53676,53676,53676
27,80,4.61364,1,4.61364,4.61364,4.61364,52418,1,52418,52418,52418
27,80,1.65814,1,1.65814,1.65814,1.65814,18722,1,18722,18722,18722
27,80,0.793292,1,0.793292,0.793292,0.793292,9455,1,9455,9455,9455
27,80,0.293839,1,0.293839,0.293839,0.293839,3484,1,3484,3484,3484
27,80,0.539902,1,0.539902,0.539902,0.539902,6442,1,6442,6442,6442
27,80,4.1048,1,4.1048,4.1048,4.1048,47310,1,47310,47310,47310
27,80,0.635149,1,0.635149,0.635149,0.635149,6820,1,6820,6820,6820
27,80,1.94202,1,1.94202,1.94202,1.94202,22759,1,22759,22759,22759
27,80,0.567705,1,0.567705,0.567705,0.567705,6343,1,6343,6343,6343
27,80,0.723354,1,0.723354,0.723354,0.723354,10163,1,10163,10163,10163
27,80,0.127664,1,0.127664,0.127664,0.127664,1734,1,1734,1734,1734
27,80,0.310895,1,0.310895,0.310895,0.310895,4427,1,4427,4427,4427
27,80,0.161468,1,0.161468,0.161468,0.161468,1915,1,1915,1915,1915
27,80,1.38126,1,1.38126,1.38126,1.38126,15489,1,15489,15489,15489
27,80,1.82803,1,1.82803,1.82803,1.82803,25625,1,25625,25625,25625
27,80,1.14559,1,1.14559,1.14559,1.14559,15120,1,15120,15120,15120
27,80,0.368213,1,0.368213,0.368213,0.368213,4747,1,4747,4747,4747
27,80,2.37366,1,2.37366,2.37366,2.37366,31158,1,31158,31158,31158
27,80,4.49212,1,4.49212,4.49212,4.49212,61073,1,61073,61073,61073
27,80,0.0713684,1,0.0713684,0.0713684,0.0713684,821,1,821,821,821
27,80,2.01418,1,2.01418,2.01418,2.01418,27028,1,27028,27028,27028
27,80,1.22765,1,1.22765,1.22765,1.22765,15290,1,15290,15290,15290
27,80,5.36696,1,5.36696,5.36696,5.36696,72457,1,72457,72457,72457
27,80,3.16595,1,3.16595,3.16595,3.16595,40013,1,40013,40013,40013
27,80,3.10655,1,3.10655,3.10655,3.10655,42066,1,42066,42066,42066
27,80,3.69555,1,3.69555,3.69555,3.69555,43436,1,43436,43436,43436
27,80,5.29366,1,5.29366,5.29366,5.29366,62922,1,62922,62922,62922
27,80,2.51639,1,2.51639,2.51639,2.51639,30719,1,30719,30719,30719
27,80,0.313757,1,0.313757,0.313757,0.313757,4453,1,4453,4453,4453
27,80,0.306228,1,0.306228,0.306228,0.306228,3335,1,3335,3335,3335
27,80,1.27101,1,1.27101,1.27101,1.27101,16462,1,16462,16462,16462
27,80,0.232948,1,0.232948,0.232948,0.232948,2991,1,2991,2991,2991
27,80,4.17813,1,4.17813,4.17813,4.17813,62015,1,62015,62015,62015
27,80,1.05541,1,1.05541,1.05541,1.05541,14080,1,14080,14080,14080
27,80,5.80824,1,5.80824,5.80824,5.80824,76590,1,76590,76590,76590
27,80,1.87199,1,1.87199,1.87199,1.87199,19589,1,19589,19589,19589
27,80,1.75327,1,1.75327,1.75327,1.75327,21344,1,21344,21344,21344
27,80,0.674771,1,0.674771,0.674771,0.674771,7610,1,7610,7610,7610
27,80,6.27077,1,6.27077,6.27077,6.27077,79597,1,79597,79597,79597
27,80,3.00361,1,3.00361,3.00361,3.00361,36410,1,36410,36410,36410
27,80,1.4874,1,1.4874,1.4874,1.4874,17395,1,17395,17395,17395
27,80,2.25589,1,2.25589,2.25589,2.25589,28137,1,28137,28137,28137
27,80,3.50624,1,3.50624,3.50624,3.50624,48401,1,48401,48401,48401
