n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
12,60,0.000234538,1,0.000234538,0.000234538,0.000234538,1,1,1,1,1
12,60,0.00013338,1,0.00013338,0.00013338,0.00013338,1,1,1,1,1
12,60,0.00928857,1,0.00928857,0.00928857,0.00928857,125,1,125,125,125
12,60,0.000161472,1,0.000161472,0.000161472,0.000161472,1,1,1,1,1
12,60,0.000169822,1,0.000169822,0.000169822,0.000169822,1,1,1,1,1
12,60,0.000393575,1,0.000393575,0.000393575,0.000393575,3,1,3,3,3
12,60,0.00509438,1,0.00509438,0.00509438,0.00509438,47,1,47,47,47
12,60,0.000194322,1,0.000194322,0.000194322,0.000194322,1,1,1,1,1
12,60,0.00238128,1,0.00238128,0.00238128,0.00238128,27,1,27,27,27
12,60,0.000173918,1,0.000173918,0.000173918,0.000173918,1,1,1,1,1
12,60,0.0003757,1,0.0003757,0.0003757,0.0003757,3,1,3,3,3
12,60,0.000466349,1,0.000466349,0.000466349,0.000466349,5,1,5,5,5
12,60,0.000200543,1,0.000200543,0.000200543,0.000200543,1,1,1,1,1
12,60,0.000201625,1,0.000201625,0.000201625,0.000201625,1,1,1,1,1
12,60,0.00637748,1,0.00637748,0.00637748,0.00637748,87,1,87,87,87
12,60,0.0109894,1,0.0109894,0.0109894,0.0109894,159,1,159,159,159
12,60,0.000249428,1,0.000249428,0.000249428,0.000249428,1,1,1,1,1
12,60,0.0019628,1,0.0019628,0.0019628,0.0019628,25,1,25,25,25
12,60,0.000191273,1,0.000191273,0.000191273,0.000191273,1,1,1,1,1
12,60,0.000190746,1,0.000190746,0.000190746,0.000190746,1,1,1,1,1
12,60,0.000216423,1,0.000216423,0.000216423,0.000216423,1,1,1,1,1
12,60,0.0234347,1,0.0234347,0.0234347,0.0234347,381,1,381,381,381
12,60,0.00166138,1,0.00166138,0.00166138,0.00166138,23,1,23,23,23
12,60,0.00587663,1,0.00587663,0.00587663,0.00587663,73,1,73,73,73
12,60,0.00156829,1,0.00156829,0.00156829,0.00156829,21,1,21,21,21
12,60,0.00021942,1,0.00021942,0.00021942,0.00021942,1,1,1,1,1
12,60,0.000224529,1,0.000224529,0.000224529,0.000224529,1,1,1,1,1
12,60,0.000245064,1,0.000245064,0.000245064,0.000245064,1,1,1,1,1
12,60,0.00087562,1,0.00087562,0.00087562,0.00087562,9,1,9,9,9
12,60,0.00265034,1,0.00265034,0.00265034,0.00265034,37,1,37,37,37
12,60,0.000147706,1,0.000147706,0.000147706,0.000147706,1,1,1,1,1
12,60,0.000221937,1,0.000221937,0.000221937,0.000221937,1,1,1,1,1
12,60,0.000140321,1,0.000140321,0.000140321,0.000140321,1,1,1,1,1
12,60,0.004499,1,0.004499,0.004499,0.004499,51,1,51,51,51
12,60,0.000235658,1,0.000235658,0.000235658,0.000235658,1,1,1,1,1
12,60,0.00230507,1,0.00230507,0.00230507,0.00230507,29,1,29,29,29
12,60,0.00118564,1,0.00118564,0.00118564,0.00118564,11,1,11,11,11
12,60,0.000676034,1,0.000676034,0.000676034,0.000676034,7,1,7,7,7
12,60,0.000213903,1,0.000213903,0.000213903,0.000213903,1,1,1,1,1
12,60,0.0042439,1,0.0042439,0.0042439,0.0042439,65,1,65,65,65
12,60,0.00569877,1,0.00569877,0.00569877,0.00569877,65,1,65,65,65
12,60,0.00186296,1,0.00186296,0.00186296,0.00186296,21,1,21,21,21
12,60,0.000174273,1,0.000174273,0.000174273,0.000174273,1,1,1,1,1
12,60,0.000155311,1,0.000155311,0.000155311,0.000155311,1,1,1,1,1
12,60,0.000209704,1,0.000209704,0.000209704,0.000209704,1,1,1,1,1
12,60,0.000194377,1,0.000194377,0.000194377,0.000194377,1,1,1,1,1
12,60,0.000698163,1,0.000698163,0.000698163,0.000698163,7,1,7,7,7
12,60,0.000356358,1,0.000356358,0.000356358,0.000356358,3,1,3,3,3
12,60,0.000176572,1,0.000176572,0.000176572,0.000176572,1,1,1,1,1
12,60,0.000154199,1,0.000154199,0.000154199,0.000154199,1,1,1,1,1
12,60,0.000808508,1,0.000808508,0.000808508,0.000808508,7,1,7,7,7
12,60,0.000403539,1,0.000403539,0.000403539,0.000403539,3,1,3,3,3
12,60,0.000183657,1,0.000183657,0.000183657,0.000183657,1,1,1,1,1
12,60,0.000453286,1,0.000453286,0.000453286,0.000453286,5,1,5,5,5
12,60,0.000433304,1,0.000433304,0.000433304,0.000433304,3,1,3,3,3
12,60,0.00271627,1,0.00271627,0.00271627,0.00271627,41,1,41,41,41
12,60,0.0026064,1,0.0026064,0.0026064,0.0026064,41,1,41,41,41
12,60,0.00169583,1,0.00169583,0.00169583,0.00169583,19,1,19,19,19
12,60,0.000238101,1,0.000238101,0.000238101,0.000238101,1,1,1,1,1
12,60,0.000162419,1,0.000162419,0.000162419,0.000162419,1,1,1,1,1
12,60,0.0021447,1,0.0021447,0.0021447,0.0021447,27,1,27,27,27
12,60,0.000203332,1,0.000203332,0.000203332,0.000203332,1,1,1,1,1
12,60,0.000198581,1,0.000198581,0.000198581,0.000198581,1,1,1,1,1
12,60,0.00018881,1,0.00018881,0.00018881,0.00018881,1,1,1,1,1
12,60,0.000187977,1,0.000187977,0.000187977,0.000187977,1,1,1,1,1
12,60,0.000208376,1,0.000208376,0.000208376,0.000208376,1,1,1,1,1
12,60,0.00141735,1,0.00141735,0.00141735,0.00141735,17,1,17,17,17
12,60,0.000336725,1,0.000336725,0.000336725,0.000336725,1,1,1,1,1
12,60,0.000235627,1,0.000235627,0.000235627,0.000235627,1,1,1,1,1
12,60,0.000538219,1,0.000538219,0.000538219,0.000538219,5,1,5,5,5
12,60,0.000198535,1,0.000198535,0.000198535,0.000198535,1,1,1,1,1
12,60,0.00110563,1,0.00110563,0.00110563,0.00110563,11,1,11,11,11
12,60,0.0142722,1,0.0142722,0.0142722,0.0142722,205,1,205,205,205
12,60,0.00126051,1,0.00126051,0.00126051,0.00126051,15,1,15,15,15
12,60,0.000207053,1,0.000207053,0.000207053,0.000207053,1,1,1,1,1
12,60,0.00150045,1,0.00150045,0.00150045,0.00150045,15,1,15,15,15
12,60,0.000155308,1,0.000155308,0.000155308,0.000155308,1,1,1,1,1
12,60,0.00115839,1,0.00115839,0.00115839,0.00115839,11,1,11,11,11
12,60,0.00139026,1,0.00139026,0.00139026,0.00139026,17,1,17,17,17
12,60,0.000741651,1,0.000741651,0.000741651,0.000741651,7,1,7,7,7
12,60,0.000156675,1,0.000156675,0.000156675,0.000156675,1,1,1,1,1
12,60,0.000442315,1,0.000442315,0.000442315,0.000442315,3,1,3,3,3
12,60,0.000228363,1,0.000228363,0.000228363,0.000228363,1,1,1,1,1
12,60,0.00399091,1,0.00399091,0.00399091,0.00399091,51,1,51,51,51
12,60,0.000205399,1,0.000205399,0.000205399,0.000205399,1,1,1,1,1
12,60,0.000185792,1,0.000185792,0.000185792,0.000185792,1,1,1,1,1
12,60,0.000219818,1,0.000219818,0.000219818,0.000219818,1,1,1,1,1
12,60,0.000189789,1,0.000189789,0.000189789,0.000189789,1,1,1,1,1
12,60,0.00027023,1,0.00027023,0.00027023,0.00027023,1,1,1,1,1
12,60,0.0118946,1,0.0118946,0.0118946,0.0118946,175,1,175,175,175
12,60,0.000643237,1,0.000643237,0.000643237,0.000643237,7,1,7,7,7
12,60,0.00019106,1,0.00019106,0.00019106,0.00019106,1,1,1,1,1
12,60,0.000185673,1,0.000185673,0.000185673,0.000185673,1,1,1,1,1
12,60,0.00247479,1,0.00247479,0.00247479,0.00247479,31,1,31,31,31
12,60,0.000220381,1,0.000220381,0.000220381,0.000220381,1,1,1,1,1
12,60,0.000197893,1,0.000197893,0.000197893,0.000197893,1,1,1,1,1
12,60,0.000211115,1,0.000211115,0.000211115,0.000211115,1,1,1,1,1
12,60,0.000303017,1,0.000303017,0.000303017,0.000303017,3,1,3,3,3
12,60,0.0333711,1,0.0333711,0.0333711,0.0333711,627,1,627,627,627
12,60,0.00259899,1,0.00259899,0.00259899,0.00259899,25,1,25,25,25
12,60,0.00409473,1,0.00409473,0.00409473,0.00409473,53,1,53,53,53
12,60,0.00590768,1,0.00590768,0.00590768,0.00590768,73,1,73,73,73
12,60,0.00565947,1,0.00565947,0.00565947,0.00565947,83,1,83,83,83
12,60,0.000186918,1,0.000186918,0.000186918,0.000186918,1,1,1,1,1
12,60,0.00112905,1,0.00112905,0.00112905,0.00112905,13,1,13,13,13
12,60,0.000401379,1,0.000401379,0.000401379,0.000401379,3,1,3,3,3
12,60,0.0105063,1,0.0105063,0.0105063,0.0105063,137,1,137,137,137
12,60,0.000226387,1,0.000226387,0.000226387,0.000226387,1,1,1,1,1
12,60,0.000174354,1,0.000174354,0.000174354,0.000174354,1,1,1,1,1
12,60,0.00165703,1,0.00165703,0.00165703,0.00165703,17,1,17,17,17
12,60,0.000199476,1,0.000199476,0.000199476,0.000199476,1,1,1,1,1
12,60,0.00863224,1,0.00863224,0.00863224,0.00863224,149,1,149,149,149
12,60,0.000223175,1,0.000223175,0.000223175,0.000223175,1,1,1,1,1
12,60,0.00381718,1,0.00381718,0.00381718,0.00381718,53,1,53,53,53
12,60,0.00743694,1,0.00743694,0.00743694,0.00743694,103,1,103,103,103
12,60,0.00520987,1,0.00520987,0.00520987,0.00520987,71,1,71,71,71
12,60,0.000257796,1,0.000257796,0.000257796,0.000257796,1,1,1,1,1
12,60,0.0331964,1,0.0331964,0.0331964,0.0331964,553,1,553,553,553
12,60,0.000201515,1,0.000201515,0.000201515,0.000201515,1,1,1,1,1
12,60,0.000549393,1,0.000549393,0.000549393,0.000549393,5,1,5,5,5
12,60,0.000155132,1,0.000155132,0.000155132,0.000155132,1,1,1,1,1
12,60,0.00122544,1,0.00122544,0.00122544,0.00122544,13,1,13,13,13
