n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
11,30,0.000150428,1,0.000150428,0.000150428,0.000150428,1,1,1,1,1
11,30,0.000125702,1,0.000125702,0.000125702,0.000125702,1,1,1,1,1
11,30,0.000142806,1,0.000142806,0.000142806,0.000142806,1,1,1,1,1
11,30,0.00475911,1,0.00475911,0.00475911,0.00475911,95,1,95,95,95
11,30,0.000434478,1,0.000434478,0.000434478,0.000434478,9,1,9,9,9
11,30,0.000131325,1,0.000131325,0.000131325,0.000131325,1,1,1,1,1
11,30,0.000773158,1,0.000773158,0.000773158,0.000773158,17,1,17,17,17
11,30,9.9485e-05,1,9.9485e-05,9.9485e-05,9.9485e-05,1,1,1,1,1
11,30,0.00144213,1,0.00144213,0.00144213,0.00144213,39,1,39,39,39
11,30,0.000106379,1,0.000106379,0.000106379,0.000106379,1,1,1,1,1
11,30,9.9894e-05,1,9.9894e-05,9.9894e-05,9.9894e-05,1,1,1,1,1
11,30,0.000110529,1,0.000110529,0.000110529,0.000110529,1,1,1,1,1
11,30,8.8798e-05,1,8.8798e-05,8.8798e-05,8.8798e-05,1,1,1,1,1
11,30,9.6118e-05,1,9.6118e-05,9.6118e-05,9.6118e-05,1,1,1,1,1
11,30,0.000113518,1,0.000113518,0.000113518,0.000113518,1,1,1,1,1
11,30,9.8097e-05,1,9.8097e-05,9.8097e-05,9.8097e-05,1,1,1,1,1
11,30,0.00108954,1,0.00108954,0.00108954,0.00108954,17,1,17,17,17
11,30,0.00018314,1,0.00018314,0.00018314,0.00018314,3,1,3,3,3
11,30,0.00019097,1,0.00019097,0.00019097,0.00019097,3,1,3,3,3
11,30,9.0098e-05,1,9.0098e-05,9.0098e-05,9.0098e-05,1,1,1,1,1
11,30,9.91e-05,1,9.91e-05,9.91e-05,9.91e-05,1,1,1,1,1
11,30,9.1605e-05,1,9.1605e-05,9.1605e-05,9.1605e-05,1,1,1,1,1
11,30,0.000119429,1,0.000119429,0.000119429,0.000119429,1,1,1,1,1
11,30,0.00187546,1,0.00187546,0.00187546,0.00187546,37,1,37,37,37
11,30,0.00241129,1,0.00241129,0.00241129,0.00241129,63,1,63,63,63
11,30,0.000109666,1,0.000109666,0.000109666,0.000109666,1,1,1,1,1
11,30,0.00013119,1,0.00013119,0.00013119,0.00013119,1,1,1,1,1
11,30,9.2463e-05,1,9.2463e-05,9.2463e-05,9.2463e-05,1,1,1,1,1
11,30,0.0036371,1,0.0036371,0.0036371,0.0036371,79,1,79,79,79
11,30,0.000682985,1,0.000682985,0.000682985,0.000682985,11,1,11,11,11
11,30,7.5206e-05,1,7.5206e-05,7.5206e-05,7.5206e-05,1,1,1,1,1
11,30,8.9215e-05,1,8.9215e-05,8.9215e-05,8.9215e-05,1,1,1,1,1
11,30,9.6674e-05,1,9.6674e-05,9.6674e-05,9.6674e-05,1,1,1,1,1
11,30,9.959e-05,1,9.959e-05,9.959e-05,9.959e-05,1,1,1,1,1
11,30,0.000150001,1,0.000150001,0.000150001,0.000150001,1,1,1,1,1
11,30,0.00792642,1,0.00792642,0.00792642,0.00792642,189,1,189,189,189
11,30,0.00584543,1,0.00584543,0.00584543,0.00584543,135,1,135,135,135
11,30,0.008024,1,0.008024,0.008024,0.008024,205,1,205,205,205
11,30,0.00012381,1,0.00012381,0.00012381,0.00012381,1,1,1,1,1
11,30,8.9729e-05,1,8.9729e-05,8.9729e-05,8.9729e-05,1,1,1,1,1
11,30,0.00014148,1,0.00014148,0.00014148,0.00014148,1,1,1,1,1
11,30,0.000132983,1,0.000132983,0.000132983,0.000132983,1,1,1,1,1
11,30,0.000115807,1,0.000115807,0.000115807,0.000115807,1,1,1,1,1
11,30,0.000130673,1,0.000130673,0.000130673,0.000130673,1,1,1,1,1
11,30,0.000172413,1,0.000172413,0.000172413,0.000172413,3,1,3,3,3
11,30,9.0086e-05,1,9.0086e-05,9.0086e-05,9.0086e-05,1,1,1,1,1
11,30,0.000129049,1,0.000129049,0.000129049,0.000129049,1,1,1,1,1
11,30,0.000299307,1,0.000299307,0.000299307,0.000299307,5,1,5,5,5
11,30,0.000103896,1,0.000103896,0.000103896,0.000103896,1,1,1,1,1
11,30,0.000106593,1,0.000106593,0.000106593,0.000106593,1,1,1,1,1
11,30,0.0131862,1,0.0131862,0.0131862,0.0131862,335,1,335,335,335
11,30,0.000166497,1,0.000166497,0.000166497,0.000166497,3,1,3,3,3
11,30,0.0013821,1,0.0013821,0.0013821,0.0013821,27,1,27,27,27
11,30,8.8376e-05,1,8.8376e-05,8.8376e-05,8.8376e-05,1,1,1,1,1
11,30,0.000102412,1,0.000102412,0.000102412,0.000102412,1,1,1,1,1
11,30,0.00403762,1,0.00403762,0.00403762,0.00403762,105,1,105,105,105
11,30,0.000121121,1,0.000121121,0.000121121,0.000121121,1,1,1,1,1
11,30,9.6295e-05,1,9.6295e-05,9.6295e-05,9.6295e-05,1,1,1,1,1
11,30,0.000136518,1,0.000136518,0.000136518,0.000136518,1,1,1,1,1
11,30,9.6851e-05,1,9.6851e-05,9.6851e-05,9.6851e-05,1,1,1,1,1
11,30,9.468e-05,1,9.468e-05,9.468e-05,9.468e-05,1,1,1,1,1
11,30,9.1116e-05,1,9.1116e-05,9.1116e-05,9.1116e-05,1,1,1,1,1
11,30,0.000797065,1,0.000797065,0.000797065,0.000797065,17,1,17,17,17
11,30,0.000123369,1,0.000123369,0.000123369,0.000123369,1,1,1,1,1
11,30,0.000227578,1,0.000227578,0.000227578,0.000227578,3,1,3,3,3
11,30,0.000115198,1,0.000115198,0.000115198,0.000115198,1,1,1,1,1
11,30,9.2095e-05,1,9.2095e-05,9.2095e-05,9.2095e-05,1,1,1,1,1
11,30,0.000102739,1,0.000102739,0.000102739,0.000102739,1,1,1,1,1
11,30,8.1492e-05,1,8.1492e-05,8.1492e-05,8.1492e-05,1,1,1,1,1
11,30,0.00380773,1,0.00380773,0.00380773,0.00380773,85,1,85,85,85
11,30,9.3899e-05,1,9.3899e-05,9.3899e-05,9.3899e-05,1,1,1,1,1
11,30,0.000100497,1,0.000100497,0.000100497,0.000100497,1,1,1,1,1
11,30,7.4142e-05,1,7.4142e-05,7.4142e-05,7.4142e-05,1,1,1,1,1
11,30,0.00011431,1,0.00011431,0.00011431,0.00011431,1,1,1,1,1
11,30,8.7289e-05,1,8.7289e-05,8.7289e-05,8.7289e-05,1,1,1,1,1
11,30,9.9644e-05,1,9.9644e-05,9.9644e-05,9.9644e-05,1,1,1,1,1
11,30,0.000103641,1,0.000103641,0.000103641,0.000103641,1,1,1,1,1
11,30,9.7626e-05,1,9.7626e-05,9.7626e-05,9.7626e-05,1,1,1,1,1
11,30,7.2905e-05,1,7.2905e-05,7.2905e-05,7.2905e-05,1,1,1,1,1
11,30,0.000137857,1,0.000137857,0.000137857,0.000137857,1,1,1,1,1
11,30,8.4172e-05,1,8.4172e-05,8.4172e-05,8.4172e-05,1,1,1,1,1
11,30,0.000162029,1,0.000162029,0.000162029,0.000162029,1,1,1,1,1
11,30,0.000115445,1,0.000115445,0.000115445,0.000115445,1,1,1,1,1
11,30,9.0268e-05,1,9.0268e-05,9.0268e-05,9.0268e-05,1,1,1,1,1
11,30,8.9855e-05,1,8.9855e-05,8.9855e-05,8.9855e-05,1,1,1,1,1
11,30,0.000637297,1,0.000637297,0.000637297,0.000637297,13,1,13,13,13
11,30,9.9263e-05,1,9.9263e-05,9.9263e-05,9.9263e-05,1,1,1,1,1
11,30,9.4655e-05,1,9.4655e-05,9.4655e-05,9.4655e-05,1,1,1,1,1
11,30,0.00040324,1,0.00040324,0.00040324,0.00040324,7,1,7,7,7
11,30,0.000215617,1,0.000215617,0.000215617,0.000215617,3,1,3,3,3
11,30,0.000396427,1,0.000396427,0.000396427,0.000396427,9,1,9,9,9
11,30,0.000152208,1,0.000152208,0.000152208,0.000152208,1,1,1,1,1
11,30,9.5985e-05,1,9.5985e-05,9.5985e-05,9.5985e-05,1,1,1,1,1
11,30,0.000174551,1,0.000174551,0.000174551,0.000174551,3,1,3,3,3
11,30,0.000109157,1,0.000109157,0.000109157,0.000109157,1,1,1,1,1
11,30,0.000100718,1,0.000100718,0.000100718,0.000100718,1,1,1,1,1
11,30,0.000137312,1,0.000137312,0.000137312,0.000137312,1,1,1,1,1
11,30,8.4463e-05,1,8.4463e-05,8.4463e-05,8.4463e-05,1,1,1,1,1
11,30,0.000126624,1,0.000126624,0.000126624,0.000126624,1,1,1,1,1
11,30,0.00484982,1,0.00484982,0.00484982,0.00484982,139,1,139,139,139
11,30,0.00496073,1,0.00496073,0.00496073,0.00496073,121,1,121,121,121
11,30,0.0289721,1,0.0289721,0.0289721,0.0289721,799,1,799,799,799
11,30,9.1295e-05,1,9.1295e-05,9.1295e-05,9.1295e-05,1,1,1,1,1
11,30,0.000405505,1,0.000405505,0.000405505,0.000405505,5,1,5,5,5
11,30,8.6767e-05,1,8.6767e-05,8.6767e-05,8.6767e-05,1,1,1,1,1
11,30,0.00201414,1,0.00201414,0.00201414,0.00201414,37,1,37,37,37
11,30,8.9522e-05,1,8.9522e-05,8.9522e-05,8.9522e-05,1,1,1,1,1
11,30,0.000112585,1,0.000112585,0.000112585,0.000112585,1,1,1,1,1
11,30,0.000517057,1,0.000517057,0.000517057,0.000517057,11,1,11,11,11
11,30,0.000108377,1,0.000108377,0.000108377,0.000108377,1,1,1,1,1
11,30,0.0066439,1,0.0066439,0.0066439,0.0066439,143,1,143,143,143
11,30,0.00559471,1,0.00559471,0.00559471,0.00559471,141,1,141,141,141
