n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
14,40,0.000577619,1,0.000577619,0.000577619,0.000577619,5,1,5,5,5
14,40,0.000209683,1,0.000209683,0.000209683,0.000209683,1,1,1,1,1
14,40,0.0147194,1,0.0147194,0.0147194,0.0147194,243,1,243,243,243
14,40,0.000822154,1,0.000822154,0.000822154,0.000822154,9,1,9,9,9
14,40,0.0428866,1,0.0428866,0.0428866,0.0428866,653,1,653,653,653
14,40,0.00403221,1,0.00403221,0.00403221,0.00403221,49,1,49,49,49
14,40,0.0047474,1,0.0047474,0.0047474,0.0047474,73,1,73,73,73
14,40,0.000168751,1,0.000168751,0.000168751,0.000168751,1,1,1,1,1
14,40,0.00294562,1,0.00294562,0.00294562,0.00294562,39,1,39,39,39
14,40,0.00646849,1,0.00646849,0.00646849,0.00646849,107,1,107,107,107
14,40,0.000827456,1,0.000827456,0.000827456,0.000827456,9,1,9,9,9
14,40,0.000164763,1,0.000164763,0.000164763,0.000164763,1,1,1,1,1
14,40,0.0480413,1,0.0480413,0.0480413,0.0480413,717,1,717,717,717
14,40,0.00016603,1,0.00016603,0.00016603,0.00016603,1,1,1,1,1
14,40,0.000167174,1,0.000167174,0.000167174,0.000167174,1,1,1,1,1
14,40,0.00821501,1,0.00821501,0.00821501,0.00821501,101,1,101,101,101
14,40,0.000176363,1,0.000176363,0.000176363,0.000176363,1,1,1,1,1
14,40,0.000815345,1,0.000815345,0.000815345,0.000815345,9,1,9,9,9
14,40,0.000160227,1,0.000160227,0.000160227,0.000160227,1,1,1,1,1
14,40,0.0213275,1,0.0213275,0.0213275,0.0213275,355,1,355,355,355
14,40,0.0588963,1,0.0588963,0.0588963,0.0588963,1049,1,1049,1049,1049
14,40,0.000163323,1,0.000163323,0.000163323,0.000163323,1,1,1,1,1
14,40,0.000569325,1,0.000569325,0.000569325,0.000569325,5,1,5,5,5
14,40,0.00138749,1,0.00138749,0.00138749,0.00138749,17,1,17,17,17
14,40,0.000188683,1,0.000188683,0.000188683,0.000188683,1,1,1,1,1
14,40,0.000234333,1,0.000234333,0.000234333,0.000234333,1,1,1,1,1
14,40,0.000189157,1,0.000189157,0.000189157,0.000189157,1,1,1,1,1
14,40,0.00109616,1,0.00109616,0.00109616,0.00109616,13,1,13,13,13
14,40,0.000964344,1,0.000964344,0.000964344,0.000964344,11,1,11,11,11
14,40,0.000252845,1,0.000252845,0.000252845,0.000252845,1,1,1,1,1
14,40,0.00240741,1,0.00240741,0.00240741,0.00240741,29,1,29,29,29
14,40,0.000151995,1,0.000151995,0.000151995,0.000151995,1,1,1,1,1
14,40,0.00513507,1,0.00513507,0.00513507,0.00513507,57,1,57,57,57
14,40,0.0103511,1,0.0103511,0.0103511,0.0103511,133,1,133,133,133
14,40,0.000517742,1,0.000517742,0.000517742,0.000517742,5,1,5,5,5
14,40,0.0178225,1,0.0178225,0.0178225,0.0178225,285,1,285,285,285
14,40,0.000212877,1,0.000212877,0.000212877,0.000212877,1,1,1,1,1
14,40,0.00225767,1,0.00225767,0.00225767,0.00225767,27,1,27,27,27
14,40,0.00388798,1,0.00388798,0.00388798,0.00388798,43,1,43,43,43
14,40,0.0035448,1,0.0035448,0.0035448,0.0035448,49,1,49,49,49
14,40,0.000953055,1,0.000953055,0.000953055,0.000953055,9,1,9,9,9
14,40,0.000226704,1,0.000226704,0.000226704,0.000226704,1,1,1,1,1
14,40,0.00019485,1,0.00019485,0.00019485,0.00019485,1,1,1,1,1
14,40,0.0014924,1,0.0014924,0.0014924,0.0014924,21,1,21,21,21
14,40,0.0537724,1,0.0537724,0.0537724,0.0537724,1017,1,1017,1017,1017
14,40,0.00864492,1,0.00864492,0.00864492,0.00864492,105,1,105,105,105
14,40,0.000186623,1,0.000186623,0.000186623,0.000186623,1,1,1,1,1
14,40,0.000332521,1,0.000332521,0.000332521,0.000332521,3,1,3,3,3
14,40,0.00300018,1,0.00300018,0.00300018,0.00300018,41,1,41,41,41
14,40,0.0183973,1,0.0183973,0.0183973,0.0183973,233,1,233,233,233
14,40,0.00166036,1,0.00166036,0.00166036,0.00166036,19,1,19,19,19
14,40,0.000227373,1,0.000227373,0.000227373,0.000227373,1,1,1,1,1
14,40,0.0367164,1,0.0367164,0.0367164,0.0367164,485,1,485,485,485
14,40,0.0136215,1,0.0136215,0.0136215,0.0136215,183,1,183,183,183
14,40,0.000207888,1,0.000207888,0.000207888,0.000207888,1,1,1,1,1
14,40,0.276592,1,0.276592,0.276592,0.276592,5031,1,5031,5031,5031
14,40,0.000178096,1,0.000178096,0.000178096,0.000178096,1,1,1,1,1
14,40,0.000174033,1,0.000174033,0.000174033,0.000174033,1,1,1,1,1
14,40,0.000338288,1,0.000338288,0.000338288,0.000338288,3,1,3,3,3
14,40,0.000488841,1,0.000488841,0.000488841,0.000488841,5,1,5,5,5
14,40,0.000336054,1,0.000336054,0.000336054,0.000336054,3,1,3,3,3
14,40,0.00499211,1,0.00499211,0.00499211,0.00499211,55,1,55,55,55
14,40,0.000239001,1,0.000239001,0.000239001,0.000239001,1,1,1,1,1
14,40,0.00016786,1,0.00016786,0.00016786,0.00016786,1,1,1,1,1
14,40,0.000120982,1,0.000120982,0.000120982,0.000120982,1,1,1,1,1
14,40,0.108536,1,0.108536,0.108536,0.108536,1977,1,1977,1977,1977
14,40,0.000181665,1,0.000181665,0.000181665,0.000181665,1,1,1,1,1
14,40,0.0840875,1,0.0840875,0.0840875,0.0840875,1453,1,1453,1453,1453
14,40,0.0179171,1,0.0179171,0.0179171,0.0179171,245,1,245,245,245
14,40,0.26313,1,0.26313,0.26313,0.26313,5005,1,5005,5005,5005
14,40,0.000140342,1,0.000140342,0.000140342,0.000140342,1,1,1,1,1
14,40,0.000176366,1,0.000176366,0.000176366,0.000176366,1,1,1,1,1
14,40,0.028961,1,0.028961,0.028961,0.028961,405,1,405,405,405
14,40,0.000216607,1,0.000216607,0.000216607,0.000216607,1,1,1,1,1
14,40,0.00428647,1,0.00428647,0.00428647,0.00428647,57,1,57,57,57
14,40,0.000177765,1,0.000177765,0.000177765,0.000177765,1,1,1,1,1
14,40,0.000170081,1,0.000170081,0.000170081,0.000170081,1,1,1,1,1
14,40,0.000148501,1,0.000148501,0.000148501,0.000148501,1,1,1,1,1
14,40,0.000370693,1,0.000370693,0.000370693,0.000370693,3,1,3,3,3
14,40,0.000144998,1,0.000144998,0.000144998,0.000144998,1,1,1,1,1
14,40,0.0348481,1,0.0348481,0.0348481,0.0348481,507,1,507,507,507
14,40,0.00374243,1,0.00374243,0.00374243,0.00374243,39,1,39,39,39
14,40,0.0339189,1,0.0339189,0.0339189,0.0339189,481,1,481,481,481
14,40,0.00398135,1,0.00398135,0.00398135,0.00398135,55,1,55,55,55
14,40,0.63966,1,0.63966,0.63966,0.63966,11601,1,11601,11601,11601
14,40,0.000169112,1,0.000169112,0.000169112,0.000169112,1,1,1,1,1
14,40,0.00779014,1,0.00779014,0.00779014,0.00779014,89,1,89,89,89
14,40,0.00019949,1,0.00019949,0.00019949,0.00019949,1,1,1,1,1
14,40,0.00289085,1,0.00289085,0.00289085,0.00289085,47,1,47,47,47
14,40,0.00268605,1,0.00268605,0.00268605,0.00268605,37,1,37,37,37
14,40,0.00138768,1,0.00138768,0.00138768,0.00138768,17,1,17,17,17
14,40,0.000364058,1,0.000364058,0.000364058,0.000364058,3,1,3,3,3
14,40,0.000169997,1,0.000169997,0.000169997,0.000169997,1,1,1,1,1
14,40,0.00950747,1,0.00950747,0.00950747,0.00950747,155,1,155,155,155
14,40,0.0175481,1,0.0175481,0.0175481,0.0175481,261,1,261,261,261
14,40,0.000208058,1,0.000208058,0.000208058,0.000208058,1,1,1,1,1
14,40,0.00288036,1,0.00288036,0.00288036,0.00288036,43,1,43,43,43
14,40,0.000125521,1,0.000125521,0.000125521,0.000125521,1,1,1,1,1
14,40,0.000146783,1,0.000146783,0.000146783,0.000146783,1,1,1,1,1
14,40,0.00825371,1,0.00825371,0.00825371,0.00825371,127,1,127,127,127
14,40,0.0371172,1,0.0371172,0.0371172,0.0371172,591,1,591,591,591
14,40,0.0235957,1,0.0235957,0.0235957,0.0235957,385,1,385,385,385
