n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
20,10,1219.6,100,12.196,0.000139087,492.656,20178450,100,201784,1,8826121
20,20,592.229,100,5.92229,0.000184697,436.826,7235212,100,72352.1,1,5335271
20,30,1746.65,100,17.4665,0.000232222,1043.53,19547440,100,195474,1,12190615
20,40,553.209,100,5.53209,0.00035116,92.7283,5135632,100,51356.3,1,873565
20,50,211.879,100,2.11879,0.000349334,47.2235,1574546,100,15745.5,1,340831
20,60,108.163,100,1.08163,0.000427555,11.0212,714606,100,7146.06,1,76589
20,70,33.3359,100,0.333359,0.000556208,4.28424,192558,100,1925.58,1,27445
20,80,8.6044,100,0.086044,0.000724371,1.44876,41400,100,414,1,8035
20,90,0.629742,100,0.00629742,0.000757004,0.105411,1786,100,17.86,1,383
