n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
6,80,6.1473e-05,1,6.1473e-05,6.1473e-05,6.1473e-05,1,1,1,1,1
6,80,7.4645e-05,1,7.4645e-05,7.4645e-05,7.4645e-05,1,1,1,1,1
6,80,5.9876e-05,1,5.9876e-05,5.9876e-05,5.9876e-05,1,1,1,1,1
6,80,9.0593e-05,1,9.0593e-05,9.0593e-05,9.0593e-05,1,1,1,1,1
6,80,5.2659e-05,1,5.2659e-05,5.2659e-05,5.2659e-05,1,1,1,1,1
6,80,5.6118e-05,1,5.6118e-05,5.6118e-05,5.6118e-05,1,1,1,1,1
6,80,7.0036e-05,1,7.0036e-05,7.0036e-05,7.0036e-05,1,1,1,1,1
6,80,5.1849e-05,1,5.1849e-05,5.1849e-05,5.1849e-05,1,1,1,1,1
6,80,8.8108e-05,1,8.8108e-05,8.8108e-05,8.8108e-05,1,1,1,1,1
6,80,5.9434e-05,1,5.9434e-05,5.9434e-05,5.9434e-05,1,1,1,1,1
6,80,5.598e-05,1,5.598e-05,5.598e-05,5.598e-05,1,1,1,1,1
6,80,0.000124242,1,0.000124242,0.000124242,0.000124242,1,1,1,1,1
6,80,8.7172e-05,1,8.7172e-05,8.7172e-05,8.7172e-05,1,1,1,1,1
6,80,8.6939e-05,1,8.6939e-05,8.6939e-05,8.6939e-05,1,1,1,1,1
6,80,7.1591e-05,1,7.1591e-05,7.1591e-05,7.1591e-05,1,1,1,1,1
6,80,9.5286e-05,1,9.5286e-05,9.5286e-05,9.5286e-05,1,1,1,1,1
6,80,8.0615e-05,1,8.0615e-05,8.0615e-05,8.0615e-05,1,1,1,1,1
6,80,6.2584e-05,1,6.2584e-05,6.2584e-05,6.2584e-05,1,1,1,1,1
6,80,5.3833e-05,1,5.3833e-05,5.3833e-05,5.3833e-05,1,1,1,1,1
6,80,5.5176e-05,1,5.5176e-05,5.5176e-05,5.5176e-05,1,1,1,1,1
6,80,6.2364e-05,1,6.2364e-05,6.2364e-05,6.2364e-05,1,1,1,1,1
6,80,8.1122e-05,1,8.1122e-05,8.1122e-05,8.1122e-05,1,1,1,1,1
6,80,8.8337e-05,1,8.8337e-05,8.8337e-05,8.8337e-05,1,1,1,1,1
6,80,5.658e-05,1,5.658e-05,5.658e-05,5.658e-05,1,1,1,1,1
6,80,5.6059e-05,1,5.6059e-05,5.6059e-05,5.6059e-05,1,1,1,1,1
6,80,5.8574e-05,1,5.8574e-05,5.8574e-05,5.8574e-05,1,1,1,1,1
6,80,5.7509e-05,1,5.7509e-05,5.7509e-05,5.7509e-05,1,1,1,1,1
6,80,5.5754e-05,1,5.5754e-05,5.5754e-05,5.5754e-05,1,1,1,1,1
6,80,7.7261e-05,1,7.7261e-05,7.7261e-05,7.7261e-05,1,1,1,1,1
6,80,5.6307e-05,1,5.6307e-05,5.6307e-05,5.6307e-05,1,1,1,1,1
6,80,0.000128416,1,0.000128416,0.000128416,0.000128416,3,1,3,3,3
6,80,7.1443e-05,1,7.1443e-05,7.1443e-05,7.1443e-05,1,1,1,1,1
6,80,5.6018e-05,1,5.6018e-05,5.6018e-05,5.6018e-05,1,1,1,1,1
6,80,8.6545e-05,1,8.6545e-05,8.6545e-05,8.6545e-05,1,1,1,1,1
