n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
25,60,28.9655,1,28.9655,28.9655,28.9655,110649,1,110649,110649,110649
25,60,54.5989,1,54.5989,54.5989,54.5989,223157,1,223157,223157,223157
25,60,0.445388,1,0.445388,0.445388,0.445388,1655,1,1655,1655,1655
25,60,34.9296,1,34.9296,34.9296,34.9296,143775,1,143775,143775,143775
25,60,82.4625,1,82.4625,82.4625,82.4625,352167,1,352167,352167,352167
25,60,14.2727,1,14.2727,14.2727,14.2727,63297,1,63297,63297,63297
25,60,7.67766,1,7.67766,7.67766,7.67766,26565,1,26565,26565,26565
25,60,8.24236,1,8.24236,8.24236,8.24236,32679,1,32679,32679,32679
25,60,0.00360009,1,0.00360009,0.00360009,0.00360009,9,1,9,9,9
25,60,7.43636,1,7.43636,7.43636,7.43636,29037,1,29037,29037,29037
