n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
17,80,0.0191132,1,0.0191132,0.0191132,0.0191132,91,1,91,91,91
17,80,0.00152709,1,0.00152709,0.00152709,0.00152709,5,1,5,5,5
17,80,0.000777855,1,0.000777855,0.000777855,0.000777855,1,1,1,1,1
17,80,0.102439,1,0.102439,0.102439,0.102439,631,1,631,631,631
17,80,0.0014445,1,0.0014445,0.0014445,0.0014445,5,1,5,5,5
17,80,0.000581336,1,0.000581336,0.000581336,0.000581336,1,1,1,1,1
17,80,0.00080747,1,0.00080747,0.00080747,0.00080747,1,1,1,1,1
17,80,0.000596246,1,0.000596246,0.000596246,0.000596246,1,1,1,1,1
17,80,0.0221203,1,0.0221203,0.0221203,0.0221203,103,1,103,103,103
17,80,0.000853515,1,0.000853515,0.000853515,0.000853515,1,1,1,1,1
17,80,0.000652796,1,0.000652796,0.000652796,0.000652796,1,1,1,1,1
17,80,0.0376382,1,0.0376382,0.0376382,0.0376382,227,1,227,227,227
17,80,0.00124695,1,0.00124695,0.00124695,0.00124695,3,1,3,3,3
17,80,0.0138833,1,0.0138833,0.0138833,0.0138833,61,1,61,61,61
17,80,0.000601543,1,0.000601543,0.000601543,0.000601543,1,1,1,1,1
17,80,0.0148507,1,0.0148507,0.0148507,0.0148507,69,1,69,69,69
17,80,0.00419613,1,0.00419613,0.00419613,0.00419613,17,1,17,17,17
17,80,0.00248672,1,0.00248672,0.00248672,0.00248672,9,1,9,9,9
17,80,0.00110885,1,0.00110885,0.00110885,0.00110885,3,1,3,3,3
17,80,0.00169262,1,0.00169262,0.00169262,0.00169262,5,1,5,5,5
17,80,0.0454812,1,0.0454812,0.0454812,0.0454812,275,1,275,275,275
17,80,0.0882994,1,0.0882994,0.0882994,0.0882994,583,1,583,583,583
17,80,0.010465,1,0.010465,0.010465,0.010465,45,1,45,45,45
17,80,0.000648931,1,0.000648931,0.000648931,0.000648931,1,1,1,1,1
17,80,0.0151505,1,0.0151505,0.0151505,0.0151505,75,1,75,75,75
17,80,0.00691045,1,0.00691045,0.00691045,0.00691045,31,1,31,31,31
17,80,0.000732415,1,0.000732415,0.000732415,0.000732415,1,1,1,1,1
17,80,0.000762076,1,0.000762076,0.000762076,0.000762076,1,1,1,1,1
17,80,0.00178999,1,0.00178999,0.00178999,0.00178999,5,1,5,5,5
17,80,0.00156276,1,0.00156276,0.00156276,0.00156276,5,1,5,5,5
17,80,0.000692586,1,0.000692586,0.000692586,0.000692586,1,1,1,1,1
17,80,0.000702552,1,0.000702552,0.000702552,0.000702552,1,1,1,1,1
17,80,0.0129369,1,0.0129369,0.0129369,0.0129369,79,1,79,79,79
17,80,0.000572449,1,0.000572449,0.000572449,0.000572449,1,1,1,1,1
17,80,0.000904816,1,0.000904816,0.000904816,0.000904816,1,1,1,1,1
17,80,0.0533615,1,0.0533615,0.0533615,0.0533615,337,1,337,337,337
17,80,0.00541405,1,0.00541405,0.00541405,0.00541405,21,1,21,21,21
17,80,0.0394225,1,0.0394225,0.0394225,0.0394225,209,1,209,209,209
17,80,0.000644648,1,0.000644648,0.000644648,0.000644648,1,1,1,1,1
17,80,0.000716029,1,0.000716029,0.000716029,0.000716029,1,1,1,1,1
17,80,0.00242484,1,0.00242484,0.00242484,0.00242484,7,1,7,7,7
17,80,0.048225,1,0.048225,0.048225,0.048225,239,1,239,239,239
17,80,0.00651654,1,0.00651654,0.00651654,0.00651654,27,1,27,27,27
17,80,0.00874459,1,0.00874459,0.00874459,0.00874459,39,1,39,39,39
17,80,0.000702443,1,0.000702443,0.000702443,0.000702443,1,1,1,1,1
17,80,0.00130227,1,0.00130227,0.00130227,0.00130227,3,1,3,3,3
17,80,0.0744432,1,0.0744432,0.0744432,0.0744432,389,1,389,389,389
17,80,0.000710542,1,0.000710542,0.000710542,0.000710542,1,1,1,1,1
17,80,0.00141235,1,0.00141235,0.00141235,0.00141235,3,1,3,3,3
17,80,0.00619023,1,0.00619023,0.00619023,0.00619023,25,1,25,25,25
17,80,0.000627607,1,0.000627607,0.000627607,0.000627607,1,1,1,1,1
17,80,0.000562519,1,0.000562519,0.000562519,0.000562519,1,1,1,1,1
17,80,0.0355388,1,0.0355388,0.0355388,0.0355388,205,1,205,205,205
17,80,0.000600658,1,0.000600658,0.000600658,0.000600658,1,1,1,1,1
17,80,0.000677664,1,0.000677664,0.000677664,0.000677664,1,1,1,1,1
17,80,0.00106362,1,0.00106362,0.00106362,0.00106362,3,1,3,3,3
17,80,0.000854981,1,0.000854981,0.000854981,0.000854981,1,1,1,1,1
17,80,0.0452547,1,0.0452547,0.0452547,0.0452547,287,1,287,287,287
17,80,0.0256972,1,0.0256972,0.0256972,0.0256972,141,1,141,141,141
17,80,0.0438231,1,0.0438231,0.0438231,0.0438231,271,1,271,271,271
17,80,0.000738472,1,0.000738472,0.000738472,0.000738472,1,1,1,1,1
17,80,0.0030654,1,0.0030654,0.0030654,0.0030654,11,1,11,11,11
17,80,0.000479237,1,0.000479237,0.000479237,0.000479237,1,1,1,1,1
17,80,0.000686361,1,0.000686361,0.000686361,0.000686361,1,1,1,1,1
17,80,0.000850265,1,0.000850265,0.000850265,0.000850265,1,1,1,1,1
17,80,0.000718367,1,0.000718367,0.000718367,0.000718367,1,1,1,1,1
17,80,0.000717023,1,0.000717023,0.000717023,0.000717023,1,1,1,1,1
17,80,0.000608118,1,0.000608118,0.000608118,0.000608118,1,1,1,1,1
17,80,0.000594464,1,0.000594464,0.000594464,0.000594464,1,1,1,1,1
17,80,0.276321,1,0.276321,0.276321,0.276321,1947,1,1947,1947,1947
17,80,0.000599944,1,0.000599944,0.000599944,0.000599944,1,1,1,1,1
17,80,0.000821534,1,0.000821534,0.000821534,0.000821534,1,1,1,1,1
17,80,0.00117187,1,0.00117187,0.00117187,0.00117187,3,1,3,3,3
17,80,0.000802944,1,0.000802944,0.000802944,0.000802944,1,1,1,1,1
17,80,0.00049159,1,0.00049159,0.00049159,0.00049159,1,1,1,1,1
17,80,0.000844756,1,0.000844756,0.000844756,0.000844756,1,1,1,1,1
17,80,0.0044071,1,0.0044071,0.0044071,0.0044071,17,1,17,17,17
17,80,0.00369807,1,0.00369807,0.00369807,0.00369807,15,1,15,15,15
17,80,0.000829679,1,0.000829679,0.000829679,0.000829679,1,1,1,1,1
17,80,0.000593335,1,0.000593335,0.000593335,0.000593335,1,1,1,1,1
17,80,0.000831894,1,0.000831894,0.000831894,0.000831894,1,1,1,1,1
17,80,0.00710086,1,0.00710086,0.00710086,0.00710086,35,1,35,35,35
17,80,0.000699381,1,0.000699381,0.000699381,0.000699381,1,1,1,1,1
17,80,0.000563078,1,0.000563078,0.000563078,0.000563078,1,1,1,1,1
17,80,0.00200707,1,0.00200707,0.00200707,0.00200707,7,1,7,7,7
17,80,0.000677713,1,0.000677713,0.000677713,0.000677713,1,1,1,1,1
17,80,0.000756529,1,0.000756529,0.000756529,0.000756529,1,1,1,1,1
17,80,0.0435584,1,0.0435584,0.0435584,0.0435584,219,1,219,219,219
17,80,0.000592577,1,0.000592577,0.000592577,0.000592577,1,1,1,1,1
17,80,0.000872111,1,0.000872111,0.000872111,0.000872111,1,1,1,1,1
17,80,0.000712548,1,0.000712548,0.000712548,0.000712548,1,1,1,1,1
17,80,0.000603344,1,0.000603344,0.000603344,0.000603344,1,1,1,1,1
17,80,0.000833972,1,0.000833972,0.000833972,0.000833972,1,1,1,1,1
17,80,0.000718286,1,0.000718286,0.000718286,0.000718286,1,1,1,1,1
17,80,0.0139816,1,0.0139816,0.0139816,0.0139816,63,1,63,63,63
17,80,0.000687872,1,0.000687872,0.000687872,0.000687872,1,1,1,1,1
17,80,0.000720483,1,0.000720483,0.000720483,0.000720483,1,1,1,1,1
17,80,0.174007,1,0.174007,0.174007,0.174007,1083,1,1083,1083,1083
17,80,0.023277,1,0.023277,0.023277,0.023277,123,1,123,123,123
17,80,0.0010103,1,0.0010103,0.0010103,0.0010103,1,1,1,1,1
17,80,0.000637361,1,0.000637361,0.000637361,0.000637361,1,1,1,1,1
17,80,0.00951043,1,0.00951043,0.00951043,0.00951043,43,1,43,43,43
17,80,0.000924353,1,0.000924353,0.000924353,0.000924353,1,1,1,1,1
17,80,0.0607571,1,0.0607571,0.0607571,0.0607571,383,1,383,383,383
17,80,0.000581893,1,0.000581893,0.000581893,0.000581893,1,1,1,1,1
17,80,0.000723063,1,0.000723063,0.000723063,0.000723063,1,1,1,1,1
17,80,0.00241843,1,0.00241843,0.00241843,0.00241843,9,1,9,9,9
17,80,0.000667475,1,0.000667475,0.000667475,0.000667475,1,1,1,1,1
17,80,0.000602751,1,0.000602751,0.000602751,0.000602751,1,1,1,1,1
17,80,0.010716,1,0.010716,0.010716,0.010716,57,1,57,57,57
17,80,0.000733073,1,0.000733073,0.000733073,0.000733073,1,1,1,1,1
17,80,0.00742671,1,0.00742671,0.00742671,0.00742671,31,1,31,31,31
17,80,0.000591865,1,0.000591865,0.000591865,0.000591865,1,1,1,1,1
17,80,0.000725718,1,0.000725718,0.000725718,0.000725718,1,1,1,1,1
17,80,0.0240929,1,0.0240929,0.0240929,0.0240929,127,1,127,127,127
17,80,0.000690517,1,0.000690517,0.000690517,0.000690517,1,1,1,1,1
17,80,0.01879,1,0.01879,0.01879,0.01879,95,1,95,95,95
17,80,0.00983983,1,0.00983983,0.00983983,0.00983983,47,1,47,47,47
17,80,0.0336397,1,0.0336397,0.0336397,0.0336397,173,1,173,173,173
17,80,0.272776,1,0.272776,0.272776,0.272776,1735,1,1735,1735,1735
17,80,0.00075239,1,0.00075239,0.00075239,0.00075239,1,1,1,1,1
17,80,0.000596115,1,0.000596115,0.000596115,0.000596115,1,1,1,1,1
17,80,0.000840749,1,0.000840749,0.000840749,0.000840749,1,1,1,1,1
17,80,0.000705207,1,0.000705207,0.000705207,0.000705207,1,1,1,1,1
17,80,0.00222605,1,0.00222605,0.00222605,0.00222605,7,1,7,7,7
17,80,0.0236382,1,0.0236382,0.0236382,0.0236382,117,1,117,117,117
17,80,0.000696478,1,0.000696478,0.000696478,0.000696478,1,1,1,1,1
17,80,0.00300631,1,0.00300631,0.00300631,0.00300631,11,1,11,11,11
17,80,0.000565851,1,0.000565851,0.000565851,0.000565851,1,1,1,1,1
17,80,0.00406666,1,0.00406666,0.00406666,0.00406666,17,1,17,17,17
17,80,0.000740629,1,0.000740629,0.000740629,0.000740629,1,1,1,1,1
17,80,0.000696462,1,0.000696462,0.000696462,0.000696462,1,1,1,1,1
17,80,0.000691053,1,0.000691053,0.000691053,0.000691053,1,1,1,1,1
17,80,0.000813847,1,0.000813847,0.000813847,0.000813847,1,1,1,1,1
17,80,0.000688102,1,0.000688102,0.000688102,0.000688102,1,1,1,1,1
17,80,0.0157078,1,0.0157078,0.0157078,0.0157078,89,1,89,89,89
17,80,0.000748381,1,0.000748381,0.000748381,0.000748381,1,1,1,1,1
17,80,0.000547968,1,0.000547968,0.000547968,0.000547968,1,1,1,1,1
17,80,0.000697172,1,0.000697172,0.000697172,0.000697172,1,1,1,1,1
17,80,0.0936152,1,0.0936152,0.0936152,0.0936152,595,1,595,595,595
17,80,0.000785237,1,0.000785237,0.000785237,0.000785237,1,1,1,1,1
17,80,0.00410362,1,0.00410362,0.00410362,0.00410362,15,1,15,15,15
17,80,0.0577743,1,0.0577743,0.0577743,0.0577743,403,1,403,403,403
17,80,0.00488958,1,0.00488958,0.00488958,0.00488958,17,1,17,17,17
17,80,0.00230475,1,0.00230475,0.00230475,0.00230475,7,1,7,7,7
17,80,0.00224243,1,0.00224243,0.00224243,0.00224243,7,1,7,7,7
17,80,0.000621402,1,0.000621402,0.000621402,0.000621402,1,1,1,1,1
17,80,0.000567654,1,0.000567654,0.000567654,0.000567654,1,1,1,1,1
17,80,0.00177148,1,0.00177148,0.00177148,0.00177148,5,1,5,5,5
17,80,0.0600171,1,0.0600171,0.0600171,0.0600171,361,1,361,361,361
17,80,0.000595182,1,0.000595182,0.000595182,0.000595182,1,1,1,1,1
17,80,0.0157864,1,0.0157864,0.0157864,0.0157864,87,1,87,87,87
17,80,0.000578351,1,0.000578351,0.000578351,0.000578351,1,1,1,1,1
17,80,0.639608,1,0.639608,0.639608,0.639608,3877,1,3877,3877,3877
17,80,0.0156886,1,0.0156886,0.0156886,0.0156886,75,1,75,75,75
17,80,0.00600373,1,0.00600373,0.00600373,0.00600373,31,1,31,31,31
17,80,0.000602894,1,0.000602894,0.000602894,0.000602894,1,1,1,1,1
17,80,0.0021731,1,0.0021731,0.0021731,0.0021731,7,1,7,7,7
17,80,0.000879904,1,0.000879904,0.000879904,0.000879904,1,1,1,1,1
17,80,0.000712058,1,0.000712058,0.000712058,0.000712058,1,1,1,1,1
17,80,0.00299728,1,0.00299728,0.00299728,0.00299728,11,1,11,11,11
17,80,0.0014913,1,0.0014913,0.0014913,0.0014913,5,1,5,5,5
17,80,0.000616597,1,0.000616597,0.000616597,0.000616597,1,1,1,1,1
17,80,0.010658,1,0.010658,0.010658,0.010658,65,1,65,65,65
17,80,0.000589322,1,0.000589322,0.000589322,0.000589322,1,1,1,1,1
17,80,0.000562673,1,0.000562673,0.000562673,0.000562673,1,1,1,1,1
17,80,0.00060251,1,0.00060251,0.00060251,0.00060251,1,1,1,1,1
17,80,0.00866118,1,0.00866118,0.00866118,0.00866118,45,1,45,45,45
17,80,0.00121536,1,0.00121536,0.00121536,0.00121536,3,1,3,3,3
17,80,0.00056588,1,0.00056588,0.00056588,0.00056588,1,1,1,1,1
17,80,0.13103,1,0.13103,0.13103,0.13103,755,1,755,755,755
17,80,0.0443482,1,0.0443482,0.0443482,0.0443482,263,1,263,263,263
17,80,0.000603172,1,0.000603172,0.000603172,0.000603172,1,1,1,1,1
17,80,0.000765176,1,0.000765176,0.000765176,0.000765176,1,1,1,1,1
17,80,0.0216439,1,0.0216439,0.0216439,0.0216439,115,1,115,115,115
17,80,0.000592371,1,0.000592371,0.000592371,0.000592371,1,1,1,1,1
17,80,0.000693772,1,0.000693772,0.000693772,0.000693772,1,1,1,1,1
17,80,0.000756377,1,0.000756377,0.000756377,0.000756377,1,1,1,1,1
17,80,0.000873206,1,0.000873206,0.000873206,0.000873206,1,1,1,1,1
17,80,0.0451123,1,0.0451123,0.0451123,0.0451123,249,1,249,249,249
17,80,0.000610197,1,0.000610197,0.000610197,0.000610197,1,1,1,1,1
17,80,0.000719971,1,0.000719971,0.000719971,0.000719971,1,1,1,1,1
17,80,0.00803433,1,0.00803433,0.00803433,0.00803433,35,1,35,35,35
17,80,0.13817,1,0.13817,0.13817,0.13817,993,1,993,993,993
17,80,0.000597948,1,0.000597948,0.000597948,0.000597948,1,1,1,1,1
17,80,0.000623406,1,0.000623406,0.000623406,0.000623406,1,1,1,1,1
17,80,0.000579889,1,0.000579889,0.000579889,0.000579889,1,1,1,1,1
17,80,0.00340909,1,0.00340909,0.00340909,0.00340909,13,1,13,13,13
