n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
11,10,0.00275342,1,0.00275342,0.00275342,0.00275342,101,1,101,101,101
11,10,7.134e-05,1,7.134e-05,7.134e-05,7.134e-05,1,1,1,1,1
11,10,6.4418e-05,1,6.4418e-05,6.4418e-05,6.4418e-05,1,1,1,1,1
11,10,7.3988e-05,1,7.3988e-05,7.3988e-05,7.3988e-05,1,1,1,1,1
11,10,7.2006e-05,1,7.2006e-05,7.2006e-05,7.2006e-05,1,1,1,1,1
11,10,6.4993e-05,1,6.4993e-05,6.4993e-05,6.4993e-05,1,1,1,1,1
11,10,7.2057e-05,1,7.2057e-05,7.2057e-05,7.2057e-05,1,1,1,1,1
11,10,6.2685e-05,1,6.2685e-05,6.2685e-05,6.2685e-05,1,1,1,1,1
11,10,6.2493e-05,1,6.2493e-05,6.2493e-05,6.2493e-05,1,1,1,1,1
11,10,7.901e-05,1,7.901e-05,7.901e-05,7.901e-05,1,1,1,1,1
11,10,5.5665e-05,1,5.5665e-05,5.5665e-05,5.5665e-05,1,1,1,1,1
11,10,5.7109e-05,1,5.7109e-05,5.7109e-05,5.7109e-05,1,1,1,1,1
11,10,8.3278e-05,1,8.3278e-05,8.3278e-05,8.3278e-05,1,1,1,1,1
11,10,7.4824e-05,1,7.4824e-05,7.4824e-05,7.4824e-05,1,1,1,1,1
11,10,0.000597905,1,0.000597905,0.000597905,0.000597905,13,1,13,13,13
11,10,6.8633e-05,1,6.8633e-05,6.8633e-05,6.8633e-05,1,1,1,1,1
11,10,0.000108458,1,0.000108458,0.000108458,0.000108458,1,1,1,1,1
11,10,6.3121e-05,1,6.3121e-05,6.3121e-05,6.3121e-05,1,1,1,1,1
11,10,6.713e-05,1,6.713e-05,6.713e-05,6.713e-05,1,1,1,1,1
11,10,8.6116e-05,1,8.6116e-05,8.6116e-05,8.6116e-05,1,1,1,1,1
11,10,6.6763e-05,1,6.6763e-05,6.6763e-05,6.6763e-05,1,1,1,1,1
11,10,6.1093e-05,1,6.1093e-05,6.1093e-05,6.1093e-05,1,1,1,1,1
11,10,5.8239e-05,1,5.8239e-05,5.8239e-05,5.8239e-05,1,1,1,1,1
11,10,5.8026e-05,1,5.8026e-05,5.8026e-05,5.8026e-05,1,1,1,1,1
11,10,7.556e-05,1,7.556e-05,7.556e-05,7.556e-05,1,1,1,1,1
11,10,6.9706e-05,1,6.9706e-05,6.9706e-05,6.9706e-05,1,1,1,1,1
11,10,6.9003e-05,1,6.9003e-05,6.9003e-05,6.9003e-05,1,1,1,1,1
11,10,4.905e-05,1,4.905e-05,4.905e-05,4.905e-05,1,1,1,1,1
11,10,6.8089e-05,1,6.8089e-05,6.8089e-05,6.8089e-05,1,1,1,1,1
11,10,7.8924e-05,1,7.8924e-05,7.8924e-05,7.8924e-05,1,1,1,1,1
11,10,6.1958e-05,1,6.1958e-05,6.1958e-05,6.1958e-05,1,1,1,1,1
11,10,5.7581e-05,1,5.7581e-05,5.7581e-05,5.7581e-05,1,1,1,1,1
11,10,7.4065e-05,1,7.4065e-05,7.4065e-05,7.4065e-05,1,1,1,1,1
11,10,9.8501e-05,1,9.8501e-05,9.8501e-05,9.8501e-05,1,1,1,1,1
11,10,6.4456e-05,1,6.4456e-05,6.4456e-05,6.4456e-05,1,1,1,1,1
11,10,6.2365e-05,1,6.2365e-05,6.2365e-05,6.2365e-05,1,1,1,1,1
11,10,6.6662e-05,1,6.6662e-05,6.6662e-05,6.6662e-05,1,1,1,1,1
11,10,6.4719e-05,1,6.4719e-05,6.4719e-05,6.4719e-05,1,1,1,1,1
11,10,6.0452e-05,1,6.0452e-05,6.0452e-05,6.0452e-05,1,1,1,1,1
11,10,5.7699e-05,1,5.7699e-05,5.7699e-05,5.7699e-05,1,1,1,1,1
11,10,6.6126e-05,1,6.6126e-05,6.6126e-05,6.6126e-05,1,1,1,1,1
11,10,6.3934e-05,1,6.3934e-05,6.3934e-05,6.3934e-05,1,1,1,1,1
11,10,6.2088e-05,1,6.2088e-05,6.2088e-05,6.2088e-05,1,1,1,1,1
11,10,6.2172e-05,1,6.2172e-05,6.2172e-05,6.2172e-05,1,1,1,1,1
11,10,5.7564e-05,1,5.7564e-05,5.7564e-05,5.7564e-05,1,1,1,1,1
11,10,6.6354e-05,1,6.6354e-05,6.6354e-05,6.6354e-05,1,1,1,1,1
11,10,6.4294e-05,1,6.4294e-05,6.4294e-05,6.4294e-05,1,1,1,1,1
11,10,6.3873e-05,1,6.3873e-05,6.3873e-05,6.3873e-05,1,1,1,1,1
11,10,6.0268e-05,1,6.0268e-05,6.0268e-05,6.0268e-05,1,1,1,1,1
11,10,6.2028e-05,1,6.2028e-05,6.2028e-05,6.2028e-05,1,1,1,1,1
11,10,5.8468e-05,1,5.8468e-05,5.8468e-05,5.8468e-05,1,1,1,1,1
11,10,0.00149219,1,0.00149219,0.00149219,0.00149219,49,1,49,49,49
11,10,6.6945e-05,1,6.6945e-05,6.6945e-05,6.6945e-05,1,1,1,1,1
11,10,6.4538e-05,1,6.4538e-05,6.4538e-05,6.4538e-05,1,1,1,1,1
11,10,5.8673e-05,1,5.8673e-05,5.8673e-05,5.8673e-05,1,1,1,1,1
