n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
21,70,0.000579357,1,0.000579357,0.000579357,0.000579357,1,1,1,1,1
21,70,0.0182215,1,0.0182215,0.0182215,0.0182215,71,1,71,71,71
21,70,0.00769592,1,0.00769592,0.00769592,0.00769592,27,1,27,27,27
21,70,1.05506,1,1.05506,1.05506,1.05506,5003,1,5003,5003,5003
21,70,0.188044,1,0.188044,0.188044,0.188044,833,1,833,833,833
21,70,0.000720138,1,0.000720138,0.000720138,0.000720138,1,1,1,1,1
21,70,0.000693055,1,0.000693055,0.000693055,0.000693055,1,1,1,1,1
21,70,0.263641,1,0.263641,0.263641,0.263641,1103,1,1103,1103,1103
21,70,0.00070684,1,0.00070684,0.00070684,0.00070684,1,1,1,1,1
21,70,0.0679933,1,0.0679933,0.0679933,0.0679933,309,1,309,309,309
21,70,0.173484,1,0.173484,0.173484,0.173484,797,1,797,797,797
21,70,0.00380376,1,0.00380376,0.00380376,0.00380376,11,1,11,11,11
21,70,0.0844337,1,0.0844337,0.0844337,0.0844337,345,1,345,345,345
21,70,0.0148742,1,0.0148742,0.0148742,0.0148742,71,1,71,71,71
21,70,0.000707501,1,0.000707501,0.000707501,0.000707501,1,1,1,1,1
21,70,0.0185137,1,0.0185137,0.0185137,0.0185137,81,1,81,81,81
21,70,2.13691,1,2.13691,2.13691,2.13691,11485,1,11485,11485,11485
21,70,0.594369,1,0.594369,0.594369,0.594369,2567,1,2567,2567,2567
21,70,1.09074,1,1.09074,1.09074,1.09074,6005,1,6005,6005,6005
21,70,0.540359,1,0.540359,0.540359,0.540359,2413,1,2413,2413,2413
21,70,0.109335,1,0.109335,0.109335,0.109335,539,1,539,539,539
21,70,0.0030362,1,0.0030362,0.0030362,0.0030362,7,1,7,7,7
21,70,0.000733923,1,0.000733923,0.000733923,0.000733923,1,1,1,1,1
21,70,2.5171,1,2.5171,2.5171,2.5171,12153,1,12153,12153,12153
21,70,0.000776185,1,0.000776185,0.000776185,0.000776185,1,1,1,1,1
21,70,0.470007,1,0.470007,0.470007,0.470007,2401,1,2401,2401,2401
21,70,0.000708706,1,0.000708706,0.000708706,0.000708706,1,1,1,1,1
21,70,0.00154567,1,0.00154567,0.00154567,0.00154567,3,1,3,3,3
21,70,0.0996713,1,0.0996713,0.0996713,0.0996713,401,1,401,401,401
21,70,0.413274,1,0.413274,0.413274,0.413274,2253,1,2253,2253,2253
21,70,1.51564,1,1.51564,1.51564,1.51564,8375,1,8375,8375,8375
21,70,3.45747,1,3.45747,3.45747,3.45747,18223,1,18223,18223,18223
21,70,0.352495,1,0.352495,0.352495,0.352495,1521,1,1521,1521,1521
21,70,5.14152,1,5.14152,5.14152,5.14152,25243,1,25243,25243,25243
21,70,0.475387,1,0.475387,0.475387,0.475387,2205,1,2205,2205,2205
21,70,0.0425244,1,0.0425244,0.0425244,0.0425244,143,1,143,143,143
21,70,0.000681327,1,0.000681327,0.000681327,0.000681327,1,1,1,1,1
21,70,0.000941533,1,0.000941533,0.000941533,0.000941533,1,1,1,1,1
21,70,0.0186686,1,0.0186686,0.0186686,0.0186686,71,1,71,71,71
21,70,0.057062,1,0.057062,0.057062,0.057062,245,1,245,245,245
21,70,0.00744074,1,0.00744074,0.00744074,0.00744074,23,1,23,23,23
21,70,1.94798,1,1.94798,1.94798,1.94798,11801,1,11801,11801,11801
21,70,0.150374,1,0.150374,0.150374,0.150374,549,1,549,549,549
21,70,0.0437588,1,0.0437588,0.0437588,0.0437588,187,1,187,187,187
21,70,0.032216,1,0.032216,0.032216,0.032216,103,1,103,103,103
21,70,0.134443,1,0.134443,0.134443,0.134443,557,1,557,557,557
21,70,1.04992,1,1.04992,1.04992,1.04992,4469,1,4469,4469,4469
21,70,0.30831,1,0.30831,0.30831,0.30831,1667,1,1667,1667,1667
21,70,1.30036,1,1.30036,1.30036,1.30036,8525,1,8525,8525,8525
21,70,0.0422049,1,0.0422049,0.0422049,0.0422049,137,1,137,137,137
21,70,0.344375,1,0.344375,0.344375,0.344375,1895,1,1895,1895,1895
21,70,0.0353884,1,0.0353884,0.0353884,0.0353884,163,1,163,163,163
