n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
20,80,0.00182233,1,0.00182233,0.00182233,0.00182233,5,1,5,5,5
20,80,0.00525039,1,0.00525039,0.00525039,0.00525039,19,1,19,19,19
20,80,0.00940709,1,0.00940709,0.00940709,0.00940709,33,1,33,33,33
20,80,0.000771597,1,0.000771597,0.000771597,0.000771597,1,1,1,1,1
20,80,0.0056279,1,0.0056279,0.0056279,0.0056279,21,1,21,21,21
20,80,0.212814,1,0.212814,0.212814,0.212814,863,1,863,863,863
20,80,0.105261,1,0.105261,0.105261,0.105261,563,1,563,563,563
20,80,0.114426,1,0.114426,0.114426,0.114426,519,1,519,519,519
20,80,0.0595474,1,0.0595474,0.0595474,0.0595474,261,1,261,261,261
20,80,0.101878,1,0.101878,0.101878,0.101878,481,1,481,481,481
