n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
17,90,0.0100673,1,0.0100673,0.0100673,0.0100673,39,1,39,39,39
17,90,0.00102427,1,0.00102427,0.00102427,0.00102427,1,1,1,1,1
17,90,0.000980359,1,0.000980359,0.000980359,0.000980359,1,1,1,1,1
17,90,0.000931423,1,0.000931423,0.000931423,0.000931423,1,1,1,1,1
17,90,0.000988613,1,0.000988613,0.000988613,0.000988613,1,1,1,1,1
17,90,0.000812027,1,0.000812027,0.000812027,0.000812027,1,1,1,1,1
17,90,0.000761692,1,0.000761692,0.000761692,0.000761692,1,1,1,1,1
17,90,0.00119847,1,0.00119847,0.00119847,0.00119847,1,1,1,1,1
17,90,0.000874217,1,0.000874217,0.000874217,0.000874217,1,1,1,1,1
17,90,0.00121801,1,0.00121801,0.00121801,0.00121801,1,1,1,1,1
17,90,0.0011196,1,0.0011196,0.0011196,0.0011196,1,1,1,1,1
17,90,0.00103694,1,0.00103694,0.00103694,0.00103694,1,1,1,1,1
17,90,0.00121056,1,0.00121056,0.00121056,0.00121056,1,1,1,1,1
17,90,0.00102918,1,0.00102918,0.00102918,0.00102918,1,1,1,1,1
17,90,0.00237728,1,0.00237728,0.00237728,0.00237728,5,1,5,5,5
17,90,0.0010076,1,0.0010076,0.0010076,0.0010076,1,1,1,1,1
17,90,0.000974911,1,0.000974911,0.000974911,0.000974911,1,1,1,1,1
17,90,0.00128491,1,0.00128491,0.00128491,0.00128491,1,1,1,1,1
17,90,0.00210618,1,0.00210618,0.00210618,0.00210618,5,1,5,5,5
17,90,0.00114144,1,0.00114144,0.00114144,0.00114144,1,1,1,1,1
17,90,0.000626932,1,0.000626932,0.000626932,0.000626932,1,1,1,1,1
17,90,0.00100606,1,0.00100606,0.00100606,0.00100606,1,1,1,1,1
17,90,0.00133819,1,0.00133819,0.00133819,0.00133819,1,1,1,1,1
17,90,0.000813417,1,0.000813417,0.000813417,0.000813417,1,1,1,1,1
17,90,0.00141338,1,0.00141338,0.00141338,0.00141338,1,1,1,1,1
17,90,0.00114725,1,0.00114725,0.00114725,0.00114725,1,1,1,1,1
17,90,0.00121448,1,0.00121448,0.00121448,0.00121448,1,1,1,1,1
17,90,0.000807676,1,0.000807676,0.000807676,0.000807676,1,1,1,1,1
17,90,0.00123997,1,0.00123997,0.00123997,0.00123997,1,1,1,1,1
17,90,0.0109043,1,0.0109043,0.0109043,0.0109043,51,1,51,51,51
17,90,0.00201582,1,0.00201582,0.00201582,0.00201582,5,1,5,5,5
17,90,0.000813294,1,0.000813294,0.000813294,0.000813294,1,1,1,1,1
17,90,0.000710194,1,0.000710194,0.000710194,0.000710194,1,1,1,1,1
17,90,0.000883023,1,0.000883023,0.000883023,0.000883023,1,1,1,1,1
17,90,0.00105824,1,0.00105824,0.00105824,0.00105824,1,1,1,1,1
17,90,0.00121956,1,0.00121956,0.00121956,0.00121956,1,1,1,1,1
17,90,0.00118094,1,0.00118094,0.00118094,0.00118094,1,1,1,1,1
17,90,0.000878488,1,0.000878488,0.000878488,0.000878488,1,1,1,1,1
17,90,0.0149193,1,0.0149193,0.0149193,0.0149193,63,1,63,63,63
17,90,0.0012412,1,0.0012412,0.0012412,0.0012412,1,1,1,1,1
17,90,0.000831442,1,0.000831442,0.000831442,0.000831442,1,1,1,1,1
17,90,0.00102973,1,0.00102973,0.00102973,0.00102973,1,1,1,1,1
17,90,0.00100456,1,0.00100456,0.00100456,0.00100456,1,1,1,1,1
17,90,0.000827391,1,0.000827391,0.000827391,0.000827391,1,1,1,1,1
17,90,0.000876346,1,0.000876346,0.000876346,0.000876346,1,1,1,1,1
17,90,0.000864285,1,0.000864285,0.000864285,0.000864285,1,1,1,1,1
17,90,0.020372,1,0.020372,0.020372,0.020372,109,1,109,109,109
17,90,0.00187505,1,0.00187505,0.00187505,0.00187505,3,1,3,3,3
