n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
25,80,6.7387,1,6.7387,6.7387,6.7387,23891,1,23891,23891,23891
25,80,0.92767,1,0.92767,0.92767,0.92767,3461,1,3461,3461,3461
25,80,0.123434,1,0.123434,0.123434,0.123434,325,1,325,325,325
25,80,4.16065,1,4.16065,4.16065,4.16065,13287,1,13287,13287,13287
25,80,0.245324,1,0.245324,0.245324,0.245324,707,1,707,707,707
25,80,2.30442,1,2.30442,2.30442,2.30442,7393,1,7393,7393,7393
25,80,0.151217,1,0.151217,0.151217,0.151217,413,1,413,413,413
25,80,0.00166141,1,0.00166141,0.00166141,0.00166141,1,1,1,1,1
25,80,0.157125,1,0.157125,0.157125,0.157125,389,1,389,389,389
25,80,0.113989,1,0.113989,0.113989,0.113989,349,1,349,349,349
