n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
5,60,3.2691e-05,1,3.2691e-05,3.2691e-05,3.2691e-05,1,1,1,1,1
5,60,4.4787e-05,1,4.4787e-05,4.4787e-05,4.4787e-05,1,1,1,1,1
5,60,5.6353e-05,1,5.6353e-05,5.6353e-05,5.6353e-05,1,1,1,1,1
5,60,3.0014e-05,1,3.0014e-05,3.0014e-05,3.0014e-05,1,1,1,1,1
5,60,3.1224e-05,1,3.1224e-05,3.1224e-05,3.1224e-05,1,1,1,1,1
5,60,3.096e-05,1,3.096e-05,3.096e-05,3.096e-05,1,1,1,1,1
5,60,4.9372e-05,1,4.9372e-05,4.9372e-05,4.9372e-05,1,1,1,1,1
5,60,3.8203e-05,1,3.8203e-05,3.8203e-05,3.8203e-05,1,1,1,1,1
5,60,5.5984e-05,1,5.5984e-05,5.5984e-05,5.5984e-05,1,1,1,1,1
5,60,3.3075e-05,1,3.3075e-05,3.3075e-05,3.3075e-05,1,1,1,1,1
5,60,3.6816e-05,1,3.6816e-05,3.6816e-05,3.6816e-05,1,1,1,1,1
5,60,3.6572e-05,1,3.6572e-05,3.6572e-05,3.6572e-05,1,1,1,1,1
5,60,4.6476e-05,1,4.6476e-05,4.6476e-05,4.6476e-05,1,1,1,1,1
5,60,3.6923e-05,1,3.6923e-05,3.6923e-05,3.6923e-05,1,1,1,1,1
5,60,3.8809e-05,1,3.8809e-05,3.8809e-05,3.8809e-05,1,1,1,1,1
5,60,3.9012e-05,1,3.9012e-05,3.9012e-05,3.9012e-05,1,1,1,1,1
5,60,3.667e-05,1,3.667e-05,3.667e-05,3.667e-05,1,1,1,1,1
5,60,3.8446e-05,1,3.8446e-05,3.8446e-05,3.8446e-05,1,1,1,1,1
5,60,3.6126e-05,1,3.6126e-05,3.6126e-05,3.6126e-05,1,1,1,1,1
5,60,4.067e-05,1,4.067e-05,4.067e-05,4.067e-05,1,1,1,1,1
5,60,4.5728e-05,1,4.5728e-05,4.5728e-05,4.5728e-05,1,1,1,1,1
5,60,3.4153e-05,1,3.4153e-05,3.4153e-05,3.4153e-05,1,1,1,1,1
5,60,4.4425e-05,1,4.4425e-05,4.4425e-05,4.4425e-05,1,1,1,1,1
5,60,3.8782e-05,1,3.8782e-05,3.8782e-05,3.8782e-05,1,1,1,1,1
5,60,4.3971e-05,1,4.3971e-05,4.3971e-05,4.3971e-05,1,1,1,1,1
5,60,4.8444e-05,1,4.8444e-05,4.8444e-05,4.8444e-05,1,1,1,1,1
5,60,3.8557e-05,1,3.8557e-05,3.8557e-05,3.8557e-05,1,1,1,1,1
5,60,3.0126e-05,1,3.0126e-05,3.0126e-05,3.0126e-05,1,1,1,1,1
5,60,3.7079e-05,1,3.7079e-05,3.7079e-05,3.7079e-05,1,1,1,1,1
5,60,3.8314e-05,1,3.8314e-05,3.8314e-05,3.8314e-05,1,1,1,1,1
5,60,2.9817e-05,1,2.9817e-05,2.9817e-05,2.9817e-05,1,1,1,1,1
5,60,3.1245e-05,1,3.1245e-05,3.1245e-05,3.1245e-05,1,1,1,1,1
5,60,4.0574e-05,1,4.0574e-05,4.0574e-05,4.0574e-05,1,1,1,1,1
5,60,3.6318e-05,1,3.6318e-05,3.6318e-05,3.6318e-05,1,1,1,1,1
5,60,4.418e-05,1,4.418e-05,4.418e-05,4.418e-05,1,1,1,1,1
5,60,3.8619e-05,1,3.8619e-05,3.8619e-05,3.8619e-05,1,1,1,1,1
5,60,4.0352e-05,1,4.0352e-05,4.0352e-05,4.0352e-05,1,1,1,1,1
5,60,4.8754e-05,1,4.8754e-05,4.8754e-05,4.8754e-05,1,1,1,1,1
5,60,6.6269e-05,1,6.6269e-05,6.6269e-05,6.6269e-05,1,1,1,1,1
5,60,3.734e-05,1,3.734e-05,3.734e-05,3.734e-05,1,1,1,1,1
5,60,5.6296e-05,1,5.6296e-05,5.6296e-05,5.6296e-05,1,1,1,1,1
5,60,3.1098e-05,1,3.1098e-05,3.1098e-05,3.1098e-05,1,1,1,1,1
5,60,3.4834e-05,1,3.4834e-05,3.4834e-05,3.4834e-05,1,1,1,1,1
5,60,3.865e-05,1,3.865e-05,3.865e-05,3.865e-05,1,1,1,1,1
5,60,4.5912e-05,1,4.5912e-05,4.5912e-05,4.5912e-05,1,1,1,1,1
5,60,3.1406e-05,1,3.1406e-05,3.1406e-05,3.1406e-05,1,1,1,1,1
5,60,5.613e-05,1,5.613e-05,5.613e-05,5.613e-05,1,1,1,1,1
5,60,4.902e-05,1,4.902e-05,4.902e-05,4.902e-05,1,1,1,1,1
5,60,3.4925e-05,1,3.4925e-05,3.4925e-05,3.4925e-05,1,1,1,1,1
5,60,3.1248e-05,1,3.1248e-05,3.1248e-05,3.1248e-05,1,1,1,1,1
5,60,3.8588e-05,1,3.8588e-05,3.8588e-05,3.8588e-05,1,1,1,1,1
5,60,3.8691e-05,1,3.8691e-05,3.8691e-05,3.8691e-05,1,1,1,1,1
5,60,3.789e-05,1,3.789e-05,3.789e-05,3.789e-05,1,1,1,1,1
5,60,3.3364e-05,1,3.3364e-05,3.3364e-05,3.3364e-05,1,1,1,1,1
5,60,3.8045e-05,1,3.8045e-05,3.8045e-05,3.8045e-05,1,1,1,1,1
5,60,3.2799e-05,1,3.2799e-05,3.2799e-05,3.2799e-05,1,1,1,1,1
5,60,3.4562e-05,1,3.4562e-05,3.4562e-05,3.4562e-05,1,1,1,1,1
