n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
9,10,0.22937,1000,0.00022937,0.000156447,0.000868325,7016,1000,7.016,1,41
9,20,0.424406,1000,0.000424406,0.000162076,0.00164275,19450,1000,19.45,3,88
9,30,0.683662,1000,0.000683662,0.000166302,0.00332831,35204,1000,35.204,5,167
9,40,1.05376,1000,0.00105376,0.000190598,0.00841938,54684,1000,54.684,6,371
9,50,1.43474,1000,0.00143474,0.000300802,0.0110431,82440,1000,82.44,14,431
9,60,1.92245,1000,0.00192245,0.000418556,0.00971007,114392,1000,114.392,21,466
9,70,2.84039,1000,0.00284039,0.000482281,0.0281306,166605,1000,166.605,26,1017
9,80,4.38192,1000,0.00438192,0.000597205,0.0293141,244376,1000,244.376,36,1017
9,90,12.4597,1000,0.0124597,0.000965752,0.10156,523227,1000,523.227,63,2296
