n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
10,50,0.00337002,1,0.00337002,0.00337002,0.00337002,183,1,183,183,183
10,50,0.00624137,1,0.00624137,0.00624137,0.00624137,275,1,275,275,275
10,50,0.00133275,1,0.00133275,0.00133275,0.00133275,65,1,65,65,65
10,50,0.00193309,1,0.00193309,0.00193309,0.00193309,105,1,105,105,105
10,50,0.00269169,1,0.00269169,0.00269169,0.00269169,145,1,145,145,145
10,50,0.00129535,1,0.00129535,0.00129535,0.00129535,70,1,70,70,70
10,50,0.00437634,1,0.00437634,0.00437634,0.00437634,208,1,208,208,208
10,50,0.00273128,1,0.00273128,0.00273128,0.00273128,120,1,120,120,120
10,50,0.00112998,1,0.00112998,0.00112998,0.00112998,57,1,57,57,57
10,50,0.00271119,1,0.00271119,0.00271119,0.00271119,136,1,136,136,136
10,50,0.00116627,1,0.00116627,0.00116627,0.00116627,66,1,66,66,66
10,50,0.00176145,1,0.00176145,0.00176145,0.00176145,91,1,91,91,91
10,50,0.00231786,1,0.00231786,0.00231786,0.00231786,118,1,118,118,118
10,50,0.00255649,1,0.00255649,0.00255649,0.00255649,133,1,133,133,133
10,50,0.00223703,1,0.00223703,0.00223703,0.00223703,105,1,105,105,105
10,50,0.00187821,1,0.00187821,0.00187821,0.00187821,89,1,89,89,89
10,50,0.00116548,1,0.00116548,0.00116548,0.00116548,66,1,66,66,66
10,50,0.00244775,1,0.00244775,0.00244775,0.00244775,133,1,133,133,133
10,50,0.00208235,1,0.00208235,0.00208235,0.00208235,107,1,107,107,107
10,50,0.00339851,1,0.00339851,0.00339851,0.00339851,175,1,175,175,175
10,50,0.00196209,1,0.00196209,0.00196209,0.00196209,100,1,100,100,100
10,50,0.00159828,1,0.00159828,0.00159828,0.00159828,89,1,89,89,89
10,50,0.00433128,1,0.00433128,0.00433128,0.00433128,210,1,210,210,210
10,50,0.000990488,1,0.000990488,0.000990488,0.000990488,52,1,52,52,52
10,50,0.00160804,1,0.00160804,0.00160804,0.00160804,85,1,85,85,85
10,50,0.00382843,1,0.00382843,0.00382843,0.00382843,191,1,191,191,191
10,50,0.00264432,1,0.00264432,0.00264432,0.00264432,136,1,136,136,136
10,50,0.00136318,1,0.00136318,0.00136318,0.00136318,71,1,71,71,71
10,50,0.00352697,1,0.00352697,0.00352697,0.00352697,164,1,164,164,164
10,50,0.00124588,1,0.00124588,0.00124588,0.00124588,56,1,56,56,56
10,50,0.00232962,1,0.00232962,0.00232962,0.00232962,123,1,123,123,123
10,50,0.00327825,1,0.00327825,0.00327825,0.00327825,160,1,160,160,160
10,50,0.00116538,1,0.00116538,0.00116538,0.00116538,61,1,61,61,61
10,50,0.000628811,1,0.000628811,0.000628811,0.000628811,27,1,27,27,27
10,50,0.00654737,1,0.00654737,0.00654737,0.00654737,287,1,287,287,287
10,50,0.0020473,1,0.0020473,0.0020473,0.0020473,104,1,104,104,104
10,50,0.00193932,1,0.00193932,0.00193932,0.00193932,96,1,96,96,96
10,50,0.00314642,1,0.00314642,0.00314642,0.00314642,177,1,177,177,177
