n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
16,90,1.99579,1,1.99579,1.99579,1.99579,8092,1,8092,8092,8092
16,90,11.0856,1,11.0856,11.0856,11.0856,22333,1,22333,22333,22333
16,90,3.65592,1,3.65592,3.65592,3.65592,11975,1,11975,11975,11975
16,90,6.63349,1,6.63349,6.63349,6.63349,16654,1,16654,16654,16654
16,90,2.2442,1,2.2442,2.2442,2.2442,9957,1,9957,9957,9957
16,90,19.8581,1,19.8581,19.8581,19.8581,31797,1,31797,31797,31797
16,90,0.954548,1,0.954548,0.954548,0.954548,5056,1,5056,5056,5056
16,90,7.61125,1,7.61125,7.61125,7.61125,17396,1,17396,17396,17396
16,90,7.39181,1,7.39181,7.39181,7.39181,19062,1,19062,19062,19062
16,90,0.74086,1,0.74086,0.74086,0.74086,5697,1,5697,5697,5697
16,90,6.98291,1,6.98291,6.98291,6.98291,17460,1,17460,17460,17460
16,90,2.98251,1,2.98251,2.98251,2.98251,10539,1,10539,10539,10539
16,90,8.71448,1,8.71448,8.71448,8.71448,20390,1,20390,20390,20390
16,90,2.39649,1,2.39649,2.39649,2.39649,9415,1,9415,9415,9415
16,90,3.38942,1,3.38942,3.38942,3.38942,10673,1,10673,10673,10673
16,90,20.9891,1,20.9891,20.9891,20.9891,30220,1,30220,30220,30220
16,90,5.56396,1,5.56396,5.56396,5.56396,14566,1,14566,14566,14566
16,90,3.82732,1,3.82732,3.82732,3.82732,12174,1,12174,12174,12174
16,90,10.2247,1,10.2247,10.2247,10.2247,21366,1,21366,21366,21366
16,90,7.93228,1,7.93228,7.93228,7.93228,18306,1,18306,18306,18306
16,90,2.22325,1,2.22325,2.22325,2.22325,9581,1,9581,9581,9581
16,90,3.26538,1,3.26538,3.26538,3.26538,10755,1,10755,10755,10755
16,90,0.188848,1,0.188848,0.188848,0.188848,2377,1,2377,2377,2377
16,90,67.9166,1,67.9166,67.9166,67.9166,61933,1,61933,61933,61933
16,90,3.86638,1,3.86638,3.86638,3.86638,12513,1,12513,12513,12513
16,90,2.19294,1,2.19294,2.19294,2.19294,9676,1,9676,9676,9676
16,90,0.754698,1,0.754698,0.754698,0.754698,4966,1,4966,4966,4966
16,90,5.31149,1,5.31149,5.31149,5.31149,15094,1,15094,15094,15094
16,90,8.83163,1,8.83163,8.83163,8.83163,20457,1,20457,20457,20457
16,90,16.819,1,16.819,16.819,16.819,27381,1,27381,27381,27381
16,90,0.600558,1,0.600558,0.600558,0.600558,4328,1,4328,4328,4328
16,90,5.93537,1,5.93537,5.93537,5.93537,15670,1,15670,15670,15670
16,90,63.4829,1,63.4829,63.4829,63.4829,57588,1,57588,57588,57588
16,90,8.362,1,8.362,8.362,8.362,17972,1,17972,17972,17972
16,90,1.61977,1,1.61977,1.61977,1.61977,6647,1,6647,6647,6647
16,90,83.0665,1,83.0665,83.0665,83.0665,71668,1,71668,71668,71668
16,90,2.63219,1,2.63219,2.63219,2.63219,9431,1,9431,9431,9431
16,90,1.66313,1,1.66313,1.66313,1.66313,7894,1,7894,7894,7894
16,90,46.9285,1,46.9285,46.9285,46.9285,53236,1,53236,53236,53236
16,90,1.43994,1,1.43994,1.43994,1.43994,6729,1,6729,6729,6729
16,90,2.97423,1,2.97423,2.97423,2.97423,10753,1,10753,10753,10753
16,90,15.6046,1,15.6046,15.6046,15.6046,26999,1,26999,26999,26999
16,90,4.5394,1,4.5394,4.5394,4.5394,13919,1,13919,13919,13919
16,90,5.31707,1,5.31707,5.31707,5.31707,14449,1,14449,14449,14449
