n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
20,70,212.858,1,212.858,212.858,212.858,89647,1,89647,89647,89647
20,70,88.8649,1,88.8649,88.8649,88.8649,62501,1,62501,62501,62501
20,70,18.1943,1,18.1943,18.1943,18.1943,27982,1,27982,27982,27982
20,70,109.622,1,109.622,109.622,109.622,53936,1,53936,53936,53936
20,70,81.2415,1,81.2415,81.2415,81.2415,55626,1,55626,55626,55626
20,70,184.038,1,184.038,184.038,184.038,89627,1,89627,89627,89627
20,70,83.9967,1,83.9967,83.9967,83.9967,61550,1,61550,61550,61550
20,70,62.38,1,62.38,62.38,62.38,63537,1,63537,63537,63537
20,70,124.72,1,124.72,124.72,124.72,70389,1,70389,70389,70389
20,70,209.432,1,209.432,209.432,209.432,88477,1,88477,88477,88477
20,70,127.253,1,127.253,127.253,127.253,68216,1,68216,68216,68216
20,70,52.0446,1,52.0446,52.0446,52.0446,42851,1,42851,42851,42851
20,70,91.1676,1,91.1676,91.1676,91.1676,62029,1,62029,62029,62029
20,70,44.8597,1,44.8597,44.8597,44.8597,42326,1,42326,42326,42326
20,70,17.8534,1,17.8534,17.8534,17.8534,23741,1,23741,23741,23741
20,70,473.131,1,473.131,473.131,473.131,163828,1,163828,163828,163828
20,70,246.646,1,246.646,246.646,246.646,120431,1,120431,120431,120431
20,70,333.401,1,333.401,333.401,333.401,118221,1,118221,118221,118221
20,70,27.7997,1,27.7997,27.7997,27.7997,34062,1,34062,34062,34062
20,70,86.3965,1,86.3965,86.3965,86.3965,64091,1,64091,64091,64091
20,70,104.862,1,104.862,104.862,104.862,60164,1,60164,60164,60164
20,70,731.65,1,731.65,731.65,731.65,176691,1,176691,176691,176691
20,70,76.6337,1,76.6337,76.6337,76.6337,52756,1,52756,52756,52756
20,70,393.417,1,393.417,393.417,393.417,129620,1,129620,129620,129620
20,70,50.1639,1,50.1639,50.1639,50.1639,46133,1,46133,46133,46133
20,70,129.741,1,129.741,129.741,129.741,61555,1,61555,61555,61555
20,70,126.928,1,126.928,126.928,126.928,74833,1,74833,74833,74833
20,70,318.286,1,318.286,318.286,318.286,103368,1,103368,103368,103368
20,70,62.9813,1,62.9813,62.9813,62.9813,47014,1,47014,47014,47014
20,70,23.9121,1,23.9121,23.9121,23.9121,30301,1,30301,30301,30301
20,70,71.2354,1,71.2354,71.2354,71.2354,48448,1,48448,48448,48448
20,70,205.756,1,205.756,205.756,205.756,93012,1,93012,93012,93012
20,70,218.205,1,218.205,218.205,218.205,85997,1,85997,85997,85997
20,70,181.945,1,181.945,181.945,181.945,82594,1,82594,82594,82594
20,70,31.2058,1,31.2058,31.2058,31.2058,37388,1,37388,37388,37388
20,70,155.151,1,155.151,155.151,155.151,84959,1,84959,84959,84959
20,70,22.9201,1,22.9201,22.9201,22.9201,29596,1,29596,29596,29596
20,70,168.011,1,168.011,168.011,168.011,90700,1,90700,90700,90700
20,70,58.6417,1,58.6417,58.6417,58.6417,46205,1,46205,46205,46205
20,70,244.018,1,244.018,244.018,244.018,92778,1,92778,92778,92778
20,70,46.3524,1,46.3524,46.3524,46.3524,36488,1,36488,36488,36488
20,70,40.7453,1,40.7453,40.7453,40.7453,37794,1,37794,37794,37794
20,70,92.7284,1,92.7284,92.7284,92.7284,63006,1,63006,63006,63006
20,70,134.639,1,134.639,134.639,134.639,82122,1,82122,82122,82122
20,70,225.586,1,225.586,225.586,225.586,88379,1,88379,88379,88379
20,70,334.059,1,334.059,334.059,334.059,123407,1,123407,123407,123407
20,70,60.9478,1,60.9478,60.9478,60.9478,51512,1,51512,51512,51512
20,70,129.291,1,129.291,129.291,129.291,77902,1,77902,77902,77902
20,70,10.7827,1,10.7827,10.7827,10.7827,20813,1,20813,20813,20813
20,70,137.14,1,137.14,137.14,137.14,73222,1,73222,73222,73222
20,70,211.692,1,211.692,211.692,211.692,85922,1,85922,85922,85922
20,70,51.2462,1,51.2462,51.2462,51.2462,42241,1,42241,42241,42241
20,70,57.368,1,57.368,57.368,57.368,51270,1,51270,51270,51270
20,70,94.667,1,94.667,94.667,94.667,52158,1,52158,52158,52158
20,70,26.1503,1,26.1503,26.1503,26.1503,28707,1,28707,28707,28707
20,70,149.058,1,149.058,149.058,149.058,68026,1,68026,68026,68026
20,70,176.397,1,176.397,176.397,176.397,75014,1,75014,75014,75014
20,70,252.045,1,252.045,252.045,252.045,95253,1,95253,95253,95253
20,70,106.986,1,106.986,106.986,106.986,57369,1,57369,57369,57369
20,70,46.2009,1,46.2009,46.2009,46.2009,44581,1,44581,44581,44581
20,70,54.0879,1,54.0879,54.0879,54.0879,46347,1,46347,46347,46347
20,70,164.127,1,164.127,164.127,164.127,80231,1,80231,80231,80231
20,70,450.857,1,450.857,450.857,450.857,149454,1,149454,149454,149454
20,70,175.354,1,175.354,175.354,175.354,79436,1,79436,79436,79436
20,70,140.587,1,140.587,140.587,140.587,67530,1,67530,67530,67530
20,70,71.045,1,71.045,71.045,71.045,50371,1,50371,50371,50371
20,70,78.7376,1,78.7376,78.7376,78.7376,58992,1,58992,58992,58992
20,70,12.8962,1,12.8962,12.8962,12.8962,19766,1,19766,19766,19766
20,70,115.373,1,115.373,115.373,115.373,70223,1,70223,70223,70223
20,70,137.989,1,137.989,137.989,137.989,71921,1,71921,71921,71921
20,70,40.7528,1,40.7528,40.7528,40.7528,38445,1,38445,38445,38445
20,70,712.026,1,712.026,712.026,712.026,187600,1,187600,187600,187600
20,70,45.9188,1,45.9188,45.9188,45.9188,48149,1,48149,48149,48149
20,70,173.814,1,173.814,173.814,173.814,80349,1,80349,80349,80349
20,70,561.062,1,561.062,561.062,561.062,170245,1,170245,170245,170245
20,70,83.3852,1,83.3852,83.3852,83.3852,54856,1,54856,54856,54856
20,70,155.586,1,155.586,155.586,155.586,73763,1,73763,73763,73763
20,70,61.9202,1,61.9202,61.9202,61.9202,56528,1,56528,56528,56528
20,70,153.425,1,153.425,153.425,153.425,72519,1,72519,72519,72519
20,70,323.583,1,323.583,323.583,323.583,121380,1,121380,121380,121380
20,70,83.9921,1,83.9921,83.9921,83.9921,56178,1,56178,56178,56178
20,70,136.28,1,136.28,136.28,136.28,69916,1,69916,69916,69916
20,70,69.6152,1,69.6152,69.6152,69.6152,54398,1,54398,54398,54398
20,70,228.036,1,228.036,228.036,228.036,98798,1,98798,98798,98798
20,70,131.263,1,131.263,131.263,131.263,69441,1,69441,69441,69441
20,70,73.5293,1,73.5293,73.5293,73.5293,52260,1,52260,52260,52260
20,70,524.03,1,524.03,524.03,524.03,170177,1,170177,170177,170177
20,70,93.187,1,93.187,93.187,93.187,70178,1,70178,70178,70178
20,70,87.1551,1,87.1551,87.1551,87.1551,59561,1,59561,59561,59561
20,70,82.9661,1,82.9661,82.9661,82.9661,59159,1,59159,59159,59159
20,70,22.2258,1,22.2258,22.2258,22.2258,30700,1,30700,30700,30700
20,70,13.7387,1,13.7387,13.7387,13.7387,21562,1,21562,21562,21562
20,70,23.8081,1,23.8081,23.8081,23.8081,29188,1,29188,29188,29188
20,70,24.7791,1,24.7791,24.7791,24.7791,30015,1,30015,30015,30015
