n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
6,30,0.000147245,1,0.000147245,0.000147245,0.000147245,8,1,8,8,8
6,30,0.000147463,1,0.000147463,0.000147463,0.000147463,10,1,10,10,10
6,30,0.000185052,1,0.000185052,0.000185052,0.000185052,14,1,14,14,14
6,30,8.6472e-05,1,8.6472e-05,8.6472e-05,8.6472e-05,4,1,4,4,4
6,30,0.000103681,1,0.000103681,0.000103681,0.000103681,6,1,6,6,6
6,30,0.000157558,1,0.000157558,0.000157558,0.000157558,10,1,10,10,10
6,30,8.4699e-05,1,8.4699e-05,8.4699e-05,8.4699e-05,4,1,4,4,4
6,30,9.4661e-05,1,9.4661e-05,9.4661e-05,9.4661e-05,5,1,5,5,5
6,30,0.000112482,1,0.000112482,0.000112482,0.000112482,6,1,6,6,6
6,30,9.4502e-05,1,9.4502e-05,9.4502e-05,9.4502e-05,5,1,5,5,5
6,30,8.4217e-05,1,8.4217e-05,8.4217e-05,8.4217e-05,4,1,4,4,4
6,30,0.000133645,1,0.000133645,0.000133645,0.000133645,9,1,9,9,9
6,30,8.9888e-05,1,8.9888e-05,8.9888e-05,8.9888e-05,3,1,3,3,3
6,30,0.000107461,1,0.000107461,0.000107461,0.000107461,3,1,3,3,3
6,30,0.000145434,1,0.000145434,0.000145434,0.000145434,10,1,10,10,10
6,30,0.000134301,1,0.000134301,0.000134301,0.000134301,9,1,9,9,9
6,30,0.000212327,1,0.000212327,0.000212327,0.000212327,17,1,17,17,17
6,30,0.00021385,1,0.00021385,0.00021385,0.00021385,16,1,16,16,16
6,30,0.0001714,1,0.0001714,0.0001714,0.0001714,14,1,14,14,14
6,30,0.000145213,1,0.000145213,0.000145213,0.000145213,10,1,10,10,10
6,30,0.000156041,1,0.000156041,0.000156041,0.000156041,10,1,10,10,10
6,30,0.000201968,1,0.000201968,0.000201968,0.000201968,16,1,16,16,16
6,30,8.6126e-05,1,8.6126e-05,8.6126e-05,8.6126e-05,3,1,3,3,3
6,30,8.8951e-05,1,8.8951e-05,8.8951e-05,8.8951e-05,3,1,3,3,3
6,30,9.1643e-05,1,9.1643e-05,9.1643e-05,9.1643e-05,5,1,5,5,5
6,30,9.1643e-05,1,9.1643e-05,9.1643e-05,9.1643e-05,5,1,5,5,5
6,30,0.000143862,1,0.000143862,0.000143862,0.000143862,10,1,10,10,10
6,30,9.8566e-05,1,9.8566e-05,9.8566e-05,9.8566e-05,3,1,3,3,3
6,30,0.000115257,1,0.000115257,0.000115257,0.000115257,5,1,5,5,5
6,30,0.000213665,1,0.000213665,0.000213665,0.000213665,17,1,17,17,17
6,30,0.000296341,1,0.000296341,0.000296341,0.000296341,29,1,29,29,29
6,30,9.0474e-05,1,9.0474e-05,9.0474e-05,9.0474e-05,5,1,5,5,5
6,30,0.000161702,1,0.000161702,0.000161702,0.000161702,10,1,10,10,10
6,30,8.5904e-05,1,8.5904e-05,8.5904e-05,8.5904e-05,3,1,3,3,3
6,30,0.000172578,1,0.000172578,0.000172578,0.000172578,13,1,13,13,13
6,30,8.7009e-05,1,8.7009e-05,8.7009e-05,8.7009e-05,5,1,5,5,5
6,30,0.000112336,1,0.000112336,0.000112336,0.000112336,3,1,3,3,3
6,30,0.000115403,1,0.000115403,0.000115403,0.000115403,7,1,7,7,7
6,30,9.0228e-05,1,9.0228e-05,9.0228e-05,9.0228e-05,5,1,5,5,5
6,30,0.000112755,1,0.000112755,0.000112755,0.000112755,6,1,6,6,6
6,30,9.612e-05,1,9.612e-05,9.612e-05,9.612e-05,5,1,5,5,5
6,30,0.000109991,1,0.000109991,0.000109991,0.000109991,7,1,7,7,7
6,30,9.6562e-05,1,9.6562e-05,9.6562e-05,9.6562e-05,5,1,5,5,5
6,30,0.000290302,1,0.000290302,0.000290302,0.000290302,21,1,21,21,21
6,30,9.6946e-05,1,9.6946e-05,9.6946e-05,9.6946e-05,5,1,5,5,5
6,30,0.00014679,1,0.00014679,0.00014679,0.00014679,10,1,10,10,10
6,30,0.000217109,1,0.000217109,0.000217109,0.000217109,18,1,18,18,18
6,30,9.8045e-05,1,9.8045e-05,9.8045e-05,9.8045e-05,5,1,5,5,5
6,30,0.00011307,1,0.00011307,0.00011307,0.00011307,6,1,6,6,6
6,30,9.5303e-05,1,9.5303e-05,9.5303e-05,9.5303e-05,5,1,5,5,5
6,30,8.888e-05,1,8.888e-05,8.888e-05,8.888e-05,3,1,3,3,3
6,30,0.000147011,1,0.000147011,0.000147011,0.000147011,10,1,10,10,10
6,30,0.000157412,1,0.000157412,0.000157412,0.000157412,11,1,11,11,11
6,30,0.000112312,1,0.000112312,0.000112312,0.000112312,6,1,6,6,6
6,30,0.000145012,1,0.000145012,0.000145012,0.000145012,10,1,10,10,10
6,30,9.9458e-05,1,9.9458e-05,9.9458e-05,9.9458e-05,6,1,6,6,6
6,30,0.000212958,1,0.000212958,0.000212958,0.000212958,16,1,16,16,16
6,30,0.000171141,1,0.000171141,0.000171141,0.000171141,14,1,14,14,14
6,30,8.8895e-05,1,8.8895e-05,8.8895e-05,8.8895e-05,3,1,3,3,3
6,30,0.000144794,1,0.000144794,0.000144794,0.000144794,10,1,10,10,10
6,30,9.1392e-05,1,9.1392e-05,9.1392e-05,9.1392e-05,5,1,5,5,5
6,30,0.000307235,1,0.000307235,0.000307235,0.000307235,21,1,21,21,21
6,30,8.7178e-05,1,8.7178e-05,8.7178e-05,8.7178e-05,5,1,5,5,5
6,30,9.2216e-05,1,9.2216e-05,9.2216e-05,9.2216e-05,4,1,4,4,4
6,30,9.5575e-05,1,9.5575e-05,9.5575e-05,9.5575e-05,6,1,6,6,6
6,30,8.152e-05,1,8.152e-05,8.152e-05,8.152e-05,3,1,3,3,3
6,30,0.000126834,1,0.000126834,0.000126834,0.000126834,9,1,9,9,9
6,30,9.5139e-05,1,9.5139e-05,9.5139e-05,9.5139e-05,5,1,5,5,5
6,30,9.1109e-05,1,9.1109e-05,9.1109e-05,9.1109e-05,5,1,5,5,5
6,30,0.000204774,1,0.000204774,0.000204774,0.000204774,16,1,16,16,16
6,30,0.000285625,1,0.000285625,0.000285625,0.000285625,19,1,19,19,19
6,30,0.000213332,1,0.000213332,0.000213332,0.000213332,16,1,16,16,16
6,30,8.7903e-05,1,8.7903e-05,8.7903e-05,8.7903e-05,5,1,5,5,5
6,30,8.7578e-05,1,8.7578e-05,8.7578e-05,8.7578e-05,4,1,4,4,4
6,30,0.000149844,1,0.000149844,0.000149844,0.000149844,10,1,10,10,10
6,30,9.1289e-05,1,9.1289e-05,9.1289e-05,9.1289e-05,4,1,4,4,4
6,30,0.00010284,1,0.00010284,0.00010284,0.00010284,3,1,3,3,3
6,30,0.000146835,1,0.000146835,0.000146835,0.000146835,10,1,10,10,10
6,30,0.000109283,1,0.000109283,0.000109283,0.000109283,6,1,6,6,6
6,30,8.5423e-05,1,8.5423e-05,8.5423e-05,8.5423e-05,3,1,3,3,3
6,30,0.00010005,1,0.00010005,0.00010005,0.00010005,5,1,5,5,5
6,30,0.000142416,1,0.000142416,0.000142416,0.000142416,10,1,10,10,10
6,30,0.000110716,1,0.000110716,0.000110716,0.000110716,7,1,7,7,7
6,30,9.976e-05,1,9.976e-05,9.976e-05,9.976e-05,5,1,5,5,5
6,30,0.000145945,1,0.000145945,0.000145945,0.000145945,10,1,10,10,10
6,30,0.000147302,1,0.000147302,0.000147302,0.000147302,10,1,10,10,10
6,30,0.000139963,1,0.000139963,0.000139963,0.000139963,6,1,6,6,6
6,30,0.000117726,1,0.000117726,0.000117726,0.000117726,3,1,3,3,3
6,30,9.1087e-05,1,9.1087e-05,9.1087e-05,9.1087e-05,4,1,4,4,4
6,30,0.000206328,1,0.000206328,0.000206328,0.000206328,16,1,16,16,16
6,30,8.4382e-05,1,8.4382e-05,8.4382e-05,8.4382e-05,4,1,4,4,4
6,30,0.000253452,1,0.000253452,0.000253452,0.000253452,19,1,19,19,19
6,30,0.000214439,1,0.000214439,0.000214439,0.000214439,16,1,16,16,16
6,30,8.3879e-05,1,8.3879e-05,8.3879e-05,8.3879e-05,3,1,3,3,3
6,30,0.000105226,1,0.000105226,0.000105226,0.000105226,7,1,7,7,7
6,30,8.7787e-05,1,8.7787e-05,8.7787e-05,8.7787e-05,5,1,5,5,5
6,30,8.4021e-05,1,8.4021e-05,8.4021e-05,8.4021e-05,3,1,3,3,3
6,30,0.000126101,1,0.000126101,0.000126101,0.000126101,7,1,7,7,7
6,30,0.000260624,1,0.000260624,0.000260624,0.000260624,21,1,21,21,21
6,30,0.000134315,1,0.000134315,0.000134315,0.000134315,9,1,9,9,9
6,30,0.000122267,1,0.000122267,0.000122267,0.000122267,8,1,8,8,8
6,30,8.2493e-05,1,8.2493e-05,8.2493e-05,8.2493e-05,3,1,3,3,3
6,30,0.00022074,1,0.00022074,0.00022074,0.00022074,18,1,18,18,18
6,30,8.5033e-05,1,8.5033e-05,8.5033e-05,8.5033e-05,3,1,3,3,3
6,30,0.000222734,1,0.000222734,0.000222734,0.000222734,16,1,16,16,16
6,30,0.000141207,1,0.000141207,0.000141207,0.000141207,10,1,10,10,10
6,30,0.000213874,1,0.000213874,0.000213874,0.000213874,16,1,16,16,16
6,30,0.000139794,1,0.000139794,0.000139794,0.000139794,10,1,10,10,10
6,30,9.5773e-05,1,9.5773e-05,9.5773e-05,9.5773e-05,3,1,3,3,3
6,30,8.375e-05,1,8.375e-05,8.375e-05,8.375e-05,4,1,4,4,4
6,30,0.000115952,1,0.000115952,0.000115952,0.000115952,5,1,5,5,5
6,30,0.000228541,1,0.000228541,0.000228541,0.000228541,17,1,17,17,17
6,30,0.000150225,1,0.000150225,0.000150225,0.000150225,10,1,10,10,10
6,30,0.000207396,1,0.000207396,0.000207396,0.000207396,16,1,16,16,16
6,30,8.7903e-05,1,8.7903e-05,8.7903e-05,8.7903e-05,4,1,4,4,4
6,30,0.000145282,1,0.000145282,0.000145282,0.000145282,10,1,10,10,10
6,30,0.00011018,1,0.00011018,0.00011018,0.00011018,5,1,5,5,5
6,30,8.1918e-05,1,8.1918e-05,8.1918e-05,8.1918e-05,5,1,5,5,5
6,30,0.000108753,1,0.000108753,0.000108753,0.000108753,5,1,5,5,5
6,30,0.00020786,1,0.00020786,0.00020786,0.00020786,16,1,16,16,16
6,30,8.4434e-05,1,8.4434e-05,8.4434e-05,8.4434e-05,4,1,4,4,4
6,30,0.000148819,1,0.000148819,0.000148819,0.000148819,10,1,10,10,10
6,30,0.000156963,1,0.000156963,0.000156963,0.000156963,10,1,10,10,10
6,30,0.000103614,1,0.000103614,0.000103614,0.000103614,7,1,7,7,7
6,30,0.000232896,1,0.000232896,0.000232896,0.000232896,18,1,18,18,18
6,30,0.000211052,1,0.000211052,0.000211052,0.000211052,17,1,17,17,17
6,30,8.7901e-05,1,8.7901e-05,8.7901e-05,8.7901e-05,5,1,5,5,5
6,30,8.5675e-05,1,8.5675e-05,8.5675e-05,8.5675e-05,3,1,3,3,3
6,30,0.000109796,1,0.000109796,0.000109796,0.000109796,6,1,6,6,6
6,30,0.000297444,1,0.000297444,0.000297444,0.000297444,29,1,29,29,29
6,30,0.000230968,1,0.000230968,0.000230968,0.000230968,16,1,16,16,16
