n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
16,20,0.0236437,1,0.0236437,0.0236437,0.0236437,494,1,494,494,494
16,20,0.0175011,1,0.0175011,0.0175011,0.0175011,302,1,302,302,302
16,20,0.0100844,1,0.0100844,0.0100844,0.0100844,181,1,181,181,181
16,20,0.0117147,1,0.0117147,0.0117147,0.0117147,295,1,295,295,295
16,20,0.0435503,1,0.0435503,0.0435503,0.0435503,535,1,535,535,535
16,20,0.0294793,1,0.0294793,0.0294793,0.0294793,503,1,503,503,503
16,20,0.0286198,1,0.0286198,0.0286198,0.0286198,456,1,456,456,456
16,20,0.00472483,1,0.00472483,0.00472483,0.00472483,106,1,106,106,106
16,20,0.0129983,1,0.0129983,0.0129983,0.0129983,331,1,331,331,331
16,20,0.0159977,1,0.0159977,0.0159977,0.0159977,357,1,357,357,357
16,20,0.0200549,1,0.0200549,0.0200549,0.0200549,380,1,380,380,380
16,20,0.00552259,1,0.00552259,0.00552259,0.00552259,160,1,160,160,160
16,20,0.0245743,1,0.0245743,0.0245743,0.0245743,452,1,452,452,452
16,20,0.0141733,1,0.0141733,0.0141733,0.0141733,371,1,371,371,371
16,20,0.0155243,1,0.0155243,0.0155243,0.0155243,296,1,296,296,296
16,20,0.0132712,1,0.0132712,0.0132712,0.0132712,317,1,317,317,317
16,20,0.0140113,1,0.0140113,0.0140113,0.0140113,435,1,435,435,435
16,20,0.0134346,1,0.0134346,0.0134346,0.0134346,299,1,299,299,299
16,20,0.0334498,1,0.0334498,0.0334498,0.0334498,570,1,570,570,570
16,20,0.0367606,1,0.0367606,0.0367606,0.0367606,634,1,634,634,634
16,20,0.0121803,1,0.0121803,0.0121803,0.0121803,217,1,217,217,217
16,20,0.00965222,1,0.00965222,0.00965222,0.00965222,264,1,264,264,264
16,20,0.0121804,1,0.0121804,0.0121804,0.0121804,337,1,337,337,337
16,20,0.0174728,1,0.0174728,0.0174728,0.0174728,345,1,345,345,345
16,20,0.0118805,1,0.0118805,0.0118805,0.0118805,252,1,252,252,252
16,20,0.02541,1,0.02541,0.02541,0.02541,420,1,420,420,420
16,20,0.0611534,1,0.0611534,0.0611534,0.0611534,751,1,751,751,751
16,20,0.023214,1,0.023214,0.023214,0.023214,528,1,528,528,528
16,20,0.0379213,1,0.0379213,0.0379213,0.0379213,676,1,676,676,676
16,20,0.00106018,1,0.00106018,0.00106018,0.00106018,24,1,24,24,24
16,20,0.00878188,1,0.00878188,0.00878188,0.00878188,243,1,243,243,243
