n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
11,90,0.121205,1,0.121205,0.121205,0.121205,2296,1,2296,2296,2296
11,90,0.0524841,1,0.0524841,0.0524841,0.0524841,1399,1,1399,1399,1399
11,90,0.0324481,1,0.0324481,0.0324481,0.0324481,1024,1,1024,1024,1024
11,90,0.00624664,1,0.00624664,0.00624664,0.00624664,287,1,287,287,287
11,90,0.124548,1,0.124548,0.124548,0.124548,2296,1,2296,2296,2296
11,90,0.0795802,1,0.0795802,0.0795802,0.0795802,1554,1,1554,1554,1554
11,90,0.123096,1,0.123096,0.123096,0.123096,2296,1,2296,2296,2296
11,90,0.0233687,1,0.0233687,0.0233687,0.0233687,790,1,790,790,790
11,90,0.0829312,1,0.0829312,0.0829312,0.0829312,1723,1,1723,1723,1723
11,90,0.124965,1,0.124965,0.124965,0.124965,2296,1,2296,2296,2296
11,90,0.0635231,1,0.0635231,0.0635231,0.0635231,1511,1,1511,1511,1511
11,90,0.0123363,1,0.0123363,0.0123363,0.0123363,486,1,486,486,486
11,90,0.0480729,1,0.0480729,0.0480729,0.0480729,1225,1,1225,1225,1225
11,90,0.22781,1,0.22781,0.22781,0.22781,3128,1,3128,3128,3128
11,90,0.038354,1,0.038354,0.038354,0.038354,1017,1,1017,1017,1017
11,90,0.127222,1,0.127222,0.127222,0.127222,2296,1,2296,2296,2296
11,90,0.0634806,1,0.0634806,0.0634806,0.0634806,1401,1,1401,1401,1401
11,90,0.126239,1,0.126239,0.126239,0.126239,2296,1,2296,2296,2296
11,90,0.063476,1,0.063476,0.063476,0.063476,1489,1,1489,1489,1489
11,90,0.0121202,1,0.0121202,0.0121202,0.0121202,486,1,486,486,486
11,90,0.129111,1,0.129111,0.129111,0.129111,2296,1,2296,2296,2296
11,90,0.147272,1,0.147272,0.147272,0.147272,2504,1,2504,2504,2504
11,90,0.0804729,1,0.0804729,0.0804729,0.0804729,1783,1,1783,1783,1783
11,90,0.012315,1,0.012315,0.012315,0.012315,486,1,486,486,486
11,90,0.0223944,1,0.0223944,0.0223944,0.0223944,790,1,790,790,790
11,90,0.0532299,1,0.0532299,0.0532299,0.0532299,1399,1,1399,1399,1399
