n,p,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max
18,30,0.932325,1,0.932325,0.932325,0.932325,5000,1,5000,5000,5000
18,30,0.409196,1,0.409196,0.409196,0.409196,2919,1,2919,2919,2919
18,30,1.42107,1,1.42107,1.42107,1.42107,6557,1,6557,6557,6557
18,30,0.143976,1,0.143976,0.143976,0.143976,1559,1,1559,1559,1559
18,30,0.319762,1,0.319762,0.319762,0.319762,2410,1,2410,2410,2410
18,30,0.617921,1,0.617921,0.617921,0.617921,3086,1,3086,3086,3086
18,30,0.591714,1,0.591714,0.591714,0.591714,3732,1,3732,3732,3732
18,30,1.26265,1,1.26265,1.26265,1.26265,4638,1,4638,4638,4638
18,30,0.47985,1,0.47985,0.47985,0.47985,2923,1,2923,2923,2923
18,30,0.395339,1,0.395339,0.395339,0.395339,2944,1,2944,2944,2944
18,30,0.347656,1,0.347656,0.347656,0.347656,2390,1,2390,2390,2390
18,30,0.0439787,1,0.0439787,0.0439787,0.0439787,458,1,458,458,458
18,30,0.80712,1,0.80712,0.80712,0.80712,3603,1,3603,3603,3603
18,30,0.61197,1,0.61197,0.61197,0.61197,4117,1,4117,4117,4117
18,30,0.512618,1,0.512618,0.512618,0.512618,2919,1,2919,2919,2919
18,30,2.53186,1,2.53186,2.53186,2.53186,6802,1,6802,6802,6802
18,30,0.107992,1,0.107992,0.107992,0.107992,1274,1,1274,1274,1274
18,30,0.815808,1,0.815808,0.815808,0.815808,4352,1,4352,4352,4352
18,30,0.0938229,1,0.0938229,0.0938229,0.0938229,1169,1,1169,1169,1169
18,30,0.125337,1,0.125337,0.125337,0.125337,1243,1,1243,1243,1243
18,30,2.64868,1,2.64868,2.64868,2.64868,6719,1,6719,6719,6719
18,30,0.480911,1,0.480911,0.480911,0.480911,3245,1,3245,3245,3245
18,30,0.272953,1,0.272953,0.272953,0.272953,2182,1,2182,2182,2182
18,30,0.412957,1,0.412957,0.412957,0.412957,2454,1,2454,2454,2454
18,30,0.281887,1,0.281887,0.281887,0.281887,1600,1,1600,1600,1600
18,30,0.384828,1,0.384828,0.384828,0.384828,2994,1,2994,2994,2994
18,30,0.166744,1,0.166744,0.166744,0.166744,1646,1,1646,1646,1646
18,30,0.923414,1,0.923414,0.923414,0.923414,5670,1,5670,5670,5670
18,30,0.520894,1,0.520894,0.520894,0.520894,3813,1,3813,3813,3813
18,30,0.172525,1,0.172525,0.172525,0.172525,1453,1,1453,1453,1453
18,30,0.241487,1,0.241487,0.241487,0.241487,2182,1,2182,2182,2182
18,30,0.967904,1,0.967904,0.967904,0.967904,4382,1,4382,4382,4382
18,30,0.0418259,1,0.0418259,0.0418259,0.0418259,584,1,584,584,584
18,30,0.160039,1,0.160039,0.160039,0.160039,1455,1,1455,1455,1455
18,30,0.244842,1,0.244842,0.244842,0.244842,2141,1,2141,2141,2141
18,30,0.382339,1,0.382339,0.382339,0.382339,3022,1,3022,3022,3022
18,30,0.201052,1,0.201052,0.201052,0.201052,1978,1,1978,1978,1978
18,30,0.625937,1,0.625937,0.625937,0.625937,3001,1,3001,3001,3001
18,30,0.369411,1,0.369411,0.369411,0.369411,3439,1,3439,3439,3439
18,30,0.0835561,1,0.0835561,0.0835561,0.0835561,1184,1,1184,1184,1184
18,30,0.311056,1,0.311056,0.311056,0.311056,2327,1,2327,2327,2327
18,30,0.372389,1,0.372389,0.372389,0.372389,2494,1,2494,2494,2494
18,30,0.372408,1,0.372408,0.372408,0.372408,2927,1,2927,2927,2927
18,30,0.69834,1,0.69834,0.69834,0.69834,4133,1,4133,4133,4133
18,30,0.534323,1,0.534323,0.534323,0.534323,3117,1,3117,3117,3117
18,30,0.252347,1,0.252347,0.252347,0.252347,1945,1,1945,1945,1945
18,30,0.403691,1,0.403691,0.403691,0.403691,3297,1,3297,3297,3297
18,30,0.590783,1,0.590783,0.590783,0.590783,3160,1,3160,3160,3160
18,30,0.158269,1,0.158269,0.158269,0.158269,1646,1,1646,1646,1646
18,30,0.213252,1,0.213252,0.213252,0.213252,2020,1,2020,2020,2020
18,30,0.495754,1,0.495754,0.495754,0.495754,3403,1,3403,3403,3403
18,30,0.38534,1,0.38534,0.38534,0.38534,3137,1,3137,3137,3137
18,30,0.807841,1,0.807841,0.807841,0.807841,4087,1,4087,4087,4087
18,30,0.407354,1,0.407354,0.407354,0.407354,2707,1,2707,2707,2707
18,30,0.960792,1,0.960792,0.960792,0.960792,4575,1,4575,4575,4575
18,30,1.08285,1,1.08285,1.08285,1.08285,4467,1,4467,4467,4467
18,30,0.560895,1,0.560895,0.560895,0.560895,3824,1,3824,3824,3824
18,30,0.123735,1,0.123735,0.123735,0.123735,1492,1,1492,1492,1492
18,30,0.544314,1,0.544314,0.544314,0.544314,3355,1,3355,3355,3355
18,30,0.498674,1,0.498674,0.498674,0.498674,1882,1,1882,1882,1882
18,30,0.349462,1,0.349462,0.349462,0.349462,1781,1,1781,1781,1781
18,30,0.467511,1,0.467511,0.467511,0.467511,3586,1,3586,3586,3586
18,30,0.197716,1,0.197716,0.197716,0.197716,1733,1,1733,1733,1733
18,30,0.210584,1,0.210584,0.210584,0.210584,1690,1,1690,1690,1690
18,30,0.233534,1,0.233534,0.233534,0.233534,1670,1,1670,1670,1670
18,30,0.410165,1,0.410165,0.410165,0.410165,2783,1,2783,2783,2783
18,30,0.866498,1,0.866498,0.866498,0.866498,4641,1,4641,4641,4641
18,30,0.109828,1,0.109828,0.109828,0.109828,1088,1,1088,1088,1088
18,30,0.492608,1,0.492608,0.492608,0.492608,3099,1,3099,3099,3099
18,30,1.43126,1,1.43126,1.43126,1.43126,5141,1,5141,5141,5141
18,30,0.862553,1,0.862553,0.862553,0.862553,4114,1,4114,4114,4114
18,30,0.219496,1,0.219496,0.219496,0.219496,1854,1,1854,1854,1854
18,30,0.359048,1,0.359048,0.359048,0.359048,2657,1,2657,2657,2657
18,30,0.0775306,1,0.0775306,0.0775306,0.0775306,867,1,867,867,867
18,30,0.141438,1,0.141438,0.141438,0.141438,1292,1,1292,1292,1292
18,30,0.335285,1,0.335285,0.335285,0.335285,2420,1,2420,2420,2420
18,30,0.139644,1,0.139644,0.139644,0.139644,1222,1,1222,1222,1222
18,30,0.637919,1,0.637919,0.637919,0.637919,3887,1,3887,3887,3887
18,30,0.647801,1,0.647801,0.647801,0.647801,3061,1,3061,3061,3061
18,30,0.420876,1,0.420876,0.420876,0.420876,3100,1,3100,3100,3100
18,30,0.13353,1,0.13353,0.13353,0.13353,1387,1,1387,1387,1387
18,30,0.05229,1,0.05229,0.05229,0.05229,953,1,953,953,953
18,30,0.487914,1,0.487914,0.487914,0.487914,3213,1,3213,3213,3213
18,30,0.261661,1,0.261661,0.261661,0.261661,2211,1,2211,2211,2211
18,30,0.530328,1,0.530328,0.530328,0.530328,3238,1,3238,3238,3238
18,30,0.0776288,1,0.0776288,0.0776288,0.0776288,813,1,813,813,813
18,30,0.425769,1,0.425769,0.425769,0.425769,2714,1,2714,2714,2714
18,30,0.169117,1,0.169117,0.169117,0.169117,1386,1,1386,1386,1386
18,30,0.0843543,1,0.0843543,0.0843543,0.0843543,1087,1,1087,1087,1087
18,30,1.94748,1,1.94748,1.94748,1.94748,5981,1,5981,5981,5981
18,30,0.128673,1,0.128673,0.128673,0.128673,1412,1,1412,1412,1412
18,30,0.755331,1,0.755331,0.755331,0.755331,4244,1,4244,4244,4244
18,30,0.144144,1,0.144144,0.144144,0.144144,1162,1,1162,1162,1162
18,30,2.47056,1,2.47056,2.47056,2.47056,7374,1,7374,7374,7374
18,30,0.810474,1,0.810474,0.810474,0.810474,4199,1,4199,4199,4199
18,30,0.0903278,1,0.0903278,0.0903278,0.0903278,1156,1,1156,1156,1156
18,30,0.406114,1,0.406114,0.406114,0.406114,2424,1,2424,2424,2424
18,30,0.217241,1,0.217241,0.217241,0.217241,1890,1,1890,1890,1890
18,30,0.228717,1,0.228717,0.228717,0.228717,1984,1,1984,1984,1984
18,30,0.428104,1,0.428104,0.428104,0.428104,2712,1,2712,2712,2712
18,30,1.41459,1,1.41459,1.41459,1.41459,5824,1,5824,5824,5824
18,30,0.398809,1,0.398809,0.398809,0.398809,3285,1,3285,3285,3285
18,30,0.229374,1,0.229374,0.229374,0.229374,1928,1,1928,1928,1928
18,30,0.189214,1,0.189214,0.189214,0.189214,1096,1,1096,1096,1096
18,30,0.261166,1,0.261166,0.261166,0.261166,1907,1,1907,1907,1907
18,30,1.86356,1,1.86356,1.86356,1.86356,6995,1,6995,6995,6995
18,30,0.298778,1,0.298778,0.298778,0.298778,2315,1,2315,2315,2315
18,30,0.329284,1,0.329284,0.329284,0.329284,2482,1,2482,2482,2482
18,30,0.44122,1,0.44122,0.44122,0.44122,2799,1,2799,2799,2799
18,30,1.01289,1,1.01289,1.01289,1.01289,4812,1,4812,4812,4812
18,30,0.588475,1,0.588475,0.588475,0.588475,3388,1,3388,3388,3388
18,30,0.388443,1,0.388443,0.388443,0.388443,2291,1,2291,2291,2291
18,30,0.527405,1,0.527405,0.527405,0.527405,3704,1,3704,3704,3704
18,30,0.952317,1,0.952317,0.952317,0.952317,5234,1,5234,5234,5234
18,30,0.324521,1,0.324521,0.324521,0.324521,2170,1,2170,2170,2170
18,30,0.394684,1,0.394684,0.394684,0.394684,2562,1,2562,2562,2562
18,30,0.259097,1,0.259097,0.259097,0.259097,2275,1,2275,2275,2275
18,30,2.04108,1,2.04108,2.04108,2.04108,6993,1,6993,6993,6993
18,30,0.410887,1,0.410887,0.410887,0.410887,2548,1,2548,2548,2548
