n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
9,90,34,1,34,34,34,3.6506e-05,1,3.6506e-05,3.6506e-05,3.6506e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,34,1,34,34,34,3.5942e-05,1,3.5942e-05,3.5942e-05,3.5942e-05,12,1,12,12,12,8,1,8,8,8,0,1,0,0,0
9,90,31,1,31,31,31,3.8773e-05,1,3.8773e-05,3.8773e-05,3.8773e-05,15,1,15,15,15,7,1,7,7,7,0,1,0,0,0
9,90,33,1,33,33,33,3.3452e-05,1,3.3452e-05,3.3452e-05,3.3452e-05,10,1,10,10,10,8,1,8,8,8,0,1,0,0,0
9,90,34,1,34,34,34,3.5426e-05,1,3.5426e-05,3.5426e-05,3.5426e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,32,1,32,32,32,3.8786e-05,1,3.8786e-05,3.8786e-05,3.8786e-05,15,1,15,15,15,7,1,7,7,7,0,1,0,0,0
9,90,29,1,29,29,29,3.1457e-05,1,3.1457e-05,3.1457e-05,3.1457e-05,10,1,10,10,10,7,1,7,7,7,0,1,0,0,0
9,90,28,1,28,28,28,3.6412e-05,1,3.6412e-05,3.6412e-05,3.6412e-05,16,1,16,16,16,6,1,6,6,6,0,1,0,0,0
9,90,29,1,29,29,29,3.1077e-05,1,3.1077e-05,3.1077e-05,3.1077e-05,10,1,10,10,10,7,1,7,7,7,0,1,0,0,0
9,90,32,1,32,32,32,5.1447e-05,1,5.1447e-05,5.1447e-05,5.1447e-05,10,1,10,10,10,8,1,8,8,8,0,1,0,0,0
9,90,33,1,33,33,33,4.0127e-05,1,4.0127e-05,4.0127e-05,4.0127e-05,18,1,18,18,18,7,1,7,7,7,0,1,0,0,0
9,90,33,1,33,33,33,3.6285e-05,1,3.6285e-05,3.6285e-05,3.6285e-05,12,1,12,12,12,8,1,8,8,8,0,1,0,0,0
9,90,31,1,31,31,31,3.6591e-05,1,3.6591e-05,3.6591e-05,3.6591e-05,14,1,14,14,14,7,1,7,7,7,0,1,0,0,0
9,90,30,1,30,30,30,3.4346e-05,1,3.4346e-05,3.4346e-05,3.4346e-05,12,1,12,12,12,7,1,7,7,7,0,1,0,0,0
9,90,29,1,29,29,29,3.9766e-05,1,3.9766e-05,3.9766e-05,3.9766e-05,18,1,18,18,18,6,1,6,6,6,0,1,0,0,0
9,90,34,1,34,34,34,3.5191e-05,1,3.5191e-05,3.5191e-05,3.5191e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,32,1,32,32,32,3.712e-05,1,3.712e-05,3.712e-05,3.712e-05,14,1,14,14,14,7,1,7,7,7,0,1,0,0,0
9,90,34,1,34,34,34,3.5356e-05,1,3.5356e-05,3.5356e-05,3.5356e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,34,1,34,34,34,3.5935e-05,1,3.5935e-05,3.5935e-05,3.5935e-05,12,1,12,12,12,8,1,8,8,8,0,1,0,0,0
9,90,34,1,34,34,34,3.5232e-05,1,3.5232e-05,3.5232e-05,3.5232e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,30,1,30,30,30,3.0736e-05,1,3.0736e-05,3.0736e-05,3.0736e-05,10,1,10,10,10,7,1,7,7,7,0,1,0,0,0
9,90,35,1,35,35,35,3.5538e-05,1,3.5538e-05,3.5538e-05,3.5538e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,30,1,30,30,30,3.2781e-05,1,3.2781e-05,3.2781e-05,3.2781e-05,12,1,12,12,12,7,1,7,7,7,0,1,0,0,0
9,90,36,1,36,36,36,3.94e-05,1,3.94e-05,3.94e-05,3.94e-05,10,1,10,10,10,10,1,10,10,10,0,1,0,0,0
9,90,31,1,31,31,31,5.1145e-05,1,5.1145e-05,5.1145e-05,5.1145e-05,12,1,12,12,12,7,1,7,7,7,0,1,0,0,0
9,90,33,1,33,33,33,4.0202e-05,1,4.0202e-05,4.0202e-05,4.0202e-05,18,1,18,18,18,7,1,7,7,7,0,1,0,0,0
9,90,30,1,30,30,30,3.3857e-05,1,3.3857e-05,3.3857e-05,3.3857e-05,12,1,12,12,12,7,1,7,7,7,0,1,0,0,0
9,90,32,1,32,32,32,3.9243e-05,1,3.9243e-05,3.9243e-05,3.9243e-05,15,1,15,15,15,7,1,7,7,7,0,1,0,0,0
9,90,31,1,31,31,31,3.311e-05,1,3.311e-05,3.311e-05,3.311e-05,10,1,10,10,10,8,1,8,8,8,0,1,0,0,0
9,90,31,1,31,31,31,3.3281e-05,1,3.3281e-05,3.3281e-05,3.3281e-05,12,1,12,12,12,7,1,7,7,7,0,1,0,0,0
9,90,31,1,31,31,31,3.4456e-05,1,3.4456e-05,3.4456e-05,3.4456e-05,12,1,12,12,12,7,1,7,7,7,0,1,0,0,0
9,90,34,1,34,34,34,3.5777e-05,1,3.5777e-05,3.5777e-05,3.5777e-05,12,1,12,12,12,8,1,8,8,8,0,1,0,0,0
9,90,31,1,31,31,31,3.9799e-05,1,3.9799e-05,3.9799e-05,3.9799e-05,15,1,15,15,15,7,1,7,7,7,0,1,0,0,0
9,90,31,1,31,31,31,3.1807e-05,1,3.1807e-05,3.1807e-05,3.1807e-05,10,1,10,10,10,8,1,8,8,8,0,1,0,0,0
9,90,32,1,32,32,32,5.533e-05,1,5.533e-05,5.533e-05,5.533e-05,14,1,14,14,14,7,1,7,7,7,0,1,0,0,0
9,90,32,1,32,32,32,5.7644e-05,1,5.7644e-05,5.7644e-05,5.7644e-05,15,1,15,15,15,7,1,7,7,7,0,1,0,0,0
9,90,34,1,34,34,34,6.8829e-05,1,6.8829e-05,6.8829e-05,6.8829e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,35,1,35,35,35,3.8123e-05,1,3.8123e-05,3.8123e-05,3.8123e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,33,1,33,33,33,4.3238e-05,1,4.3238e-05,4.3238e-05,4.3238e-05,18,1,18,18,18,7,1,7,7,7,0,1,0,0,0
9,90,36,1,36,36,36,3.6144e-05,1,3.6144e-05,3.6144e-05,3.6144e-05,10,1,10,10,10,10,1,10,10,10,0,1,0,0,0
9,90,34,1,34,34,34,3.5356e-05,1,3.5356e-05,3.5356e-05,3.5356e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,33,1,33,33,33,3.4533e-05,1,3.4533e-05,3.4533e-05,3.4533e-05,10,1,10,10,10,8,1,8,8,8,0,1,0,0,0
9,90,31,1,31,31,31,3.445e-05,1,3.445e-05,3.445e-05,3.445e-05,12,1,12,12,12,7,1,7,7,7,0,1,0,0,0
9,90,32,1,32,32,32,3.3897e-05,1,3.3897e-05,3.3897e-05,3.3897e-05,10,1,10,10,10,8,1,8,8,8,0,1,0,0,0
9,90,34,1,34,34,34,3.6002e-05,1,3.6002e-05,3.6002e-05,3.6002e-05,12,1,12,12,12,8,1,8,8,8,0,1,0,0,0
9,90,34,1,34,34,34,3.587e-05,1,3.587e-05,3.587e-05,3.587e-05,12,1,12,12,12,8,1,8,8,8,0,1,0,0,0
9,90,34,1,34,34,34,3.5171e-05,1,3.5171e-05,3.5171e-05,3.5171e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,33,1,33,33,33,3.6022e-05,1,3.6022e-05,3.6022e-05,3.6022e-05,12,1,12,12,12,8,1,8,8,8,0,1,0,0,0
9,90,33,1,33,33,33,3.4623e-05,1,3.4623e-05,3.4623e-05,3.4623e-05,10,1,10,10,10,8,1,8,8,8,0,1,0,0,0
9,90,35,1,35,35,35,3.5348e-05,1,3.5348e-05,3.5348e-05,3.5348e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,31,1,31,31,31,4.1263e-05,1,4.1263e-05,4.1263e-05,4.1263e-05,16,1,16,16,16,7,1,7,7,7,0,1,0,0,0
9,90,35,1,35,35,35,3.5291e-05,1,3.5291e-05,3.5291e-05,3.5291e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,32,1,32,32,32,3.3423e-05,1,3.3423e-05,3.3423e-05,3.3423e-05,10,1,10,10,10,8,1,8,8,8,0,1,0,0,0
9,90,35,1,35,35,35,3.5429e-05,1,3.5429e-05,3.5429e-05,3.5429e-05,10,1,10,10,10,9,1,9,9,9,0,1,0,0,0
9,90,31,1,31,31,31,3.8586e-05,1,3.8586e-05,3.8586e-05,3.8586e-05,15,1,15,15,15,7,1,7,7,7,0,1,0,0,0
9,90,31,1,31,31,31,3.8521e-05,1,3.8521e-05,3.8521e-05,3.8521e-05,15,1,15,15,15,7,1,7,7,7,0,1,0,0,0
9,90,34,1,34,34,34,3.5906e-05,1,3.5906e-05,3.5906e-05,3.5906e-05,12,1,12,12,12,8,1,8,8,8,0,1,0,0,0
