n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
36,80,501,1,501,501,501,0.00600134,1,0.00600134,0.00600134,0.00600134,1117,1,1117,1117,1117,14,1,14,14,14,0,1,0,0,0
36,80,502,1,502,502,502,0.00453896,1,0.00453896,0.00453896,0.00453896,665,1,665,665,665,15,1,15,15,15,0,1,0,0,0
36,80,507,1,507,507,507,0.0100769,1,0.0100769,0.0100769,0.0100769,1993,1,1993,1993,1993,13,1,13,13,13,0,1,0,0,0
36,80,519,1,519,519,519,0.00538484,1,0.00538484,0.00538484,0.00538484,739,1,739,739,739,16,1,16,16,16,0,1,0,0,0
36,80,508,1,508,508,508,0.00940874,1,0.00940874,0.00940874,0.00940874,1959,1,1959,1959,1959,13,1,13,13,13,0,1,0,0,0
36,80,506,1,506,506,506,0.00723363,1,0.00723363,0.00723363,0.00723363,1243,1,1243,1243,1243,14,1,14,14,14,0,1,0,0,0
36,80,504,1,504,504,504,0.00657666,1,0.00657666,0.00657666,0.00657666,1215,1,1215,1215,1215,14,1,14,14,14,0,1,0,0,0
36,80,508,1,508,508,508,0.0100881,1,0.0100881,0.0100881,0.0100881,2184,1,2184,2184,2184,13,1,13,13,13,0,1,0,0,0
36,80,521,1,521,521,521,0.00765227,1,0.00765227,0.00765227,0.00765227,1213,1,1213,1213,1213,15,1,15,15,15,0,1,0,0,0
36,80,516,1,516,516,516,0.0112493,1,0.0112493,0.0112493,0.0112493,2197,1,2197,2197,2197,14,1,14,14,14,0,1,0,0,0
36,80,510,1,510,510,510,0.00654786,1,0.00654786,0.00654786,0.00654786,1070,1,1070,1070,1070,15,1,15,15,15,0,1,0,0,0
36,80,488,1,488,488,488,0.00690166,1,0.00690166,0.00690166,0.00690166,1658,1,1658,1658,1658,12,1,12,12,12,0,1,0,0,0
36,80,492,1,492,492,492,0.0081723,1,0.0081723,0.0081723,0.0081723,1614,1,1614,1614,1614,13,1,13,13,13,0,1,0,0,0
36,80,515,1,515,515,515,0.00988319,1,0.00988319,0.00988319,0.00988319,1803,1,1803,1803,1803,14,1,14,14,14,0,1,0,0,0
36,80,523,1,523,523,523,0.0096832,1,0.0096832,0.0096832,0.0096832,1667,1,1667,1667,1667,15,1,15,15,15,0,1,0,0,0
36,80,517,1,517,517,517,0.00631318,1,0.00631318,0.00631318,0.00631318,870,1,870,870,870,16,1,16,16,16,0,1,0,0,0
36,80,513,1,513,513,513,0.0132049,1,0.0132049,0.0132049,0.0132049,2837,1,2837,2837,2837,13,1,13,13,13,0,1,0,0,0
36,80,494,1,494,494,494,0.00721244,1,0.00721244,0.00721244,0.00721244,1350,1,1350,1350,1350,13,1,13,13,13,0,1,0,0,0
36,80,505,1,505,505,505,0.00929561,1,0.00929561,0.00929561,0.00929561,1714,1,1714,1714,1714,13,1,13,13,13,0,1,0,0,0
36,80,500,1,500,500,500,0.00673279,1,0.00673279,0.00673279,0.00673279,1182,1,1182,1182,1182,14,1,14,14,14,0,1,0,0,0
36,80,505,1,505,505,505,0.00894248,1,0.00894248,0.00894248,0.00894248,1703,1,1703,1703,1703,13,1,13,13,13,0,1,0,0,0
36,80,505,1,505,505,505,0.00610626,1,0.00610626,0.00610626,0.00610626,1034,1,1034,1034,1034,15,1,15,15,15,0,1,0,0,0
36,80,489,1,489,489,489,0.00638859,1,0.00638859,0.00638859,0.00638859,1305,1,1305,1305,1305,13,1,13,13,13,0,1,0,0,0
36,80,494,1,494,494,494,0.00710572,1,0.00710572,0.00710572,0.00710572,1243,1,1243,1243,1243,13,1,13,13,13,0,1,0,0,0
36,80,512,1,512,512,512,0.00889485,1,0.00889485,0.00889485,0.00889485,1488,1,1488,1488,1488,14,1,14,14,14,0,1,0,0,0
36,80,499,1,499,499,499,0.00597158,1,0.00597158,0.00597158,0.00597158,1016,1,1016,1016,1016,14,1,14,14,14,0,1,0,0,0
36,80,498,1,498,498,498,0.00609164,1,0.00609164,0.00609164,0.00609164,1135,1,1135,1135,1135,14,1,14,14,14,0,1,0,0,0
36,80,498,1,498,498,498,0.0076214,1,0.0076214,0.0076214,0.0076214,1525,1,1525,1525,1525,13,1,13,13,13,0,1,0,0,0
36,80,503,1,503,503,503,0.00609286,1,0.00609286,0.00609286,0.00609286,991,1,991,991,991,14,1,14,14,14,0,1,0,0,0
36,80,519,1,519,519,519,0.00977331,1,0.00977331,0.00977331,0.00977331,1859,1,1859,1859,1859,14,1,14,14,14,0,1,0,0,0
36,80,494,1,494,494,494,0.00906223,1,0.00906223,0.00906223,0.00906223,2128,1,2128,2128,2128,12,1,12,12,12,0,1,0,0,0
36,80,504,1,504,504,504,0.00706959,1,0.00706959,0.00706959,0.00706959,1235,1,1235,1235,1235,14,1,14,14,14,0,1,0,0,0
36,80,511,1,511,511,511,0.00562744,1,0.00562744,0.00562744,0.00562744,995,1,995,995,995,15,1,15,15,15,0,1,0,0,0
36,80,499,1,499,499,499,0.0102019,1,0.0102019,0.0102019,0.0102019,2173,1,2173,2173,2173,13,1,13,13,13,0,1,0,0,0
36,80,500,1,500,500,500,0.00585509,1,0.00585509,0.00585509,0.00585509,1090,1,1090,1090,1090,14,1,14,14,14,0,1,0,0,0
36,80,503,1,503,503,503,0.0101521,1,0.0101521,0.0101521,0.0101521,2075,1,2075,2075,2075,13,1,13,13,13,0,1,0,0,0
36,80,505,1,505,505,505,0.00660458,1,0.00660458,0.00660458,0.00660458,1180,1,1180,1180,1180,14,1,14,14,14,0,1,0,0,0
36,80,514,1,514,514,514,0.00836955,1,0.00836955,0.00836955,0.00836955,1442,1,1442,1442,1442,14,1,14,14,14,0,1,0,0,0
36,80,492,1,492,492,492,0.00902324,1,0.00902324,0.00902324,0.00902324,1823,1,1823,1823,1823,12,1,12,12,12,0,1,0,0,0
36,80,511,1,511,511,511,0.0065298,1,0.0065298,0.0065298,0.0065298,1170,1,1170,1170,1170,14,1,14,14,14,0,1,0,0,0
