n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
10,10,4522,1000,4.522,0,12,0.0212103,1000,2.12103e-05,1.843e-05,7.7368e-05,11473,1000,11.473,11,18,3107,1000,3.107,2,4,0,1000,0,0,0
10,20,8992,1000,8.992,2,19,0.0240758,1000,2.40758e-05,1.8617e-05,6.7126e-05,12482,1000,12.482,11,20,3550,1000,3.55,3,5,0,1000,0,0,0
10,30,13249,1000,13.249,5,23,0.0272498,1000,2.72498e-05,2.0499e-05,0.000101708,13525,1000,13.525,11,21,3968,1000,3.968,3,6,0,1000,0,0,0
10,40,17756,1000,17.756,8,29,0.0307154,1000,3.07154e-05,2.1995e-05,8.4913e-05,14655,1000,14.655,11,24,4408,1000,4.408,3,6,0,1000,0,0,0
10,50,22390,1000,22.39,12,33,0.0340969,1000,3.40969e-05,2.2807e-05,0.000109758,15700,1000,15.7,11,27,4908,1000,4.908,4,7,0,1000,0,0,0
10,60,26883,1000,26.883,16,37,0.0380314,1000,3.80314e-05,2.5968e-05,7.6554e-05,16717,1000,16.717,11,33,5429,1000,5.429,4,7,0,1000,0,0,0
10,70,31481,1000,31.481,21,41,0.0428685,1000,4.28685e-05,2.6335e-05,8.8278e-05,17056,1000,17.056,11,36,6134,1000,6.134,4,9,0,1000,0,0,0
10,80,36025,1000,36.025,26,44,0.0459407,1000,4.59407e-05,3.2131e-05,0.0001011,16746,1000,16.746,11,38,7044,1000,7.044,5,10,0,1000,0,0,0
10,90,40490,1000,40.49,33,45,0.0462365,1000,4.62365e-05,3.5784e-05,0.000105245,14419,1000,14.419,11,49,8356,1000,8.356,6,11,0,1000,0,0,0
