n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
19,60,103,1,103,103,103,0.000174822,1,0.000174822,0.000174822,0.000174822,46,1,46,46,46,8,1,8,8,8,0,1,0,0,0
19,60,111,1,111,111,111,0.000231647,1,0.000231647,0.000231647,0.000231647,62,1,62,62,62,8,1,8,8,8,0,1,0,0,0
19,60,105,1,105,105,105,0.000232423,1,0.000232423,0.000232423,0.000232423,80,1,80,80,80,7,1,7,7,7,0,1,0,0,0
19,60,115,1,115,115,115,0.000236394,1,0.000236394,0.000236394,0.000236394,70,1,70,70,70,8,1,8,8,8,0,1,0,0,0
19,60,107,1,107,107,107,0.000228689,1,0.000228689,0.000228689,0.000228689,83,1,83,83,83,7,1,7,7,7,0,1,0,0,0
19,60,101,1,101,101,101,0.000259052,1,0.000259052,0.000259052,0.000259052,106,1,106,106,106,6,1,6,6,6,0,1,0,0,0
19,60,107,1,107,107,107,0.000271249,1,0.000271249,0.000271249,0.000271249,86,1,86,86,86,7,1,7,7,7,0,1,0,0,0
19,60,100,1,100,100,100,0.000192278,1,0.000192278,0.000192278,0.000192278,61,1,61,61,61,7,1,7,7,7,0,1,0,0,0
19,60,96,1,96,96,96,0.000182957,1,0.000182957,0.000182957,0.000182957,55,1,55,55,55,7,1,7,7,7,0,1,0,0,0
19,60,103,1,103,103,103,0.000202323,1,0.000202323,0.000202323,0.000202323,60,1,60,60,60,7,1,7,7,7,0,1,0,0,0
19,60,102,1,102,102,102,0.00020041,1,0.00020041,0.00020041,0.00020041,62,1,62,62,62,7,1,7,7,7,0,1,0,0,0
19,60,111,1,111,111,111,0.00021931,1,0.00021931,0.00021931,0.00021931,65,1,65,65,65,8,1,8,8,8,0,1,0,0,0
19,60,89,1,89,89,89,0.00019228,1,0.00019228,0.00019228,0.00019228,76,1,76,76,76,6,1,6,6,6,0,1,0,0,0
19,60,114,1,114,114,114,0.000281337,1,0.000281337,0.000281337,0.000281337,98,1,98,98,98,7,1,7,7,7,0,1,0,0,0
19,60,96,1,96,96,96,0.0002132,1,0.0002132,0.0002132,0.0002132,75,1,75,75,75,6,1,6,6,6,0,1,0,0,0
19,60,92,1,92,92,92,0.000207355,1,0.000207355,0.000207355,0.000207355,77,1,77,77,77,6,1,6,6,6,0,1,0,0,0
19,60,119,1,119,119,119,0.000248411,1,0.000248411,0.000248411,0.000248411,60,1,60,60,60,9,1,9,9,9,0,1,0,0,0
19,60,108,1,108,108,108,0.000196383,1,0.000196383,0.000196383,0.000196383,52,1,52,52,52,8,1,8,8,8,0,1,0,0,0
19,60,111,1,111,111,111,0.00024501,1,0.00024501,0.00024501,0.00024501,68,1,68,68,68,8,1,8,8,8,0,1,0,0,0
19,60,119,1,119,119,119,0.000334464,1,0.000334464,0.000334464,0.000334464,99,1,99,99,99,8,1,8,8,8,0,1,0,0,0
19,60,110,1,110,110,110,0.000298613,1,0.000298613,0.000298613,0.000298613,107,1,107,107,107,7,1,7,7,7,0,1,0,0,0
19,60,108,1,108,108,108,0.000245484,1,0.000245484,0.000245484,0.000245484,86,1,86,86,86,7,1,7,7,7,0,1,0,0,0
19,60,107,1,107,107,107,0.000234486,1,0.000234486,0.000234486,0.000234486,77,1,77,77,77,7,1,7,7,7,0,1,0,0,0
19,60,103,1,103,103,103,0.000191642,1,0.000191642,0.000191642,0.000191642,52,1,52,52,52,8,1,8,8,8,0,1,0,0,0
19,60,110,1,110,110,110,0.000274464,1,0.000274464,0.000274464,0.000274464,86,1,86,86,86,7,1,7,7,7,0,1,0,0,0
19,60,113,1,113,113,113,0.000307577,1,0.000307577,0.000307577,0.000307577,101,1,101,101,101,7,1,7,7,7,0,1,0,0,0
19,60,108,1,108,108,108,0.000258571,1,0.000258571,0.000258571,0.000258571,85,1,85,85,85,7,1,7,7,7,0,1,0,0,0
19,60,104,1,104,104,104,0.000185611,1,0.000185611,0.000185611,0.000185611,47,1,47,47,47,8,1,8,8,8,0,1,0,0,0
19,60,116,1,116,116,116,0.000313334,1,0.000313334,0.000313334,0.000313334,103,1,103,103,103,8,1,8,8,8,0,1,0,0,0
19,60,106,1,106,106,106,0.000190092,1,0.000190092,0.000190092,0.000190092,55,1,55,55,55,8,1,8,8,8,0,1,0,0,0
19,60,98,1,98,98,98,0.000204072,1,0.000204072,0.000204072,0.000204072,68,1,68,68,68,7,1,7,7,7,0,1,0,0,0
19,60,101,1,101,101,101,0.000221188,1,0.000221188,0.000221188,0.000221188,83,1,83,83,83,7,1,7,7,7,0,1,0,0,0
19,60,121,1,121,121,121,0.000349282,1,0.000349282,0.000349282,0.000349282,108,1,108,108,108,8,1,8,8,8,0,1,0,0,0
19,60,101,1,101,101,101,0.000203916,1,0.000203916,0.000203916,0.000203916,62,1,62,62,62,7,1,7,7,7,0,1,0,0,0
19,60,103,1,103,103,103,0.000211509,1,0.000211509,0.000211509,0.000211509,74,1,74,74,74,7,1,7,7,7,0,1,0,0,0
19,60,105,1,105,105,105,0.000194446,1,0.000194446,0.000194446,0.000194446,52,1,52,52,52,8,1,8,8,8,0,1,0,0,0
19,60,107,1,107,107,107,0.000224753,1,0.000224753,0.000224753,0.000224753,53,1,53,53,53,8,1,8,8,8,0,1,0,0,0
19,60,99,1,99,99,99,0.000202019,1,0.000202019,0.000202019,0.000202019,62,1,62,62,62,7,1,7,7,7,0,1,0,0,0
19,60,109,1,109,109,109,0.000215751,1,0.000215751,0.000215751,0.000215751,62,1,62,62,62,8,1,8,8,8,0,1,0,0,0
19,60,94,1,94,94,94,0.000210472,1,0.000210472,0.000210472,0.000210472,81,1,81,81,81,6,1,6,6,6,0,1,0,0,0
19,60,107,1,107,107,107,0.000219526,1,0.000219526,0.000219526,0.000219526,61,1,61,61,61,8,1,8,8,8,0,1,0,0,0
19,60,101,1,101,101,101,0.000188272,1,0.000188272,0.000188272,0.000188272,59,1,59,59,59,7,1,7,7,7,0,1,0,0,0
19,60,109,1,109,109,109,0.000210952,1,0.000210952,0.000210952,0.000210952,60,1,60,60,60,8,1,8,8,8,0,1,0,0,0
19,60,108,1,108,108,108,0.000267202,1,0.000267202,0.000267202,0.000267202,81,1,81,81,81,7,1,7,7,7,0,1,0,0,0
19,60,103,1,103,103,103,0.000239787,1,0.000239787,0.000239787,0.000239787,74,1,74,74,74,7,1,7,7,7,0,1,0,0,0
19,60,108,1,108,108,108,0.000208853,1,0.000208853,0.000208853,0.000208853,57,1,57,57,57,8,1,8,8,8,0,1,0,0,0
19,60,93,1,93,93,93,0.000186449,1,0.000186449,0.000186449,0.000186449,60,1,60,60,60,7,1,7,7,7,0,1,0,0,0
19,60,100,1,100,100,100,0.000210343,1,0.000210343,0.000210343,0.000210343,62,1,62,62,62,7,1,7,7,7,0,1,0,0,0
19,60,108,1,108,108,108,0.000222115,1,0.000222115,0.000222115,0.000222115,69,1,69,69,69,8,1,8,8,8,0,1,0,0,0
19,60,111,1,111,111,111,0.000217687,1,0.000217687,0.000217687,0.000217687,73,1,73,73,73,8,1,8,8,8,0,1,0,0,0
19,60,106,1,106,106,106,0.000239153,1,0.000239153,0.000239153,0.000239153,74,1,74,74,74,7,1,7,7,7,0,1,0,0,0
19,60,104,1,104,104,104,0.000243188,1,0.000243188,0.000243188,0.000243188,82,1,82,82,82,7,1,7,7,7,0,1,0,0,0
19,60,98,1,98,98,98,0.000183643,1,0.000183643,0.000183643,0.000183643,58,1,58,58,58,7,1,7,7,7,0,1,0,0,0
19,60,105,1,105,105,105,0.000277228,1,0.000277228,0.000277228,0.000277228,101,1,101,101,101,7,1,7,7,7,0,1,0,0,0
19,60,104,1,104,104,104,0.000194952,1,0.000194952,0.000194952,0.000194952,53,1,53,53,53,8,1,8,8,8,0,1,0,0,0
19,60,110,1,110,110,110,0.000291531,1,0.000291531,0.000291531,0.000291531,106,1,106,106,106,7,1,7,7,7,0,1,0,0,0
19,60,100,1,100,100,100,0.000224157,1,0.000224157,0.000224157,0.000224157,77,1,77,77,77,7,1,7,7,7,0,1,0,0,0
19,60,99,1,99,99,99,0.000192251,1,0.000192251,0.000192251,0.000192251,62,1,62,62,62,7,1,7,7,7,0,1,0,0,0
19,60,97,1,97,97,97,0.000187329,1,0.000187329,0.000187329,0.000187329,55,1,55,55,55,7,1,7,7,7,0,1,0,0,0
19,60,92,1,92,92,92,0.000245987,1,0.000245987,0.000245987,0.000245987,72,1,72,72,72,6,1,6,6,6,0,1,0,0,0
19,60,110,1,110,110,110,0.000183893,1,0.000183893,0.000183893,0.000183893,42,1,42,42,42,9,1,9,9,9,0,1,0,0,0
19,60,105,1,105,105,105,0.000234833,1,0.000234833,0.000234833,0.000234833,77,1,77,77,77,7,1,7,7,7,0,1,0,0,0
19,60,95,1,95,95,95,0.000210795,1,0.000210795,0.000210795,0.000210795,82,1,82,82,82,6,1,6,6,6,0,1,0,0,0
19,60,105,1,105,105,105,0.000243993,1,0.000243993,0.000243993,0.000243993,85,1,85,85,85,7,1,7,7,7,0,1,0,0,0
19,60,98,1,98,98,98,0.000211428,1,0.000211428,0.000211428,0.000211428,69,1,69,69,69,7,1,7,7,7,0,1,0,0,0
19,60,111,1,111,111,111,0.000280726,1,0.000280726,0.000280726,0.000280726,99,1,99,99,99,7,1,7,7,7,0,1,0,0,0
19,60,98,1,98,98,98,0.000201834,1,0.000201834,0.000201834,0.000201834,65,1,65,65,65,7,1,7,7,7,0,1,0,0,0
19,60,97,1,97,97,97,0.000204399,1,0.000204399,0.000204399,0.000204399,82,1,82,82,82,6,1,6,6,6,0,1,0,0,0
19,60,99,1,99,99,99,0.000199879,1,0.000199879,0.000199879,0.000199879,63,1,63,63,63,7,1,7,7,7,0,1,0,0,0
19,60,105,1,105,105,105,0.000232472,1,0.000232472,0.000232472,0.000232472,75,1,75,75,75,7,1,7,7,7,0,1,0,0,0
19,60,94,1,94,94,94,0.000204859,1,0.000204859,0.000204859,0.000204859,76,1,76,76,76,6,1,6,6,6,0,1,0,0,0
19,60,94,1,94,94,94,0.000171062,1,0.000171062,0.000171062,0.000171062,51,1,51,51,51,7,1,7,7,7,0,1,0,0,0
19,60,89,1,89,89,89,0.000187428,1,0.000187428,0.000187428,0.000187428,68,1,68,68,68,6,1,6,6,6,0,1,0,0,0
19,60,107,1,107,107,107,0.000258124,1,0.000258124,0.000258124,0.000258124,85,1,85,85,85,7,1,7,7,7,0,1,0,0,0
19,60,107,1,107,107,107,0.000208857,1,0.000208857,0.000208857,0.000208857,58,1,58,58,58,8,1,8,8,8,0,1,0,0,0
19,60,103,1,103,103,103,0.000205709,1,0.000205709,0.000205709,0.000205709,68,1,68,68,68,7,1,7,7,7,0,1,0,0,0
19,60,104,1,104,104,104,0.000232907,1,0.000232907,0.000232907,0.000232907,83,1,83,83,83,7,1,7,7,7,0,1,0,0,0
19,60,98,1,98,98,98,0.000200202,1,0.000200202,0.000200202,0.000200202,66,1,66,66,66,7,1,7,7,7,0,1,0,0,0
19,60,103,1,103,103,103,0.000262728,1,0.000262728,0.000262728,0.000262728,103,1,103,103,103,6,1,6,6,6,0,1,0,0,0
19,60,106,1,106,106,106,0.000178334,1,0.000178334,0.000178334,0.000178334,48,1,48,48,48,8,1,8,8,8,0,1,0,0,0
19,60,104,1,104,104,104,0.000215891,1,0.000215891,0.000215891,0.000215891,76,1,76,76,76,7,1,7,7,7,0,1,0,0,0
19,60,108,1,108,108,108,0.000262679,1,0.000262679,0.000262679,0.000262679,103,1,103,103,103,7,1,7,7,7,0,1,0,0,0
19,60,103,1,103,103,103,0.000266055,1,0.000266055,0.000266055,0.000266055,75,1,75,75,75,7,1,7,7,7,0,1,0,0,0
19,60,92,1,92,92,92,0.000199894,1,0.000199894,0.000199894,0.000199894,78,1,78,78,78,6,1,6,6,6,0,1,0,0,0
19,60,102,1,102,102,102,0.000222766,1,0.000222766,0.000222766,0.000222766,78,1,78,78,78,7,1,7,7,7,0,1,0,0,0
19,60,117,1,117,117,117,0.000326573,1,0.000326573,0.000326573,0.000326573,117,1,117,117,117,7,1,7,7,7,0,1,0,0,0
19,60,108,1,108,108,108,0.000284379,1,0.000284379,0.000284379,0.000284379,116,1,116,116,116,7,1,7,7,7,0,1,0,0,0
19,60,90,1,90,90,90,0.000203352,1,0.000203352,0.000203352,0.000203352,85,1,85,85,85,6,1,6,6,6,0,1,0,0,0
19,60,105,1,105,105,105,0.000221919,1,0.000221919,0.000221919,0.000221919,75,1,75,75,75,7,1,7,7,7,0,1,0,0,0
19,60,94,1,94,94,94,0.000185886,1,0.000185886,0.000185886,0.000185886,58,1,58,58,58,7,1,7,7,7,0,1,0,0,0
19,60,98,1,98,98,98,0.000215013,1,0.000215013,0.000215013,0.000215013,65,1,65,65,65,7,1,7,7,7,0,1,0,0,0
19,60,111,1,111,111,111,0.000240053,1,0.000240053,0.000240053,0.000240053,74,1,74,74,74,8,1,8,8,8,0,1,0,0,0
19,60,112,1,112,112,112,0.000225315,1,0.000225315,0.000225315,0.000225315,65,1,65,65,65,8,1,8,8,8,0,1,0,0,0
19,60,105,1,105,105,105,0.000182856,1,0.000182856,0.000182856,0.000182856,48,1,48,48,48,8,1,8,8,8,0,1,0,0,0
19,60,94,1,94,94,94,0.000221512,1,0.000221512,0.000221512,0.000221512,84,1,84,84,84,6,1,6,6,6,0,1,0,0,0
19,60,102,1,102,102,102,0.000207936,1,0.000207936,0.000207936,0.000207936,67,1,67,67,67,7,1,7,7,7,0,1,0,0,0
19,60,95,1,95,95,95,0.000183339,1,0.000183339,0.000183339,0.000183339,55,1,55,55,55,7,1,7,7,7,0,1,0,0,0
19,60,97,1,97,97,97,0.000191589,1,0.000191589,0.000191589,0.000191589,57,1,57,57,57,7,1,7,7,7,0,1,0,0,0
19,60,117,1,117,117,117,0.000320236,1,0.000320236,0.000320236,0.000320236,96,1,96,96,96,8,1,8,8,8,0,1,0,0,0
19,60,95,1,95,95,95,0.00021333,1,0.00021333,0.00021333,0.00021333,81,1,81,81,81,6,1,6,6,6,0,1,0,0,0
19,60,97,1,97,97,97,0.000208467,1,0.000208467,0.000208467,0.000208467,89,1,89,89,89,6,1,6,6,6,0,1,0,0,0
19,60,109,1,109,109,109,0.000257836,1,0.000257836,0.000257836,0.000257836,74,1,74,74,74,8,1,8,8,8,0,1,0,0,0
19,60,110,1,110,110,110,0.000204516,1,0.000204516,0.000204516,0.000204516,56,1,56,56,56,8,1,8,8,8,0,1,0,0,0
19,60,102,1,102,102,102,0.000137596,1,0.000137596,0.000137596,0.000137596,30,1,30,30,30,9,1,9,9,9,0,1,0,0,0
19,60,102,1,102,102,102,0.000224413,1,0.000224413,0.000224413,0.000224413,72,1,72,72,72,7,1,7,7,7,0,1,0,0,0
19,60,99,1,99,99,99,0.000247119,1,0.000247119,0.000247119,0.000247119,60,1,60,60,60,7,1,7,7,7,0,1,0,0,0
19,60,100,1,100,100,100,0.000213652,1,0.000213652,0.000213652,0.000213652,65,1,65,65,65,7,1,7,7,7,0,1,0,0,0
19,60,86,1,86,86,86,0.000163584,1,0.000163584,0.000163584,0.000163584,61,1,61,61,61,6,1,6,6,6,0,1,0,0,0
19,60,110,1,110,110,110,0.000165157,1,0.000165157,0.000165157,0.000165157,39,1,39,39,39,9,1,9,9,9,0,1,0,0,0
19,60,105,1,105,105,105,0.000257022,1,0.000257022,0.000257022,0.000257022,90,1,90,90,90,7,1,7,7,7,0,1,0,0,0
19,60,98,1,98,98,98,0.000246003,1,0.000246003,0.000246003,0.000246003,91,1,91,91,91,6,1,6,6,6,0,1,0,0,0
19,60,97,1,97,97,97,0.000178504,1,0.000178504,0.000178504,0.000178504,56,1,56,56,56,7,1,7,7,7,0,1,0,0,0
19,60,102,1,102,102,102,0.00021578,1,0.00021578,0.00021578,0.00021578,73,1,73,73,73,7,1,7,7,7,0,1,0,0,0
19,60,99,1,99,99,99,0.00020875,1,0.00020875,0.00020875,0.00020875,80,1,80,80,80,7,1,7,7,7,0,1,0,0,0
19,60,100,1,100,100,100,0.000200138,1,0.000200138,0.000200138,0.000200138,61,1,61,61,61,7,1,7,7,7,0,1,0,0,0
19,60,107,1,107,107,107,0.000200582,1,0.000200582,0.000200582,0.000200582,55,1,55,55,55,8,1,8,8,8,0,1,0,0,0
19,60,102,1,102,102,102,0.000218162,1,0.000218162,0.000218162,0.000218162,69,1,69,69,69,7,1,7,7,7,0,1,0,0,0
19,60,105,1,105,105,105,0.000271763,1,0.000271763,0.000271763,0.000271763,92,1,92,92,92,7,1,7,7,7,0,1,0,0,0
19,60,104,1,104,104,104,0.000232878,1,0.000232878,0.000232878,0.000232878,73,1,73,73,73,8,1,8,8,8,0,1,0,0,0
19,60,101,1,101,101,101,0.000158669,1,0.000158669,0.000158669,0.000158669,45,1,45,45,45,8,1,8,8,8,0,1,0,0,0
19,60,99,1,99,99,99,0.000219523,1,0.000219523,0.000219523,0.000219523,75,1,75,75,75,7,1,7,7,7,0,1,0,0,0
19,60,99,1,99,99,99,0.000219134,1,0.000219134,0.000219134,0.000219134,70,1,70,70,70,7,1,7,7,7,0,1,0,0,0
19,60,110,1,110,110,110,0.000209462,1,0.000209462,0.000209462,0.000209462,57,1,57,57,57,8,1,8,8,8,0,1,0,0,0
19,60,101,1,101,101,101,0.000168269,1,0.000168269,0.000168269,0.000168269,44,1,44,44,44,8,1,8,8,8,0,1,0,0,0
19,60,95,1,95,95,95,0.000202444,1,0.000202444,0.000202444,0.000202444,67,1,67,67,67,7,1,7,7,7,0,1,0,0,0
19,60,103,1,103,103,103,0.000230832,1,0.000230832,0.000230832,0.000230832,69,1,69,69,69,7,1,7,7,7,0,1,0,0,0
19,60,94,1,94,94,94,0.000217885,1,0.000217885,0.000217885,0.000217885,84,1,84,84,84,6,1,6,6,6,0,1,0,0,0
19,60,108,1,108,108,108,0.000256534,1,0.000256534,0.000256534,0.000256534,84,1,84,84,84,7,1,7,7,7,0,1,0,0,0
19,60,97,1,97,97,97,0.000206135,1,0.000206135,0.000206135,0.000206135,73,1,73,73,73,7,1,7,7,7,0,1,0,0,0
19,60,98,1,98,98,98,0.000178432,1,0.000178432,0.000178432,0.000178432,42,1,42,42,42,8,1,8,8,8,0,1,0,0,0
19,60,97,1,97,97,97,0.00018805,1,0.00018805,0.00018805,0.00018805,57,1,57,57,57,7,1,7,7,7,0,1,0,0,0
19,60,96,1,96,96,96,0.000224535,1,0.000224535,0.000224535,0.000224535,85,1,85,85,85,6,1,6,6,6,0,1,0,0,0
19,60,106,1,106,106,106,0.000282745,1,0.000282745,0.000282745,0.000282745,111,1,111,111,111,7,1,7,7,7,0,1,0,0,0
19,60,94,1,94,94,94,0.000168614,1,0.000168614,0.000168614,0.000168614,51,1,51,51,51,7,1,7,7,7,0,1,0,0,0
19,60,103,1,103,103,103,0.000180194,1,0.000180194,0.000180194,0.000180194,48,1,48,48,48,8,1,8,8,8,0,1,0,0,0
19,60,106,1,106,106,106,0.000233083,1,0.000233083,0.000233083,0.000233083,71,1,71,71,71,7,1,7,7,7,0,1,0,0,0
19,60,107,1,107,107,107,0.000196161,1,0.000196161,0.000196161,0.000196161,50,1,50,50,50,8,1,8,8,8,0,1,0,0,0
19,60,93,1,93,93,93,0.000175992,1,0.000175992,0.000175992,0.000175992,57,1,57,57,57,7,1,7,7,7,0,1,0,0,0
19,60,107,1,107,107,107,0.00020471,1,0.00020471,0.00020471,0.00020471,59,1,59,59,59,8,1,8,8,8,0,1,0,0,0
19,60,116,1,116,116,116,0.000277178,1,0.000277178,0.000277178,0.000277178,79,1,79,79,79,8,1,8,8,8,0,1,0,0,0
19,60,103,1,103,103,103,0.000233387,1,0.000233387,0.000233387,0.000233387,72,1,72,72,72,7,1,7,7,7,0,1,0,0,0
19,60,112,1,112,112,112,0.000269323,1,0.000269323,0.000269323,0.000269323,89,1,89,89,89,8,1,8,8,8,0,1,0,0,0
19,60,109,1,109,109,109,0.000267055,1,0.000267055,0.000267055,0.000267055,87,1,87,87,87,7,1,7,7,7,0,1,0,0,0
19,60,105,1,105,105,105,0.000233487,1,0.000233487,0.000233487,0.000233487,79,1,79,79,79,7,1,7,7,7,0,1,0,0,0
19,60,97,1,97,97,97,0.000199939,1,0.000199939,0.000199939,0.000199939,61,1,61,61,61,7,1,7,7,7,0,1,0,0,0
19,60,101,1,101,101,101,0.000206915,1,0.000206915,0.000206915,0.000206915,61,1,61,61,61,8,1,8,8,8,0,1,0,0,0
19,60,108,1,108,108,108,0.0002687,1,0.0002687,0.0002687,0.0002687,84,1,84,84,84,7,1,7,7,7,0,1,0,0,0
19,60,103,1,103,103,103,0.0002171,1,0.0002171,0.0002171,0.0002171,73,1,73,73,73,7,1,7,7,7,0,1,0,0,0
