n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
20,60,119,1,119,119,119,0.000225173,1,0.000225173,0.000225173,0.000225173,55,1,55,55,55,9,1,9,9,9,0,1,0,0,0
20,60,106,1,106,106,106,0.000204811,1,0.000204811,0.000204811,0.000204811,67,1,67,67,67,7,1,7,7,7,0,1,0,0,0
20,60,110,1,110,110,110,0.000206226,1,0.000206226,0.000206226,0.000206226,51,1,51,51,51,8,1,8,8,8,0,1,0,0,0
20,60,121,1,121,121,121,0.000414628,1,0.000414628,0.000414628,0.000414628,119,1,119,119,119,7,1,7,7,7,0,1,0,0,0
20,60,111,1,111,111,111,0.00022598,1,0.00022598,0.00022598,0.00022598,73,1,73,73,73,7,1,7,7,7,0,1,0,0,0
20,60,113,1,113,113,113,0.000260945,1,0.000260945,0.000260945,0.000260945,100,1,100,100,100,7,1,7,7,7,0,1,0,0,0
20,60,124,1,124,124,124,0.000233667,1,0.000233667,0.000233667,0.000233667,60,1,60,60,60,9,1,9,9,9,0,1,0,0,0
20,60,107,1,107,107,107,0.000210889,1,0.000210889,0.000210889,0.000210889,56,1,56,56,56,8,1,8,8,8,0,1,0,0,0
20,60,120,1,120,120,120,0.000249704,1,0.000249704,0.000249704,0.000249704,70,1,70,70,70,8,1,8,8,8,0,1,0,0,0
20,60,118,1,118,118,118,0.000285431,1,0.000285431,0.000285431,0.000285431,89,1,89,89,89,7,1,7,7,7,0,1,0,0,0
20,60,124,1,124,124,124,0.000293543,1,0.000293543,0.000293543,0.000293543,95,1,95,95,95,8,1,8,8,8,0,1,0,0,0
20,60,113,1,113,113,113,0.000210052,1,0.000210052,0.000210052,0.000210052,58,1,58,58,58,8,1,8,8,8,0,1,0,0,0
20,60,118,1,118,118,118,0.000281061,1,0.000281061,0.000281061,0.000281061,93,1,93,93,93,7,1,7,7,7,0,1,0,0,0
20,60,109,1,109,109,109,0.000229544,1,0.000229544,0.000229544,0.000229544,68,1,68,68,68,7,1,7,7,7,0,1,0,0,0
20,60,105,1,105,105,105,0.000215353,1,0.000215353,0.000215353,0.000215353,76,1,76,76,76,7,1,7,7,7,0,1,0,0,0
20,60,125,1,125,125,125,0.000374102,1,0.000374102,0.000374102,0.000374102,142,1,142,142,142,7,1,7,7,7,0,1,0,0,0
20,60,106,1,106,106,106,0.00024364,1,0.00024364,0.00024364,0.00024364,82,1,82,82,82,7,1,7,7,7,0,1,0,0,0
20,60,114,1,114,114,114,0.000263609,1,0.000263609,0.000263609,0.000263609,87,1,87,87,87,7,1,7,7,7,0,1,0,0,0
