n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
25,80,247,1,247,247,247,0.00158131,1,0.00158131,0.00158131,0.00158131,437,1,437,437,437,11,1,11,11,11,0,1,0,0,0
25,80,244,1,244,244,244,0.00143963,1,0.00143963,0.00143963,0.00143963,344,1,344,344,344,11,1,11,11,11,0,1,0,0,0
25,80,235,1,235,235,235,0.00120523,1,0.00120523,0.00120523,0.00120523,259,1,259,259,259,11,1,11,11,11,0,1,0,0,0
25,80,241,1,241,241,241,0.00107211,1,0.00107211,0.00107211,0.00107211,193,1,193,193,193,12,1,12,12,12,0,1,0,0,0
25,80,237,1,237,237,237,0.00145937,1,0.00145937,0.00145937,0.00145937,449,1,449,449,449,10,1,10,10,10,0,1,0,0,0
25,80,238,1,238,238,238,0.000838058,1,0.000838058,0.000838058,0.000838058,170,1,170,170,170,12,1,12,12,12,0,1,0,0,0
25,80,251,1,251,251,251,0.00096554,1,0.00096554,0.00096554,0.00096554,176,1,176,176,176,13,1,13,13,13,0,1,0,0,0
25,80,249,1,249,249,249,0.00131977,1,0.00131977,0.00131977,0.00131977,298,1,298,298,298,12,1,12,12,12,0,1,0,0,0
25,80,240,1,240,240,240,0.00124282,1,0.00124282,0.00124282,0.00124282,303,1,303,303,303,11,1,11,11,11,0,1,0,0,0
25,80,237,1,237,237,237,0.00113654,1,0.00113654,0.00113654,0.00113654,263,1,263,263,263,11,1,11,11,11,0,1,0,0,0
25,80,239,1,239,239,239,0.000970365,1,0.000970365,0.000970365,0.000970365,178,1,178,178,178,12,1,12,12,12,0,1,0,0,0
25,80,245,1,245,245,245,0.00101016,1,0.00101016,0.00101016,0.00101016,231,1,231,231,231,12,1,12,12,12,0,1,0,0,0
25,80,237,1,237,237,237,0.00155726,1,0.00155726,0.00155726,0.00155726,459,1,459,459,459,10,1,10,10,10,0,1,0,0,0
25,80,251,1,251,251,251,0.00139466,1,0.00139466,0.00139466,0.00139466,335,1,335,335,335,12,1,12,12,12,0,1,0,0,0
25,80,244,1,244,244,244,0.000969276,1,0.000969276,0.000969276,0.000969276,202,1,202,202,202,12,1,12,12,12,0,1,0,0,0
25,80,235,1,235,235,235,0.00146596,1,0.00146596,0.00146596,0.00146596,435,1,435,435,435,10,1,10,10,10,0,1,0,0,0
25,80,242,1,242,242,242,0.00122802,1,0.00122802,0.00122802,0.00122802,339,1,339,339,339,11,1,11,11,11,0,1,0,0,0
25,80,238,1,238,238,238,0.00104489,1,0.00104489,0.00104489,0.00104489,236,1,236,236,236,12,1,12,12,12,0,1,0,0,0
25,80,243,1,243,243,243,0.00163466,1,0.00163466,0.00163466,0.00163466,368,1,368,368,368,11,1,11,11,11,0,1,0,0,0
25,80,260,1,260,260,260,0.00122501,1,0.00122501,0.00122501,0.00122501,221,1,221,221,221,14,1,14,14,14,0,1,0,0,0
25,80,235,1,235,235,235,0.00156174,1,0.00156174,0.00156174,0.00156174,452,1,452,452,452,10,1,10,10,10,0,1,0,0,0
25,80,244,1,244,244,244,0.00148494,1,0.00148494,0.00148494,0.00148494,365,1,365,365,365,11,1,11,11,11,0,1,0,0,0
25,80,232,1,232,232,232,0.000755206,1,0.000755206,0.000755206,0.000755206,130,1,130,130,130,12,1,12,12,12,0,1,0,0,0
25,80,230,1,230,230,230,0.00130035,1,0.00130035,0.00130035,0.00130035,371,1,371,371,371,10,1,10,10,10,0,1,0,0,0
