n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
21,80,167,1,167,167,167,0.000497925,1,0.000497925,0.000497925,0.000497925,103,1,103,103,103,11,1,11,11,11,0,1,0,0,0
21,80,171,1,171,171,171,0.000700874,1,0.000700874,0.000700874,0.000700874,169,1,169,169,169,10,1,10,10,10,0,1,0,0,0
21,80,173,1,173,173,173,0.000699407,1,0.000699407,0.000699407,0.000699407,218,1,218,218,218,10,1,10,10,10,0,1,0,0,0
21,80,169,1,169,169,169,0.000530236,1,0.000530236,0.000530236,0.000530236,148,1,148,148,148,10,1,10,10,10,0,1,0,0,0
21,80,168,1,168,168,168,0.000755734,1,0.000755734,0.000755734,0.000755734,229,1,229,229,229,10,1,10,10,10,0,1,0,0,0
21,80,172,1,172,172,172,0.000494151,1,0.000494151,0.000494151,0.000494151,117,1,117,117,117,11,1,11,11,11,0,1,0,0,0
21,80,154,1,154,154,154,0.000511907,1,0.000511907,0.000511907,0.000511907,130,1,130,130,130,9,1,9,9,9,0,1,0,0,0
21,80,173,1,173,173,173,0.000465644,1,0.000465644,0.000465644,0.000465644,117,1,117,117,117,11,1,11,11,11,0,1,0,0,0
21,80,168,1,168,168,168,0.000531464,1,0.000531464,0.000531464,0.000531464,154,1,154,154,154,10,1,10,10,10,0,1,0,0,0
21,80,164,1,164,164,164,0.000508197,1,0.000508197,0.000508197,0.000508197,116,1,116,116,116,10,1,10,10,10,0,1,0,0,0
21,80,173,1,173,173,173,0.000680423,1,0.000680423,0.000680423,0.000680423,188,1,188,188,188,10,1,10,10,10,0,1,0,0,0
21,80,171,1,171,171,171,0.000514067,1,0.000514067,0.000514067,0.000514067,108,1,108,108,108,11,1,11,11,11,0,1,0,0,0
21,80,170,1,170,170,170,0.000558598,1,0.000558598,0.000558598,0.000558598,121,1,121,121,121,11,1,11,11,11,0,1,0,0,0
21,80,168,1,168,168,168,0.000551527,1,0.000551527,0.000551527,0.000551527,146,1,146,146,146,10,1,10,10,10,0,1,0,0,0
21,80,162,1,162,162,162,0.000354478,1,0.000354478,0.000354478,0.000354478,71,1,71,71,71,11,1,11,11,11,0,1,0,0,0
21,80,174,1,174,174,174,0.00101218,1,0.00101218,0.00101218,0.00101218,301,1,301,301,301,10,1,10,10,10,0,1,0,0,0
21,80,176,1,176,176,176,0.000709692,1,0.000709692,0.000709692,0.000709692,165,1,165,165,165,11,1,11,11,11,0,1,0,0,0
21,80,168,1,168,168,168,0.000391528,1,0.000391528,0.000391528,0.000391528,66,1,66,66,66,12,1,12,12,12,0,1,0,0,0
21,80,160,1,160,160,160,0.000567771,1,0.000567771,0.000567771,0.000567771,158,1,158,158,158,9,1,9,9,9,0,1,0,0,0
21,80,161,1,161,161,161,0.000512191,1,0.000512191,0.000512191,0.000512191,116,1,116,116,116,10,1,10,10,10,0,1,0,0,0
21,80,167,1,167,167,167,0.000421462,1,0.000421462,0.000421462,0.000421462,73,1,73,73,73,12,1,12,12,12,0,1,0,0,0
21,80,157,1,157,157,157,0.000367416,1,0.000367416,0.000367416,0.000367416,81,1,81,81,81,10,1,10,10,10,0,1,0,0,0
21,80,164,1,164,164,164,0.000522422,1,0.000522422,0.000522422,0.000522422,122,1,122,122,122,10,1,10,10,10,0,1,0,0,0
21,80,169,1,169,169,169,0.000550578,1,0.000550578,0.000550578,0.000550578,159,1,159,159,159,10,1,10,10,10,0,1,0,0,0
21,80,166,1,166,166,166,0.000461675,1,0.000461675,0.000461675,0.000461675,96,1,96,96,96,11,1,11,11,11,0,1,0,0,0
21,80,165,1,165,165,165,0.000565376,1,0.000565376,0.000565376,0.000565376,143,1,143,143,143,10,1,10,10,10,0,1,0,0,0
21,80,177,1,177,177,177,0.000721956,1,0.000721956,0.000721956,0.000721956,202,1,202,202,202,11,1,11,11,11,0,1,0,0,0
21,80,171,1,171,171,171,0.000782056,1,0.000782056,0.000782056,0.000782056,235,1,235,235,235,10,1,10,10,10,0,1,0,0,0
21,80,167,1,167,167,167,0.000461485,1,0.000461485,0.000461485,0.000461485,99,1,99,99,99,11,1,11,11,11,0,1,0,0,0
21,80,166,1,166,166,166,0.000427917,1,0.000427917,0.000427917,0.000427917,88,1,88,88,88,11,1,11,11,11,0,1,0,0,0
21,80,166,1,166,166,166,0.000658601,1,0.000658601,0.000658601,0.000658601,186,1,186,186,186,10,1,10,10,10,0,1,0,0,0
21,80,171,1,171,171,171,0.000449167,1,0.000449167,0.000449167,0.000449167,98,1,98,98,98,11,1,11,11,11,0,1,0,0,0
21,80,173,1,173,173,173,0.000734029,1,0.000734029,0.000734029,0.000734029,191,1,191,191,191,10,1,10,10,10,0,1,0,0,0
21,80,170,1,170,170,170,0.000496511,1,0.000496511,0.000496511,0.000496511,120,1,120,120,120,11,1,11,11,11,0,1,0,0,0
21,80,176,1,176,176,176,0.000399967,1,0.000399967,0.000399967,0.000399967,83,1,83,83,83,12,1,12,12,12,0,1,0,0,0
