n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
50,80,985,1,985,985,985,0.0605143,1,0.0605143,0.0605143,0.0605143,9445,1,9445,9445,9445,16,1,16,16,16,0,1,0,0,0
50,80,984,1,984,984,984,0.0561872,1,0.0561872,0.0561872,0.0561872,7888,1,7888,7888,7888,16,1,16,16,16,0,1,0,0,0
50,80,994,1,994,994,994,0.0777681,1,0.0777681,0.0777681,0.0777681,12664,1,12664,12664,12664,16,1,16,16,16,0,1,0,0,0
50,80,975,1,975,975,975,0.0488407,1,0.0488407,0.0488407,0.0488407,7264,1,7264,7264,7264,16,1,16,16,16,0,1,0,0,0
50,80,984,1,984,984,984,0.0680555,1,0.0680555,0.0680555,0.0680555,11588,1,11588,11588,11588,15,1,15,15,15,0,1,0,0,0
50,80,968,1,968,968,968,0.0441685,1,0.0441685,0.0441685,0.0441685,6348,1,6348,6348,6348,16,1,16,16,16,0,1,0,0,0
50,80,1014,1,1014,1014,1014,0.0608563,1,0.0608563,0.0608563,0.0608563,7893,1,7893,7893,7893,18,1,18,18,18,0,1,0,0,0
50,80,978,1,978,978,978,0.0713023,1,0.0713023,0.0713023,0.0713023,11560,1,11560,11560,11560,15,1,15,15,15,0,1,0,0,0
50,80,971,1,971,971,971,0.0595106,1,0.0595106,0.0595106,0.0595106,9225,1,9225,9225,9225,15,1,15,15,15,0,1,0,0,0
50,80,979,1,979,979,979,0.0561652,1,0.0561652,0.0561652,0.0561652,7618,1,7618,7618,7618,16,1,16,16,16,0,1,0,0,0
50,80,972,1,972,972,972,0.060146,1,0.060146,0.060146,0.060146,10065,1,10065,10065,10065,15,1,15,15,15,0,1,0,0,0
50,80,986,1,986,986,986,0.0656584,1,0.0656584,0.0656584,0.0656584,10818,1,10818,10818,10818,16,1,16,16,16,0,1,0,0,0
50,80,956,1,956,956,956,0.0604565,1,0.0604565,0.0604565,0.0604565,11110,1,11110,11110,11110,14,1,14,14,14,0,1,0,0,0
50,80,974,1,974,974,974,0.0546708,1,0.0546708,0.0546708,0.0546708,8390,1,8390,8390,8390,16,1,16,16,16,0,1,0,0,0
50,80,989,1,989,989,989,0.0764696,1,0.0764696,0.0764696,0.0764696,13619,1,13619,13619,13619,16,1,16,16,16,0,1,0,0,0
50,80,990,1,990,990,990,0.0706037,1,0.0706037,0.0706037,0.0706037,11892,1,11892,11892,11892,16,1,16,16,16,0,1,0,0,0
50,80,935,1,935,935,935,0.0432511,1,0.0432511,0.0432511,0.0432511,7194,1,7194,7194,7194,14,1,14,14,14,0,1,0,0,0
50,80,962,1,962,962,962,0.037729,1,0.037729,0.037729,0.037729,5539,1,5539,5539,5539,16,1,16,16,16,0,1,0,0,0
50,80,985,1,985,985,985,0.0724209,1,0.0724209,0.0724209,0.0724209,12080,1,12080,12080,12080,16,1,16,16,16,0,1,0,0,0
50,80,979,1,979,979,979,0.0545526,1,0.0545526,0.0545526,0.0545526,7525,1,7525,7525,7525,16,1,16,16,16,0,1,0,0,0
50,80,961,1,961,961,961,0.0464083,1,0.0464083,0.0464083,0.0464083,7130,1,7130,7130,7130,15,1,15,15,15,0,1,0,0,0
50,80,973,1,973,973,973,0.0509856,1,0.0509856,0.0509856,0.0509856,7056,1,7056,7056,7056,16,1,16,16,16,0,1,0,0,0
50,80,992,1,992,992,992,0.0693059,1,0.0693059,0.0693059,0.0693059,10978,1,10978,10978,10978,16,1,16,16,16,0,1,0,0,0
50,80,962,1,962,962,962,0.0505164,1,0.0505164,0.0505164,0.0505164,7693,1,7693,7693,7693,15,1,15,15,15,0,1,0,0,0
50,80,980,1,980,980,980,0.0576349,1,0.0576349,0.0576349,0.0576349,8601,1,8601,8601,8601,16,1,16,16,16,0,1,0,0,0
50,80,987,1,987,987,987,0.0625713,1,0.0625713,0.0625713,0.0625713,9348,1,9348,9348,9348,16,1,16,16,16,0,1,0,0,0
50,80,980,1,980,980,980,0.0578429,1,0.0578429,0.0578429,0.0578429,8306,1,8306,8306,8306,16,1,16,16,16,0,1,0,0,0
50,80,998,1,998,998,998,0.0717502,1,0.0717502,0.0717502,0.0717502,11507,1,11507,11507,11507,16,1,16,16,16,0,1,0,0,0
50,80,1015,1,1015,1015,1015,0.0799118,1,0.0799118,0.0799118,0.0799118,11502,1,11502,11502,11502,17,1,17,17,17,0,1,0,0,0
50,80,972,1,972,972,972,0.0472173,1,0.0472173,0.0472173,0.0472173,6786,1,6786,6786,6786,16,1,16,16,16,0,1,0,0,0
50,80,968,1,968,968,968,0.0474925,1,0.0474925,0.0474925,0.0474925,6895,1,6895,6895,6895,16,1,16,16,16,0,1,0,0,0
50,80,954,1,954,954,954,0.0460531,1,0.0460531,0.0460531,0.0460531,7189,1,7189,7189,7189,15,1,15,15,15,0,1,0,0,0
50,80,955,1,955,955,955,0.0420874,1,0.0420874,0.0420874,0.0420874,6527,1,6527,6527,6527,15,1,15,15,15,0,1,0,0,0
50,80,994,1,994,994,994,0.0667423,1,0.0667423,0.0667423,0.0667423,10177,1,10177,10177,10177,16,1,16,16,16,0,1,0,0,0
50,80,960,1,960,960,960,0.0427633,1,0.0427633,0.0427633,0.0427633,6467,1,6467,6467,6467,16,1,16,16,16,0,1,0,0,0
50,80,977,1,977,977,977,0.0476254,1,0.0476254,0.0476254,0.0476254,6953,1,6953,6953,6953,16,1,16,16,16,0,1,0,0,0
50,80,974,1,974,974,974,0.0595505,1,0.0595505,0.0595505,0.0595505,9641,1,9641,9641,9641,16,1,16,16,16,0,1,0,0,0
