n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
28,90,346,1,346,346,346,0.00127989,1,0.00127989,0.00127989,0.00127989,201,1,201,201,201,18,1,18,18,18,0,1,0,0,0
28,90,342,1,342,342,342,0.0023562,1,0.0023562,0.0023562,0.0023562,525,1,525,525,525,16,1,16,16,16,0,1,0,0,0
28,90,342,1,342,342,342,0.0027024,1,0.0027024,0.0027024,0.0027024,509,1,509,509,509,16,1,16,16,16,0,1,0,0,0
28,90,333,1,333,333,333,0.0013935,1,0.0013935,0.0013935,0.0013935,149,1,149,149,149,18,1,18,18,18,0,1,0,0,0
28,90,341,1,341,341,341,0.00269079,1,0.00269079,0.00269079,0.00269079,491,1,491,491,491,16,1,16,16,16,0,1,0,0,0
28,90,340,1,340,340,340,0.00261342,1,0.00261342,0.00261342,0.00261342,485,1,485,485,485,16,1,16,16,16,0,1,0,0,0
28,90,339,1,339,339,339,0.00319725,1,0.00319725,0.00319725,0.00319725,766,1,766,766,766,15,1,15,15,15,0,1,0,0,0
28,90,344,1,344,344,344,0.00252771,1,0.00252771,0.00252771,0.00252771,540,1,540,540,540,16,1,16,16,16,0,1,0,0,0
28,90,337,1,337,337,337,0.00195017,1,0.00195017,0.00195017,0.00195017,313,1,313,313,313,16,1,16,16,16,0,1,0,0,0
28,90,346,1,346,346,346,0.00157865,1,0.00157865,0.00157865,0.00157865,223,1,223,223,223,18,1,18,18,18,0,1,0,0,0
28,90,340,1,340,340,340,0.00303281,1,0.00303281,0.00303281,0.00303281,499,1,499,499,499,16,1,16,16,16,0,1,0,0,0
28,90,332,1,332,332,332,0.00173105,1,0.00173105,0.00173105,0.00173105,276,1,276,276,276,16,1,16,16,16,0,1,0,0,0
28,90,335,1,335,335,335,0.00135647,1,0.00135647,0.00135647,0.00135647,297,1,297,297,297,16,1,16,16,16,0,1,0,0,0
28,90,342,1,342,342,342,0.00208085,1,0.00208085,0.00208085,0.00208085,395,1,395,395,395,17,1,17,17,17,0,1,0,0,0
28,90,341,1,341,341,341,0.0039599,1,0.0039599,0.0039599,0.0039599,884,1,884,884,884,15,1,15,15,15,0,1,0,0,0
