n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
13,10,7,1,7,7,7,3.9435e-05,1,3.9435e-05,3.9435e-05,3.9435e-05,14,1,14,14,14,3,1,3,3,3,0,1,0,0,0
13,10,8,1,8,8,8,3.188e-05,1,3.188e-05,3.188e-05,3.188e-05,14,1,14,14,14,3,1,3,3,3,0,1,0,0,0
13,10,7,1,7,7,7,3.1621e-05,1,3.1621e-05,3.1621e-05,3.1621e-05,16,1,16,16,16,3,1,3,3,3,0,1,0,0,0
13,10,4,1,4,4,4,2.8957e-05,1,2.8957e-05,2.8957e-05,2.8957e-05,14,1,14,14,14,3,1,3,3,3,0,1,0,0,0
13,10,10,1,10,10,10,3.1559e-05,1,3.1559e-05,3.1559e-05,3.1559e-05,14,1,14,14,14,4,1,4,4,4,0,1,0,0,0
13,10,8,1,8,8,8,3.4114e-05,1,3.4114e-05,3.4114e-05,3.4114e-05,18,1,18,18,18,3,1,3,3,3,0,1,0,0,0
13,10,9,1,9,9,9,3.2677e-05,1,3.2677e-05,3.2677e-05,3.2677e-05,16,1,16,16,16,3,1,3,3,3,0,1,0,0,0
13,10,11,1,11,11,11,3.6296e-05,1,3.6296e-05,3.6296e-05,3.6296e-05,20,1,20,20,20,3,1,3,3,3,0,1,0,0,0
13,10,4,1,4,4,4,2.8737e-05,1,2.8737e-05,2.8737e-05,2.8737e-05,14,1,14,14,14,3,1,3,3,3,0,1,0,0,0
13,10,5,1,5,5,5,2.9682e-05,1,2.9682e-05,2.9682e-05,2.9682e-05,14,1,14,14,14,3,1,3,3,3,0,1,0,0,0
13,10,7,1,7,7,7,3.027e-05,1,3.027e-05,3.027e-05,3.027e-05,14,1,14,14,14,3,1,3,3,3,0,1,0,0,0
13,10,5,1,5,5,5,2.9566e-05,1,2.9566e-05,2.9566e-05,2.9566e-05,14,1,14,14,14,3,1,3,3,3,0,1,0,0,0
13,10,8,1,8,8,8,3.1271e-05,1,3.1271e-05,3.1271e-05,3.1271e-05,16,1,16,16,16,3,1,3,3,3,0,1,0,0,0
13,10,9,1,9,9,9,3.1277e-05,1,3.1277e-05,3.1277e-05,3.1277e-05,14,1,14,14,14,4,1,4,4,4,0,1,0,0,0
13,10,10,1,10,10,10,3.469e-05,1,3.469e-05,3.469e-05,3.469e-05,19,1,19,19,19,3,1,3,3,3,0,1,0,0,0
13,10,5,1,5,5,5,2.9476e-05,1,2.9476e-05,2.9476e-05,2.9476e-05,14,1,14,14,14,3,1,3,3,3,0,1,0,0,0
13,10,8,1,8,8,8,3.0421e-05,1,3.0421e-05,3.0421e-05,3.0421e-05,14,1,14,14,14,4,1,4,4,4,0,1,0,0,0
13,10,10,1,10,10,10,3.4422e-05,1,3.4422e-05,3.4422e-05,3.4422e-05,17,1,17,17,17,3,1,3,3,3,0,1,0,0,0
13,10,10,1,10,10,10,3.4541e-05,1,3.4541e-05,3.4541e-05,3.4541e-05,18,1,18,18,18,3,1,3,3,3,0,1,0,0,0
13,10,10,1,10,10,10,3.2514e-05,1,3.2514e-05,3.2514e-05,3.2514e-05,16,1,16,16,16,3,1,3,3,3,0,1,0,0,0
13,10,6,1,6,6,6,3.0714e-05,1,3.0714e-05,3.0714e-05,3.0714e-05,14,1,14,14,14,3,1,3,3,3,0,1,0,0,0
13,10,11,1,11,11,11,3.4847e-05,1,3.4847e-05,3.4847e-05,3.4847e-05,17,1,17,17,17,4,1,4,4,4,0,1,0,0,0
13,10,9,1,9,9,9,3.3075e-05,1,3.3075e-05,3.3075e-05,3.3075e-05,16,1,16,16,16,3,1,3,3,3,0,1,0,0,0
13,10,4,1,4,4,4,2.9647e-05,1,2.9647e-05,2.9647e-05,2.9647e-05,14,1,14,14,14,3,1,3,3,3,0,1,0,0,0
13,10,11,1,11,11,11,3.2487e-05,1,3.2487e-05,3.2487e-05,3.2487e-05,16,1,16,16,16,3,1,3,3,3,0,1,0,0,0
13,10,11,1,11,11,11,3.4657e-05,1,3.4657e-05,3.4657e-05,3.4657e-05,18,1,18,18,18,3,1,3,3,3,0,1,0,0,0
13,10,12,1,12,12,12,3.5624e-05,1,3.5624e-05,3.5624e-05,3.5624e-05,20,1,20,20,20,3,1,3,3,3,0,1,0,0,0
13,10,9,1,9,9,9,3.3083e-05,1,3.3083e-05,3.3083e-05,3.3083e-05,18,1,18,18,18,3,1,3,3,3,0,1,0,0,0
13,10,8,1,8,8,8,3.024e-05,1,3.024e-05,3.024e-05,3.024e-05,14,1,14,14,14,4,1,4,4,4,0,1,0,0,0
13,10,12,1,12,12,12,3.4883e-05,1,3.4883e-05,3.4883e-05,3.4883e-05,17,1,17,17,17,4,1,4,4,4,0,1,0,0,0
13,10,11,1,11,11,11,3.5963e-05,1,3.5963e-05,3.5963e-05,3.5963e-05,18,1,18,18,18,4,1,4,4,4,0,1,0,0,0
13,10,8,1,8,8,8,3.2461e-05,1,3.2461e-05,3.2461e-05,3.2461e-05,16,1,16,16,16,3,1,3,3,3,0,1,0,0,0
13,10,7,1,7,7,7,3.0832e-05,1,3.0832e-05,3.0832e-05,3.0832e-05,14,1,14,14,14,4,1,4,4,4,0,1,0,0,0
13,10,4,1,4,4,4,2.9307e-05,1,2.9307e-05,2.9307e-05,2.9307e-05,14,1,14,14,14,3,1,3,3,3,0,1,0,0,0
13,10,8,1,8,8,8,3.1332e-05,1,3.1332e-05,3.1332e-05,3.1332e-05,14,1,14,14,14,4,1,4,4,4,0,1,0,0,0
