n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
42,70,586,1,586,586,586,0.00838484,1,0.00838484,0.00838484,0.00838484,1641,1,1641,1641,1641,11,1,11,11,11,0,1,0,0,0
42,70,599,1,599,599,599,0.00772715,1,0.00772715,0.00772715,0.00772715,1407,1,1407,1407,1407,12,1,12,12,12,0,1,0,0,0
42,70,607,1,607,607,607,0.0100877,1,0.0100877,0.0100877,0.0100877,2193,1,2193,2193,2193,11,1,11,11,11,0,1,0,0,0
42,70,601,1,601,601,601,0.00868587,1,0.00868587,0.00868587,0.00868587,1751,1,1751,1751,1751,12,1,12,12,12,0,1,0,0,0
42,70,611,1,611,611,611,0.00551933,1,0.00551933,0.00551933,0.00551933,766,1,766,766,766,14,1,14,14,14,0,1,0,0,0
42,70,588,1,588,588,588,0.00760947,1,0.00760947,0.00760947,0.00760947,1501,1,1501,1501,1501,11,1,11,11,11,0,1,0,0,0
42,70,608,1,608,608,608,0.00806657,1,0.00806657,0.00806657,0.00806657,1540,1,1540,1540,1540,12,1,12,12,12,0,1,0,0,0
42,70,601,1,601,601,601,0.0100181,1,0.0100181,0.0100181,0.0100181,2446,1,2446,2446,2446,11,1,11,11,11,0,1,0,0,0
42,70,601,1,601,601,601,0.00729684,1,0.00729684,0.00729684,0.00729684,1297,1,1297,1297,1297,12,1,12,12,12,0,1,0,0,0
42,70,602,1,602,602,602,0.00990906,1,0.00990906,0.00990906,0.00990906,2285,1,2285,2285,2285,11,1,11,11,11,0,1,0,0,0
42,70,591,1,591,591,591,0.00635026,1,0.00635026,0.00635026,0.00635026,1140,1,1140,1140,1140,12,1,12,12,12,0,1,0,0,0
42,70,588,1,588,588,588,0.00633549,1,0.00633549,0.00633549,0.00633549,1104,1,1104,1104,1104,12,1,12,12,12,0,1,0,0,0
42,70,606,1,606,606,606,0.0084784,1,0.0084784,0.0084784,0.0084784,1747,1,1747,1747,1747,12,1,12,12,12,0,1,0,0,0
42,70,606,1,606,606,606,0.00912577,1,0.00912577,0.00912577,0.00912577,1899,1,1899,1899,1899,11,1,11,11,11,0,1,0,0,0
42,70,617,1,617,617,617,0.00860875,1,0.00860875,0.00860875,0.00860875,1710,1,1710,1710,1710,12,1,12,12,12,0,1,0,0,0
42,70,611,1,611,611,611,0.0103257,1,0.0103257,0.0103257,0.0103257,2234,1,2234,2234,2234,11,1,11,11,11,0,1,0,0,0
42,70,630,1,630,630,630,0.0138251,1,0.0138251,0.0138251,0.0138251,3243,1,3243,3243,3243,11,1,11,11,11,0,1,0,0,0
42,70,597,1,597,597,597,0.00828196,1,0.00828196,0.00828196,0.00828196,1699,1,1699,1699,1699,11,1,11,11,11,0,1,0,0,0
42,70,601,1,601,601,601,0.00875489,1,0.00875489,0.00875489,0.00875489,1761,1,1761,1761,1761,12,1,12,12,12,0,1,0,0,0
42,70,601,1,601,601,601,0.00901594,1,0.00901594,0.00901594,0.00901594,1851,1,1851,1851,1851,11,1,11,11,11,0,1,0,0,0
42,70,603,1,603,603,603,0.00864202,1,0.00864202,0.00864202,0.00864202,1810,1,1810,1810,1810,12,1,12,12,12,0,1,0,0,0
42,70,603,1,603,603,603,0.00939865,1,0.00939865,0.00939865,0.00939865,2051,1,2051,2051,2051,11,1,11,11,11,0,1,0,0,0
42,70,592,1,592,592,592,0.00823142,1,0.00823142,0.00823142,0.00823142,1730,1,1730,1730,1730,11,1,11,11,11,0,1,0,0,0
42,70,611,1,611,611,611,0.00875527,1,0.00875527,0.00875527,0.00875527,1580,1,1580,1580,1580,12,1,12,12,12,0,1,0,0,0
42,70,617,1,617,617,617,0.0108454,1,0.0108454,0.0108454,0.0108454,2091,1,2091,2091,2091,12,1,12,12,12,0,1,0,0,0
42,70,602,1,602,602,602,0.00785148,1,0.00785148,0.00785148,0.00785148,1521,1,1521,1521,1521,12,1,12,12,12,0,1,0,0,0
42,70,616,1,616,616,616,0.0103229,1,0.0103229,0.0103229,0.0103229,2056,1,2056,2056,2056,12,1,12,12,12,0,1,0,0,0
42,70,601,1,601,601,601,0.0079857,1,0.0079857,0.0079857,0.0079857,1407,1,1407,1407,1407,12,1,12,12,12,0,1,0,0,0
42,70,609,1,609,609,609,0.00667242,1,0.00667242,0.00667242,0.00667242,1156,1,1156,1156,1156,13,1,13,13,13,0,1,0,0,0
42,70,596,1,596,596,596,0.00696565,1,0.00696565,0.00696565,0.00696565,1230,1,1230,1230,1230,12,1,12,12,12,0,1,0,0,0
42,70,593,1,593,593,593,0.00753635,1,0.00753635,0.00753635,0.00753635,1586,1,1586,1586,1586,11,1,11,11,11,0,1,0,0,0
42,70,606,1,606,606,606,0.00991927,1,0.00991927,0.00991927,0.00991927,1988,1,1988,1988,1988,11,1,11,11,11,0,1,0,0,0
42,70,608,1,608,608,608,0.00735472,1,0.00735472,0.00735472,0.00735472,1156,1,1156,1156,1156,13,1,13,13,13,0,1,0,0,0
42,70,595,1,595,595,595,0.00701359,1,0.00701359,0.00701359,0.00701359,1212,1,1212,1212,1212,12,1,12,12,12,0,1,0,0,0
42,70,610,1,610,610,610,0.00860939,1,0.00860939,0.00860939,0.00860939,1553,1,1553,1553,1553,12,1,12,12,12,0,1,0,0,0
42,70,600,1,600,600,600,0.00877207,1,0.00877207,0.00877207,0.00877207,1753,1,1753,1753,1753,11,1,11,11,11,0,1,0,0,0
42,70,587,1,587,587,587,0.00742027,1,0.00742027,0.00742027,0.00742027,1572,1,1572,1572,1572,11,1,11,11,11,0,1,0,0,0
42,70,589,1,589,589,589,0.0072545,1,0.0072545,0.0072545,0.0072545,1475,1,1475,1475,1475,11,1,11,11,11,0,1,0,0,0
