n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,calls_total,calls_count,calls_mean,calls_min,calls_max,depth_total,depth_count,depth_mean,depth_min,depth_max,cliques_total,cliques_count,cliques_mean,cliques_min,cliques_max
30,80,338,1,338,338,338,0.00258091,1,0.00258091,0.00258091,0.00258091,548,1,548,548,548,12,1,12,12,12,0,1,0,0,0
30,80,353,1,353,353,353,0.00287524,1,0.00287524,0.00287524,0.00287524,601,1,601,601,601,13,1,13,13,13,0,1,0,0,0
30,80,361,1,361,361,361,0.00362638,1,0.00362638,0.00362638,0.00362638,611,1,611,611,611,14,1,14,14,14,0,1,0,0,0
30,80,329,1,329,329,329,0.00206267,1,0.00206267,0.00206267,0.00206267,401,1,401,401,401,12,1,12,12,12,0,1,0,0,0
30,80,346,1,346,346,346,0.00382017,1,0.00382017,0.00382017,0.00382017,1063,1,1063,1063,1063,11,1,11,11,11,0,1,0,0,0
30,80,357,1,357,357,357,0.00457125,1,0.00457125,0.00457125,0.00457125,1067,1,1067,1067,1067,12,1,12,12,12,0,1,0,0,0
30,80,359,1,359,359,359,0.00347361,1,0.00347361,0.00347361,0.00347361,680,1,680,680,680,13,1,13,13,13,0,1,0,0,0
30,80,355,1,355,355,355,0.00280018,1,0.00280018,0.00280018,0.00280018,527,1,527,527,527,13,1,13,13,13,0,1,0,0,0
30,80,351,1,351,351,351,0.00347636,1,0.00347636,0.00347636,0.00347636,758,1,758,758,758,13,1,13,13,13,0,1,0,0,0
30,80,343,1,343,343,343,0.00220307,1,0.00220307,0.00220307,0.00220307,378,1,378,378,378,13,1,13,13,13,0,1,0,0,0
30,80,334,1,334,334,334,0.0021525,1,0.0021525,0.0021525,0.0021525,455,1,455,455,455,12,1,12,12,12,0,1,0,0,0
30,80,354,1,354,354,354,0.00365101,1,0.00365101,0.00365101,0.00365101,862,1,862,862,862,12,1,12,12,12,0,1,0,0,0
30,80,350,1,350,350,350,0.00274644,1,0.00274644,0.00274644,0.00274644,627,1,627,627,627,12,1,12,12,12,0,1,0,0,0
30,80,342,1,342,342,342,0.00318945,1,0.00318945,0.00318945,0.00318945,879,1,879,879,879,11,1,11,11,11,0,1,0,0,0
30,80,370,1,370,370,370,0.00359334,1,0.00359334,0.00359334,0.00359334,757,1,757,757,757,14,1,14,14,14,0,1,0,0,0
30,80,348,1,348,348,348,0.00229675,1,0.00229675,0.00229675,0.00229675,428,1,428,428,428,13,1,13,13,13,0,1,0,0,0
30,80,340,1,340,340,340,0.00309251,1,0.00309251,0.00309251,0.00309251,783,1,783,783,783,11,1,11,11,11,0,1,0,0,0
30,80,355,1,355,355,355,0.00287426,1,0.00287426,0.00287426,0.00287426,569,1,569,569,569,13,1,13,13,13,0,1,0,0,0
30,80,354,1,354,354,354,0.00231031,1,0.00231031,0.00231031,0.00231031,400,1,400,400,400,14,1,14,14,14,0,1,0,0,0
30,80,343,1,343,343,343,0.00265653,1,0.00265653,0.00265653,0.00265653,600,1,600,600,600,12,1,12,12,12,0,1,0,0,0
30,80,349,1,349,349,349,0.00301831,1,0.00301831,0.00301831,0.00301831,686,1,686,686,686,12,1,12,12,12,0,1,0,0,0
30,80,343,1,343,343,343,0.00187901,1,0.00187901,0.00187901,0.00187901,376,1,376,376,376,13,1,13,13,13,0,1,0,0,0
30,80,341,1,341,341,341,0.00345457,1,0.00345457,0.00345457,0.00345457,876,1,876,876,876,11,1,11,11,11,0,1,0,0,0
30,80,363,1,363,363,363,0.00471246,1,0.00471246,0.00471246,0.00471246,1050,1,1050,1050,1050,13,1,13,13,13,0,1,0,0,0
