n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
21,10,21243,1000,21.243,9,41,0.00562784,1000,5.62784e-06,4.273e-06,3.1166e-05,53541,1000,53.541,44,100,2253,1000,2.253,2,4,2694,1000,2.694,2,4,441,1000,0.441,0,2
21,20,41659,1000,41.659,25,60,0.00663963,1000,6.63963e-06,4.39e-06,2.588e-05,60686,1000,60.686,44,111,2710,1000,2.71,2,4,3219,1000,3.219,2,5,509,1000,0.509,0,2
21,30,63080,1000,63.08,40,85,0.00795994,1000,7.95994e-06,4.44e-06,2.6151e-05,71342,1000,71.342,45,145,3277,1000,3.277,2,5,3975,1000,3.975,3,6,698,1000,0.698,0,3
21,40,83954,1000,83.954,61,108,0.00924076,1000,9.24076e-06,4.658e-06,2.8928e-05,83261,1000,83.261,47,156,3828,1000,3.828,2,6,4637,1000,4.637,3,6,809,1000,0.809,0,3
21,50,104758,1000,104.758,78,125,0.0113309,1000,1.13309e-05,5.419e-06,3.6951e-05,100726,1000,100.726,52,280,4461,1000,4.461,3,8,5451,1000,5.451,4,8,990,1000,0.99,0,4
21,60,125780,1000,125.78,98,147,0.0136125,1000,1.36125e-05,6.297e-06,3.771e-05,126610,1000,126.61,60,279,5273,1000,5.273,3,8,6416,1000,6.416,5,9,1143,1000,1.143,0,4
21,70,147238,1000,147.238,125,169,0.0184517,1000,1.84517e-05,7.312e-06,4.6564e-05,174287,1000,174.287,70,388,6460,1000,6.46,4,10,7720,1000,7.72,6,10,1260,1000,1.26,0,5
21,80,168069,1000,168.069,150,188,0.0271647,1000,2.71647e-05,1.1258e-05,6.0606e-05,263824,1000,263.824,106,623,8134,1000,8.134,5,12,9523,1000,9.523,7,13,1389,1000,1.389,0,5
21,90,189165,1000,189.165,174,202,0.0520381,1000,5.20381e-05,1.912e-05,0.000127315,524860,1000,524.86,186,1072,11388,1000,11.388,7,16,12546,1000,12.546,9,16,1158,1000,1.158,0,6
