n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
14,10,10,1,10,10,10,3.509e-06,1,3.509e-06,3.509e-06,3.509e-06,32,1,32,32,32,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,11,1,11,11,11,3.052e-06,1,3.052e-06,3.052e-06,3.052e-06,31,1,31,31,31,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,4,1,4,4,4,3.124e-06,1,3.124e-06,3.124e-06,3.124e-06,32,1,32,32,32,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,9,1,9,9,9,3.475e-06,1,3.475e-06,3.475e-06,3.475e-06,35,1,35,35,35,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,7,1,7,7,7,4.021e-06,1,4.021e-06,4.021e-06,4.021e-06,39,1,39,39,39,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,5,1,5,5,5,3.339e-06,1,3.339e-06,3.339e-06,3.339e-06,34,1,34,34,34,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,8,1,8,8,8,3.418e-06,1,3.418e-06,3.418e-06,3.418e-06,35,1,35,35,35,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,7,1,7,7,7,3.129e-06,1,3.129e-06,3.129e-06,3.129e-06,32,1,32,32,32,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,5,1,5,5,5,3.489e-06,1,3.489e-06,3.489e-06,3.489e-06,35,1,35,35,35,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,5,1,5,5,5,2.901e-06,1,2.901e-06,2.901e-06,2.901e-06,30,1,30,30,30,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,8,1,8,8,8,5.085e-06,1,5.085e-06,5.085e-06,5.085e-06,47,1,47,47,47,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,10,5,1,5,5,5,5.642e-06,1,5.642e-06,5.642e-06,5.642e-06,52,1,52,52,52,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,10,7,1,7,7,7,3.042e-06,1,3.042e-06,3.042e-06,3.042e-06,31,1,31,31,31,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,14,1,14,14,14,3.066e-06,1,3.066e-06,3.066e-06,3.066e-06,32,1,32,32,32,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,12,1,12,12,12,5.174e-06,1,5.174e-06,5.174e-06,5.174e-06,49,1,49,49,49,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,10,8,1,8,8,8,3.511e-06,1,3.511e-06,3.511e-06,3.511e-06,35,1,35,35,35,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,7,1,7,7,7,3.626e-06,1,3.626e-06,3.626e-06,3.626e-06,36,1,36,36,36,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,11,1,11,11,11,3.046e-06,1,3.046e-06,3.046e-06,3.046e-06,32,1,32,32,32,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,5,1,5,5,5,3.848e-06,1,3.848e-06,3.848e-06,3.848e-06,38,1,38,38,38,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,9,1,9,9,9,4.819e-06,1,4.819e-06,4.819e-06,4.819e-06,46,1,46,46,46,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,10,15,1,15,15,15,3.054e-06,1,3.054e-06,3.054e-06,3.054e-06,32,1,32,32,32,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,15,1,15,15,15,2.853e-06,1,2.853e-06,2.853e-06,2.853e-06,30,1,30,30,30,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,9,1,9,9,9,3.113e-06,1,3.113e-06,3.113e-06,3.113e-06,32,1,32,32,32,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,8,1,8,8,8,3.946e-06,1,3.946e-06,3.946e-06,3.946e-06,39,1,39,39,39,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,6,1,6,6,6,4.444e-06,1,4.444e-06,4.444e-06,4.444e-06,41,1,41,41,41,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,7,1,7,7,7,2.872e-06,1,2.872e-06,2.872e-06,2.872e-06,30,1,30,30,30,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,9,1,9,9,9,2.89e-06,1,2.89e-06,2.89e-06,2.89e-06,30,1,30,30,30,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,3,1,3,3,3,2.865e-06,1,2.865e-06,2.865e-06,2.865e-06,30,1,30,30,30,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,15,1,15,15,15,3.764e-06,1,3.764e-06,3.764e-06,3.764e-06,38,1,38,38,38,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,8,1,8,8,8,3.145e-06,1,3.145e-06,3.145e-06,3.145e-06,32,1,32,32,32,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,14,1,14,14,14,4.098e-06,1,4.098e-06,4.098e-06,4.098e-06,40,1,40,40,40,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,9,1,9,9,9,3.669e-06,1,3.669e-06,3.669e-06,3.669e-06,37,1,37,37,37,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,9,1,9,9,9,3.841e-06,1,3.841e-06,3.841e-06,3.841e-06,38,1,38,38,38,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,8,1,8,8,8,3.255e-06,1,3.255e-06,3.255e-06,3.255e-06,33,1,33,33,33,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,8,1,8,8,8,4.183e-06,1,4.183e-06,4.183e-06,4.183e-06,41,1,41,41,41,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,8,1,8,8,8,3.271e-06,1,3.271e-06,3.271e-06,3.271e-06,33,1,33,33,33,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,7,1,7,7,7,3.814e-06,1,3.814e-06,3.814e-06,3.814e-06,38,1,38,38,38,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,5,1,5,5,5,3.486e-06,1,3.486e-06,3.486e-06,3.486e-06,35,1,35,35,35,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,11,1,11,11,11,3.154e-06,1,3.154e-06,3.154e-06,3.154e-06,32,1,32,32,32,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,14,1,14,14,14,2.9e-06,1,2.9e-06,2.9e-06,2.9e-06,30,1,30,30,30,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,8,1,8,8,8,2.99e-06,1,2.99e-06,2.99e-06,2.99e-06,31,1,31,31,31,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,5,1,5,5,5,3.723e-06,1,3.723e-06,3.723e-06,3.723e-06,37,1,37,37,37,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,7,1,7,7,7,3.585e-06,1,3.585e-06,3.585e-06,3.585e-06,36,1,36,36,36,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,5,1,5,5,5,3.151e-06,1,3.151e-06,3.151e-06,3.151e-06,32,1,32,32,32,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,13,1,13,13,13,2.848e-06,1,2.848e-06,2.848e-06,2.848e-06,30,1,30,30,30,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,12,1,12,12,12,5.333e-06,1,5.333e-06,5.333e-06,5.333e-06,50,1,50,50,50,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,10,6,1,6,6,6,2.879e-06,1,2.879e-06,2.879e-06,2.879e-06,30,1,30,30,30,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,9,1,9,9,9,3.123e-06,1,3.123e-06,3.123e-06,3.123e-06,32,1,32,32,32,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,13,1,13,13,13,3.363e-06,1,3.363e-06,3.363e-06,3.363e-06,34,1,34,34,34,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,13,1,13,13,13,3.076e-06,1,3.076e-06,3.076e-06,3.076e-06,31,1,31,31,31,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,12,1,12,12,12,5.555e-06,1,5.555e-06,5.555e-06,5.555e-06,51,1,51,51,51,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,10,8,1,8,8,8,4.046e-06,1,4.046e-06,4.046e-06,4.046e-06,39,1,39,39,39,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,9,1,9,9,9,5.373e-06,1,5.373e-06,5.373e-06,5.373e-06,47,1,47,47,47,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,10,13,1,13,13,13,3.214e-06,1,3.214e-06,3.214e-06,3.214e-06,33,1,33,33,33,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,5,1,5,5,5,3.22e-06,1,3.22e-06,3.22e-06,3.22e-06,33,1,33,33,33,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,9,1,9,9,9,3.48e-06,1,3.48e-06,3.48e-06,3.48e-06,35,1,35,35,35,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,12,1,12,12,12,4.668e-06,1,4.668e-06,4.668e-06,4.668e-06,44,1,44,44,44,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,10,12,1,12,12,12,2.989e-06,1,2.989e-06,2.989e-06,2.989e-06,31,1,31,31,31,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,7,1,7,7,7,3.941e-06,1,3.941e-06,3.941e-06,3.941e-06,39,1,39,39,39,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,9,1,9,9,9,3.208e-06,1,3.208e-06,3.208e-06,3.208e-06,33,1,33,33,33,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,7,1,7,7,7,3.699e-06,1,3.699e-06,3.699e-06,3.699e-06,37,1,37,37,37,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,8,1,8,8,8,5.201e-06,1,5.201e-06,5.201e-06,5.201e-06,48,1,48,48,48,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,10,10,1,10,10,10,3.208e-06,1,3.208e-06,3.208e-06,3.208e-06,33,1,33,33,33,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,6,1,6,6,6,3.594e-06,1,3.594e-06,3.594e-06,3.594e-06,36,1,36,36,36,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,13,1,13,13,13,3.876e-06,1,3.876e-06,3.876e-06,3.876e-06,39,1,39,39,39,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,8,1,8,8,8,3.926e-06,1,3.926e-06,3.926e-06,3.926e-06,39,1,39,39,39,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,7,1,7,7,7,3.251e-06,1,3.251e-06,3.251e-06,3.251e-06,33,1,33,33,33,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,10,1,10,10,10,3.005e-06,1,3.005e-06,3.005e-06,3.005e-06,31,1,31,31,31,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,6,1,6,6,6,2.975e-06,1,2.975e-06,2.975e-06,2.975e-06,31,1,31,31,31,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,7,1,7,7,7,2.87e-06,1,2.87e-06,2.87e-06,2.87e-06,30,1,30,30,30,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,8,1,8,8,8,3.373e-06,1,3.373e-06,3.373e-06,3.373e-06,34,1,34,34,34,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,4,1,4,4,4,3.259e-06,1,3.259e-06,3.259e-06,3.259e-06,33,1,33,33,33,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,10,1,10,10,10,3.436e-06,1,3.436e-06,3.436e-06,3.436e-06,35,1,35,35,35,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,12,1,12,12,12,3.353e-06,1,3.353e-06,3.353e-06,3.353e-06,34,1,34,34,34,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,8,1,8,8,8,3.663e-06,1,3.663e-06,3.663e-06,3.663e-06,37,1,37,37,37,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,6,1,6,6,6,2.904e-06,1,2.904e-06,2.904e-06,2.904e-06,30,1,30,30,30,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,9,1,9,9,9,3.956e-06,1,3.956e-06,3.956e-06,3.956e-06,39,1,39,39,39,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,13,1,13,13,13,2.88e-06,1,2.88e-06,2.88e-06,2.88e-06,30,1,30,30,30,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,13,1,13,13,13,2.971e-06,1,2.971e-06,2.971e-06,2.971e-06,31,1,31,31,31,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,12,1,12,12,12,3.14e-06,1,3.14e-06,3.14e-06,3.14e-06,32,1,32,32,32,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,7,1,7,7,7,4.073e-06,1,4.073e-06,4.073e-06,4.073e-06,40,1,40,40,40,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,8,1,8,8,8,3.796e-06,1,3.796e-06,3.796e-06,3.796e-06,38,1,38,38,38,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,5,1,5,5,5,3.716e-06,1,3.716e-06,3.716e-06,3.716e-06,37,1,37,37,37,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,5,1,5,5,5,4.098e-06,1,4.098e-06,4.098e-06,4.098e-06,40,1,40,40,40,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,7,1,7,7,7,3.118e-06,1,3.118e-06,3.118e-06,3.118e-06,32,1,32,32,32,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,10,1,10,10,10,5.834e-06,1,5.834e-06,5.834e-06,5.834e-06,53,1,53,53,53,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,10,10,1,10,10,10,3.239e-06,1,3.239e-06,3.239e-06,3.239e-06,33,1,33,33,33,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,6,1,6,6,6,2.839e-06,1,2.839e-06,2.839e-06,2.839e-06,30,1,30,30,30,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,7,1,7,7,7,3.093e-06,1,3.093e-06,3.093e-06,3.093e-06,32,1,32,32,32,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,15,1,15,15,15,3.191e-06,1,3.191e-06,3.191e-06,3.191e-06,33,1,33,33,33,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
14,10,15,1,15,15,15,2.874e-06,1,2.874e-06,2.874e-06,2.874e-06,30,1,30,30,30,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,2,1,2,2,2,4.099e-06,1,4.099e-06,4.099e-06,4.099e-06,40,1,40,40,40,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,9,1,9,9,9,3.098e-06,1,3.098e-06,3.098e-06,3.098e-06,32,1,32,32,32,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,4,1,4,4,4,3.027e-06,1,3.027e-06,3.027e-06,3.027e-06,31,1,31,31,31,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
14,10,11,1,11,11,11,4.049e-06,1,4.049e-06,4.049e-06,4.049e-06,39,1,39,39,39,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
14,10,8,1,8,8,8,3.484e-06,1,3.484e-06,3.484e-06,3.484e-06,35,1,35,35,35,2,1,2,2,2,2,1,2,2,2,0,1,0,0,0
