n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
48,10,112906,1000,112.906,80,148,0.0114312,1000,1.14312e-05,8.269e-06,2.4891e-05,124490,1000,124.49,98,219,2602,1000,2.602,2,4,3148,1000,3.148,3,4,546,1000,0.546,0,2
48,20,226627,1000,226.627,182,273,0.0136397,1000,1.36397e-05,8.545e-06,3.2153e-05,143805,1000,143.805,101,238,3269,1000,3.269,2,5,4155,1000,4.155,3,6,886,1000,0.886,0,3
48,30,339102,1000,339.102,292,387,0.0162943,1000,1.62943e-05,8.869e-06,4.3027e-05,167468,1000,167.468,104,313,3921,1000,3.921,2,6,5128,1000,5.128,4,6,1207,1000,1.207,0,3
48,40,450230,1000,450.23,403,509,0.0200603,1000,2.00603e-05,1.0312e-05,4.5691e-05,201924,1000,201.924,116,357,4685,1000,4.685,3,7,6122,1000,6.122,5,7,1437,1000,1.437,0,4
48,50,563869,1000,563.869,504,615,0.0255201,1000,2.55201e-05,1.2918e-05,5.7233e-05,253773,1000,253.773,139,537,5647,1000,5.647,4,8,7376,1000,7.376,6,9,1729,1000,1.729,0,4
48,60,677708,1000,677.708,631,728,0.0334531,1000,3.34531e-05,1.562e-05,6.5564e-05,333659,1000,333.659,162,650,6880,1000,6.88,4,10,8995,1000,8.995,8,11,2115,1000,2.115,0,5
48,70,789921,1000,789.921,749,830,0.0487131,1000,4.87131e-05,2.004e-05,9.815e-05,491778,1000,491.778,210,1014,8695,1000,8.695,6,13,11246,1000,11.246,9,14,2551,1000,2.551,0,7
48,80,903192,1000,903.192,859,941,0.0801979,1000,8.01979e-05,3.3649e-05,0.000151969,829835,1000,829.835,342,1553,11499,1000,11.499,8,16,14591,1000,14.591,12,17,3092,1000,3.092,0,8
48,90,1014702,1000,1014.7,983,1050,0.18365,1000,0.00018365,7.5351e-05,0.00033721,1963463,1000,1963.46,789,3675,17414,1000,17.414,12,23,20890,1000,20.89,18,25,3476,1000,3.476,0,10
