n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
44,10,94838,1000,94.838,65,123,0.0104016,1000,1.04016e-05,7.678e-06,2.4893e-05,112661,1000,112.661,90,184,2518,1000,2.518,2,4,3134,1000,3.134,3,4,616,1000,0.616,0,2
44,20,188803,1000,188.803,151,226,0.0123404,1000,1.23404e-05,7.777e-06,2.9242e-05,129451,1000,129.451,91,244,3175,1000,3.175,2,5,4076,1000,4.076,3,5,901,1000,0.901,0,3
44,30,283679,1000,283.679,241,335,0.0148653,1000,1.48653e-05,8.602e-06,3.5671e-05,151552,1000,151.552,98,270,3835,1000,3.835,2,6,5009,1000,5.009,4,6,1174,1000,1.174,0,4
44,40,378104,1000,378.104,323,420,0.0185469,1000,1.85469e-05,9.671e-06,3.9545e-05,185593,1000,185.593,107,383,4649,1000,4.649,3,7,6020,1000,6.02,5,8,1371,1000,1.371,0,4
44,50,472733,1000,472.733,430,530,0.0234681,1000,2.34681e-05,1.2242e-05,5.61e-05,232082,1000,232.082,130,474,5586,1000,5.586,4,8,7190,1000,7.19,6,9,1604,1000,1.604,0,4
44,60,568244,1000,568.244,527,630,0.0306764,1000,3.06764e-05,1.4394e-05,5.9011e-05,304367,1000,304.367,149,595,6744,1000,6.744,4,10,8713,1000,8.713,7,11,1969,1000,1.969,0,5
44,70,662123,1000,662.123,613,715,0.0430598,1000,4.30598e-05,1.7585e-05,8.1602e-05,433796,1000,433.796,184,843,8392,1000,8.392,5,12,10826,1000,10.826,9,13,2434,1000,2.434,0,7
44,80,757021,1000,757.021,720,801,0.0720508,1000,7.20508e-05,2.5859e-05,0.000136243,741205,1000,741.205,268,1434,11159,1000,11.159,7,15,14025,1000,14.025,12,17,2866,1000,2.866,0,8
44,90,851388,1000,851.388,822,879,0.159458,1000,0.000159458,6.7232e-05,0.00029323,1698450,1000,1698.45,697,3179,16617,1000,16.617,12,22,19925,1000,19.925,16,24,3308,1000,3.308,0,8
