n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
17,40,51,1,51,51,51,7.441e-06,1,7.441e-06,7.441e-06,7.441e-06,66,1,66,66,66,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
17,40,50,1,50,50,50,5.324e-06,1,5.324e-06,5.324e-06,5.324e-06,53,1,53,53,53,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
17,40,48,1,48,48,48,8.727e-06,1,8.727e-06,8.727e-06,8.727e-06,84,1,84,84,84,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
17,40,59,1,59,59,59,8.21e-06,1,8.21e-06,8.21e-06,8.21e-06,77,1,77,77,77,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
17,40,52,1,52,52,52,4.306e-06,1,4.306e-06,4.306e-06,4.306e-06,43,1,43,43,43,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
17,40,59,1,59,59,59,6.793e-06,1,6.793e-06,6.793e-06,6.793e-06,64,1,64,64,64,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
17,40,55,1,55,55,55,6.115e-06,1,6.115e-06,6.115e-06,6.115e-06,60,1,60,60,60,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
17,40,55,1,55,55,55,5.49e-06,1,5.49e-06,5.49e-06,5.49e-06,55,1,55,55,55,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
17,40,59,1,59,59,59,5.826e-06,1,5.826e-06,5.826e-06,5.826e-06,59,1,59,59,59,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
17,40,57,1,57,57,57,1.0841e-05,1,1.0841e-05,1.0841e-05,1.0841e-05,103,1,103,103,103,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
17,40,55,1,55,55,55,8.768e-06,1,8.768e-06,8.768e-06,8.768e-06,82,1,82,82,82,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
17,40,48,1,48,48,48,5.293e-06,1,5.293e-06,5.293e-06,5.293e-06,52,1,52,52,52,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
