n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
8,70,19,1,19,19,19,3.837e-06,1,3.837e-06,3.837e-06,3.837e-06,33,1,33,33,33,3,1,3,3,3,5,1,5,5,5,2,1,2,2,2
8,70,23,1,23,23,23,8.436e-06,1,8.436e-06,8.436e-06,8.436e-06,77,1,77,77,77,5,1,5,5,5,6,1,6,6,6,1,1,1,1,1
8,70,19,1,19,19,19,4.127e-06,1,4.127e-06,4.127e-06,4.127e-06,35,1,35,35,35,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,70,19,1,19,19,19,5.504e-06,1,5.504e-06,5.504e-06,5.504e-06,48,1,48,48,48,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,70,21,1,21,21,21,4.153e-06,1,4.153e-06,4.153e-06,4.153e-06,35,1,35,35,35,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,70,18,1,18,18,18,4.173e-06,1,4.173e-06,4.173e-06,4.173e-06,35,1,35,35,35,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,70,21,1,21,21,21,7.001e-06,1,7.001e-06,7.001e-06,7.001e-06,61,1,61,61,61,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
8,70,23,1,23,23,23,4.992e-06,1,4.992e-06,4.992e-06,4.992e-06,44,1,44,44,44,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,70,19,1,19,19,19,5.36e-06,1,5.36e-06,5.36e-06,5.36e-06,49,1,49,49,49,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,70,18,1,18,18,18,3.729e-06,1,3.729e-06,3.729e-06,3.729e-06,32,1,32,32,32,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
8,70,19,1,19,19,19,5.162e-06,1,5.162e-06,5.162e-06,5.162e-06,45,1,45,45,45,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,70,19,1,19,19,19,4.237e-06,1,4.237e-06,4.237e-06,4.237e-06,36,1,36,36,36,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,70,20,1,20,20,20,6.714e-06,1,6.714e-06,6.714e-06,6.714e-06,59,1,59,59,59,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
8,70,18,1,18,18,18,3.384e-06,1,3.384e-06,3.384e-06,3.384e-06,30,1,30,30,30,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
8,70,20,1,20,20,20,2.864e-06,1,2.864e-06,2.864e-06,2.864e-06,25,1,25,25,25,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
8,70,15,1,15,15,15,3.454e-06,1,3.454e-06,3.454e-06,3.454e-06,29,1,29,29,29,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
8,70,17,1,17,17,17,5.873e-06,1,5.873e-06,5.873e-06,5.873e-06,25,1,25,25,25,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
8,70,20,1,20,20,20,3.524e-06,1,3.524e-06,3.524e-06,3.524e-06,30,1,30,30,30,3,1,3,3,3,5,1,5,5,5,2,1,2,2,2
8,70,19,1,19,19,19,7.187e-06,1,7.187e-06,7.187e-06,7.187e-06,62,1,62,62,62,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
8,70,20,1,20,20,20,3.064e-06,1,3.064e-06,3.064e-06,3.064e-06,26,1,26,26,26,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
8,70,20,1,20,20,20,5.165e-06,1,5.165e-06,5.165e-06,5.165e-06,45,1,45,45,45,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
8,70,19,1,19,19,19,4.243e-06,1,4.243e-06,4.243e-06,4.243e-06,37,1,37,37,37,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
8,70,25,1,25,25,25,9.803e-06,1,9.803e-06,9.803e-06,9.803e-06,88,1,88,88,88,6,1,6,6,6,6,1,6,6,6,0,1,0,0,0
