n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
47,30,346,1,346,346,346,1.2235e-05,1,1.2235e-05,1.2235e-05,1.2235e-05,138,1,138,138,138,3,1,3,3,3,5,1,5,5,5,2,1,2,2,2
47,30,317,1,317,317,317,1.2677e-05,1,1.2677e-05,1.2677e-05,1.2677e-05,138,1,138,138,138,3,1,3,3,3,5,1,5,5,5,2,1,2,2,2
47,30,309,1,309,309,309,1.1656e-05,1,1.1656e-05,1.1656e-05,1.1656e-05,130,1,130,130,130,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
47,30,318,1,318,318,318,1.2354e-05,1,1.2354e-05,1.2354e-05,1.2354e-05,137,1,137,137,137,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
47,30,317,1,317,317,317,9.555e-06,1,9.555e-06,9.555e-06,9.555e-06,113,1,113,113,113,3,1,3,3,3,5,1,5,5,5,2,1,2,2,2
47,30,327,1,327,327,327,1.1275e-05,1,1.1275e-05,1.1275e-05,1.1275e-05,128,1,128,128,128,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
47,30,322,1,322,322,322,1.803e-05,1,1.803e-05,1.803e-05,1.803e-05,185,1,185,185,185,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
47,30,324,1,324,324,324,1.7004e-05,1,1.7004e-05,1.7004e-05,1.7004e-05,175,1,175,175,175,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
47,30,320,1,320,320,320,1.8991e-05,1,1.8991e-05,1.8991e-05,1.8991e-05,192,1,192,192,192,5,1,5,5,5,5,1,5,5,5,0,1,0,0,0
47,30,339,1,339,339,339,1.7825e-05,1,1.7825e-05,1.7825e-05,1.7825e-05,184,1,184,184,184,4,1,4,4,4,5,1,5,5,5,1,1,1,1,1
