n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
5,10,1004,1000,1.004,0,4,0.00221019,1000,2.21019e-06,1.497e-06,2.0245e-05,13025,1000,13.025,10,24,1659,1000,1.659,1,3,1662,1000,1.662,1,3,3,1000,0.003,0,1
5,20,2011,1000,2.011,0,8,0.00233576,1000,2.33576e-06,1.519e-06,4.4537e-05,14010,1000,14.01,10,26,1946,1000,1.946,1,3,1964,1000,1.964,1,3,18,1000,0.018,0,1
5,30,2958,1000,2.958,0,9,0.00237886,1000,2.37886e-06,1.539e-06,4.639e-06,15075,1000,15.075,10,33,2136,1000,2.136,1,4,2183,1000,2.183,1,4,47,1000,0.047,0,1
5,40,4023,1000,4.023,0,8,0.00250872,1000,2.50872e-06,1.578e-06,4.931e-06,16166,1000,16.166,10,37,2302,1000,2.302,1,4,2410,1000,2.41,1,4,108,1000,0.108,0,2
5,50,5045,1000,5.045,0,10,0.00273052,1000,2.73052e-06,1.626e-06,5.036e-06,17921,1000,17.921,10,37,2543,1000,2.543,1,5,2688,1000,2.688,1,5,145,1000,0.145,0,2
5,60,6023,1000,6.023,1,10,0.00305474,1000,3.05474e-06,1.937e-06,2.1856e-05,20152,1000,20.152,12,37,2800,1000,2.8,2,5,2998,1000,2.998,2,5,198,1000,0.198,0,2
5,70,6991,1000,6.991,2,10,0.00339182,1000,3.39182e-06,1.932e-06,5.047e-06,23440,1000,23.44,12,37,3148,1000,3.148,2,5,3319,1000,3.319,2,5,171,1000,0.171,0,2
5,80,8002,1000,8.002,3,10,0.00388858,1000,3.88858e-06,1.968e-06,2.1314e-05,27276,1000,27.276,12,37,3560,1000,3.56,2,5,3702,1000,3.702,2,5,142,1000,0.142,0,2
5,90,9025,1000,9.025,5,10,0.00449516,1000,4.49516e-06,1.984e-06,2.0361e-05,32306,1000,32.306,12,37,4188,1000,4.188,2,5,4225,1000,4.225,3,5,37,1000,0.037,0,2
