n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
28,80,308,1,308,308,308,2.7173e-05,1,2.7173e-05,2.7173e-05,2.7173e-05,268,1,268,268,268,8,1,8,8,8,11,1,11,11,11,3,1,3,3,3
28,80,310,1,310,310,310,3.4506e-05,1,3.4506e-05,3.4506e-05,3.4506e-05,350,1,350,350,350,9,1,9,9,9,11,1,11,11,11,2,1,2,2,2
28,80,307,1,307,307,307,5.2528e-05,1,5.2528e-05,5.2528e-05,5.2528e-05,539,1,539,539,539,10,1,10,10,10,11,1,11,11,11,1,1,1,1,1
28,80,287,1,287,287,287,3.3808e-05,1,3.3808e-05,3.3808e-05,3.3808e-05,342,1,342,342,342,8,1,8,8,8,10,1,10,10,10,2,1,2,2,2
28,80,299,1,299,299,299,5.2744e-05,1,5.2744e-05,5.2744e-05,5.2744e-05,536,1,536,536,536,11,1,11,11,11,12,1,12,12,12,1,1,1,1,1
28,80,315,1,315,315,315,3.6845e-05,1,3.6845e-05,3.6845e-05,3.6845e-05,380,1,380,380,380,9,1,9,9,9,12,1,12,12,12,3,1,3,3,3
28,80,289,1,289,289,289,3.5124e-05,1,3.5124e-05,3.5124e-05,3.5124e-05,353,1,353,353,353,9,1,9,9,9,12,1,12,12,12,3,1,3,3,3
28,80,323,1,323,323,323,6.1695e-05,1,6.1695e-05,6.1695e-05,6.1695e-05,635,1,635,635,635,11,1,11,11,11,12,1,12,12,12,1,1,1,1,1
28,80,310,1,310,310,310,4.4433e-05,1,4.4433e-05,4.4433e-05,4.4433e-05,455,1,455,455,455,10,1,10,10,10,12,1,12,12,12,2,1,2,2,2
28,80,308,1,308,308,308,4.7551e-05,1,4.7551e-05,4.7551e-05,4.7551e-05,473,1,473,473,473,10,1,10,10,10,12,1,12,12,12,2,1,2,2,2
28,80,293,1,293,293,293,3.7656e-05,1,3.7656e-05,3.7656e-05,3.7656e-05,390,1,390,390,390,9,1,9,9,9,11,1,11,11,11,2,1,2,2,2
28,80,304,1,304,304,304,5.5426e-05,1,5.5426e-05,5.5426e-05,5.5426e-05,572,1,572,572,572,11,1,11,11,11,11,1,11,11,11,0,1,0,0,0
28,80,295,1,295,295,295,3.1394e-05,1,3.1394e-05,3.1394e-05,3.1394e-05,317,1,317,317,317,9,1,9,9,9,10,1,10,10,10,1,1,1,1,1
28,80,312,1,312,312,312,3.8509e-05,1,3.8509e-05,3.8509e-05,3.8509e-05,387,1,387,387,387,10,1,10,10,10,11,1,11,11,11,1,1,1,1,1
28,80,311,1,311,311,311,4.2827e-05,1,4.2827e-05,4.2827e-05,4.2827e-05,438,1,438,438,438,10,1,10,10,10,12,1,12,12,12,2,1,2,2,2
28,80,304,1,304,304,304,4.2078e-05,1,4.2078e-05,4.2078e-05,4.2078e-05,436,1,436,436,436,9,1,9,9,9,11,1,11,11,11,2,1,2,2,2
28,80,296,1,296,296,296,3.061e-05,1,3.061e-05,3.061e-05,3.061e-05,308,1,308,308,308,8,1,8,8,8,10,1,10,10,10,2,1,2,2,2
28,80,309,1,309,309,309,3.8031e-05,1,3.8031e-05,3.8031e-05,3.8031e-05,385,1,385,385,385,9,1,9,9,9,12,1,12,12,12,3,1,3,3,3
28,80,295,1,295,295,295,3.0748e-05,1,3.0748e-05,3.0748e-05,3.0748e-05,310,1,310,310,310,8,1,8,8,8,10,1,10,10,10,2,1,2,2,2
