n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
43,60,545,1,545,545,545,1.5411e-05,1,1.5411e-05,1.5411e-05,1.5411e-05,163,1,163,163,163,5,1,5,5,5,9,1,9,9,9,4,1,4,4,4
43,60,558,1,558,558,558,2.5942e-05,1,2.5942e-05,2.5942e-05,2.5942e-05,264,1,264,264,264,7,1,7,7,7,10,1,10,10,10,3,1,3,3,3
43,60,558,1,558,558,558,2.7777e-05,1,2.7777e-05,2.7777e-05,2.7777e-05,284,1,284,284,284,7,1,7,7,7,9,1,9,9,9,2,1,2,2,2
43,60,530,1,530,530,530,2.7631e-05,1,2.7631e-05,2.7631e-05,2.7631e-05,278,1,278,278,278,6,1,6,6,6,8,1,8,8,8,2,1,2,2,2
43,60,529,1,529,529,529,2.8865e-05,1,2.8865e-05,2.8865e-05,2.8865e-05,290,1,290,290,290,7,1,7,7,7,8,1,8,8,8,1,1,1,1,1
43,60,552,1,552,552,552,2.8088e-05,1,2.8088e-05,2.8088e-05,2.8088e-05,288,1,288,288,288,6,1,6,6,6,8,1,8,8,8,2,1,2,2,2
43,60,531,1,531,531,531,3.2735e-05,1,3.2735e-05,3.2735e-05,3.2735e-05,327,1,327,327,327,7,1,7,7,7,8,1,8,8,8,1,1,1,1,1
43,60,552,1,552,552,552,3.6313e-05,1,3.6313e-05,3.6313e-05,3.6313e-05,362,1,362,362,362,7,1,7,7,7,9,1,9,9,9,2,1,2,2,2
43,60,519,1,519,519,519,2.2246e-05,1,2.2246e-05,2.2246e-05,2.2246e-05,229,1,229,229,229,7,1,7,7,7,8,1,8,8,8,1,1,1,1,1
43,60,541,1,541,541,541,2.9645e-05,1,2.9645e-05,2.9645e-05,2.9645e-05,295,1,295,295,295,7,1,7,7,7,9,1,9,9,9,2,1,2,2,2
43,60,542,1,542,542,542,2.9677e-05,1,2.9677e-05,2.9677e-05,2.9677e-05,300,1,300,300,300,7,1,7,7,7,8,1,8,8,8,1,1,1,1,1
43,60,559,1,559,559,559,2.9153e-05,1,2.9153e-05,2.9153e-05,2.9153e-05,299,1,299,299,299,8,1,8,8,8,9,1,9,9,9,1,1,1,1,1
43,60,518,1,518,518,518,1.5409e-05,1,1.5409e-05,1.5409e-05,1.5409e-05,166,1,166,166,166,5,1,5,5,5,8,1,8,8,8,3,1,3,3,3
43,60,534,1,534,534,534,3.0453e-05,1,3.0453e-05,3.0453e-05,3.0453e-05,309,1,309,309,309,7,1,7,7,7,8,1,8,8,8,1,1,1,1,1
43,60,526,1,526,526,526,4.4583e-05,1,4.4583e-05,4.4583e-05,4.4583e-05,435,1,435,435,435,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
43,60,532,1,532,532,532,2.2854e-05,1,2.2854e-05,2.2854e-05,2.2854e-05,235,1,235,235,235,6,1,6,6,6,8,1,8,8,8,2,1,2,2,2
43,60,557,1,557,557,557,3.0356e-05,1,3.0356e-05,3.0356e-05,3.0356e-05,305,1,305,305,305,7,1,7,7,7,9,1,9,9,9,2,1,2,2,2
43,60,551,1,551,551,551,3.3297e-05,1,3.3297e-05,3.3297e-05,3.3297e-05,341,1,341,341,341,7,1,7,7,7,8,1,8,8,8,1,1,1,1,1
43,60,528,1,528,528,528,1.9093e-05,1,1.9093e-05,1.9093e-05,1.9093e-05,204,1,204,204,204,6,1,6,6,6,9,1,9,9,9,3,1,3,3,3
43,60,534,1,534,534,534,1.7082e-05,1,1.7082e-05,1.7082e-05,1.7082e-05,184,1,184,184,184,5,1,5,5,5,9,1,9,9,9,4,1,4,4,4
43,60,536,1,536,536,536,3.7001e-05,1,3.7001e-05,3.7001e-05,3.7001e-05,372,1,372,372,372,8,1,8,8,8,9,1,9,9,9,1,1,1,1,1
43,60,527,1,527,527,527,2.0297e-05,1,2.0297e-05,2.0297e-05,2.0297e-05,212,1,212,212,212,5,1,5,5,5,8,1,8,8,8,3,1,3,3,3
43,60,555,1,555,555,555,3.8568e-05,1,3.8568e-05,3.8568e-05,3.8568e-05,392,1,392,392,392,8,1,8,8,8,9,1,9,9,9,1,1,1,1,1
43,60,537,1,537,537,537,3.0302e-05,1,3.0302e-05,3.0302e-05,3.0302e-05,307,1,307,307,307,8,1,8,8,8,9,1,9,9,9,1,1,1,1,1
43,60,556,1,556,556,556,3.288e-05,1,3.288e-05,3.288e-05,3.288e-05,326,1,326,326,326,8,1,8,8,8,9,1,9,9,9,1,1,1,1,1
43,60,522,1,522,522,522,4.6635e-05,1,4.6635e-05,4.6635e-05,4.6635e-05,469,1,469,469,469,8,1,8,8,8,8,1,8,8,8,0,1,0,0,0
43,60,527,1,527,527,527,1.6775e-05,1,1.6775e-05,1.6775e-05,1.6775e-05,178,1,178,178,178,5,1,5,5,5,8,1,8,8,8,3,1,3,3,3
43,60,537,1,537,537,537,3.027e-05,1,3.027e-05,3.027e-05,3.027e-05,315,1,315,315,315,7,1,7,7,7,9,1,9,9,9,2,1,2,2,2
43,60,516,1,516,516,516,2.1689e-05,1,2.1689e-05,2.1689e-05,2.1689e-05,221,1,221,221,221,5,1,5,5,5,9,1,9,9,9,4,1,4,4,4
43,60,540,1,540,540,540,2.958e-05,1,2.958e-05,2.958e-05,2.958e-05,303,1,303,303,303,7,1,7,7,7,9,1,9,9,9,2,1,2,2,2
43,60,541,1,541,541,541,2.2632e-05,1,2.2632e-05,2.2632e-05,2.2632e-05,236,1,236,236,236,7,1,7,7,7,9,1,9,9,9,2,1,2,2,2
43,60,537,1,537,537,537,4.1198e-05,1,4.1198e-05,4.1198e-05,4.1198e-05,422,1,422,422,422,8,1,8,8,8,9,1,9,9,9,1,1,1,1,1
43,60,562,1,562,562,562,2.4517e-05,1,2.4517e-05,2.4517e-05,2.4517e-05,254,1,254,254,254,6,1,6,6,6,8,1,8,8,8,2,1,2,2,2
43,60,555,1,555,555,555,3.1463e-05,1,3.1463e-05,3.1463e-05,3.1463e-05,324,1,324,324,324,7,1,7,7,7,9,1,9,9,9,2,1,2,2,2
43,60,565,1,565,565,565,5.1532e-05,1,5.1532e-05,5.1532e-05,5.1532e-05,521,1,521,521,521,8,1,8,8,8,9,1,9,9,9,1,1,1,1,1
43,60,539,1,539,539,539,2.2187e-05,1,2.2187e-05,2.2187e-05,2.2187e-05,236,1,236,236,236,5,1,5,5,5,8,1,8,8,8,3,1,3,3,3
43,60,545,1,545,545,545,3.7968e-05,1,3.7968e-05,3.7968e-05,3.7968e-05,377,1,377,377,377,7,1,7,7,7,8,1,8,8,8,1,1,1,1,1
43,60,546,1,546,546,546,2.6736e-05,1,2.6736e-05,2.6736e-05,2.6736e-05,274,1,274,274,274,6,1,6,6,6,9,1,9,9,9,3,1,3,3,3
43,60,574,1,574,574,574,2.1361e-05,1,2.1361e-05,2.1361e-05,2.1361e-05,224,1,224,224,224,6,1,6,6,6,9,1,9,9,9,3,1,3,3,3
43,60,551,1,551,551,551,2.8353e-05,1,2.8353e-05,2.8353e-05,2.8353e-05,292,1,292,292,292,7,1,7,7,7,9,1,9,9,9,2,1,2,2,2
43,60,551,1,551,551,551,3.2859e-05,1,3.2859e-05,3.2859e-05,3.2859e-05,327,1,327,327,327,7,1,7,7,7,8,1,8,8,8,1,1,1,1,1
43,60,533,1,533,533,533,3.7434e-05,1,3.7434e-05,3.7434e-05,3.7434e-05,378,1,378,378,378,8,1,8,8,8,9,1,9,9,9,1,1,1,1,1
43,60,534,1,534,534,534,4.2261e-05,1,4.2261e-05,4.2261e-05,4.2261e-05,418,1,418,418,418,8,1,8,8,8,9,1,9,9,9,1,1,1,1,1
43,60,557,1,557,557,557,3.8081e-05,1,3.8081e-05,3.8081e-05,3.8081e-05,380,1,380,380,380,8,1,8,8,8,9,1,9,9,9,1,1,1,1,1
43,60,566,1,566,566,566,3.4218e-05,1,3.4218e-05,3.4218e-05,3.4218e-05,341,1,341,341,341,8,1,8,8,8,9,1,9,9,9,1,1,1,1,1
43,60,545,1,545,545,545,3.1826e-05,1,3.1826e-05,3.1826e-05,3.1826e-05,324,1,324,324,324,7,1,7,7,7,8,1,8,8,8,1,1,1,1,1
43,60,532,1,532,532,532,2.4415e-05,1,2.4415e-05,2.4415e-05,2.4415e-05,244,1,244,244,244,6,1,6,6,6,9,1,9,9,9,3,1,3,3,3
43,60,572,1,572,572,572,5.2156e-05,1,5.2156e-05,5.2156e-05,5.2156e-05,518,1,518,518,518,9,1,9,9,9,10,1,10,10,10,1,1,1,1,1
43,60,534,1,534,534,534,2.8974e-05,1,2.8974e-05,2.8974e-05,2.8974e-05,292,1,292,292,292,6,1,6,6,6,8,1,8,8,8,2,1,2,2,2
43,60,553,1,553,553,553,2.8821e-05,1,2.8821e-05,2.8821e-05,2.8821e-05,287,1,287,287,287,7,1,7,7,7,9,1,9,9,9,2,1,2,2,2
43,60,535,1,535,535,535,2.6182e-05,1,2.6182e-05,2.6182e-05,2.6182e-05,263,1,263,263,263,6,1,6,6,6,8,1,8,8,8,2,1,2,2,2
43,60,553,1,553,553,553,3.0709e-05,1,3.0709e-05,3.0709e-05,3.0709e-05,309,1,309,309,309,7,1,7,7,7,10,1,10,10,10,3,1,3,3,3
43,60,543,1,543,543,543,2.8552e-05,1,2.8552e-05,2.8552e-05,2.8552e-05,266,1,266,266,266,6,1,6,6,6,9,1,9,9,9,3,1,3,3,3
43,60,560,1,560,560,560,3.1751e-05,1,3.1751e-05,3.1751e-05,3.1751e-05,317,1,317,317,317,7,1,7,7,7,9,1,9,9,9,2,1,2,2,2
43,60,554,1,554,554,554,2.1702e-05,1,2.1702e-05,2.1702e-05,2.1702e-05,229,1,229,229,229,6,1,6,6,6,9,1,9,9,9,3,1,3,3,3
43,60,539,1,539,539,539,2.6323e-05,1,2.6323e-05,2.6323e-05,2.6323e-05,271,1,271,271,271,6,1,6,6,6,9,1,9,9,9,3,1,3,3,3
43,60,541,1,541,541,541,2.4596e-05,1,2.4596e-05,2.4596e-05,2.4596e-05,252,1,252,252,252,6,1,6,6,6,9,1,9,9,9,3,1,3,3,3
43,60,541,1,541,541,541,1.6642e-05,1,1.6642e-05,1.6642e-05,1.6642e-05,175,1,175,175,175,5,1,5,5,5,8,1,8,8,8,3,1,3,3,3
43,60,527,1,527,527,527,2.674e-05,1,2.674e-05,2.674e-05,2.674e-05,271,1,271,271,271,6,1,6,6,6,8,1,8,8,8,2,1,2,2,2
43,60,544,1,544,544,544,3.177e-05,1,3.177e-05,3.177e-05,3.177e-05,328,1,328,328,328,7,1,7,7,7,9,1,9,9,9,2,1,2,2,2
