n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
40,10,91,1,91,91,91,1.2668e-05,1,1.2668e-05,1.2668e-05,1.2668e-05,128,1,128,128,128,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
40,10,79,1,79,79,79,7.5e-06,1,7.5e-06,7.5e-06,7.5e-06,89,1,89,89,89,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,62,1,62,62,62,9.302e-06,1,9.302e-06,9.302e-06,9.302e-06,104,1,104,104,104,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,85,1,85,85,85,6.875e-06,1,6.875e-06,6.875e-06,6.875e-06,85,1,85,85,85,2,1,2,2,2,4,1,4,4,4,2,1,2,2,2
40,10,85,1,85,85,85,1.2564e-05,1,1.2564e-05,1.2564e-05,1.2564e-05,133,1,133,133,133,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,79,1,79,79,79,8.311e-06,1,8.311e-06,8.311e-06,8.311e-06,95,1,95,95,95,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,77,1,77,77,77,7.378e-06,1,7.378e-06,7.378e-06,7.378e-06,89,1,89,89,89,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,84,1,84,84,84,1.0845e-05,1,1.0845e-05,1.0845e-05,1.0845e-05,117,1,117,117,117,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,82,1,82,82,82,1.099e-05,1,1.099e-05,1.099e-05,1.099e-05,119,1,119,119,119,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,87,1,87,87,87,9.762e-06,1,9.762e-06,9.762e-06,9.762e-06,108,1,108,108,108,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,118,1,118,118,118,1.7047e-05,1,1.7047e-05,1.7047e-05,1.7047e-05,171,1,171,171,171,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
40,10,86,1,86,86,86,6.921e-06,1,6.921e-06,6.921e-06,6.921e-06,85,1,85,85,85,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,66,1,66,66,66,7.104e-06,1,7.104e-06,7.104e-06,7.104e-06,86,1,86,86,86,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,75,1,75,75,75,7.086e-06,1,7.086e-06,7.086e-06,7.086e-06,86,1,86,86,86,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,79,1,79,79,79,9.442e-06,1,9.442e-06,9.442e-06,9.442e-06,106,1,106,106,106,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
40,10,74,1,74,74,74,1.0194e-05,1,1.0194e-05,1.0194e-05,1.0194e-05,112,1,112,112,112,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,84,1,84,84,84,6.922e-06,1,6.922e-06,6.922e-06,6.922e-06,85,1,85,85,85,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,75,1,75,75,75,1.555e-05,1,1.555e-05,1.555e-05,1.555e-05,156,1,156,156,156,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
40,10,82,1,82,82,82,1.0267e-05,1,1.0267e-05,1.0267e-05,1.0267e-05,112,1,112,112,112,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,78,1,78,78,78,7.715e-06,1,7.715e-06,7.715e-06,7.715e-06,92,1,92,92,92,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,86,1,86,86,86,6.879e-06,1,6.879e-06,6.879e-06,6.879e-06,84,1,84,84,84,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,77,1,77,77,77,1.3427e-05,1,1.3427e-05,1.3427e-05,1.3427e-05,139,1,139,139,139,3,1,3,3,3,4,1,4,4,4,1,1,1,1,1
40,10,62,1,62,62,62,6.937e-06,1,6.937e-06,6.937e-06,6.937e-06,85,1,85,85,85,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,69,1,69,69,69,7.8e-06,1,7.8e-06,7.8e-06,7.8e-06,93,1,93,93,93,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,79,1,79,79,79,1.3164e-05,1,1.3164e-05,1.3164e-05,1.3164e-05,137,1,137,137,137,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,73,1,73,73,73,6.808e-06,1,6.808e-06,6.808e-06,6.808e-06,84,1,84,84,84,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,66,1,66,66,66,1.0406e-05,1,1.0406e-05,1.0406e-05,1.0406e-05,114,1,114,114,114,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,82,1,82,82,82,7.932e-06,1,7.932e-06,7.932e-06,7.932e-06,94,1,94,94,94,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,77,1,77,77,77,7.341e-06,1,7.341e-06,7.341e-06,7.341e-06,88,1,88,88,88,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,83,1,83,83,83,7.952e-06,1,7.952e-06,7.952e-06,7.952e-06,93,1,93,93,93,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,75,1,75,75,75,6.831e-06,1,6.831e-06,6.831e-06,6.831e-06,84,1,84,84,84,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,68,1,68,68,68,7.368e-06,1,7.368e-06,7.368e-06,7.368e-06,89,1,89,89,89,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,77,1,77,77,77,1.0981e-05,1,1.0981e-05,1.0981e-05,1.0981e-05,117,1,117,117,117,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,63,1,63,63,63,9.93e-06,1,9.93e-06,9.93e-06,9.93e-06,110,1,110,110,110,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,72,1,72,72,72,6.845e-06,1,6.845e-06,6.845e-06,6.845e-06,85,1,85,85,85,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,79,1,79,79,79,7.617e-06,1,7.617e-06,7.617e-06,7.617e-06,91,1,91,91,91,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,63,1,63,63,63,7.033e-06,1,7.033e-06,7.033e-06,7.033e-06,86,1,86,86,86,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,75,1,75,75,75,7.145e-06,1,7.145e-06,7.145e-06,7.145e-06,87,1,87,87,87,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,88,1,88,88,88,6.737e-06,1,6.737e-06,6.737e-06,6.737e-06,84,1,84,84,84,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,74,1,74,74,74,1.0455e-05,1,1.0455e-05,1.0455e-05,1.0455e-05,114,1,114,114,114,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,77,1,77,77,77,9.631e-06,1,9.631e-06,9.631e-06,9.631e-06,108,1,108,108,108,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,88,1,88,88,88,8.763e-06,1,8.763e-06,8.763e-06,8.763e-06,99,1,99,99,99,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,84,1,84,84,84,8.277e-06,1,8.277e-06,8.277e-06,8.277e-06,98,1,98,98,98,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,75,1,75,75,75,7.513e-06,1,7.513e-06,7.513e-06,7.513e-06,91,1,91,91,91,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,56,1,56,56,56,1.0472e-05,1,1.0472e-05,1.0472e-05,1.0472e-05,114,1,114,114,114,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,64,1,64,64,64,8.175e-06,1,8.175e-06,8.175e-06,8.175e-06,95,1,95,95,95,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,67,1,67,67,67,7.121e-06,1,7.121e-06,7.121e-06,7.121e-06,86,1,86,86,86,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,93,1,93,93,93,6.912e-06,1,6.912e-06,6.912e-06,6.912e-06,85,1,85,85,85,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,76,1,76,76,76,1.2178e-05,1,1.2178e-05,1.2178e-05,1.2178e-05,128,1,128,128,128,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,81,1,81,81,81,6.743e-06,1,6.743e-06,6.743e-06,6.743e-06,84,1,84,84,84,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,81,1,81,81,81,7.05e-06,1,7.05e-06,7.05e-06,7.05e-06,87,1,87,87,87,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,55,1,55,55,55,6.891e-06,1,6.891e-06,6.891e-06,6.891e-06,85,1,85,85,85,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,76,1,76,76,76,9.498e-06,1,9.498e-06,9.498e-06,9.498e-06,105,1,105,105,105,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,75,1,75,75,75,7.15e-06,1,7.15e-06,7.15e-06,7.15e-06,86,1,86,86,86,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,76,1,76,76,76,1.2008e-05,1,1.2008e-05,1.2008e-05,1.2008e-05,128,1,128,128,128,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,80,1,80,80,80,1.0242e-05,1,1.0242e-05,1.0242e-05,1.0242e-05,112,1,112,112,112,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,79,1,79,79,79,7.641e-06,1,7.641e-06,7.641e-06,7.641e-06,92,1,92,92,92,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,90,1,90,90,90,7.025e-06,1,7.025e-06,7.025e-06,7.025e-06,86,1,86,86,86,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,93,1,93,93,93,6.876e-06,1,6.876e-06,6.876e-06,6.876e-06,85,1,85,85,85,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,79,1,79,79,79,7.269e-06,1,7.269e-06,7.269e-06,7.269e-06,88,1,88,88,88,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,74,1,74,74,74,7.853e-06,1,7.853e-06,7.853e-06,7.853e-06,94,1,94,94,94,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,70,1,70,70,70,1.5133e-05,1,1.5133e-05,1.5133e-05,1.5133e-05,150,1,150,150,150,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
40,10,69,1,69,69,69,6.74e-06,1,6.74e-06,6.74e-06,6.74e-06,83,1,83,83,83,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,78,1,78,78,78,1.0715e-05,1,1.0715e-05,1.0715e-05,1.0715e-05,116,1,116,116,116,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,74,1,74,74,74,8.401e-06,1,8.401e-06,8.401e-06,8.401e-06,98,1,98,98,98,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,79,1,79,79,79,1.0496e-05,1,1.0496e-05,1.0496e-05,1.0496e-05,115,1,115,115,115,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,75,1,75,75,75,8.356e-06,1,8.356e-06,8.356e-06,8.356e-06,98,1,98,98,98,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,88,1,88,88,88,7.103e-06,1,7.103e-06,7.103e-06,7.103e-06,87,1,87,87,87,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,76,1,76,76,76,1.3584e-05,1,1.3584e-05,1.3584e-05,1.3584e-05,141,1,141,141,141,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,82,1,82,82,82,8.118e-06,1,8.118e-06,8.118e-06,8.118e-06,94,1,94,94,94,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,83,1,83,83,83,1.197e-05,1,1.197e-05,1.197e-05,1.197e-05,126,1,126,126,126,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,69,1,69,69,69,1.24e-05,1,1.24e-05,1.24e-05,1.24e-05,130,1,130,130,130,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,69,1,69,69,69,7.856e-06,1,7.856e-06,7.856e-06,7.856e-06,94,1,94,94,94,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,83,1,83,83,83,7.315e-06,1,7.315e-06,7.315e-06,7.315e-06,88,1,88,88,88,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,89,1,89,89,89,1.5668e-05,1,1.5668e-05,1.5668e-05,1.5668e-05,156,1,156,156,156,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
40,10,82,1,82,82,82,7.652e-06,1,7.652e-06,7.652e-06,7.652e-06,92,1,92,92,92,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,80,1,80,80,80,7.157e-06,1,7.157e-06,7.157e-06,7.157e-06,87,1,87,87,87,2,1,2,2,2,4,1,4,4,4,2,1,2,2,2
40,10,81,1,81,81,81,7.907e-06,1,7.907e-06,7.907e-06,7.907e-06,93,1,93,93,93,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,76,1,76,76,76,1.2013e-05,1,1.2013e-05,1.2013e-05,1.2013e-05,126,1,126,126,126,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,73,1,73,73,73,1.0762e-05,1,1.0762e-05,1.0762e-05,1.0762e-05,116,1,116,116,116,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,76,1,76,76,76,9.401e-06,1,9.401e-06,9.401e-06,9.401e-06,106,1,106,106,106,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,93,1,93,93,93,7.454e-06,1,7.454e-06,7.454e-06,7.454e-06,91,1,91,91,91,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,75,1,75,75,75,9.608e-06,1,9.608e-06,9.608e-06,9.608e-06,107,1,107,107,107,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,85,1,85,85,85,9.215e-06,1,9.215e-06,9.215e-06,9.215e-06,104,1,104,104,104,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,75,1,75,75,75,8.279e-06,1,8.279e-06,8.279e-06,8.279e-06,95,1,95,95,95,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,85,1,85,85,85,1.1275e-05,1,1.1275e-05,1.1275e-05,1.1275e-05,121,1,121,121,121,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,73,1,73,73,73,1.6693e-05,1,1.6693e-05,1.6693e-05,1.6693e-05,167,1,167,167,167,4,1,4,4,4,4,1,4,4,4,0,1,0,0,0
40,10,67,1,67,67,67,1.1919e-05,1,1.1919e-05,1.1919e-05,1.1919e-05,125,1,125,125,125,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,76,1,76,76,76,6.813e-06,1,6.813e-06,6.813e-06,6.813e-06,84,1,84,84,84,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,84,1,84,84,84,8.948e-06,1,8.948e-06,8.948e-06,8.948e-06,101,1,101,101,101,3,1,3,3,3,3,1,3,3,3,0,1,0,0,0
40,10,69,1,69,69,69,7.766e-06,1,7.766e-06,7.766e-06,7.766e-06,93,1,93,93,93,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
40,10,85,1,85,85,85,7.071e-06,1,7.071e-06,7.071e-06,7.071e-06,86,1,86,86,86,2,1,2,2,2,3,1,3,3,3,1,1,1,1,1
