n,p,m_total,m_count,m_mean,m_min,m_max,time_total,time_count,time_mean,time_min,time_max,steps_total,steps_count,steps_mean,steps_min,steps_max,found_total,found_count,found_mean,found_min,found_max,actual_total,actual_count,actual_mean,actual_min,actual_max,differ_total,differ_count,differ_mean,differ_min,differ_max
45,50,487,1,487,487,487,3.7368e-05,1,3.7368e-05,3.7368e-05,3.7368e-05,364,1,364,364,364,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
45,50,494,1,494,494,494,1.6832e-05,1,1.6832e-05,1.6832e-05,1.6832e-05,175,1,175,175,175,5,1,5,5,5,8,1,8,8,8,3,1,3,3,3
45,50,546,1,546,546,546,2.4333e-05,1,2.4333e-05,2.4333e-05,2.4333e-05,247,1,247,247,247,6,1,6,6,6,8,1,8,8,8,2,1,2,2,2
45,50,492,1,492,492,492,2.4924e-05,1,2.4924e-05,2.4924e-05,2.4924e-05,252,1,252,252,252,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
45,50,500,1,500,500,500,2.3748e-05,1,2.3748e-05,2.3748e-05,2.3748e-05,238,1,238,238,238,6,1,6,6,6,8,1,8,8,8,2,1,2,2,2
45,50,502,1,502,502,502,2.3652e-05,1,2.3652e-05,2.3652e-05,2.3652e-05,240,1,240,240,240,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
45,50,492,1,492,492,492,2.6227e-05,1,2.6227e-05,2.6227e-05,2.6227e-05,261,1,261,261,261,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
45,50,497,1,497,497,497,2.3855e-05,1,2.3855e-05,2.3855e-05,2.3855e-05,242,1,242,242,242,6,1,6,6,6,8,1,8,8,8,2,1,2,2,2
45,50,487,1,487,487,487,2.656e-05,1,2.656e-05,2.656e-05,2.656e-05,269,1,269,269,269,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
45,50,488,1,488,488,488,1.8098e-05,1,1.8098e-05,1.8098e-05,1.8098e-05,191,1,191,191,191,5,1,5,5,5,7,1,7,7,7,2,1,2,2,2
45,50,474,1,474,474,474,2.0005e-05,1,2.0005e-05,2.0005e-05,2.0005e-05,209,1,209,209,209,5,1,5,5,5,7,1,7,7,7,2,1,2,2,2
45,50,488,1,488,488,488,2.2064e-05,1,2.2064e-05,2.2064e-05,2.2064e-05,226,1,226,226,226,5,1,5,5,5,7,1,7,7,7,2,1,2,2,2
45,50,492,1,492,492,492,2.4444e-05,1,2.4444e-05,2.4444e-05,2.4444e-05,248,1,248,248,248,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
45,50,503,1,503,503,503,1.879e-05,1,1.879e-05,1.879e-05,1.879e-05,200,1,200,200,200,5,1,5,5,5,8,1,8,8,8,3,1,3,3,3
45,50,498,1,498,498,498,2.9869e-05,1,2.9869e-05,2.9869e-05,2.9869e-05,297,1,297,297,297,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
45,50,508,1,508,508,508,2.6522e-05,1,2.6522e-05,2.6522e-05,2.6522e-05,275,1,275,275,275,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
45,50,494,1,494,494,494,2.1782e-05,1,2.1782e-05,2.1782e-05,2.1782e-05,221,1,221,221,221,5,1,5,5,5,7,1,7,7,7,2,1,2,2,2
45,50,482,1,482,482,482,3.0342e-05,1,3.0342e-05,3.0342e-05,3.0342e-05,301,1,301,301,301,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
45,50,473,1,473,473,473,1.4293e-05,1,1.4293e-05,1.4293e-05,1.4293e-05,159,1,159,159,159,4,1,4,4,4,7,1,7,7,7,3,1,3,3,3
45,50,510,1,510,510,510,3.1628e-05,1,3.1628e-05,3.1628e-05,3.1628e-05,312,1,312,312,312,7,1,7,7,7,7,1,7,7,7,0,1,0,0,0
45,50,529,1,529,529,529,3.145e-05,1,3.145e-05,3.145e-05,3.145e-05,310,1,310,310,310,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
45,50,482,1,482,482,482,1.5836e-05,1,1.5836e-05,1.5836e-05,1.5836e-05,174,1,174,174,174,4,1,4,4,4,7,1,7,7,7,3,1,3,3,3
45,50,496,1,496,496,496,2.6449e-05,1,2.6449e-05,2.6449e-05,2.6449e-05,268,1,268,268,268,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
45,50,478,1,478,478,478,2.3854e-05,1,2.3854e-05,2.3854e-05,2.3854e-05,238,1,238,238,238,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
45,50,492,1,492,492,492,3.2026e-05,1,3.2026e-05,3.2026e-05,3.2026e-05,328,1,328,328,328,6,1,6,6,6,8,1,8,8,8,2,1,2,2,2
45,50,480,1,480,480,480,2.8256e-05,1,2.8256e-05,2.8256e-05,2.8256e-05,287,1,287,287,287,6,1,6,6,6,8,1,8,8,8,2,1,2,2,2
45,50,494,1,494,494,494,1.5426e-05,1,1.5426e-05,1.5426e-05,1.5426e-05,171,1,171,171,171,4,1,4,4,4,7,1,7,7,7,3,1,3,3,3
45,50,485,1,485,485,485,2.3787e-05,1,2.3787e-05,2.3787e-05,2.3787e-05,237,1,237,237,237,6,1,6,6,6,7,1,7,7,7,1,1,1,1,1
45,50,488,1,488,488,488,1.9613e-05,1,1.9613e-05,1.9613e-05,1.9613e-05,198,1,198,198,198,5,1,5,5,5,7,1,7,7,7,2,1,2,2,2
45,50,508,1,508,508,508,3.1528e-05,1,3.1528e-05,3.1528e-05,3.1528e-05,310,1,310,310,310,7,1,7,7,7,8,1,8,8,8,1,1,1,1,1
