n,p,m_total,m_count,m_mean,m_min,m_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max,isteps_total,isteps_count,isteps_mean,isteps_min,isteps_max,inumber_total,inumber_count,inumber_mean,inumber_min,inumber_max
20,80,157,1,157,157,157,272,1,272,272,272,9,1,9,9,9,406,1,406,406,406,9,1,9,9,9
20,80,151,1,151,151,151,283,1,283,283,283,11,1,11,11,11,500,1,500,500,500,11,1,11,11,11
20,80,149,1,149,149,149,275,1,275,275,275,9,1,9,9,9,418,1,418,418,418,9,1,9,9,9
20,80,151,1,151,151,151,283,1,283,283,283,11,1,11,11,11,496,1,496,496,496,11,1,11,11,11
20,80,150,1,150,150,150,257,1,257,257,257,8,1,8,8,8,361,1,361,361,361,8,1,8,8,8
20,80,154,1,154,154,154,282,1,282,282,282,11,1,11,11,11,531,1,531,531,531,11,1,11,11,11
20,80,157,1,157,157,157,271,1,271,271,271,10,1,10,10,10,448,1,448,448,448,10,1,10,10,10
20,80,160,1,160,160,160,295,1,295,295,295,11,1,11,11,11,518,1,518,518,518,11,1,11,11,11
20,80,151,1,151,151,151,281,1,281,281,281,11,1,11,11,11,517,1,517,517,517,11,1,11,11,11
20,80,154,1,154,154,154,281,1,281,281,281,11,1,11,11,11,518,1,518,518,518,11,1,11,11,11
20,80,159,1,159,159,159,285,1,285,285,285,10,1,10,10,10,467,1,467,467,467,10,1,10,10,10
20,80,151,1,151,151,151,286,1,286,286,286,10,1,10,10,10,454,1,454,454,454,10,1,10,10,10
20,80,160,1,160,160,160,292,1,292,292,292,12,1,12,12,12,566,1,566,566,566,12,1,12,12,12
20,80,148,1,148,148,148,286,1,286,286,286,10,1,10,10,10,477,1,477,477,477,10,1,10,10,10
20,80,153,1,153,153,153,284,1,284,284,284,11,1,11,11,11,503,1,503,503,503,11,1,11,11,11
20,80,155,1,155,155,155,286,1,286,286,286,11,1,11,11,11,494,1,494,494,494,11,1,11,11,11
20,80,150,1,150,150,150,290,1,290,290,290,11,1,11,11,11,511,1,511,511,511,11,1,11,11,11
20,80,152,1,152,152,152,276,1,276,276,276,10,1,10,10,10,469,1,469,469,469,10,1,10,10,10
20,80,158,1,158,158,158,287,1,287,287,287,10,1,10,10,10,470,1,470,470,470,10,1,10,10,10
20,80,157,1,157,157,157,276,1,276,276,276,10,1,10,10,10,464,1,464,464,464,10,1,10,10,10
20,80,152,1,152,152,152,289,1,289,289,289,11,1,11,11,11,520,1,520,520,520,11,1,11,11,11
20,80,156,1,156,156,156,280,1,280,280,280,10,1,10,10,10,462,1,462,462,462,10,1,10,10,10
20,80,150,1,150,150,150,279,1,279,279,279,10,1,10,10,10,469,1,469,469,469,10,1,10,10,10
20,80,160,1,160,160,160,281,1,281,281,281,11,1,11,11,11,519,1,519,519,519,11,1,11,11,11
20,80,158,1,158,158,158,272,1,272,272,272,9,1,9,9,9,407,1,407,407,407,9,1,9,9,9
20,80,148,1,148,148,148,270,1,270,270,270,9,1,9,9,9,422,1,422,422,422,9,1,9,9,9
20,80,166,1,166,166,166,301,1,301,301,301,12,1,12,12,12,565,1,565,565,565,12,1,12,12,12
20,80,151,1,151,151,151,274,1,274,274,274,10,1,10,10,10,475,1,475,475,475,10,1,10,10,10
20,80,148,1,148,148,148,275,1,275,275,275,10,1,10,10,10,460,1,460,460,460,10,1,10,10,10
20,80,146,1,146,146,146,270,1,270,270,270,9,1,9,9,9,410,1,410,410,410,9,1,9,9,9
20,80,149,1,149,149,149,277,1,277,277,277,10,1,10,10,10,463,1,463,463,463,10,1,10,10,10
20,80,156,1,156,156,156,284,1,284,284,284,10,1,10,10,10,464,1,464,464,464,10,1,10,10,10
20,80,155,1,155,155,155,271,1,271,271,271,10,1,10,10,10,460,1,460,460,460,10,1,10,10,10
20,80,146,1,146,146,146,269,1,269,269,269,9,1,9,9,9,430,1,430,430,430,9,1,9,9,9
20,80,150,1,150,150,150,258,1,258,258,258,8,1,8,8,8,379,1,379,379,379,8,1,8,8,8
20,80,150,1,150,150,150,278,1,278,278,278,10,1,10,10,10,457,1,457,457,457,10,1,10,10,10
20,80,142,1,142,142,142,281,1,281,281,281,10,1,10,10,10,464,1,464,464,464,10,1,10,10,10
20,80,155,1,155,155,155,273,1,273,273,273,10,1,10,10,10,472,1,472,472,472,10,1,10,10,10
20,80,153,1,153,153,153,288,1,288,288,288,10,1,10,10,10,469,1,469,469,469,10,1,10,10,10
20,80,161,1,161,161,161,277,1,277,277,277,10,1,10,10,10,465,1,465,465,465,10,1,10,10,10
20,80,154,1,154,154,154,272,1,272,272,272,9,1,9,9,9,403,1,403,403,403,9,1,9,9,9
20,80,146,1,146,146,146,273,1,273,273,273,10,1,10,10,10,444,1,444,444,444,10,1,10,10,10
20,80,150,1,150,150,150,278,1,278,278,278,10,1,10,10,10,487,1,487,487,487,10,1,10,10,10
20,80,145,1,145,145,145,278,1,278,278,278,10,1,10,10,10,450,1,450,450,450,10,1,10,10,10
20,80,155,1,155,155,155,288,1,288,288,288,11,1,11,11,11,501,1,501,501,501,11,1,11,11,11
20,80,151,1,151,151,151,278,1,278,278,278,10,1,10,10,10,445,1,445,445,445,10,1,10,10,10
20,80,145,1,145,145,145,271,1,271,271,271,10,1,10,10,10,460,1,460,460,460,10,1,10,10,10
20,80,158,1,158,158,158,278,1,278,278,278,10,1,10,10,10,452,1,452,452,452,10,1,10,10,10
20,80,151,1,151,151,151,273,1,273,273,273,9,1,9,9,9,435,1,435,435,435,9,1,9,9,9
20,80,149,1,149,149,149,265,1,265,265,265,9,1,9,9,9,421,1,421,421,421,9,1,9,9,9
20,80,138,1,138,138,138,260,1,260,260,260,10,1,10,10,10,450,1,450,450,450,10,1,10,10,10
20,80,136,1,136,136,136,266,1,266,266,266,9,1,9,9,9,406,1,406,406,406,9,1,9,9,9
20,80,150,1,150,150,150,279,1,279,279,279,10,1,10,10,10,461,1,461,461,461,10,1,10,10,10
20,80,154,1,154,154,154,276,1,276,276,276,10,1,10,10,10,458,1,458,458,458,10,1,10,10,10
20,80,157,1,157,157,157,286,1,286,286,286,10,1,10,10,10,456,1,456,456,456,10,1,10,10,10
20,80,152,1,152,152,152,290,1,290,290,290,11,1,11,11,11,501,1,501,501,501,11,1,11,11,11
20,80,158,1,158,158,158,278,1,278,278,278,10,1,10,10,10,482,1,482,482,482,10,1,10,10,10
20,80,151,1,151,151,151,276,1,276,276,276,10,1,10,10,10,441,1,441,441,441,10,1,10,10,10
20,80,154,1,154,154,154,281,1,281,281,281,11,1,11,11,11,495,1,495,495,495,11,1,11,11,11
20,80,133,1,133,133,133,265,1,265,265,265,9,1,9,9,9,423,1,423,423,423,9,1,9,9,9
20,80,153,1,153,153,153,281,1,281,281,281,10,1,10,10,10,476,1,476,476,476,10,1,10,10,10
20,80,157,1,157,157,157,275,1,275,275,275,10,1,10,10,10,463,1,463,463,463,10,1,10,10,10
20,80,152,1,152,152,152,279,1,279,279,279,10,1,10,10,10,480,1,480,480,480,10,1,10,10,10
20,80,154,1,154,154,154,274,1,274,274,274,10,1,10,10,10,446,1,446,446,446,10,1,10,10,10
20,80,148,1,148,148,148,278,1,278,278,278,10,1,10,10,10,477,1,477,477,477,10,1,10,10,10
20,80,141,1,141,141,141,267,1,267,267,267,9,1,9,9,9,428,1,428,428,428,9,1,9,9,9
20,80,148,1,148,148,148,270,1,270,270,270,10,1,10,10,10,446,1,446,446,446,10,1,10,10,10
20,80,149,1,149,149,149,268,1,268,268,268,9,1,9,9,9,408,1,408,408,408,9,1,9,9,9
20,80,149,1,149,149,149,276,1,276,276,276,9,1,9,9,9,414,1,414,414,414,9,1,9,9,9
20,80,147,1,147,147,147,264,1,264,264,264,9,1,9,9,9,433,1,433,433,433,9,1,9,9,9
20,80,146,1,146,146,146,273,1,273,273,273,10,1,10,10,10,456,1,456,456,456,10,1,10,10,10
20,80,152,1,152,152,152,290,1,290,290,290,11,1,11,11,11,530,1,530,530,530,11,1,11,11,11
20,80,161,1,161,161,161,287,1,287,287,287,10,1,10,10,10,462,1,462,462,462,10,1,10,10,10
20,80,137,1,137,137,137,262,1,262,262,262,8,1,8,8,8,373,1,373,373,373,8,1,8,8,8
20,80,142,1,142,142,142,264,1,264,264,264,9,1,9,9,9,425,1,425,425,425,9,1,9,9,9
20,80,163,1,163,163,163,299,1,299,299,299,11,1,11,11,11,511,1,511,511,511,11,1,11,11,11
20,80,150,1,150,150,150,275,1,275,275,275,9,1,9,9,9,440,1,440,440,440,9,1,9,9,9
20,80,157,1,157,157,157,273,1,273,273,273,9,1,9,9,9,432,1,432,432,432,9,1,9,9,9
20,80,152,1,152,152,152,280,1,280,280,280,10,1,10,10,10,450,1,450,450,450,10,1,10,10,10
20,80,148,1,148,148,148,275,1,275,275,275,10,1,10,10,10,447,1,447,447,447,10,1,10,10,10
20,80,147,1,147,147,147,278,1,278,278,278,10,1,10,10,10,475,1,475,475,475,10,1,10,10,10
20,80,151,1,151,151,151,287,1,287,287,287,11,1,11,11,11,523,1,523,523,523,11,1,11,11,11
20,80,157,1,157,157,157,283,1,283,283,283,10,1,10,10,10,465,1,465,465,465,10,1,10,10,10
20,80,149,1,149,149,149,279,1,279,279,279,10,1,10,10,10,473,1,473,473,473,10,1,10,10,10
20,80,159,1,159,159,159,299,1,299,299,299,11,1,11,11,11,518,1,518,518,518,11,1,11,11,11
20,80,150,1,150,150,150,281,1,281,281,281,10,1,10,10,10,471,1,471,471,471,10,1,10,10,10
20,80,150,1,150,150,150,284,1,284,284,284,10,1,10,10,10,458,1,458,458,458,10,1,10,10,10
20,80,153,1,153,153,153,273,1,273,273,273,9,1,9,9,9,413,1,413,413,413,9,1,9,9,9
20,80,149,1,149,149,149,285,1,285,285,285,11,1,11,11,11,520,1,520,520,520,11,1,11,11,11
20,80,139,1,139,139,139,267,1,267,267,267,9,1,9,9,9,428,1,428,428,428,9,1,9,9,9
20,80,149,1,149,149,149,283,1,283,283,283,10,1,10,10,10,466,1,466,466,466,10,1,10,10,10
20,80,154,1,154,154,154,267,1,267,267,267,9,1,9,9,9,409,1,409,409,409,9,1,9,9,9
20,80,145,1,145,145,145,281,1,281,281,281,9,1,9,9,9,428,1,428,428,428,9,1,9,9,9
20,80,150,1,150,150,150,275,1,275,275,275,9,1,9,9,9,430,1,430,430,430,9,1,9,9,9
20,80,144,1,144,144,144,267,1,267,267,267,9,1,9,9,9,421,1,421,421,421,9,1,9,9,9
20,80,159,1,159,159,159,292,1,292,292,292,12,1,12,12,12,563,1,563,563,563,12,1,12,12,12
20,80,157,1,157,157,157,288,1,288,288,288,11,1,11,11,11,509,1,509,509,509,11,1,11,11,11
20,80,160,1,160,160,160,294,1,294,294,294,10,1,10,10,10,460,1,460,460,460,10,1,10,10,10
20,80,151,1,151,151,151,259,1,259,259,259,9,1,9,9,9,403,1,403,403,403,9,1,9,9,9
20,80,152,1,152,152,152,266,1,266,266,266,9,1,9,9,9,410,1,410,410,410,9,1,9,9,9
20,80,159,1,159,159,159,272,1,272,272,272,10,1,10,10,10,444,1,444,444,444,10,1,10,10,10
20,80,147,1,147,147,147,275,1,275,275,275,10,1,10,10,10,454,1,454,454,454,10,1,10,10,10
20,80,145,1,145,145,145,262,1,262,262,262,9,1,9,9,9,405,1,405,405,405,9,1,9,9,9
20,80,145,1,145,145,145,277,1,277,277,277,9,1,9,9,9,405,1,405,405,405,9,1,9,9,9
20,80,149,1,149,149,149,273,1,273,273,273,10,1,10,10,10,472,1,472,472,472,10,1,10,10,10
20,80,155,1,155,155,155,272,1,272,272,272,9,1,9,9,9,409,1,409,409,409,9,1,9,9,9
20,80,153,1,153,153,153,285,1,285,285,285,10,1,10,10,10,472,1,472,472,472,10,1,10,10,10
20,80,156,1,156,156,156,295,1,295,295,295,11,1,11,11,11,503,1,503,503,503,11,1,11,11,11
20,80,151,1,151,151,151,274,1,274,274,274,10,1,10,10,10,472,1,472,472,472,10,1,10,10,10
20,80,148,1,148,148,148,274,1,274,274,274,10,1,10,10,10,457,1,457,457,457,10,1,10,10,10
20,80,155,1,155,155,155,276,1,276,276,276,10,1,10,10,10,457,1,457,457,457,10,1,10,10,10
20,80,155,1,155,155,155,275,1,275,275,275,10,1,10,10,10,472,1,472,472,472,10,1,10,10,10
20,80,151,1,151,151,151,279,1,279,279,279,11,1,11,11,11,502,1,502,502,502,11,1,11,11,11
20,80,153,1,153,153,153,283,1,283,283,283,11,1,11,11,11,489,1,489,489,489,11,1,11,11,11
20,80,155,1,155,155,155,278,1,278,278,278,10,1,10,10,10,485,1,485,485,485,10,1,10,10,10
20,80,150,1,150,150,150,269,1,269,269,269,9,1,9,9,9,409,1,409,409,409,9,1,9,9,9
20,80,152,1,152,152,152,263,1,263,263,263,9,1,9,9,9,410,1,410,410,410,9,1,9,9,9
20,80,156,1,156,156,156,278,1,278,278,278,10,1,10,10,10,466,1,466,466,466,10,1,10,10,10
20,80,158,1,158,158,158,293,1,293,293,293,10,1,10,10,10,467,1,467,467,467,10,1,10,10,10
20,80,140,1,140,140,140,266,1,266,266,266,9,1,9,9,9,435,1,435,435,435,9,1,9,9,9
20,80,148,1,148,148,148,274,1,274,274,274,9,1,9,9,9,418,1,418,418,418,9,1,9,9,9
20,80,145,1,145,145,145,273,1,273,273,273,9,1,9,9,9,406,1,406,406,406,9,1,9,9,9
20,80,148,1,148,148,148,275,1,275,275,275,9,1,9,9,9,403,1,403,403,403,9,1,9,9,9
20,80,151,1,151,151,151,275,1,275,275,275,11,1,11,11,11,542,1,542,542,542,11,1,11,11,11
20,80,160,1,160,160,160,290,1,290,290,290,11,1,11,11,11,508,1,508,508,508,11,1,11,11,11
20,80,158,1,158,158,158,275,1,275,275,275,10,1,10,10,10,458,1,458,458,458,10,1,10,10,10
20,80,161,1,161,161,161,278,1,278,278,278,11,1,11,11,11,494,1,494,494,494,11,1,11,11,11
20,80,160,1,160,160,160,295,1,295,295,295,12,1,12,12,12,571,1,571,571,571,12,1,12,12,12
20,80,147,1,147,147,147,278,1,278,278,278,10,1,10,10,10,463,1,463,463,463,10,1,10,10,10
20,80,159,1,159,159,159,298,1,298,298,298,11,1,11,11,11,529,1,529,529,529,11,1,11,11,11
20,80,144,1,144,144,144,265,1,265,265,265,9,1,9,9,9,419,1,419,419,419,9,1,9,9,9
20,80,131,1,131,131,131,257,1,257,257,257,9,1,9,9,9,423,1,423,423,423,9,1,9,9,9
20,80,148,1,148,148,148,284,1,284,284,284,10,1,10,10,10,453,1,453,453,453,10,1,10,10,10
20,80,156,1,156,156,156,292,1,292,292,292,11,1,11,11,11,524,1,524,524,524,11,1,11,11,11
20,80,158,1,158,158,158,293,1,293,293,293,11,1,11,11,11,525,1,525,525,525,11,1,11,11,11
20,80,150,1,150,150,150,276,1,276,276,276,10,1,10,10,10,481,1,481,481,481,10,1,10,10,10
20,80,157,1,157,157,157,280,1,280,280,280,10,1,10,10,10,453,1,453,453,453,10,1,10,10,10
20,80,155,1,155,155,155,274,1,274,274,274,10,1,10,10,10,466,1,466,466,466,10,1,10,10,10
20,80,156,1,156,156,156,285,1,285,285,285,10,1,10,10,10,466,1,466,466,466,10,1,10,10,10
20,80,156,1,156,156,156,281,1,281,281,281,10,1,10,10,10,490,1,490,490,490,10,1,10,10,10
20,80,151,1,151,151,151,265,1,265,265,265,10,1,10,10,10,455,1,455,455,455,10,1,10,10,10
20,80,144,1,144,144,144,263,1,263,263,263,9,1,9,9,9,414,1,414,414,414,9,1,9,9,9
20,80,154,1,154,154,154,278,1,278,278,278,11,1,11,11,11,513,1,513,513,513,11,1,11,11,11
20,80,151,1,151,151,151,274,1,274,274,274,10,1,10,10,10,474,1,474,474,474,10,1,10,10,10
20,80,151,1,151,151,151,268,1,268,268,268,9,1,9,9,9,436,1,436,436,436,9,1,9,9,9
20,80,149,1,149,149,149,275,1,275,275,275,11,1,11,11,11,502,1,502,502,502,11,1,11,11,11
20,80,147,1,147,147,147,277,1,277,277,277,10,1,10,10,10,444,1,444,444,444,10,1,10,10,10
20,80,150,1,150,150,150,267,1,267,267,267,9,1,9,9,9,406,1,406,406,406,9,1,9,9,9
20,80,155,1,155,155,155,277,1,277,277,277,10,1,10,10,10,476,1,476,476,476,10,1,10,10,10
20,80,160,1,160,160,160,282,1,282,282,282,11,1,11,11,11,512,1,512,512,512,11,1,11,11,11
20,80,156,1,156,156,156,281,1,281,281,281,10,1,10,10,10,455,1,455,455,455,10,1,10,10,10
20,80,152,1,152,152,152,287,1,287,287,287,10,1,10,10,10,476,1,476,476,476,10,1,10,10,10
20,80,154,1,154,154,154,274,1,274,274,274,10,1,10,10,10,442,1,442,442,442,10,1,10,10,10
20,80,148,1,148,148,148,273,1,273,273,273,9,1,9,9,9,416,1,416,416,416,9,1,9,9,9
20,80,149,1,149,149,149,264,1,264,264,264,8,1,8,8,8,385,1,385,385,385,8,1,8,8,8
20,80,155,1,155,155,155,299,1,299,299,299,11,1,11,11,11,502,1,502,502,502,11,1,11,11,11
20,80,155,1,155,155,155,286,1,286,286,286,11,1,11,11,11,525,1,525,525,525,11,1,11,11,11
20,80,159,1,159,159,159,276,1,276,276,276,10,1,10,10,10,483,1,483,483,483,10,1,10,10,10
20,80,163,1,163,163,163,288,1,288,288,288,10,1,10,10,10,461,1,461,461,461,10,1,10,10,10
20,80,152,1,152,152,152,280,1,280,280,280,10,1,10,10,10,458,1,458,458,458,10,1,10,10,10
20,80,153,1,153,153,153,278,1,278,278,278,10,1,10,10,10,456,1,456,456,456,10,1,10,10,10
20,80,147,1,147,147,147,278,1,278,278,278,10,1,10,10,10,460,1,460,460,460,10,1,10,10,10
20,80,161,1,161,161,161,280,1,280,280,280,10,1,10,10,10,475,1,475,475,475,10,1,10,10,10
20,80,154,1,154,154,154,281,1,281,281,281,10,1,10,10,10,456,1,456,456,456,10,1,10,10,10
20,80,155,1,155,155,155,298,1,298,298,298,11,1,11,11,11,517,1,517,517,517,11,1,11,11,11
20,80,149,1,149,149,149,268,1,268,268,268,9,1,9,9,9,417,1,417,417,417,9,1,9,9,9
20,80,142,1,142,142,142,266,1,266,266,266,9,1,9,9,9,424,1,424,424,424,9,1,9,9,9
20,80,157,1,157,157,157,289,1,289,289,289,11,1,11,11,11,512,1,512,512,512,11,1,11,11,11
20,80,156,1,156,156,156,278,1,278,278,278,10,1,10,10,10,473,1,473,473,473,10,1,10,10,10
20,80,147,1,147,147,147,270,1,270,270,270,10,1,10,10,10,458,1,458,458,458,10,1,10,10,10
20,80,155,1,155,155,155,277,1,277,277,277,10,1,10,10,10,448,1,448,448,448,10,1,10,10,10
20,80,160,1,160,160,160,290,1,290,290,290,11,1,11,11,11,512,1,512,512,512,11,1,11,11,11
20,80,150,1,150,150,150,271,1,271,271,271,10,1,10,10,10,466,1,466,466,466,10,1,10,10,10
20,80,145,1,145,145,145,278,1,278,278,278,11,1,11,11,11,509,1,509,509,509,11,1,11,11,11
20,80,159,1,159,159,159,290,1,290,290,290,10,1,10,10,10,464,1,464,464,464,10,1,10,10,10
20,80,151,1,151,151,151,280,1,280,280,280,10,1,10,10,10,461,1,461,461,461,10,1,10,10,10
20,80,150,1,150,150,150,270,1,270,270,270,10,1,10,10,10,436,1,436,436,436,10,1,10,10,10
20,80,147,1,147,147,147,269,1,269,269,269,9,1,9,9,9,434,1,434,434,434,9,1,9,9,9
20,80,160,1,160,160,160,274,1,274,274,274,10,1,10,10,10,469,1,469,469,469,10,1,10,10,10
20,80,145,1,145,145,145,280,1,280,280,280,10,1,10,10,10,450,1,450,450,450,10,1,10,10,10
20,80,157,1,157,157,157,283,1,283,283,283,11,1,11,11,11,495,1,495,495,495,11,1,11,11,11
20,80,162,1,162,162,162,283,1,283,283,283,11,1,11,11,11,495,1,495,495,495,11,1,11,11,11
20,80,148,1,148,148,148,270,1,270,270,270,9,1,9,9,9,400,1,400,400,400,9,1,9,9,9
20,80,155,1,155,155,155,293,1,293,293,293,12,1,12,12,12,550,1,550,550,550,12,1,12,12,12
20,80,156,1,156,156,156,275,1,275,275,275,10,1,10,10,10,462,1,462,462,462,10,1,10,10,10
20,80,144,1,144,144,144,275,1,275,275,275,10,1,10,10,10,491,1,491,491,491,10,1,10,10,10
20,80,152,1,152,152,152,280,1,280,280,280,10,1,10,10,10,461,1,461,461,461,10,1,10,10,10
20,80,157,1,157,157,157,282,1,282,282,282,11,1,11,11,11,498,1,498,498,498,11,1,11,11,11
20,80,152,1,152,152,152,273,1,273,273,273,9,1,9,9,9,427,1,427,427,427,9,1,9,9,9
20,80,142,1,142,142,142,267,1,267,267,267,8,1,8,8,8,372,1,372,372,372,8,1,8,8,8
20,80,163,1,163,163,163,283,1,283,283,283,11,1,11,11,11,500,1,500,500,500,11,1,11,11,11
20,80,158,1,158,158,158,290,1,290,290,290,11,1,11,11,11,513,1,513,513,513,11,1,11,11,11
20,80,156,1,156,156,156,273,1,273,273,273,9,1,9,9,9,426,1,426,426,426,9,1,9,9,9
20,80,149,1,149,149,149,274,1,274,274,274,10,1,10,10,10,452,1,452,452,452,10,1,10,10,10
20,80,151,1,151,151,151,281,1,281,281,281,10,1,10,10,10,459,1,459,459,459,10,1,10,10,10
20,80,152,1,152,152,152,285,1,285,285,285,10,1,10,10,10,456,1,456,456,456,10,1,10,10,10
20,80,151,1,151,151,151,264,1,264,264,264,8,1,8,8,8,387,1,387,387,387,8,1,8,8,8
20,80,149,1,149,149,149,277,1,277,277,277,10,1,10,10,10,443,1,443,443,443,10,1,10,10,10
20,80,153,1,153,153,153,273,1,273,273,273,9,1,9,9,9,419,1,419,419,419,9,1,9,9,9
20,80,158,1,158,158,158,278,1,278,278,278,10,1,10,10,10,465,1,465,465,465,10,1,10,10,10
20,80,158,1,158,158,158,285,1,285,285,285,11,1,11,11,11,499,1,499,499,499,11,1,11,11,11
20,80,156,1,156,156,156,265,1,265,265,265,9,1,9,9,9,431,1,431,431,431,9,1,9,9,9
20,80,154,1,154,154,154,275,1,275,275,275,10,1,10,10,10,450,1,450,450,450,10,1,10,10,10
20,80,144,1,144,144,144,271,1,271,271,271,10,1,10,10,10,448,1,448,448,448,10,1,10,10,10
20,80,153,1,153,153,153,280,1,280,280,280,10,1,10,10,10,447,1,447,447,447,10,1,10,10,10
