n,p,m_total,m_count,m_mean,m_min,m_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max,isteps_total,isteps_count,isteps_mean,isteps_min,isteps_max,inumber_total,inumber_count,inumber_mean,inumber_min,inumber_max
35,70,390,1,390,390,390,769,1,769,769,769,11,1,11,11,11,1102,1,1102,1102,1102,11,1,11,11,11
35,70,417,1,417,417,417,782,1,782,782,782,12,1,12,12,12,1136,1,1136,1136,1136,12,1,12,12,12
35,70,435,1,435,435,435,780,1,780,780,780,13,1,13,13,13,1203,1,1203,1203,1203,13,1,13,13,13
35,70,422,1,422,422,422,798,1,798,798,798,13,1,13,13,13,1216,1,1216,1216,1216,13,1,13,13,13
35,70,399,1,399,399,399,762,1,762,762,762,12,1,12,12,12,1145,1,1145,1145,1145,12,1,12,12,12
35,70,428,1,428,428,428,811,1,811,811,811,14,1,14,14,14,1305,1,1305,1305,1305,14,1,14,14,14
35,70,403,1,403,403,403,784,1,784,784,784,12,1,12,12,12,1108,1,1108,1108,1108,12,1,12,12,12
35,70,418,1,418,418,418,783,1,783,783,783,12,1,12,12,12,1080,1,1080,1080,1080,12,1,12,12,12
35,70,419,1,419,419,419,805,1,805,805,805,13,1,13,13,13,1220,1,1220,1220,1220,13,1,13,13,13
35,70,429,1,429,429,429,776,1,776,776,776,12,1,12,12,12,1099,1,1099,1099,1099,12,1,12,12,12
35,70,408,1,408,408,408,807,1,807,807,807,13,1,13,13,13,1203,1,1203,1203,1203,13,1,13,13,13
35,70,437,1,437,437,437,786,1,786,786,786,13,1,13,13,13,1143,1,1143,1143,1143,13,1,13,13,13
35,70,430,1,430,430,430,801,1,801,801,801,12,1,12,12,12,1103,1,1103,1103,1103,12,1,12,12,12
35,70,424,1,424,424,424,797,1,797,797,797,13,1,13,13,13,1189,1,1189,1189,1189,13,1,13,13,13
35,70,419,1,419,419,419,794,1,794,794,794,13,1,13,13,13,1208,1,1208,1208,1208,13,1,13,13,13
35,70,424,1,424,424,424,781,1,781,781,781,13,1,13,13,13,1154,1,1154,1154,1154,13,1,13,13,13
35,70,430,1,430,430,430,791,1,791,791,791,13,1,13,13,13,1233,1,1233,1233,1233,13,1,13,13,13
35,70,411,1,411,411,411,785,1,785,785,785,12,1,12,12,12,1159,1,1159,1159,1159,12,1,12,12,12
35,70,425,1,425,425,425,793,1,793,793,793,13,1,13,13,13,1204,1,1204,1204,1204,13,1,13,13,13
35,70,419,1,419,419,419,798,1,798,798,798,14,1,14,14,14,1272,1,1272,1272,1272,14,1,14,14,14
35,70,422,1,422,422,422,815,1,815,815,815,13,1,13,13,13,1223,1,1223,1223,1223,13,1,13,13,13
35,70,413,1,413,413,413,777,1,777,777,777,12,1,12,12,12,1114,1,1114,1114,1114,12,1,12,12,12
35,70,413,1,413,413,413,771,1,771,771,771,12,1,12,12,12,1329,1,1329,1329,1329,14,1,14,14,14
35,70,417,1,417,417,417,799,1,799,799,799,13,1,13,13,13,1156,1,1156,1156,1156,13,1,13,13,13
35,70,411,1,411,411,411,780,1,780,780,780,11,1,11,11,11,1049,1,1049,1049,1049,11,1,11,11,11
35,70,432,1,432,432,432,804,1,804,804,804,13,1,13,13,13,1233,1,1233,1233,1233,13,1,13,13,13
35,70,399,1,399,399,399,780,1,780,780,780,13,1,13,13,13,1239,1,1239,1239,1239,13,1,13,13,13
35,70,433,1,433,433,433,813,1,813,813,813,15,1,15,15,15,1364,1,1364,1364,1364,15,1,15,15,15
35,70,418,1,418,418,418,790,1,790,790,790,13,1,13,13,13,1223,1,1223,1223,1223,13,1,13,13,13
35,70,428,1,428,428,428,804,1,804,804,804,13,1,13,13,13,1241,1,1241,1241,1241,13,1,13,13,13
35,70,421,1,421,421,421,811,1,811,811,811,14,1,14,14,14,1272,1,1272,1272,1272,14,1,14,14,14
35,70,401,1,401,401,401,797,1,797,797,797,13,1,13,13,13,1181,1,1181,1181,1181,13,1,13,13,13
35,70,423,1,423,423,423,773,1,773,773,773,12,1,12,12,12,1109,1,1109,1109,1109,12,1,12,12,12
35,70,404,1,404,404,404,785,1,785,785,785,13,1,13,13,13,1195,1,1195,1195,1195,13,1,13,13,13
35,70,422,1,422,422,422,779,1,779,779,779,13,1,13,13,13,1197,1,1197,1197,1197,13,1,13,13,13
35,70,411,1,411,411,411,790,1,790,790,790,12,1,12,12,12,1099,1,1099,1099,1099,12,1,12,12,12
35,70,417,1,417,417,417,781,1,781,781,781,12,1,12,12,12,1117,1,1117,1117,1117,12,1,12,12,12
35,70,409,1,409,409,409,784,1,784,784,784,12,1,12,12,12,1107,1,1107,1107,1107,12,1,12,12,12
35,70,420,1,420,420,420,779,1,779,779,779,13,1,13,13,13,1177,1,1177,1177,1177,13,1,13,13,13
35,70,413,1,413,413,413,774,1,774,774,774,12,1,12,12,12,1092,1,1092,1092,1092,12,1,12,12,12
35,70,431,1,431,431,431,789,1,789,789,789,13,1,13,13,13,1215,1,1215,1215,1215,13,1,13,13,13
35,70,413,1,413,413,413,789,1,789,789,789,12,1,12,12,12,1142,1,1142,1142,1142,12,1,12,12,12
35,70,430,1,430,430,430,797,1,797,797,797,13,1,13,13,13,1182,1,1182,1182,1182,13,1,13,13,13
35,70,391,1,391,391,391,777,1,777,777,777,12,1,12,12,12,1143,1,1143,1143,1143,12,1,12,12,12
35,70,393,1,393,393,393,760,1,760,760,760,12,1,12,12,12,1097,1,1097,1097,1097,12,1,12,12,12
35,70,443,1,443,443,443,803,1,803,803,803,14,1,14,14,14,1261,1,1261,1261,1261,14,1,14,14,14
35,70,424,1,424,424,424,797,1,797,797,797,13,1,13,13,13,1230,1,1230,1230,1230,13,1,13,13,13
35,70,409,1,409,409,409,814,1,814,814,814,14,1,14,14,14,1279,1,1279,1279,1279,14,1,14,14,14
35,70,416,1,416,416,416,809,1,809,809,809,14,1,14,14,14,1254,1,1254,1254,1254,14,1,14,14,14
35,70,413,1,413,413,413,780,1,780,780,780,12,1,12,12,12,1120,1,1120,1120,1120,12,1,12,12,12
35,70,416,1,416,416,416,777,1,777,777,777,12,1,12,12,12,1170,1,1170,1170,1170,12,1,12,12,12
35,70,438,1,438,438,438,784,1,784,784,784,12,1,12,12,12,1101,1,1101,1101,1101,12,1,12,12,12
35,70,425,1,425,425,425,809,1,809,809,809,12,1,12,12,12,1285,1,1285,1285,1285,13,1,13,13,13
35,70,416,1,416,416,416,792,1,792,792,792,13,1,13,13,13,1254,1,1254,1254,1254,13,1,13,13,13
35,70,427,1,427,427,427,800,1,800,800,800,13,1,13,13,13,1174,1,1174,1174,1174,13,1,13,13,13
35,70,422,1,422,422,422,804,1,804,804,804,13,1,13,13,13,1199,1,1199,1199,1199,13,1,13,13,13
35,70,418,1,418,418,418,764,1,764,764,764,12,1,12,12,12,1065,1,1065,1065,1065,12,1,12,12,12
35,70,427,1,427,427,427,813,1,813,813,813,14,1,14,14,14,1266,1,1266,1266,1266,14,1,14,14,14
35,70,405,1,405,405,405,792,1,792,792,792,13,1,13,13,13,1187,1,1187,1187,1187,13,1,13,13,13
35,70,401,1,401,401,401,780,1,780,780,780,12,1,12,12,12,1156,1,1156,1156,1156,12,1,12,12,12
35,70,395,1,395,395,395,788,1,788,788,788,13,1,13,13,13,1266,1,1266,1266,1266,13,1,13,13,13
35,70,416,1,416,416,416,802,1,802,802,802,14,1,14,14,14,1276,1,1276,1276,1276,14,1,14,14,14
35,70,401,1,401,401,401,791,1,791,791,791,13,1,13,13,13,1196,1,1196,1196,1196,13,1,13,13,13
35,70,430,1,430,430,430,794,1,794,794,794,13,1,13,13,13,1192,1,1192,1192,1192,13,1,13,13,13
35,70,418,1,418,418,418,809,1,809,809,809,14,1,14,14,14,1283,1,1283,1283,1283,14,1,14,14,14
35,70,430,1,430,430,430,804,1,804,804,804,13,1,13,13,13,1206,1,1206,1206,1206,13,1,13,13,13
35,70,417,1,417,417,417,779,1,779,779,779,12,1,12,12,12,1120,1,1120,1120,1120,12,1,12,12,12
35,70,420,1,420,420,420,787,1,787,787,787,13,1,13,13,13,1228,1,1228,1228,1228,13,1,13,13,13
35,70,417,1,417,417,417,792,1,792,792,792,13,1,13,13,13,1182,1,1182,1182,1182,13,1,13,13,13
35,70,420,1,420,420,420,806,1,806,806,806,14,1,14,14,14,1242,1,1242,1242,1242,14,1,14,14,14
35,70,404,1,404,404,404,795,1,795,795,795,13,1,13,13,13,1228,1,1228,1228,1228,13,1,13,13,13
35,70,411,1,411,411,411,788,1,788,788,788,14,1,14,14,14,1301,1,1301,1301,1301,14,1,14,14,14
35,70,398,1,398,398,398,778,1,778,778,778,13,1,13,13,13,1182,1,1182,1182,1182,13,1,13,13,13
35,70,417,1,417,417,417,771,1,771,771,771,12,1,12,12,12,1258,1,1258,1258,1258,13,1,13,13,13
35,70,398,1,398,398,398,796,1,796,796,796,14,1,14,14,14,1270,1,1270,1270,1270,13,1,13,13,13
35,70,420,1,420,420,420,803,1,803,803,803,13,1,13,13,13,1209,1,1209,1209,1209,13,1,13,13,13
35,70,420,1,420,420,420,774,1,774,774,774,13,1,13,13,13,1181,1,1181,1181,1181,13,1,13,13,13
35,70,428,1,428,428,428,804,1,804,804,804,13,1,13,13,13,1218,1,1218,1218,1218,13,1,13,13,13
35,70,419,1,419,419,419,760,1,760,760,760,11,1,11,11,11,1072,1,1072,1072,1072,11,1,11,11,11
35,70,404,1,404,404,404,789,1,789,789,789,12,1,12,12,12,1118,1,1118,1118,1118,12,1,12,12,12
35,70,422,1,422,422,422,783,1,783,783,783,13,1,13,13,13,1181,1,1181,1181,1181,13,1,13,13,13
35,70,398,1,398,398,398,784,1,784,784,784,12,1,12,12,12,1099,1,1099,1099,1099,12,1,12,12,12
35,70,398,1,398,398,398,760,1,760,760,760,11,1,11,11,11,1034,1,1034,1034,1034,11,1,11,11,11
35,70,413,1,413,413,413,776,1,776,776,776,12,1,12,12,12,1090,1,1090,1090,1090,12,1,12,12,12
35,70,403,1,403,403,403,780,1,780,780,780,13,1,13,13,13,1176,1,1176,1176,1176,12,1,12,12,12
35,70,409,1,409,409,409,799,1,799,799,799,13,1,13,13,13,1222,1,1222,1222,1222,13,1,13,13,13
35,70,422,1,422,422,422,808,1,808,808,808,13,1,13,13,13,1144,1,1144,1144,1144,13,1,13,13,13
35,70,426,1,426,426,426,786,1,786,786,786,14,1,14,14,14,1248,1,1248,1248,1248,14,1,14,14,14
35,70,418,1,418,418,418,773,1,773,773,773,13,1,13,13,13,1172,1,1172,1172,1172,13,1,13,13,13
35,70,423,1,423,423,423,791,1,791,791,791,13,1,13,13,13,1192,1,1192,1192,1192,13,1,13,13,13
35,70,397,1,397,397,397,767,1,767,767,767,12,1,12,12,12,1120,1,1120,1120,1120,12,1,12,12,12
35,70,393,1,393,393,393,775,1,775,775,775,11,1,11,11,11,1086,1,1086,1086,1086,11,1,11,11,11
35,70,401,1,401,401,401,777,1,777,777,777,12,1,12,12,12,1139,1,1139,1139,1139,12,1,12,12,12
35,70,417,1,417,417,417,802,1,802,802,802,13,1,13,13,13,1185,1,1185,1185,1185,13,1,13,13,13
35,70,421,1,421,421,421,792,1,792,792,792,13,1,13,13,13,1239,1,1239,1239,1239,13,1,13,13,13
35,70,421,1,421,421,421,768,1,768,768,768,12,1,12,12,12,1160,1,1160,1160,1160,12,1,12,12,12
35,70,415,1,415,415,415,776,1,776,776,776,12,1,12,12,12,1104,1,1104,1104,1104,12,1,12,12,12
35,70,429,1,429,429,429,805,1,805,805,805,14,1,14,14,14,1243,1,1243,1243,1243,14,1,14,14,14
35,70,413,1,413,413,413,789,1,789,789,789,13,1,13,13,13,1185,1,1185,1185,1185,13,1,13,13,13
35,70,404,1,404,404,404,771,1,771,771,771,12,1,12,12,12,1146,1,1146,1146,1146,12,1,12,12,12
35,70,433,1,433,433,433,811,1,811,811,811,13,1,13,13,13,1174,1,1174,1174,1174,13,1,13,13,13
35,70,398,1,398,398,398,774,1,774,774,774,11,1,11,11,11,1018,1,1018,1018,1018,11,1,11,11,11
35,70,403,1,403,403,403,780,1,780,780,780,12,1,12,12,12,1106,1,1106,1106,1106,12,1,12,12,12
35,70,417,1,417,417,417,790,1,790,790,790,13,1,13,13,13,1176,1,1176,1176,1176,13,1,13,13,13
35,70,416,1,416,416,416,782,1,782,782,782,12,1,12,12,12,1128,1,1128,1128,1128,12,1,12,12,12
35,70,412,1,412,412,412,792,1,792,792,792,13,1,13,13,13,1160,1,1160,1160,1160,13,1,13,13,13
35,70,428,1,428,428,428,801,1,801,801,801,14,1,14,14,14,1216,1,1216,1216,1216,14,1,14,14,14
35,70,414,1,414,414,414,776,1,776,776,776,12,1,12,12,12,1148,1,1148,1148,1148,12,1,12,12,12
35,70,433,1,433,433,433,809,1,809,809,809,14,1,14,14,14,1274,1,1274,1274,1274,14,1,14,14,14
35,70,415,1,415,415,415,809,1,809,809,809,13,1,13,13,13,1206,1,1206,1206,1206,13,1,13,13,13
35,70,412,1,412,412,412,763,1,763,763,763,12,1,12,12,12,1096,1,1096,1096,1096,12,1,12,12,12
35,70,434,1,434,434,434,777,1,777,777,777,12,1,12,12,12,1083,1,1083,1083,1083,12,1,12,12,12
35,70,407,1,407,407,407,780,1,780,780,780,13,1,13,13,13,1200,1,1200,1200,1200,13,1,13,13,13
35,70,426,1,426,426,426,795,1,795,795,795,13,1,13,13,13,1212,1,1212,1212,1212,13,1,13,13,13
35,70,405,1,405,405,405,786,1,786,786,786,13,1,13,13,13,1194,1,1194,1194,1194,13,1,13,13,13
35,70,395,1,395,395,395,786,1,786,786,786,14,1,14,14,14,1247,1,1247,1247,1247,14,1,14,14,14
35,70,420,1,420,420,420,777,1,777,777,777,13,1,13,13,13,1181,1,1181,1181,1181,13,1,13,13,13
35,70,417,1,417,417,417,777,1,777,777,777,13,1,13,13,13,1194,1,1194,1194,1194,13,1,13,13,13
35,70,403,1,403,403,403,782,1,782,782,782,12,1,12,12,12,1149,1,1149,1149,1149,12,1,12,12,12
35,70,426,1,426,426,426,790,1,790,790,790,12,1,12,12,12,1101,1,1101,1101,1101,12,1,12,12,12
35,70,443,1,443,443,443,805,1,805,805,805,14,1,14,14,14,1240,1,1240,1240,1240,14,1,14,14,14
35,70,395,1,395,395,395,775,1,775,775,775,12,1,12,12,12,1124,1,1124,1124,1124,12,1,12,12,12
35,70,442,1,442,442,442,795,1,795,795,795,13,1,13,13,13,1214,1,1214,1214,1214,13,1,13,13,13
35,70,407,1,407,407,407,780,1,780,780,780,13,1,13,13,13,1198,1,1198,1198,1198,13,1,13,13,13
35,70,409,1,409,409,409,805,1,805,805,805,13,1,13,13,13,1204,1,1204,1204,1204,13,1,13,13,13
35,70,430,1,430,430,430,784,1,784,784,784,12,1,12,12,12,1137,1,1137,1137,1137,12,1,12,12,12
35,70,413,1,413,413,413,772,1,772,772,772,12,1,12,12,12,1088,1,1088,1088,1088,12,1,12,12,12
35,70,430,1,430,430,430,832,1,832,832,832,15,1,15,15,15,1390,1,1390,1390,1390,15,1,15,15,15
35,70,411,1,411,411,411,776,1,776,776,776,12,1,12,12,12,1143,1,1143,1143,1143,12,1,12,12,12
35,70,419,1,419,419,419,775,1,775,775,775,12,1,12,12,12,1097,1,1097,1097,1097,12,1,12,12,12
35,70,413,1,413,413,413,761,1,761,761,761,12,1,12,12,12,1093,1,1093,1093,1093,12,1,12,12,12
35,70,415,1,415,415,415,778,1,778,778,778,13,1,13,13,13,1153,1,1153,1153,1153,13,1,13,13,13
35,70,413,1,413,413,413,798,1,798,798,798,13,1,13,13,13,1238,1,1238,1238,1238,13,1,13,13,13
35,70,409,1,409,409,409,778,1,778,778,778,12,1,12,12,12,1090,1,1090,1090,1090,12,1,12,12,12
35,70,421,1,421,421,421,817,1,817,817,817,13,1,13,13,13,1214,1,1214,1214,1214,13,1,13,13,13
35,70,410,1,410,410,410,779,1,779,779,779,12,1,12,12,12,1168,1,1168,1168,1168,12,1,12,12,12
35,70,419,1,419,419,419,786,1,786,786,786,12,1,12,12,12,1135,1,1135,1135,1135,12,1,12,12,12
35,70,419,1,419,419,419,789,1,789,789,789,13,1,13,13,13,1163,1,1163,1163,1163,13,1,13,13,13
35,70,417,1,417,417,417,806,1,806,806,806,14,1,14,14,14,1324,1,1324,1324,1324,14,1,14,14,14
35,70,412,1,412,412,412,790,1,790,790,790,13,1,13,13,13,1183,1,1183,1183,1183,13,1,13,13,13
35,70,423,1,423,423,423,793,1,793,793,793,12,1,12,12,12,1109,1,1109,1109,1109,12,1,12,12,12
35,70,399,1,399,399,399,768,1,768,768,768,12,1,12,12,12,1136,1,1136,1136,1136,12,1,12,12,12
35,70,420,1,420,420,420,785,1,785,785,785,13,1,13,13,13,1233,1,1233,1233,1233,13,1,13,13,13
35,70,431,1,431,431,431,772,1,772,772,772,13,1,13,13,13,1223,1,1223,1223,1223,13,1,13,13,13
35,70,423,1,423,423,423,782,1,782,782,782,13,1,13,13,13,1193,1,1193,1193,1193,13,1,13,13,13
35,70,424,1,424,424,424,801,1,801,801,801,12,1,12,12,12,1125,1,1125,1125,1125,12,1,12,12,12
35,70,418,1,418,418,418,775,1,775,775,775,13,1,13,13,13,1147,1,1147,1147,1147,13,1,13,13,13
35,70,414,1,414,414,414,789,1,789,789,789,13,1,13,13,13,1189,1,1189,1189,1189,13,1,13,13,13
35,70,412,1,412,412,412,771,1,771,771,771,13,1,13,13,13,1176,1,1176,1176,1176,13,1,13,13,13
35,70,427,1,427,427,427,800,1,800,800,800,15,1,15,15,15,1368,1,1368,1368,1368,15,1,15,15,15
35,70,420,1,420,420,420,795,1,795,795,795,13,1,13,13,13,1210,1,1210,1210,1210,13,1,13,13,13
35,70,415,1,415,415,415,769,1,769,769,769,12,1,12,12,12,1117,1,1117,1117,1117,12,1,12,12,12
35,70,431,1,431,431,431,796,1,796,796,796,13,1,13,13,13,1189,1,1189,1189,1189,13,1,13,13,13
35,70,406,1,406,406,406,799,1,799,799,799,13,1,13,13,13,1172,1,1172,1172,1172,13,1,13,13,13
35,70,411,1,411,411,411,790,1,790,790,790,13,1,13,13,13,1160,1,1160,1160,1160,13,1,13,13,13
35,70,408,1,408,408,408,796,1,796,796,796,13,1,13,13,13,1194,1,1194,1194,1194,13,1,13,13,13
35,70,392,1,392,392,392,760,1,760,760,760,12,1,12,12,12,1100,1,1100,1100,1100,12,1,12,12,12
35,70,401,1,401,401,401,765,1,765,765,765,11,1,11,11,11,1040,1,1040,1040,1040,11,1,11,11,11
35,70,411,1,411,411,411,783,1,783,783,783,12,1,12,12,12,1136,1,1136,1136,1136,12,1,12,12,12
35,70,394,1,394,394,394,774,1,774,774,774,12,1,12,12,12,1116,1,1116,1116,1116,12,1,12,12,12
35,70,404,1,404,404,404,774,1,774,774,774,11,1,11,11,11,1099,1,1099,1099,1099,11,1,11,11,11
35,70,415,1,415,415,415,789,1,789,789,789,13,1,13,13,13,1154,1,1154,1154,1154,13,1,13,13,13
35,70,416,1,416,416,416,765,1,765,765,765,11,1,11,11,11,1053,1,1053,1053,1053,11,1,11,11,11
35,70,400,1,400,400,400,778,1,778,778,778,12,1,12,12,12,1107,1,1107,1107,1107,12,1,12,12,12
35,70,416,1,416,416,416,785,1,785,785,785,12,1,12,12,12,1130,1,1130,1130,1130,12,1,12,12,12
35,70,414,1,414,414,414,811,1,811,811,811,14,1,14,14,14,1275,1,1275,1275,1275,14,1,14,14,14
35,70,426,1,426,426,426,802,1,802,802,802,13,1,13,13,13,1199,1,1199,1199,1199,13,1,13,13,13
35,70,409,1,409,409,409,787,1,787,787,787,12,1,12,12,12,1325,1,1325,1325,1325,13,1,13,13,13
35,70,416,1,416,416,416,782,1,782,782,782,13,1,13,13,13,1214,1,1214,1214,1214,13,1,13,13,13
35,70,410,1,410,410,410,800,1,800,800,800,13,1,13,13,13,1173,1,1173,1173,1173,13,1,13,13,13
35,70,432,1,432,432,432,785,1,785,785,785,13,1,13,13,13,1174,1,1174,1174,1174,13,1,13,13,13
35,70,427,1,427,427,427,814,1,814,814,814,14,1,14,14,14,1291,1,1291,1291,1291,14,1,14,14,14
35,70,424,1,424,424,424,792,1,792,792,792,14,1,14,14,14,1253,1,1253,1253,1253,14,1,14,14,14
35,70,413,1,413,413,413,790,1,790,790,790,14,1,14,14,14,1272,1,1272,1272,1272,14,1,14,14,14
35,70,430,1,430,430,430,796,1,796,796,796,13,1,13,13,13,1187,1,1187,1187,1187,13,1,13,13,13
35,70,413,1,413,413,413,767,1,767,767,767,12,1,12,12,12,1098,1,1098,1098,1098,12,1,12,12,12
35,70,403,1,403,403,403,758,1,758,758,758,12,1,12,12,12,1155,1,1155,1155,1155,12,1,12,12,12
35,70,425,1,425,425,425,787,1,787,787,787,13,1,13,13,13,1252,1,1252,1252,1252,13,1,13,13,13
35,70,437,1,437,437,437,835,1,835,835,835,15,1,15,15,15,1364,1,1364,1364,1364,15,1,15,15,15
35,70,433,1,433,433,433,789,1,789,789,789,13,1,13,13,13,1170,1,1170,1170,1170,13,1,13,13,13
35,70,404,1,404,404,404,766,1,766,766,766,11,1,11,11,11,1067,1,1067,1067,1067,11,1,11,11,11
35,70,422,1,422,422,422,791,1,791,791,791,14,1,14,14,14,1278,1,1278,1278,1278,14,1,14,14,14
35,70,418,1,418,418,418,786,1,786,786,786,13,1,13,13,13,1193,1,1193,1193,1193,13,1,13,13,13
35,70,425,1,425,425,425,797,1,797,797,797,13,1,13,13,13,1157,1,1157,1157,1157,13,1,13,13,13
35,70,433,1,433,433,433,811,1,811,811,811,13,1,13,13,13,1256,1,1256,1256,1256,13,1,13,13,13
35,70,426,1,426,426,426,783,1,783,783,783,13,1,13,13,13,1166,1,1166,1166,1166,13,1,13,13,13
35,70,417,1,417,417,417,783,1,783,783,783,12,1,12,12,12,1105,1,1105,1105,1105,12,1,12,12,12
35,70,436,1,436,436,436,797,1,797,797,797,13,1,13,13,13,1257,1,1257,1257,1257,13,1,13,13,13
35,70,425,1,425,425,425,791,1,791,791,791,13,1,13,13,13,1268,1,1268,1268,1268,13,1,13,13,13
35,70,423,1,423,423,423,799,1,799,799,799,13,1,13,13,13,1226,1,1226,1226,1226,13,1,13,13,13
35,70,412,1,412,412,412,773,1,773,773,773,12,1,12,12,12,1098,1,1098,1098,1098,12,1,12,12,12
35,70,424,1,424,424,424,798,1,798,798,798,13,1,13,13,13,1216,1,1216,1216,1216,13,1,13,13,13
35,70,412,1,412,412,412,775,1,775,775,775,12,1,12,12,12,1250,1,1250,1250,1250,13,1,13,13,13
35,70,410,1,410,410,410,782,1,782,782,782,12,1,12,12,12,1158,1,1158,1158,1158,12,1,12,12,12
35,70,418,1,418,418,418,799,1,799,799,799,14,1,14,14,14,1269,1,1269,1269,1269,14,1,14,14,14
35,70,409,1,409,409,409,782,1,782,782,782,12,1,12,12,12,1141,1,1141,1141,1141,12,1,12,12,12
