n,p,m_total,m_count,m_mean,m_min,m_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max,isteps_total,isteps_count,isteps_mean,isteps_min,isteps_max,inumber_total,inumber_count,inumber_mean,inumber_min,inumber_max
50,20,274,1,274,274,274,1340,1,1340,1340,1340,6,1,6,6,6,1476,1,1476,1476,1476,6,1,6,6,6
50,20,242,1,242,242,242,1327,1,1327,1327,1327,6,1,6,6,6,1464,1,1464,1464,1464,6,1,6,6,6
50,20,261,1,261,261,261,1348,1,1348,1348,1348,7,1,7,7,7,1634,1,1634,1634,1634,6,1,6,6,6
50,20,236,1,236,236,236,1331,1,1331,1331,1331,7,1,7,7,7,1486,1,1486,1486,1486,6,1,6,6,6
50,20,252,1,252,252,252,1344,1,1344,1344,1344,7,1,7,7,7,1580,1,1580,1580,1580,7,1,7,7,7
50,20,227,1,227,227,227,1324,1,1324,1324,1324,6,1,6,6,6,1439,1,1439,1439,1439,5,1,5,5,5
50,20,245,1,245,245,245,1314,1,1314,1314,1314,5,1,5,5,5,1403,1,1403,1403,1403,5,1,5,5,5
50,20,265,1,265,265,265,1340,1,1340,1340,1340,7,1,7,7,7,1485,1,1485,1485,1485,6,1,6,6,6
50,20,263,1,263,263,263,1337,1,1337,1337,1337,6,1,6,6,6,1462,1,1462,1462,1462,6,1,6,6,6
50,20,231,1,231,231,231,1319,1,1319,1319,1319,6,1,6,6,6,1452,1,1452,1452,1452,6,1,6,6,6
50,20,250,1,250,250,250,1334,1,1334,1334,1334,6,1,6,6,6,1480,1,1480,1480,1480,6,1,6,6,6
50,20,257,1,257,257,257,1329,1,1329,1329,1329,7,1,7,7,7,1542,1,1542,1542,1542,7,1,7,7,7
50,20,225,1,225,225,225,1329,1,1329,1329,1329,6,1,6,6,6,1461,1,1461,1461,1461,6,1,6,6,6
50,20,256,1,256,256,256,1356,1,1356,1356,1356,7,1,7,7,7,1598,1,1598,1598,1598,7,1,7,7,7
50,20,255,1,255,255,255,1341,1,1341,1341,1341,7,1,7,7,7,1573,1,1573,1573,1573,7,1,7,7,7
50,20,238,1,238,238,238,1334,1,1334,1334,1334,6,1,6,6,6,1499,1,1499,1499,1499,6,1,6,6,6
50,20,256,1,256,256,256,1347,1,1347,1347,1347,7,1,7,7,7,1581,1,1581,1581,1581,7,1,7,7,7
50,20,274,1,274,274,274,1341,1,1341,1341,1341,7,1,7,7,7,1614,1,1614,1614,1614,7,1,7,7,7
50,20,219,1,219,219,219,1316,1,1316,1316,1316,6,1,6,6,6,1544,1,1544,1544,1544,6,1,6,6,6
50,20,247,1,247,247,247,1329,1,1329,1329,1329,6,1,6,6,6,1526,1,1526,1526,1526,6,1,6,6,6
50,20,266,1,266,266,266,1335,1,1335,1335,1335,6,1,6,6,6,1479,1,1479,1479,1479,6,1,6,6,6
50,20,240,1,240,240,240,1333,1,1333,1333,1333,6,1,6,6,6,1497,1,1497,1497,1497,6,1,6,6,6
50,20,238,1,238,238,238,1326,1,1326,1326,1326,6,1,6,6,6,1494,1,1494,1494,1494,6,1,6,6,6
50,20,237,1,237,237,237,1333,1,1333,1333,1333,6,1,6,6,6,1421,1,1421,1421,1421,6,1,6,6,6
50,20,227,1,227,227,227,1324,1,1324,1324,1324,7,1,7,7,7,1587,1,1587,1587,1587,7,1,7,7,7
50,20,238,1,238,238,238,1323,1,1323,1323,1323,6,1,6,6,6,1492,1,1492,1492,1492,6,1,6,6,6
50,20,252,1,252,252,252,1332,1,1332,1332,1332,6,1,6,6,6,1418,1,1418,1418,1418,6,1,6,6,6
50,20,246,1,246,246,246,1329,1,1329,1329,1329,6,1,6,6,6,1474,1,1474,1474,1474,6,1,6,6,6
50,20,246,1,246,246,246,1336,1,1336,1336,1336,6,1,6,6,6,1464,1,1464,1464,1464,6,1,6,6,6
50,20,228,1,228,228,228,1325,1,1325,1325,1325,6,1,6,6,6,1507,1,1507,1507,1507,6,1,6,6,6
50,20,238,1,238,238,238,1331,1,1331,1331,1331,7,1,7,7,7,1513,1,1513,1513,1513,7,1,7,7,7
50,20,255,1,255,255,255,1342,1,1342,1342,1342,7,1,7,7,7,1622,1,1622,1622,1622,7,1,7,7,7
