n,p,diff_total,diff_count,diff_mean,diff_min,diff_max
15,10,76,1000,0.076,0,1
15,20,29,1000,0.029,-1,1
15,30,20,1000,0.02,-1,2
15,40,13,1000,0.013,-1,1
15,50,12,1000,0.012,-1,1
15,60,8,1000,0.008,-2,1
15,70,0,1000,0,-1,1
15,80,-2,1000,-0.002,-1,0
15,90,0,1000,0,0,0
