n,p,diff_total,diff_count,diff_mean,diff_min,diff_max
35,10,67,1000,0.067,-1,1
35,20,22,1000,0.022,-1,2
35,30,4,1000,0.004,-2,1
35,40,8,1000,0.008,-2,2
35,50,6,1000,0.006,-2,2
35,60,13,1000,0.013,-2,2
35,70,-1,1000,-0.001,-2,2
35,80,2,1000,0.002,-1,1
35,90,0,1000,0,0,0
