n,p,m_total,m_count,m_mean,m_min,m_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max,isteps_total,isteps_count,isteps_mean,isteps_min,isteps_max,inumber_total,inumber_count,inumber_mean,inumber_min,inumber_max
25,70,205,1,205,205,205,397,1,397,397,397,9,1,9,9,9,591,1,591,591,591,9,1,9,9,9
25,70,215,1,215,215,215,410,1,410,410,410,10,1,10,10,10,597,1,597,597,597,10,1,10,10,10
25,70,216,1,216,216,216,413,1,413,413,413,11,1,11,11,11,668,1,668,668,668,11,1,11,11,11
25,70,210,1,210,210,210,418,1,418,418,418,11,1,11,11,11,656,1,656,656,656,11,1,11,11,11
25,70,224,1,224,224,224,428,1,428,428,428,11,1,11,11,11,687,1,687,687,687,11,1,11,11,11
25,70,217,1,217,217,217,408,1,408,408,408,10,1,10,10,10,619,1,619,619,619,10,1,10,10,10
25,70,221,1,221,221,221,419,1,419,419,419,11,1,11,11,11,656,1,656,656,656,11,1,11,11,11
25,70,215,1,215,215,215,407,1,407,407,407,11,1,11,11,11,689,1,689,689,689,11,1,11,11,11
25,70,209,1,209,209,209,413,1,413,413,413,10,1,10,10,10,602,1,602,602,602,10,1,10,10,10
25,70,198,1,198,198,198,401,1,401,401,401,9,1,9,9,9,702,1,702,702,702,10,1,10,10,10
25,70,209,1,209,209,209,428,1,428,428,428,11,1,11,11,11,684,1,684,684,684,11,1,11,11,11
25,70,202,1,202,202,202,396,1,396,396,396,9,1,9,9,9,561,1,561,561,561,9,1,9,9,9
25,70,199,1,199,199,199,398,1,398,398,398,9,1,9,9,9,557,1,557,557,557,9,1,9,9,9
25,70,204,1,204,204,204,405,1,405,405,405,10,1,10,10,10,614,1,614,614,614,10,1,10,10,10
25,70,215,1,215,215,215,406,1,406,406,406,11,1,11,11,11,649,1,649,649,649,11,1,11,11,11
25,70,218,1,218,218,218,409,1,409,409,409,11,1,11,11,11,672,1,672,672,672,11,1,11,11,11
25,70,223,1,223,223,223,417,1,417,417,417,11,1,11,11,11,647,1,647,647,647,11,1,11,11,11
25,70,209,1,209,209,209,402,1,402,402,402,9,1,9,9,9,552,1,552,552,552,9,1,9,9,9
25,70,219,1,219,219,219,420,1,420,420,420,11,1,11,11,11,682,1,682,682,682,11,1,11,11,11
25,70,201,1,201,201,201,408,1,408,408,408,9,1,9,9,9,574,1,574,574,574,9,1,9,9,9
25,70,212,1,212,212,212,400,1,400,400,400,9,1,9,9,9,574,1,574,574,574,9,1,9,9,9
25,70,201,1,201,201,201,396,1,396,396,396,9,1,9,9,9,527,1,527,527,527,9,1,9,9,9
25,70,221,1,221,221,221,408,1,408,408,408,11,1,11,11,11,648,1,648,648,648,11,1,11,11,11
25,70,205,1,205,205,205,406,1,406,406,406,10,1,10,10,10,602,1,602,602,602,10,1,10,10,10
25,70,218,1,218,218,218,413,1,413,413,413,10,1,10,10,10,605,1,605,605,605,10,1,10,10,10
25,70,213,1,213,213,213,409,1,409,409,409,10,1,10,10,10,631,1,631,631,631,10,1,10,10,10
25,70,210,1,210,210,210,404,1,404,404,404,10,1,10,10,10,614,1,614,614,614,10,1,10,10,10
25,70,194,1,194,194,194,409,1,409,409,409,10,1,10,10,10,624,1,624,624,624,10,1,10,10,10
25,70,195,1,195,195,195,397,1,397,397,397,10,1,10,10,10,643,1,643,643,643,10,1,10,10,10
25,70,216,1,216,216,216,423,1,423,423,423,11,1,11,11,11,648,1,648,648,648,11,1,11,11,11
25,70,207,1,207,207,207,407,1,407,407,407,10,1,10,10,10,595,1,595,595,595,10,1,10,10,10
25,70,216,1,216,216,216,425,1,425,425,425,10,1,10,10,10,631,1,631,631,631,10,1,10,10,10
25,70,217,1,217,217,217,405,1,405,405,405,10,1,10,10,10,639,1,639,639,639,10,1,10,10,10
25,70,215,1,215,215,215,417,1,417,417,417,12,1,12,12,12,713,1,713,713,713,12,1,12,12,12
25,70,212,1,212,212,212,408,1,408,408,408,10,1,10,10,10,606,1,606,606,606,10,1,10,10,10
25,70,210,1,210,210,210,416,1,416,416,416,10,1,10,10,10,659,1,659,659,659,10,1,10,10,10
25,70,194,1,194,194,194,400,1,400,400,400,9,1,9,9,9,589,1,589,589,589,9,1,9,9,9
25,70,213,1,213,213,213,400,1,400,400,400,10,1,10,10,10,616,1,616,616,616,10,1,10,10,10
25,70,208,1,208,208,208,389,1,389,389,389,10,1,10,10,10,604,1,604,604,604,9,1,9,9,9
25,70,223,1,223,223,223,417,1,417,417,417,11,1,11,11,11,698,1,698,698,698,11,1,11,11,11
25,70,204,1,204,204,204,392,1,392,392,392,9,1,9,9,9,543,1,543,543,543,9,1,9,9,9
25,70,215,1,215,215,215,417,1,417,417,417,10,1,10,10,10,672,1,672,672,672,10,1,10,10,10
25,70,223,1,223,223,223,412,1,412,412,412,11,1,11,11,11,675,1,675,675,675,11,1,11,11,11
25,70,231,1,231,231,231,417,1,417,417,417,11,1,11,11,11,663,1,663,663,663,11,1,11,11,11
25,70,202,1,202,202,202,386,1,386,386,386,8,1,8,8,8,526,1,526,526,526,8,1,8,8,8
