n,p,m_total,m_count,m_mean,m_min,m_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max,isteps_total,isteps_count,isteps_mean,isteps_min,isteps_max,inumber_total,inumber_count,inumber_mean,inumber_min,inumber_max
50,30,375,1,375,375,375,1382,1,1382,1382,1382,8,1,8,8,8,1609,1,1609,1609,1609,8,1,8,8,8
50,30,376,1,376,376,376,1382,1,1382,1382,1382,8,1,8,8,8,1760,1,1760,1760,1760,9,1,9,9,9
50,30,365,1,365,365,365,1367,1,1367,1367,1367,7,1,7,7,7,1514,1,1514,1514,1514,7,1,7,7,7
50,30,381,1,381,381,381,1378,1,1378,1378,1378,8,1,8,8,8,1620,1,1620,1620,1620,8,1,8,8,8
50,30,366,1,366,366,366,1387,1,1387,1387,1387,8,1,8,8,8,1658,1,1658,1658,1658,8,1,8,8,8
50,30,375,1,375,375,375,1384,1,1384,1384,1384,9,1,9,9,9,1632,1,1632,1632,1632,9,1,9,9,9
50,30,382,1,382,382,382,1392,1,1392,1392,1392,9,1,9,9,9,1713,1,1713,1713,1713,9,1,9,9,9
50,30,385,1,385,385,385,1390,1,1390,1390,1390,8,1,8,8,8,1621,1,1621,1621,1621,8,1,8,8,8
50,30,373,1,373,373,373,1374,1,1374,1374,1374,8,1,8,8,8,1642,1,1642,1642,1642,8,1,8,8,8
50,30,364,1,364,364,364,1374,1,1374,1374,1374,8,1,8,8,8,1712,1,1712,1712,1712,8,1,8,8,8
50,30,358,1,358,358,358,1370,1,1370,1370,1370,8,1,8,8,8,1606,1,1606,1606,1606,8,1,8,8,8
50,30,353,1,353,353,353,1365,1,1365,1365,1365,7,1,7,7,7,1597,1,1597,1597,1597,7,1,7,7,7
50,30,373,1,373,373,373,1364,1,1364,1364,1364,8,1,8,8,8,1590,1,1590,1590,1590,8,1,8,8,8
50,30,372,1,372,372,372,1375,1,1375,1375,1375,8,1,8,8,8,1640,1,1640,1640,1640,8,1,8,8,8
50,30,378,1,378,378,378,1374,1,1374,1374,1374,8,1,8,8,8,1692,1,1692,1692,1692,8,1,8,8,8
50,30,377,1,377,377,377,1372,1,1372,1372,1372,7,1,7,7,7,1517,1,1517,1517,1517,7,1,7,7,7
50,30,379,1,379,379,379,1396,1,1396,1396,1396,9,1,9,9,9,1694,1,1694,1694,1694,9,1,9,9,9
50,30,356,1,356,356,356,1366,1,1366,1366,1366,8,1,8,8,8,1604,1,1604,1604,1604,8,1,8,8,8
50,30,354,1,354,354,354,1386,1,1386,1386,1386,8,1,8,8,8,1581,1,1581,1581,1581,8,1,8,8,8
50,30,379,1,379,379,379,1381,1,1381,1381,1381,8,1,8,8,8,1692,1,1692,1692,1692,8,1,8,8,8
50,30,385,1,385,385,385,1396,1,1396,1396,1396,9,1,9,9,9,1790,1,1790,1790,1790,9,1,9,9,9
50,30,359,1,359,359,359,1372,1,1372,1372,1372,7,1,7,7,7,1580,1,1580,1580,1580,7,1,7,7,7
50,30,347,1,347,347,347,1365,1,1365,1365,1365,8,1,8,8,8,1708,1,1708,1708,1708,8,1,8,8,8
50,30,346,1,346,346,346,1359,1,1359,1359,1359,8,1,8,8,8,1701,1,1701,1701,1701,8,1,8,8,8
50,30,360,1,360,360,360,1359,1,1359,1359,1359,8,1,8,8,8,1604,1,1604,1604,1604,8,1,8,8,8
50,30,380,1,380,380,380,1368,1,1368,1368,1368,8,1,8,8,8,1645,1,1645,1645,1645,8,1,8,8,8
50,30,366,1,366,366,366,1388,1,1388,1388,1388,9,1,9,9,9,1736,1,1736,1736,1736,9,1,9,9,9
50,30,354,1,354,354,354,1392,1,1392,1392,1392,8,1,8,8,8,1617,1,1617,1617,1617,8,1,8,8,8
50,30,378,1,378,378,378,1375,1,1375,1375,1375,8,1,8,8,8,1577,1,1577,1577,1577,8,1,8,8,8
50,30,400,1,400,400,400,1398,1,1398,1398,1398,8,1,8,8,8,1638,1,1638,1638,1638,8,1,8,8,8
50,30,365,1,365,365,365,1366,1,1366,1366,1366,8,1,8,8,8,1722,1,1722,1722,1722,8,1,8,8,8
50,30,356,1,356,356,356,1361,1,1361,1361,1361,7,1,7,7,7,1552,1,1552,1552,1552,7,1,7,7,7
50,30,377,1,377,377,377,1371,1,1371,1371,1371,9,1,9,9,9,1669,1,1669,1669,1669,9,1,9,9,9
50,30,380,1,380,380,380,1388,1,1388,1388,1388,9,1,9,9,9,1685,1,1685,1685,1685,9,1,9,9,9
50,30,362,1,362,362,362,1359,1,1359,1359,1359,8,1,8,8,8,1646,1,1646,1646,1646,8,1,8,8,8
50,30,369,1,369,369,369,1365,1,1365,1365,1365,7,1,7,7,7,1513,1,1513,1513,1513,7,1,7,7,7
50,30,364,1,364,364,364,1384,1,1384,1384,1384,8,1,8,8,8,1614,1,1614,1614,1614,8,1,8,8,8
50,30,362,1,362,362,362,1365,1,1365,1365,1365,7,1,7,7,7,1542,1,1542,1542,1542,7,1,7,7,7
50,30,362,1,362,362,362,1374,1,1374,1374,1374,8,1,8,8,8,1640,1,1640,1640,1640,8,1,8,8,8
50,30,338,1,338,338,338,1368,1,1368,1368,1368,8,1,8,8,8,1582,1,1582,1582,1582,8,1,8,8,8
50,30,359,1,359,359,359,1371,1,1371,1371,1371,8,1,8,8,8,1757,1,1757,1757,1757,9,1,9,9,9
50,30,355,1,355,355,355,1375,1,1375,1375,1375,8,1,8,8,8,1703,1,1703,1703,1703,8,1,8,8,8
50,30,390,1,390,390,390,1368,1,1368,1368,1368,8,1,8,8,8,1613,1,1613,1613,1613,8,1,8,8,8
50,30,348,1,348,348,348,1363,1,1363,1363,1363,7,1,7,7,7,1531,1,1531,1531,1531,7,1,7,7,7
50,30,343,1,343,343,343,1366,1,1366,1366,1366,8,1,8,8,8,1620,1,1620,1620,1620,8,1,8,8,8
50,30,369,1,369,369,369,1379,1,1379,1379,1379,8,1,8,8,8,1550,1,1550,1550,1550,8,1,8,8,8
50,30,353,1,353,353,353,1382,1,1382,1382,1382,8,1,8,8,8,1593,1,1593,1593,1593,8,1,8,8,8
50,30,335,1,335,335,335,1347,1,1347,1347,1347,6,1,6,6,6,1646,1,1646,1646,1646,8,1,8,8,8
50,30,363,1,363,363,363,1367,1,1367,1367,1367,8,1,8,8,8,1530,1,1530,1530,1530,7,1,7,7,7
50,30,363,1,363,363,363,1382,1,1382,1382,1382,8,1,8,8,8,1625,1,1625,1625,1625,8,1,8,8,8
50,30,384,1,384,384,384,1376,1,1376,1376,1376,9,1,9,9,9,1662,1,1662,1662,1662,9,1,9,9,9
50,30,359,1,359,359,359,1365,1,1365,1365,1365,8,1,8,8,8,1579,1,1579,1579,1579,8,1,8,8,8
50,30,381,1,381,381,381,1362,1,1362,1362,1362,7,1,7,7,7,1515,1,1515,1515,1515,7,1,7,7,7
50,30,383,1,383,383,383,1397,1,1397,1397,1397,9,1,9,9,9,1622,1,1622,1622,1622,8,1,8,8,8
50,30,362,1,362,362,362,1394,1,1394,1394,1394,9,1,9,9,9,1698,1,1698,1698,1698,9,1,9,9,9
50,30,387,1,387,387,387,1369,1,1369,1369,1369,8,1,8,8,8,1680,1,1680,1680,1680,8,1,8,8,8
50,30,380,1,380,380,380,1363,1,1363,1363,1363,8,1,8,8,8,1598,1,1598,1598,1598,8,1,8,8,8
50,30,345,1,345,345,345,1365,1,1365,1365,1365,8,1,8,8,8,1615,1,1615,1615,1615,8,1,8,8,8
50,30,383,1,383,383,383,1391,1,1391,1391,1391,9,1,9,9,9,1747,1,1747,1747,1747,9,1,9,9,9
50,30,386,1,386,386,386,1378,1,1378,1378,1378,9,1,9,9,9,1629,1,1629,1629,1629,9,1,9,9,9
50,30,353,1,353,353,353,1372,1,1372,1372,1372,8,1,8,8,8,1648,1,1648,1648,1648,8,1,8,8,8
50,30,377,1,377,377,377,1392,1,1392,1392,1392,9,1,9,9,9,1662,1,1662,1662,1662,9,1,9,9,9
50,30,402,1,402,402,402,1389,1,1389,1389,1389,10,1,10,10,10,1752,1,1752,1752,1752,10,1,10,10,10
50,30,380,1,380,380,380,1381,1,1381,1381,1381,8,1,8,8,8,1610,1,1610,1610,1610,8,1,8,8,8
50,30,355,1,355,355,355,1369,1,1369,1369,1369,8,1,8,8,8,1671,1,1671,1671,1671,8,1,8,8,8
50,30,382,1,382,382,382,1393,1,1393,1393,1393,8,1,8,8,8,1637,1,1637,1637,1637,8,1,8,8,8
50,30,376,1,376,376,376,1369,1,1369,1369,1369,8,1,8,8,8,1688,1,1688,1688,1688,8,1,8,8,8
50,30,396,1,396,396,396,1397,1,1397,1397,1397,9,1,9,9,9,1698,1,1698,1698,1698,8,1,8,8,8
50,30,370,1,370,370,370,1362,1,1362,1362,1362,8,1,8,8,8,1552,1,1552,1552,1552,7,1,7,7,7
50,30,376,1,376,376,376,1359,1,1359,1359,1359,8,1,8,8,8,1627,1,1627,1627,1627,8,1,8,8,8
50,30,347,1,347,347,347,1366,1,1366,1366,1366,9,1,9,9,9,1672,1,1672,1672,1672,9,1,9,9,9
50,30,382,1,382,382,382,1391,1,1391,1391,1391,9,1,9,9,9,1734,1,1734,1734,1734,9,1,9,9,9
50,30,365,1,365,365,365,1366,1,1366,1366,1366,8,1,8,8,8,1734,1,1734,1734,1734,8,1,8,8,8
50,30,359,1,359,359,359,1365,1,1365,1365,1365,9,1,9,9,9,1701,1,1701,1701,1701,8,1,8,8,8
50,30,376,1,376,376,376,1391,1,1391,1391,1391,8,1,8,8,8,1603,1,1603,1603,1603,8,1,8,8,8
50,30,356,1,356,356,356,1370,1,1370,1370,1370,8,1,8,8,8,1748,1,1748,1748,1748,8,1,8,8,8
50,30,370,1,370,370,370,1379,1,1379,1379,1379,8,1,8,8,8,1685,1,1685,1685,1685,8,1,8,8,8
50,30,406,1,406,406,406,1397,1,1397,1397,1397,9,1,9,9,9,1767,1,1767,1767,1767,9,1,9,9,9
50,30,374,1,374,374,374,1393,1,1393,1393,1393,9,1,9,9,9,1741,1,1741,1741,1741,8,1,8,8,8
50,30,362,1,362,362,362,1385,1,1385,1385,1385,9,1,9,9,9,1658,1,1658,1658,1658,8,1,8,8,8
50,30,367,1,367,367,367,1374,1,1374,1374,1374,8,1,8,8,8,1676,1,1676,1676,1676,8,1,8,8,8
50,30,352,1,352,352,352,1359,1,1359,1359,1359,7,1,7,7,7,1511,1,1511,1511,1511,7,1,7,7,7
50,30,357,1,357,357,357,1380,1,1380,1380,1380,8,1,8,8,8,1645,1,1645,1645,1645,8,1,8,8,8
50,30,362,1,362,362,362,1379,1,1379,1379,1379,8,1,8,8,8,1637,1,1637,1637,1637,8,1,8,8,8
50,30,383,1,383,383,383,1378,1,1378,1378,1378,8,1,8,8,8,1635,1,1635,1635,1635,8,1,8,8,8
50,30,371,1,371,371,371,1373,1,1373,1373,1373,8,1,8,8,8,1609,1,1609,1609,1609,8,1,8,8,8
50,30,346,1,346,346,346,1363,1,1363,1363,1363,8,1,8,8,8,1573,1,1573,1573,1573,8,1,8,8,8
50,30,392,1,392,392,392,1386,1,1386,1386,1386,8,1,8,8,8,1581,1,1581,1581,1581,8,1,8,8,8
50,30,358,1,358,358,358,1384,1,1384,1384,1384,9,1,9,9,9,1741,1,1741,1741,1741,9,1,9,9,9
50,30,386,1,386,386,386,1381,1,1381,1381,1381,9,1,9,9,9,1649,1,1649,1649,1649,9,1,9,9,9
50,30,356,1,356,356,356,1358,1,1358,1358,1358,7,1,7,7,7,1508,1,1508,1508,1508,7,1,7,7,7
50,30,338,1,338,338,338,1375,1,1375,1375,1375,8,1,8,8,8,1581,1,1581,1581,1581,7,1,7,7,7
50,30,382,1,382,382,382,1392,1,1392,1392,1392,8,1,8,8,8,1698,1,1698,1698,1698,8,1,8,8,8
50,30,376,1,376,376,376,1369,1,1369,1369,1369,9,1,9,9,9,1697,1,1697,1697,1697,9,1,9,9,9
50,30,371,1,371,371,371,1376,1,1376,1376,1376,9,1,9,9,9,1711,1,1711,1711,1711,9,1,9,9,9
50,30,359,1,359,359,359,1373,1,1373,1373,1373,7,1,7,7,7,1525,1,1525,1525,1525,7,1,7,7,7
50,30,376,1,376,376,376,1371,1,1371,1371,1371,8,1,8,8,8,1655,1,1655,1655,1655,8,1,8,8,8
50,30,376,1,376,376,376,1375,1,1375,1375,1375,9,1,9,9,9,1713,1,1713,1713,1713,9,1,9,9,9
50,30,379,1,379,379,379,1390,1,1390,1390,1390,8,1,8,8,8,1638,1,1638,1638,1638,8,1,8,8,8
50,30,378,1,378,378,378,1377,1,1377,1377,1377,8,1,8,8,8,1627,1,1627,1627,1627,8,1,8,8,8
50,30,326,1,326,326,326,1364,1,1364,1364,1364,7,1,7,7,7,1519,1,1519,1519,1519,7,1,7,7,7
50,30,361,1,361,361,361,1369,1,1369,1369,1369,8,1,8,8,8,1592,1,1592,1592,1592,8,1,8,8,8
50,30,368,1,368,368,368,1392,1,1392,1392,1392,8,1,8,8,8,1610,1,1610,1610,1610,8,1,8,8,8
50,30,355,1,355,355,355,1365,1,1365,1365,1365,8,1,8,8,8,1618,1,1618,1618,1618,8,1,8,8,8
50,30,355,1,355,355,355,1372,1,1372,1372,1372,8,1,8,8,8,1760,1,1760,1760,1760,8,1,8,8,8
50,30,369,1,369,369,369,1368,1,1368,1368,1368,7,1,7,7,7,1606,1,1606,1606,1606,7,1,7,7,7
50,30,392,1,392,392,392,1396,1,1396,1396,1396,9,1,9,9,9,1693,1,1693,1693,1693,9,1,9,9,9
50,30,370,1,370,370,370,1381,1,1381,1381,1381,8,1,8,8,8,1614,1,1614,1614,1614,8,1,8,8,8
50,30,390,1,390,390,390,1385,1,1385,1385,1385,8,1,8,8,8,1805,1,1805,1805,1805,9,1,9,9,9
50,30,358,1,358,358,358,1389,1,1389,1389,1389,9,1,9,9,9,1722,1,1722,1722,1722,9,1,9,9,9
50,30,355,1,355,355,355,1376,1,1376,1376,1376,8,1,8,8,8,1606,1,1606,1606,1606,8,1,8,8,8
50,30,356,1,356,356,356,1375,1,1375,1375,1375,7,1,7,7,7,1606,1,1606,1606,1606,7,1,7,7,7
50,30,347,1,347,347,347,1366,1,1366,1366,1366,9,1,9,9,9,1677,1,1677,1677,1677,9,1,9,9,9
50,30,354,1,354,354,354,1400,1,1400,1400,1400,9,1,9,9,9,1719,1,1719,1719,1719,9,1,9,9,9
50,30,358,1,358,358,358,1359,1,1359,1359,1359,8,1,8,8,8,1578,1,1578,1578,1578,8,1,8,8,8
50,30,360,1,360,360,360,1371,1,1371,1371,1371,8,1,8,8,8,1610,1,1610,1610,1610,8,1,8,8,8
50,30,345,1,345,345,345,1361,1,1361,1361,1361,8,1,8,8,8,1585,1,1585,1585,1585,7,1,7,7,7
50,30,381,1,381,381,381,1391,1,1391,1391,1391,8,1,8,8,8,1757,1,1757,1757,1757,8,1,8,8,8
50,30,352,1,352,352,352,1385,1,1385,1385,1385,8,1,8,8,8,1654,1,1654,1654,1654,8,1,8,8,8
50,30,352,1,352,352,352,1383,1,1383,1383,1383,8,1,8,8,8,1656,1,1656,1656,1656,8,1,8,8,8
50,30,359,1,359,359,359,1374,1,1374,1374,1374,8,1,8,8,8,1657,1,1657,1657,1657,8,1,8,8,8
50,30,362,1,362,362,362,1389,1,1389,1389,1389,8,1,8,8,8,1602,1,1602,1602,1602,8,1,8,8,8
50,30,372,1,372,372,372,1371,1,1371,1371,1371,8,1,8,8,8,1571,1,1571,1571,1571,8,1,8,8,8
50,30,362,1,362,362,362,1376,1,1376,1376,1376,8,1,8,8,8,1642,1,1642,1642,1642,8,1,8,8,8
50,30,387,1,387,387,387,1387,1,1387,1387,1387,9,1,9,9,9,1691,1,1691,1691,1691,9,1,9,9,9
50,30,362,1,362,362,362,1366,1,1366,1366,1366,7,1,7,7,7,1510,1,1510,1510,1510,7,1,7,7,7
50,30,354,1,354,354,354,1371,1,1371,1371,1371,8,1,8,8,8,1636,1,1636,1636,1636,8,1,8,8,8
50,30,353,1,353,353,353,1362,1,1362,1362,1362,8,1,8,8,8,1704,1,1704,1704,1704,8,1,8,8,8
50,30,369,1,369,369,369,1385,1,1385,1385,1385,8,1,8,8,8,1568,1,1568,1568,1568,8,1,8,8,8
50,30,334,1,334,334,334,1354,1,1354,1354,1354,7,1,7,7,7,1510,1,1510,1510,1510,7,1,7,7,7
50,30,365,1,365,365,365,1367,1,1367,1367,1367,8,1,8,8,8,1585,1,1585,1585,1585,8,1,8,8,8
