n,p,m_total,m_count,m_mean,m_min,m_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max,isteps_total,isteps_count,isteps_mean,isteps_min,isteps_max,inumber_total,inumber_count,inumber_mean,inumber_min,inumber_max
35,40,247,1,247,247,247,698,1,698,698,698,8,1,8,8,8,911,1,911,911,911,8,1,8,8,8
35,40,223,1,223,223,223,697,1,697,697,697,7,1,7,7,7,1000,1,1000,1000,1000,8,1,8,8,8
35,40,247,1,247,247,247,709,1,709,709,709,9,1,9,9,9,975,1,975,975,975,9,1,9,9,9
35,40,232,1,232,232,232,686,1,686,686,686,7,1,7,7,7,812,1,812,812,812,7,1,7,7,7
35,40,232,1,232,232,232,692,1,692,692,692,7,1,7,7,7,814,1,814,814,814,7,1,7,7,7
35,40,242,1,242,242,242,694,1,694,694,694,7,1,7,7,7,814,1,814,814,814,7,1,7,7,7
35,40,224,1,224,224,224,689,1,689,689,689,8,1,8,8,8,892,1,892,892,892,7,1,7,7,7
35,40,231,1,231,231,231,706,1,706,706,706,8,1,8,8,8,853,1,853,853,853,8,1,8,8,8
35,40,238,1,238,238,238,697,1,697,697,697,7,1,7,7,7,802,1,802,802,802,7,1,7,7,7
35,40,207,1,207,207,207,694,1,694,694,694,7,1,7,7,7,845,1,845,845,845,7,1,7,7,7
35,40,249,1,249,249,249,705,1,705,705,705,8,1,8,8,8,843,1,843,843,843,8,1,8,8,8
35,40,249,1,249,249,249,687,1,687,687,687,7,1,7,7,7,902,1,902,902,902,7,1,7,7,7
35,40,239,1,239,239,239,698,1,698,698,698,8,1,8,8,8,892,1,892,892,892,8,1,8,8,8
35,40,227,1,227,227,227,690,1,690,690,690,7,1,7,7,7,867,1,867,867,867,7,1,7,7,7
35,40,254,1,254,254,254,720,1,720,720,720,9,1,9,9,9,964,1,964,964,964,9,1,9,9,9
35,40,238,1,238,238,238,708,1,708,708,708,8,1,8,8,8,953,1,953,953,953,8,1,8,8,8
35,40,235,1,235,235,235,694,1,694,694,694,8,1,8,8,8,919,1,919,919,919,8,1,8,8,8
35,40,215,1,215,215,215,692,1,692,692,692,7,1,7,7,7,814,1,814,814,814,7,1,7,7,7
35,40,219,1,219,219,219,688,1,688,688,688,8,1,8,8,8,886,1,886,886,886,8,1,8,8,8
35,40,251,1,251,251,251,700,1,700,700,700,8,1,8,8,8,876,1,876,876,876,8,1,8,8,8
35,40,251,1,251,251,251,697,1,697,697,697,8,1,8,8,8,857,1,857,857,857,8,1,8,8,8
35,40,268,1,268,268,268,712,1,712,712,712,8,1,8,8,8,971,1,971,971,971,8,1,8,8,8
35,40,248,1,248,248,248,706,1,706,706,706,8,1,8,8,8,893,1,893,893,893,8,1,8,8,8
35,40,244,1,244,244,244,697,1,697,697,697,7,1,7,7,7,791,1,791,791,791,7,1,7,7,7
35,40,228,1,228,228,228,685,1,685,685,685,7,1,7,7,7,812,1,812,812,812,7,1,7,7,7
35,40,239,1,239,239,239,702,1,702,702,702,8,1,8,8,8,880,1,880,880,880,8,1,8,8,8
35,40,240,1,240,240,240,698,1,698,698,698,8,1,8,8,8,895,1,895,895,895,8,1,8,8,8
35,40,246,1,246,246,246,704,1,704,704,704,8,1,8,8,8,850,1,850,850,850,8,1,8,8,8
35,40,251,1,251,251,251,706,1,706,706,706,9,1,9,9,9,935,1,935,935,935,9,1,9,9,9
35,40,261,1,261,261,261,712,1,712,712,712,9,1,9,9,9,936,1,936,936,936,9,1,9,9,9
35,40,228,1,228,228,228,690,1,690,690,690,8,1,8,8,8,894,1,894,894,894,8,1,8,8,8
35,40,219,1,219,219,219,712,1,712,712,712,8,1,8,8,8,892,1,892,892,892,8,1,8,8,8
35,40,229,1,229,229,229,688,1,688,688,688,8,1,8,8,8,876,1,876,876,876,8,1,8,8,8
35,40,233,1,233,233,233,690,1,690,690,690,7,1,7,7,7,818,1,818,818,818,7,1,7,7,7
35,40,255,1,255,255,255,711,1,711,711,711,9,1,9,9,9,961,1,961,961,961,9,1,9,9,9
35,40,236,1,236,236,236,697,1,697,697,697,7,1,7,7,7,843,1,843,843,843,7,1,7,7,7
35,40,237,1,237,237,237,705,1,705,705,705,8,1,8,8,8,891,1,891,891,891,8,1,8,8,8
35,40,234,1,234,234,234,689,1,689,689,689,7,1,7,7,7,790,1,790,790,790,7,1,7,7,7
35,40,248,1,248,248,248,695,1,695,695,695,8,1,8,8,8,859,1,859,859,859,8,1,8,8,8
35,40,227,1,227,227,227,699,1,699,699,699,7,1,7,7,7,831,1,831,831,831,7,1,7,7,7
35,40,240,1,240,240,240,700,1,700,700,700,8,1,8,8,8,890,1,890,890,890,8,1,8,8,8
35,40,224,1,224,224,224,695,1,695,695,695,7,1,7,7,7,966,1,966,966,966,8,1,8,8,8
35,40,251,1,251,251,251,699,1,699,699,699,8,1,8,8,8,867,1,867,867,867,7,1,7,7,7
35,40,253,1,253,253,253,700,1,700,700,700,8,1,8,8,8,872,1,872,872,872,8,1,8,8,8
35,40,224,1,224,224,224,678,1,678,678,678,7,1,7,7,7,863,1,863,863,863,7,1,7,7,7
35,40,257,1,257,257,257,700,1,700,700,700,8,1,8,8,8,892,1,892,892,892,8,1,8,8,8
35,40,232,1,232,232,232,695,1,695,695,695,8,1,8,8,8,913,1,913,913,913,8,1,8,8,8
35,40,242,1,242,242,242,704,1,704,704,704,8,1,8,8,8,909,1,909,909,909,8,1,8,8,8
35,40,254,1,254,254,254,697,1,697,697,697,8,1,8,8,8,910,1,910,910,910,8,1,8,8,8
35,40,243,1,243,243,243,688,1,688,688,688,7,1,7,7,7,858,1,858,858,858,7,1,7,7,7
35,40,225,1,225,225,225,696,1,696,696,696,8,1,8,8,8,936,1,936,936,936,8,1,8,8,8
35,40,231,1,231,231,231,694,1,694,694,694,7,1,7,7,7,813,1,813,813,813,7,1,7,7,7
35,40,230,1,230,230,230,696,1,696,696,696,8,1,8,8,8,888,1,888,888,888,8,1,8,8,8
35,40,238,1,238,238,238,708,1,708,708,708,8,1,8,8,8,890,1,890,890,890,8,1,8,8,8
35,40,241,1,241,241,241,700,1,700,700,700,8,1,8,8,8,911,1,911,911,911,8,1,8,8,8
35,40,223,1,223,223,223,686,1,686,686,686,7,1,7,7,7,953,1,953,953,953,8,1,8,8,8
35,40,241,1,241,241,241,688,1,688,688,688,8,1,8,8,8,908,1,908,908,908,8,1,8,8,8
35,40,252,1,252,252,252,703,1,703,703,703,8,1,8,8,8,921,1,921,921,921,8,1,8,8,8
35,40,241,1,241,241,241,698,1,698,698,698,8,1,8,8,8,863,1,863,863,863,8,1,8,8,8
35,40,245,1,245,245,245,707,1,707,707,707,8,1,8,8,8,885,1,885,885,885,8,1,8,8,8
35,40,256,1,256,256,256,708,1,708,708,708,9,1,9,9,9,939,1,939,939,939,9,1,9,9,9
35,40,222,1,222,222,222,701,1,701,701,701,7,1,7,7,7,824,1,824,824,824,7,1,7,7,7
35,40,226,1,226,226,226,704,1,704,704,704,8,1,8,8,8,1015,1,1015,1015,1015,8,1,8,8,8
35,40,208,1,208,208,208,690,1,690,690,690,7,1,7,7,7,823,1,823,823,823,7,1,7,7,7
35,40,223,1,223,223,223,687,1,687,687,687,7,1,7,7,7,814,1,814,814,814,7,1,7,7,7
35,40,256,1,256,256,256,713,1,713,713,713,8,1,8,8,8,867,1,867,867,867,7,1,7,7,7
35,40,239,1,239,239,239,704,1,704,704,704,8,1,8,8,8,831,1,831,831,831,8,1,8,8,8
35,40,251,1,251,251,251,713,1,713,713,713,8,1,8,8,8,886,1,886,886,886,8,1,8,8,8
35,40,273,1,273,273,273,715,1,715,715,715,9,1,9,9,9,941,1,941,941,941,9,1,9,9,9
35,40,241,1,241,241,241,700,1,700,700,700,8,1,8,8,8,863,1,863,863,863,8,1,8,8,8
35,40,238,1,238,238,238,695,1,695,695,695,8,1,8,8,8,889,1,889,889,889,8,1,8,8,8
35,40,246,1,246,246,246,698,1,698,698,698,7,1,7,7,7,840,1,840,840,840,7,1,7,7,7
35,40,242,1,242,242,242,693,1,693,693,693,8,1,8,8,8,988,1,988,988,988,8,1,8,8,8
35,40,247,1,247,247,247,695,1,695,695,695,8,1,8,8,8,894,1,894,894,894,8,1,8,8,8
35,40,231,1,231,231,231,697,1,697,697,697,8,1,8,8,8,874,1,874,874,874,8,1,8,8,8
35,40,231,1,231,231,231,700,1,700,700,700,8,1,8,8,8,897,1,897,897,897,8,1,8,8,8
35,40,246,1,246,246,246,694,1,694,694,694,8,1,8,8,8,895,1,895,895,895,7,1,7,7,7
35,40,239,1,239,239,239,707,1,707,707,707,8,1,8,8,8,880,1,880,880,880,8,1,8,8,8
35,40,229,1,229,229,229,702,1,702,702,702,9,1,9,9,9,927,1,927,927,927,9,1,9,9,9
35,40,229,1,229,229,229,696,1,696,696,696,8,1,8,8,8,879,1,879,879,879,8,1,8,8,8
35,40,238,1,238,238,238,689,1,689,689,689,7,1,7,7,7,824,1,824,824,824,7,1,7,7,7
35,40,243,1,243,243,243,715,1,715,715,715,8,1,8,8,8,920,1,920,920,920,8,1,8,8,8
35,40,250,1,250,250,250,712,1,712,712,712,8,1,8,8,8,980,1,980,980,980,8,1,8,8,8
35,40,236,1,236,236,236,706,1,706,706,706,8,1,8,8,8,919,1,919,919,919,8,1,8,8,8
35,40,218,1,218,218,218,675,1,675,675,675,6,1,6,6,6,776,1,776,776,776,6,1,6,6,6
35,40,231,1,231,231,231,694,1,694,694,694,8,1,8,8,8,901,1,901,901,901,8,1,8,8,8
35,40,241,1,241,241,241,698,1,698,698,698,8,1,8,8,8,861,1,861,861,861,8,1,8,8,8
35,40,264,1,264,264,264,723,1,723,723,723,9,1,9,9,9,980,1,980,980,980,9,1,9,9,9
35,40,265,1,265,265,265,687,1,687,687,687,8,1,8,8,8,872,1,872,872,872,8,1,8,8,8
35,40,227,1,227,227,227,703,1,703,703,703,8,1,8,8,8,908,1,908,908,908,8,1,8,8,8
35,40,254,1,254,254,254,701,1,701,701,701,8,1,8,8,8,879,1,879,879,879,8,1,8,8,8
35,40,241,1,241,241,241,701,1,701,701,701,8,1,8,8,8,879,1,879,879,879,8,1,8,8,8
35,40,243,1,243,243,243,716,1,716,716,716,9,1,9,9,9,952,1,952,952,952,9,1,9,9,9
35,40,231,1,231,231,231,700,1,700,700,700,8,1,8,8,8,883,1,883,883,883,8,1,8,8,8
35,40,239,1,239,239,239,698,1,698,698,698,8,1,8,8,8,898,1,898,898,898,8,1,8,8,8
35,40,216,1,216,216,216,688,1,688,688,688,8,1,8,8,8,839,1,839,839,839,8,1,8,8,8
35,40,252,1,252,252,252,702,1,702,702,702,8,1,8,8,8,850,1,850,850,850,8,1,8,8,8
35,40,233,1,233,233,233,704,1,704,704,704,9,1,9,9,9,940,1,940,940,940,8,1,8,8,8
35,40,255,1,255,255,255,709,1,709,709,709,8,1,8,8,8,915,1,915,915,915,8,1,8,8,8
35,40,237,1,237,237,237,714,1,714,714,714,9,1,9,9,9,998,1,998,998,998,9,1,9,9,9
35,40,224,1,224,224,224,683,1,683,683,683,7,1,7,7,7,808,1,808,808,808,7,1,7,7,7
35,40,220,1,220,220,220,691,1,691,691,691,7,1,7,7,7,819,1,819,819,819,7,1,7,7,7
35,40,248,1,248,248,248,702,1,702,702,702,8,1,8,8,8,845,1,845,845,845,8,1,8,8,8
35,40,243,1,243,243,243,691,1,691,691,691,8,1,8,8,8,896,1,896,896,896,8,1,8,8,8
35,40,224,1,224,224,224,694,1,694,694,694,7,1,7,7,7,876,1,876,876,876,7,1,7,7,7
35,40,244,1,244,244,244,706,1,706,706,706,8,1,8,8,8,854,1,854,854,854,7,1,7,7,7
35,40,252,1,252,252,252,704,1,704,704,704,9,1,9,9,9,994,1,994,994,994,9,1,9,9,9
35,40,242,1,242,242,242,711,1,711,711,711,8,1,8,8,8,894,1,894,894,894,8,1,8,8,8
35,40,239,1,239,239,239,709,1,709,709,709,8,1,8,8,8,1088,1,1088,1088,1088,9,1,9,9,9
35,40,226,1,226,226,226,693,1,693,693,693,7,1,7,7,7,836,1,836,836,836,7,1,7,7,7
35,40,247,1,247,247,247,684,1,684,684,684,7,1,7,7,7,791,1,791,791,791,7,1,7,7,7
35,40,239,1,239,239,239,696,1,696,696,696,7,1,7,7,7,869,1,869,869,869,7,1,7,7,7
35,40,252,1,252,252,252,709,1,709,709,709,8,1,8,8,8,850,1,850,850,850,8,1,8,8,8
35,40,271,1,271,271,271,712,1,712,712,712,8,1,8,8,8,903,1,903,903,903,8,1,8,8,8
35,40,232,1,232,232,232,698,1,698,698,698,8,1,8,8,8,896,1,896,896,896,8,1,8,8,8
35,40,249,1,249,249,249,708,1,708,708,708,9,1,9,9,9,925,1,925,925,925,9,1,9,9,9
35,40,251,1,251,251,251,692,1,692,692,692,7,1,7,7,7,802,1,802,802,802,7,1,7,7,7
35,40,231,1,231,231,231,688,1,688,688,688,7,1,7,7,7,816,1,816,816,816,7,1,7,7,7
35,40,238,1,238,238,238,717,1,717,717,717,8,1,8,8,8,897,1,897,897,897,8,1,8,8,8
35,40,237,1,237,237,237,707,1,707,707,707,8,1,8,8,8,903,1,903,903,903,8,1,8,8,8
35,40,240,1,240,240,240,685,1,685,685,685,7,1,7,7,7,902,1,902,902,902,8,1,8,8,8
35,40,229,1,229,229,229,698,1,698,698,698,7,1,7,7,7,811,1,811,811,811,7,1,7,7,7
35,40,234,1,234,234,234,704,1,704,704,704,8,1,8,8,8,914,1,914,914,914,8,1,8,8,8
35,40,239,1,239,239,239,696,1,696,696,696,8,1,8,8,8,877,1,877,877,877,8,1,8,8,8
35,40,221,1,221,221,221,693,1,693,693,693,7,1,7,7,7,843,1,843,843,843,7,1,7,7,7
35,40,259,1,259,259,259,706,1,706,706,706,8,1,8,8,8,1026,1,1026,1026,1026,9,1,9,9,9
35,40,241,1,241,241,241,686,1,686,686,686,8,1,8,8,8,875,1,875,875,875,7,1,7,7,7
35,40,238,1,238,238,238,692,1,692,692,692,8,1,8,8,8,852,1,852,852,852,8,1,8,8,8
35,40,230,1,230,230,230,694,1,694,694,694,8,1,8,8,8,881,1,881,881,881,8,1,8,8,8
35,40,208,1,208,208,208,692,1,692,692,692,8,1,8,8,8,896,1,896,896,896,8,1,8,8,8
35,40,231,1,231,231,231,704,1,704,704,704,8,1,8,8,8,872,1,872,872,872,8,1,8,8,8
35,40,224,1,224,224,224,695,1,695,695,695,8,1,8,8,8,924,1,924,924,924,8,1,8,8,8
35,40,244,1,244,244,244,691,1,691,691,691,8,1,8,8,8,875,1,875,875,875,8,1,8,8,8
35,40,261,1,261,261,261,710,1,710,710,710,8,1,8,8,8,892,1,892,892,892,8,1,8,8,8
35,40,256,1,256,256,256,704,1,704,704,704,8,1,8,8,8,886,1,886,886,886,8,1,8,8,8
35,40,223,1,223,223,223,694,1,694,694,694,8,1,8,8,8,939,1,939,939,939,8,1,8,8,8
35,40,220,1,220,220,220,693,1,693,693,693,7,1,7,7,7,858,1,858,858,858,7,1,7,7,7
35,40,243,1,243,243,243,709,1,709,709,709,8,1,8,8,8,903,1,903,903,903,8,1,8,8,8
35,40,254,1,254,254,254,707,1,707,707,707,8,1,8,8,8,906,1,906,906,906,8,1,8,8,8
35,40,235,1,235,235,235,696,1,696,696,696,7,1,7,7,7,1021,1,1021,1021,1021,8,1,8,8,8
35,40,262,1,262,262,262,708,1,708,708,708,8,1,8,8,8,899,1,899,899,899,8,1,8,8,8
35,40,240,1,240,240,240,706,1,706,706,706,8,1,8,8,8,876,1,876,876,876,8,1,8,8,8
35,40,256,1,256,256,256,694,1,694,694,694,8,1,8,8,8,878,1,878,878,878,8,1,8,8,8
35,40,242,1,242,242,242,695,1,695,695,695,8,1,8,8,8,857,1,857,857,857,7,1,7,7,7
35,40,229,1,229,229,229,686,1,686,686,686,7,1,7,7,7,841,1,841,841,841,7,1,7,7,7
35,40,248,1,248,248,248,703,1,703,703,703,7,1,7,7,7,827,1,827,827,827,7,1,7,7,7
35,40,231,1,231,231,231,703,1,703,703,703,8,1,8,8,8,870,1,870,870,870,8,1,8,8,8
35,40,250,1,250,250,250,709,1,709,709,709,8,1,8,8,8,938,1,938,938,938,8,1,8,8,8
35,40,228,1,228,228,228,682,1,682,682,682,7,1,7,7,7,824,1,824,824,824,7,1,7,7,7
35,40,222,1,222,222,222,700,1,700,700,700,8,1,8,8,8,986,1,986,986,986,8,1,8,8,8
35,40,257,1,257,257,257,700,1,700,700,700,7,1,7,7,7,821,1,821,821,821,7,1,7,7,7
35,40,227,1,227,227,227,691,1,691,691,691,8,1,8,8,8,874,1,874,874,874,8,1,8,8,8
35,40,256,1,256,256,256,698,1,698,698,698,7,1,7,7,7,913,1,913,913,913,8,1,8,8,8
35,40,211,1,211,211,211,683,1,683,683,683,7,1,7,7,7,796,1,796,796,796,7,1,7,7,7
35,40,248,1,248,248,248,718,1,718,718,718,9,1,9,9,9,984,1,984,984,984,9,1,9,9,9
35,40,239,1,239,239,239,704,1,704,704,704,8,1,8,8,8,868,1,868,868,868,8,1,8,8,8
35,40,241,1,241,241,241,716,1,716,716,716,9,1,9,9,9,983,1,983,983,983,9,1,9,9,9
35,40,239,1,239,239,239,696,1,696,696,696,8,1,8,8,8,944,1,944,944,944,8,1,8,8,8
35,40,241,1,241,241,241,694,1,694,694,694,7,1,7,7,7,817,1,817,817,817,7,1,7,7,7
35,40,243,1,243,243,243,711,1,711,711,711,8,1,8,8,8,900,1,900,900,900,8,1,8,8,8
35,40,240,1,240,240,240,697,1,697,697,697,8,1,8,8,8,912,1,912,912,912,8,1,8,8,8
35,40,239,1,239,239,239,705,1,705,705,705,7,1,7,7,7,829,1,829,829,829,7,1,7,7,7
35,40,256,1,256,256,256,702,1,702,702,702,8,1,8,8,8,890,1,890,890,890,8,1,8,8,8
35,40,241,1,241,241,241,697,1,697,697,697,8,1,8,8,8,865,1,865,865,865,8,1,8,8,8
35,40,251,1,251,251,251,716,1,716,716,716,9,1,9,9,9,991,1,991,991,991,9,1,9,9,9
35,40,267,1,267,267,267,698,1,698,698,698,8,1,8,8,8,883,1,883,883,883,8,1,8,8,8
35,40,231,1,231,231,231,700,1,700,700,700,8,1,8,8,8,903,1,903,903,903,8,1,8,8,8
35,40,242,1,242,242,242,699,1,699,699,699,8,1,8,8,8,864,1,864,864,864,8,1,8,8,8
35,40,251,1,251,251,251,715,1,715,715,715,8,1,8,8,8,863,1,863,863,863,8,1,8,8,8
35,40,227,1,227,227,227,693,1,693,693,693,8,1,8,8,8,961,1,961,961,961,8,1,8,8,8
35,40,243,1,243,243,243,703,1,703,703,703,7,1,7,7,7,843,1,843,843,843,7,1,7,7,7
35,40,227,1,227,227,227,690,1,690,690,690,7,1,7,7,7,830,1,830,830,830,7,1,7,7,7
35,40,249,1,249,249,249,700,1,700,700,700,8,1,8,8,8,869,1,869,869,869,8,1,8,8,8
35,40,245,1,245,245,245,705,1,705,705,705,8,1,8,8,8,830,1,830,830,830,8,1,8,8,8
35,40,230,1,230,230,230,692,1,692,692,692,8,1,8,8,8,907,1,907,907,907,8,1,8,8,8
35,40,235,1,235,235,235,706,1,706,706,706,9,1,9,9,9,1011,1,1011,1011,1011,9,1,9,9,9
35,40,260,1,260,260,260,710,1,710,710,710,9,1,9,9,9,960,1,960,960,960,9,1,9,9,9
35,40,238,1,238,238,238,708,1,708,708,708,8,1,8,8,8,896,1,896,896,896,8,1,8,8,8
35,40,251,1,251,251,251,721,1,721,721,721,9,1,9,9,9,949,1,949,949,949,8,1,8,8,8
35,40,233,1,233,233,233,717,1,717,717,717,8,1,8,8,8,897,1,897,897,897,8,1,8,8,8
35,40,227,1,227,227,227,691,1,691,691,691,8,1,8,8,8,829,1,829,829,829,8,1,8,8,8
35,40,233,1,233,233,233,714,1,714,714,714,9,1,9,9,9,945,1,945,945,945,9,1,9,9,9
35,40,227,1,227,227,227,700,1,700,700,700,8,1,8,8,8,928,1,928,928,928,8,1,8,8,8
35,40,240,1,240,240,240,708,1,708,708,708,9,1,9,9,9,938,1,938,938,938,9,1,9,9,9
35,40,230,1,230,230,230,706,1,706,706,706,8,1,8,8,8,918,1,918,918,918,8,1,8,8,8
35,40,227,1,227,227,227,699,1,699,699,699,8,1,8,8,8,869,1,869,869,869,7,1,7,7,7
35,40,219,1,219,219,219,688,1,688,688,688,7,1,7,7,7,819,1,819,819,819,7,1,7,7,7
35,40,226,1,226,226,226,695,1,695,695,695,7,1,7,7,7,838,1,838,838,838,7,1,7,7,7
35,40,244,1,244,244,244,698,1,698,698,698,8,1,8,8,8,941,1,941,941,941,8,1,8,8,8
35,40,236,1,236,236,236,697,1,697,697,697,7,1,7,7,7,856,1,856,856,856,7,1,7,7,7
35,40,219,1,219,219,219,687,1,687,687,687,8,1,8,8,8,868,1,868,868,868,7,1,7,7,7
