n,p,m_total,m_count,m_mean,m_min,m_max,steps_total,steps_count,steps_mean,steps_min,steps_max,number_total,number_count,number_mean,number_min,number_max,isteps_total,isteps_count,isteps_mean,isteps_min,isteps_max,inumber_total,inumber_count,inumber_mean,inumber_min,inumber_max
15,80,89,1,89,89,89,167,1,167,167,167,9,1,9,9,9,292,1,292,292,292,9,1,9,9,9
15,80,85,1,85,85,85,150,1,150,150,150,8,1,8,8,8,255,1,255,255,255,8,1,8,8,8
15,80,86,1,86,86,86,160,1,160,160,160,9,1,9,9,9,306,1,306,306,306,9,1,9,9,9
15,80,91,1,91,91,91,160,1,160,160,160,8,1,8,8,8,269,1,269,269,269,8,1,8,8,8
15,80,86,1,86,86,86,161,1,161,161,161,8,1,8,8,8,256,1,256,256,256,8,1,8,8,8
15,80,82,1,82,82,82,152,1,152,152,152,7,1,7,7,7,220,1,220,220,220,7,1,7,7,7
15,80,83,1,83,83,83,161,1,161,161,161,8,1,8,8,8,256,1,256,256,256,8,1,8,8,8
15,80,82,1,82,82,82,154,1,154,154,154,8,1,8,8,8,249,1,249,249,249,8,1,8,8,8
15,80,83,1,83,83,83,154,1,154,154,154,8,1,8,8,8,258,1,258,258,258,8,1,8,8,8
15,80,84,1,84,84,84,151,1,151,151,151,8,1,8,8,8,253,1,253,253,253,8,1,8,8,8
15,80,85,1,85,85,85,164,1,164,164,164,9,1,9,9,9,289,1,289,289,289,9,1,9,9,9
15,80,86,1,86,86,86,167,1,167,167,167,9,1,9,9,9,303,1,303,303,303,9,1,9,9,9
15,80,82,1,82,82,82,159,1,159,159,159,8,1,8,8,8,287,1,287,287,287,8,1,8,8,8
15,80,85,1,85,85,85,157,1,157,157,157,9,1,9,9,9,286,1,286,286,286,9,1,9,9,9
15,80,80,1,80,80,80,153,1,153,153,153,8,1,8,8,8,268,1,268,268,268,8,1,8,8,8
15,80,85,1,85,85,85,163,1,163,163,163,9,1,9,9,9,303,1,303,303,303,9,1,9,9,9
15,80,82,1,82,82,82,162,1,162,162,162,9,1,9,9,9,289,1,289,289,289,9,1,9,9,9
15,80,86,1,86,86,86,157,1,157,157,157,8,1,8,8,8,259,1,259,259,259,8,1,8,8,8
15,80,89,1,89,89,89,173,1,173,173,173,9,1,9,9,9,314,1,314,314,314,9,1,9,9,9
15,80,79,1,79,79,79,149,1,149,149,149,7,1,7,7,7,212,1,212,212,212,7,1,7,7,7
15,80,90,1,90,90,90,170,1,170,170,170,9,1,9,9,9,300,1,300,300,300,9,1,9,9,9
15,80,82,1,82,82,82,162,1,162,162,162,8,1,8,8,8,260,1,260,260,260,8,1,8,8,8
15,80,90,1,90,90,90,165,1,165,165,165,8,1,8,8,8,257,1,257,257,257,8,1,8,8,8
15,80,86,1,86,86,86,163,1,163,163,163,8,1,8,8,8,261,1,261,261,261,8,1,8,8,8
15,80,80,1,80,80,80,161,1,161,161,161,9,1,9,9,9,302,1,302,302,302,9,1,9,9,9
15,80,81,1,81,81,81,157,1,157,157,157,8,1,8,8,8,251,1,251,251,251,8,1,8,8,8
15,80,88,1,88,88,88,162,1,162,162,162,9,1,9,9,9,292,1,292,292,292,9,1,9,9,9
15,80,84,1,84,84,84,161,1,161,161,161,8,1,8,8,8,266,1,266,266,266,8,1,8,8,8
15,80,83,1,83,83,83,158,1,158,158,158,7,1,7,7,7,226,1,226,226,226,7,1,7,7,7
15,80,83,1,83,83,83,152,1,152,152,152,7,1,7,7,7,243,1,243,243,243,7,1,7,7,7
15,80,88,1,88,88,88,155,1,155,155,155,8,1,8,8,8,247,1,247,247,247,8,1,8,8,8
15,80,81,1,81,81,81,148,1,148,148,148,7,1,7,7,7,234,1,234,234,234,7,1,7,7,7
15,80,86,1,86,86,86,158,1,158,158,158,8,1,8,8,8,254,1,254,254,254,8,1,8,8,8
15,80,92,1,92,92,92,173,1,173,173,173,9,1,9,9,9,298,1,298,298,298,9,1,9,9,9
15,80,80,1,80,80,80,148,1,148,148,148,7,1,7,7,7,217,1,217,217,217,7,1,7,7,7
15,80,86,1,86,86,86,156,1,156,156,156,7,1,7,7,7,238,1,238,238,238,7,1,7,7,7
15,80,85,1,85,85,85,168,1,168,168,168,9,1,9,9,9,310,1,310,310,310,9,1,9,9,9
15,80,85,1,85,85,85,159,1,159,159,159,8,1,8,8,8,254,1,254,254,254,8,1,8,8,8
15,80,81,1,81,81,81,146,1,146,146,146,7,1,7,7,7,218,1,218,218,218,7,1,7,7,7
15,80,84,1,84,84,84,154,1,154,154,154,8,1,8,8,8,274,1,274,274,274,8,1,8,8,8
15,80,81,1,81,81,81,151,1,151,151,151,8,1,8,8,8,244,1,244,244,244,8,1,8,8,8
15,80,82,1,82,82,82,152,1,152,152,152,8,1,8,8,8,261,1,261,261,261,8,1,8,8,8
15,80,92,1,92,92,92,161,1,161,161,161,8,1,8,8,8,260,1,260,260,260,8,1,8,8,8
15,80,86,1,86,86,86,154,1,154,154,154,8,1,8,8,8,250,1,250,250,250,8,1,8,8,8
15,80,88,1,88,88,88,170,1,170,170,170,10,1,10,10,10,338,1,338,338,338,10,1,10,10,10
15,80,84,1,84,84,84,155,1,155,155,155,8,1,8,8,8,284,1,284,284,284,8,1,8,8,8
15,80,84,1,84,84,84,153,1,153,153,153,8,1,8,8,8,251,1,251,251,251,8,1,8,8,8
15,80,78,1,78,78,78,158,1,158,158,158,7,1,7,7,7,245,1,245,245,245,7,1,7,7,7
15,80,82,1,82,82,82,152,1,152,152,152,7,1,7,7,7,244,1,244,244,244,7,1,7,7,7
15,80,90,1,90,90,90,162,1,162,162,162,9,1,9,9,9,296,1,296,296,296,9,1,9,9,9
15,80,87,1,87,87,87,162,1,162,162,162,9,1,9,9,9,298,1,298,298,298,9,1,9,9,9
15,80,82,1,82,82,82,153,1,153,153,153,8,1,8,8,8,250,1,250,250,250,8,1,8,8,8
15,80,79,1,79,79,79,150,1,150,150,150,7,1,7,7,7,230,1,230,230,230,7,1,7,7,7
15,80,85,1,85,85,85,158,1,158,158,158,8,1,8,8,8,254,1,254,254,254,8,1,8,8,8
15,80,82,1,82,82,82,160,1,160,160,160,8,1,8,8,8,263,1,263,263,263,8,1,8,8,8
15,80,81,1,81,81,81,163,1,163,163,163,8,1,8,8,8,261,1,261,261,261,8,1,8,8,8
15,80,87,1,87,87,87,169,1,169,169,169,8,1,8,8,8,271,1,271,271,271,8,1,8,8,8
15,80,85,1,85,85,85,157,1,157,157,157,8,1,8,8,8,257,1,257,257,257,8,1,8,8,8
15,80,84,1,84,84,84,160,1,160,160,160,8,1,8,8,8,288,1,288,288,288,8,1,8,8,8
15,80,90,1,90,90,90,166,1,166,166,166,9,1,9,9,9,312,1,312,312,312,9,1,9,9,9
15,80,83,1,83,83,83,153,1,153,153,153,7,1,7,7,7,229,1,229,229,229,7,1,7,7,7
15,80,86,1,86,86,86,157,1,157,157,157,8,1,8,8,8,249,1,249,249,249,8,1,8,8,8
15,80,85,1,85,85,85,162,1,162,162,162,9,1,9,9,9,294,1,294,294,294,9,1,9,9,9
15,80,80,1,80,80,80,151,1,151,151,151,8,1,8,8,8,251,1,251,251,251,8,1,8,8,8
15,80,82,1,82,82,82,151,1,151,151,151,7,1,7,7,7,222,1,222,222,222,7,1,7,7,7
15,80,92,1,92,92,92,168,1,168,168,168,9,1,9,9,9,298,1,298,298,298,9,1,9,9,9
15,80,88,1,88,88,88,164,1,164,164,164,8,1,8,8,8,260,1,260,260,260,8,1,8,8,8
15,80,78,1,78,78,78,148,1,148,148,148,7,1,7,7,7,213,1,213,213,213,7,1,7,7,7
15,80,91,1,91,91,91,161,1,161,161,161,8,1,8,8,8,271,1,271,271,271,8,1,8,8,8
15,80,83,1,83,83,83,171,1,171,171,171,10,1,10,10,10,343,1,343,343,343,10,1,10,10,10
15,80,87,1,87,87,87,162,1,162,162,162,9,1,9,9,9,303,1,303,303,303,9,1,9,9,9
15,80,82,1,82,82,82,156,1,156,156,156,8,1,8,8,8,254,1,254,254,254,8,1,8,8,8
15,80,89,1,89,89,89,173,1,173,173,173,10,1,10,10,10,335,1,335,335,335,10,1,10,10,10
15,80,87,1,87,87,87,163,1,163,163,163,8,1,8,8,8,260,1,260,260,260,8,1,8,8,8
15,80,81,1,81,81,81,151,1,151,151,151,7,1,7,7,7,220,1,220,220,220,7,1,7,7,7
15,80,80,1,80,80,80,159,1,159,159,159,8,1,8,8,8,262,1,262,262,262,8,1,8,8,8
15,80,93,1,93,93,93,162,1,162,162,162,9,1,9,9,9,296,1,296,296,296,9,1,9,9,9
15,80,83,1,83,83,83,157,1,157,157,157,8,1,8,8,8,276,1,276,276,276,8,1,8,8,8
15,80,84,1,84,84,84,147,1,147,147,147,7,1,7,7,7,234,1,234,234,234,7,1,7,7,7
15,80,86,1,86,86,86,158,1,158,158,158,9,1,9,9,9,291,1,291,291,291,9,1,9,9,9
