n,p,diff_total,diff_count,diff_mean,diff_min,diff_max
30,30,0,1,0,0,0
30,30,1,1,1,1,1
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,1,1,1,1,1
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,1,1,1,1,1
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,-1,1,-1,-1,-1
30,30,1,1,1,1,1
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,1,1,1,1,1
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,1,1,1,1,1
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,1,1,1,1,1
30,30,0,1,0,0,0
30,30,-1,1,-1,-1,-1
30,30,0,1,0,0,0
30,30,-1,1,-1,-1,-1
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,-1,1,-1,-1,-1
30,30,0,1,0,0,0
30,30,1,1,1,1,1
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,1,1,1,1,1
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,1,1,1,1,1
30,30,0,1,0,0,0
30,30,-1,1,-1,-1,-1
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,1,1,1,1,1
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
30,30,0,1,0,0,0
